Band0, Band1, Band2
42, 22, 180
53, 98, 181
42, 71, 168
41, 71, 172
15, 130, 159
9, 5, 172
8, 23, 168
109, 181, 140
108, 17, 0
108, 17, 40
14, 174, 46
14, 163, 105
12, 120, 167
199, 126, 238
2, 11, 154
95, 10, 132
85, 216, 138
48, 74, 217
188, 123, 252
186, 245, 247
192, 80, 168
9, 80, 56
108, 11, 107
7, 144, 133
199, 230, 241
179, 252, 21
3, 173, 64
96, 175, 54
96, 3, 167
108, 197, 221
59, 174, 162
107, 181, 1
107, 175, 211
111, 44, 99
58, 76, 207
7, 8, 169
96, 8, 171
199, 236, 249
195, 149, 9
64, 151, 175
3, 103, 107
6, 98, 2
6, 0, 151
2, 71, 148
7, 81, 171
2, 174, 172
9, 21, 0
58, 115, 176
7, 83, 1
42, 17, 46
108, 97, 85
59, 116, 174
66, 130, 169
176, 26, 142
3, 11, 57
6, 165, 163
12, 120, 145
59, 78, 166
196, 71, 60
17, 44, 231
75, 174, 162
5, 17, 85
4, 26, 160
10, 25, 170
189, 223, 244
107, 46, 65
110, 143, 31
109, 90, 149
109, 138, 227
8, 21, 221
5, 180, 168
64, 232, 6
94, 99, 113
105, 34, 120
39, 46, 79
39, 44, 115
22, 180, 217
40, 52, 200
40, 171, 103
58, 184, 134
61, 113, 219
186, 148, 191
53, 147, 246
38, 127, 241
53, 67, 173
189, 121, 238
60, 180, 28
39, 8, 139
6, 165, 25
42, 163, 155
42, 113, 172
163, 106, 173
190, 132, 185
14, 124, 209
190, 132, 153
103, 47, 127
68, 180, 172
24, 148, 173
159, 187, 153
165, 62, 245
109, 179, 132
59, 197, 179
106, 197, 5
21, 175, 178
58, 19, 15
192, 127, 184
55, 230, 5
59, 118, 238
62, 67, 182
11, 11, 28
6, 123, 182
64, 144, 18
10, 175, 163
6, 123, 4
6, 10, 31
17, 130, 251
54, 143, 18
196, 118, 8
44, 138, 191
109, 10, 116
58, 37, 13
6, 107, 30
58, 143, 4
64, 161, 151
10, 114, 167
60, 128, 219
6, 130, 156
7, 122, 4
6, 122, 251
30, 234, 249
182, 217, 184
24, 216, 182
12, 81, 167
54, 245, 133
9, 78, 8
96, 158, 138
181, 99, 200
14, 118, 29
14, 180, 105
104, 182, 218
53, 138, 156
192, 234, 249
182, 75, 105
6, 9, 44
12, 114, 152
48, 26, 56
6, 85, 211
7, 73, 167
60, 80, 168
189, 182, 124
59, 167, 162
62, 46, 44
18, 28, 127
110, 162, 151
39, 8, 79
64, 106, 2
7, 8, 169
174, 103, 229
93, 0, 51
88, 13, 167
39, 9, 31
105, 197, 5
66, 114, 117
191, 210, 218
64, 73, 210
188, 130, 123
62, 211, 138
15, 10, 170
14, 124, 172
53, 107, 176
181, 121, 185
188, 33, 1
64, 130, 169
48, 205, 183
181, 218, 199
183, 211, 169
198, 125, 13
161, 125, 171
57, 107, 165
181, 128, 180
189, 215, 166
2, 34, 172
223, 131, 187
188, 133, 173
196, 214, 183
165, 133, 170
162, 142, 170
53, 130, 173
194, 130, 182
172, 121, 161
196, 214, 183
39, 106, 170
42, 18, 219
62, 8, 236
189, 124, 141
48, 72, 177
51, 100, 246
106, 121, 105
23, 155, 105
19, 0, 171
58, 73, 167
186, 119, 15
6, 81, 211
188, 46, 178
191, 129, 172
65, 78, 5
42, 113, 158
110, 0, 169
62, 119, 163
15, 81, 170
185, 72, 200
40, 113, 172
53, 8, 227
14, 11, 177
181, 35, 179
64, 122, 169
189, 71, 166
64, 122, 182
185, 89, 168
16, 114, 173
162, 107, 4
181, 129, 185
185, 71, 0
44, 130, 173
195, 107, 140
18, 119, 3
190, 72, 179
185, 71, 168
76, 122, 16
189, 99, 164
49, 119, 167
31, 150, 15
24, 219, 31
102, 94, 227
39, 28, 223
163, 73, 14
39, 162, 138
43, 31, 114
110, 79, 250
77, 73, 30
64, 0, 138
183, 123, 15
21, 142, 191
205, 67, 20
10, 14, 121
2, 17, 147
107, 16, 212
92, 12, 79
4, 135, 46
24, 79, 165
10, 0, 167
111, 90, 2
7, 195, 167
68, 118, 161
60, 11, 168
62, 232, 156
113, 196, 79
112, 173, 219
4, 173, 168
8, 180, 168
64, 142, 44
108, 103, 59
42, 217, 105
58, 130, 138
7, 9, 152
93, 120, 9
107, 15, 25
111, 14, 1
111, 196, 211
40, 198, 155
39, 1, 25
163, 10, 14
61, 34, 103
183, 134, 48
189, 233, 19
220, 254, 251
53, 67, 31
48, 223, 33
3, 233, 8
7, 136, 3
7, 100, 211
7, 81, 169
66, 133, 173
178, 126, 131
5, 170, 107
94, 167, 221
112, 183, 168
110, 57, 127
7, 8, 191
64, 120, 150
182, 74, 244
188, 20, 190
189, 214, 196
48, 214, 172
86, 17, 56
19, 10, 49
39, 12, 36
104, 11, 58
85, 122, 13
17, 122, 156
68, 129, 8
112, 116, 162
8, 23, 174
107, 133, 138
14, 121, 195
51, 98, 204
186, 219, 129
198, 130, 41
37, 157, 236
199, 74, 45
52, 132, 5
56, 216, 25
13, 116, 105
213, 132, 174
198, 151, 138
57, 130, 15
19, 9, 25
48, 214, 174
14, 118, 166
186, 94, 173
58, 106, 171
188, 122, 176
181, 128, 189
57, 134, 173
11, 5, 219
106, 177, 166
112, 177, 103
93, 165, 6
13, 11, 40
62, 60, 31
7, 15, 156
8, 113, 237
51, 143, 123
108, 103, 147
192, 206, 8
44, 216, 175
116, 5, 166
61, 180, 219
106, 71, 107
60, 126, 131
12, 10, 170
8, 80, 161
68, 71, 168
44, 114, 167
15, 114, 236
52, 214, 155
14, 71, 177
185, 132, 189
64, 112, 173
181, 132, 174
181, 113, 172
64, 0, 169
161, 94, 173
161, 119, 140
64, 148, 18
53, 79, 44
54, 0, 227
159, 116, 113
53, 81, 231
21, 112, 13
14, 71, 27
42, 128, 147
61, 205, 177
49, 122, 165
182, 109, 183
181, 128, 164
2, 215, 58
163, 98, 10
143, 218, 135
96, 41, 49
111, 0, 243
28, 249, 206
180, 100, 116
199, 221, 22
3, 177, 164
96, 16, 150
111, 25, 14
6, 84, 1
60, 173, 168
4, 72, 168
110, 138, 213
41, 221, 22
5, 110, 114
39, 73, 156
163, 216, 243
21, 9, 138
14, 80, 234
190, 126, 249
96, 13, 178
104, 59, 218
166, 160, 179
163, 51, 30
111, 1, 159
6, 165, 231
107, 184, 211
58, 28, 152
58, 175, 150
40, 174, 57
107, 84, 159
39, 10, 7
69, 121, 168
55, 118, 172
19, 73, 138
96, 73, 32
163, 122, 32
133, 11, 174
104, 11, 33
110, 14, 207
105, 17, 40
7, 15, 6
6, 14, 175
111, 123, 44
198, 242, 236
185, 69, 253
192, 233, 241
183, 143, 236
89, 173, 45
19, 10, 175
105, 174, 8
21, 114, 30
48, 129, 58
40, 215, 105
60, 128, 147
97, 73, 227
106, 117, 45
4, 160, 200
6, 122, 156
188, 130, 3
2, 116, 27
108, 121, 27
61, 129, 168
183, 91, 4
23, 234, 253
66, 8, 171
192, 214, 208
21, 144, 251
18, 28, 79
2, 200, 219
159, 21, 113
111, 13, 210
7, 16, 150
10, 112, 170
53, 140, 9
19, 107, 54
110, 119, 25
105, 36, 230
6, 125, 176
44, 225, 15
59, 72, 217
58, 114, 243
188, 73, 31
39, 130, 132
18, 216, 233
59, 103, 230
192, 145, 238
54, 232, 245
17, 216, 49
17, 142, 156
7, 43, 116
15, 216, 30
110, 98, 156
48, 141, 206
7, 225, 51
49, 137, 32
48, 113, 219
189, 132, 179
185, 103, 228
66, 114, 181
183, 133, 186
176, 124, 180
59, 124, 195
46, 12, 65
79, 144, 4
8, 163, 29
66, 10, 149
66, 138, 190
182, 132, 177
63, 121, 164
