Band0, Band1, Band2
12, 16, 212
4, 174, 168
9, 174, 219
97, 181, 167
7, 16, 212
109, 83, 210
4, 174, 219
10, 20, 152
112, 180, 221
58, 28, 152
6, 42, 152
107, 184, 152
110, 162, 73
107, 193, 151
59, 173, 219
6, 195, 167
106, 187, 221
6, 27, 99
112, 80, 221
4, 174, 221
97, 82, 167
7, 20, 152
60, 215, 85
188, 20, 205
191, 109, 217
53, 106, 49
183, 0, 233
48, 132, 64
15, 8, 55
110, 125, 54
59, 182, 221
110, 159, 121
6, 47, 211
76, 73, 79
106, 110, 232
94, 80, 168
62, 0, 81
90, 33, 150
41, 97, 235
62, 94, 213
45, 152, 232
33, 98, 81
76, 94, 223
189, 205, 64
41, 71, 221
76, 81, 213
41, 97, 219
91, 85, 227
77, 159, 25
184, 78, 218
105, 205, 219
75, 180, 199
107, 0, 211
7, 8, 150
59, 21, 164
111, 84, 223
112, 174, 221
6, 83, 220
4, 174, 221
97, 3, 150
4, 18, 221
64, 136, 150
191, 71, 69
62, 119, 81
188, 88, 223
188, 119, 32
189, 132, 89
64, 0, 79
45, 21, 232
64, 130, 171
43, 72, 85
188, 111, 54
15, 159, 73
106, 21, 162
77, 76, 211
95, 114, 149
41, 180, 229
95, 79, 167
108, 26, 148
72, 73, 30
112, 171, 221
90, 33, 149
107, 90, 151
45, 97, 214
93, 94, 151
58, 90, 151
86, 36, 119
92, 114, 227
109, 88, 150
62, 165, 121
41, 182, 162
92, 0, 220
42, 72, 237
107, 106, 121
8, 5, 168
111, 194, 150
108, 52, 85
96, 37, 223
7, 20, 212
43, 126, 64
76, 76, 88
7, 144, 10
9, 23, 40
109, 84, 3
8, 174, 172
8, 132, 164
59, 167, 221
27, 241, 60
12, 2, 152
111, 188, 152
4, 177, 168
7, 3, 169
6, 195, 167
105, 198, 168
108, 168, 125
105, 26, 85
96, 92, 223
109, 84, 231
9, 113, 119
10, 112, 152
49, 112, 205
197, 135, 235
15, 134, 213
62, 136, 73
109, 3, 54
6, 20, 54
8, 205, 209
7, 90, 150
9, 5, 219
4, 205, 221
60, 132, 53
55, 222, 80
15, 106, 51
6, 157, 87
4, 11, 168
44, 8, 220
99, 108, 0
52, 97, 109
42, 109, 85
13, 129, 58
77, 134, 65
62, 130, 13
14, 152, 235
91, 107, 149
52, 72, 80
22, 89, 229
51, 151, 81
106, 78, 214
62, 88, 87
15, 120, 138
2, 78, 0
90, 114, 149
185, 35, 221
177, 89, 109
188, 44, 54
72, 95, 81
66, 41, 87
109, 82, 150
112, 29, 221
7, 165, 150
4, 21, 218
8, 34, 219
43, 116, 219
41, 11, 232
76, 88, 224
220, 164, 95
38, 35, 222
195, 162, 49
65, 50, 97
42, 197, 168
48, 183, 222
42, 59, 221
110, 188, 152
107, 193, 152
112, 168, 162
107, 91, 73
4, 23, 199
4, 23, 199
7, 76, 169
112, 182, 221
183, 245, 14
58, 107, 30
5, 5, 232
96, 83, 30
10, 20, 150
59, 132, 221
192, 241, 244
76, 140, 30
11, 5, 172
44, 73, 87
112, 215, 85
183, 138, 38
3, 23, 42
7, 84, 159
4, 23, 5
96, 84, 207
111, 83, 13
109, 20, 231
4, 24, 104
6, 239, 49
199, 250, 106
63, 230, 19
185, 135, 8
53, 239, 178
109, 4, 73
110, 20, 81
59, 113, 113
6, 82, 151
9, 113, 221
7, 111, 220
8, 99, 168
7, 84, 139
58, 79, 220
58, 1, 150
4, 23, 162
7, 79, 150
109, 8, 220
6, 13, 150
5, 113, 0
7, 81, 150
9, 21, 221
7, 12, 167
60, 11, 168
7, 107, 150
43, 182, 162
7, 0, 150
163, 8, 150
1, 107, 207
10, 115, 1
6, 16, 212
8, 174, 168
10, 20, 117
107, 81, 81
59, 180, 221
6, 41, 99
58, 162, 152
59, 26, 221
7, 20, 167
59, 116, 147
183, 76, 81
48, 97, 232
44, 157, 87
110, 37, 81
191, 109, 53
49, 94, 30
110, 101, 231
60, 72, 221
96, 81, 227
59, 127, 70
