Band0, Band1, Band2
111, 3, 81
40, 30, 97
18, 82, 81
39, 27, 127
104, 87, 221
112, 180, 168
43, 89, 221
7, 211, 227
192, 113, 177
54, 159, 173
12, 25, 220
96, 86, 151
97, 86, 151
94, 26, 221
5, 5, 168
10, 166, 167
10, 82, 169
7, 92, 169
61, 72, 162
183, 79, 44
67, 132, 189
65, 71, 168
192, 71, 160
195, 0, 171
22, 97, 168
66, 81, 87
11, 21, 168
10, 84, 169
10, 82, 165
5, 26, 172
68, 113, 164
10, 82, 170
10, 81, 169
5, 113, 160
68, 21, 177
5, 11, 172
10, 84, 169
5, 21, 160
10, 90, 167
66, 9, 173
15, 114, 159
182, 205, 177
195, 94, 169
191, 11, 155
39, 122, 210
70, 186, 150
66, 42, 152
64, 193, 167
6, 57, 169
39, 185, 79
18, 185, 152
18, 2, 99
6, 28, 211
68, 113, 189
10, 112, 169
10, 81, 169
10, 81, 170
10, 0, 170
68, 80, 168
8, 11, 168
10, 114, 165
7, 81, 170
60, 154, 168
66, 114, 170
196, 72, 172
188, 0, 169
164, 74, 168
161, 165, 171
77, 133, 145
189, 118, 183
181, 128, 168
16, 8, 190
44, 114, 159
195, 0, 171
184, 118, 189
163, 0, 188
23, 96, 80
67, 118, 189
189, 118, 189
195, 73, 169
15, 88, 2
188, 112, 170
195, 130, 169
15, 130, 186
62, 112, 169
181, 128, 168
17, 98, 188
188, 0, 171
11, 87, 221
4, 5, 168
97, 86, 151
96, 84, 151
4, 5, 221
4, 26, 162
5, 5, 168
10, 166, 167
10, 165, 169
7, 81, 169
48, 129, 58
66, 8, 170
48, 116, 168
182, 71, 166
20, 97, 26
44, 8, 173
159, 131, 180
188, 165, 145
188, 114, 165
188, 0, 176
188, 107, 173
181, 71, 166
14, 128, 141
163, 73, 173
44, 79, 212
197, 129, 189
42, 72, 172
181, 71, 162
53, 92, 212
14, 128, 189
14, 131, 189
17, 0, 167
53, 88, 181
163, 73, 178
59, 118, 172
53, 142, 145
188, 0, 169
189, 121, 180
65, 89, 164
186, 0, 186
195, 107, 165
21, 106, 173
57, 73, 165
163, 119, 140
188, 0, 186
41, 23, 142
183, 76, 163
161, 0, 170
48, 131, 184
15, 88, 169
188, 8, 167
21, 112, 190
38, 72, 164
69, 180, 168
12, 114, 170
162, 134, 54
110, 27, 79
10, 3, 169
6, 3, 167
111, 86, 151
111, 86, 151
112, 5, 162
96, 85, 73
95, 93, 227
96, 85, 163
7, 81, 169
49, 8, 171
104, 110, 111
188, 107, 61
40, 99, 64
14, 71, 215
93, 133, 51
79, 95, 233
159, 214, 107
83, 94, 30
188, 92, 127
43, 11, 160
48, 129, 189
181, 113, 161
188, 8, 140
54, 142, 170
163, 79, 173
54, 143, 190
12, 42, 151
180, 73, 82
182, 205, 200
163, 94, 48
64, 165, 54
109, 2, 152
22, 167, 0
7, 185, 169
7, 9, 169
58, 184, 170
160, 31, 221
105, 191, 218
7, 162, 169
61, 113, 189
7, 79, 149
108, 30, 221
93, 27, 151
7, 2, 167
8, 26, 166
105, 11, 162
194, 43, 82
163, 28, 79
182, 99, 75
65, 26, 168
39, 27, 151
110, 84, 151
112, 26, 111
4, 87, 114
10, 83, 169
68, 71, 189
8, 174, 166
3, 113, 172
60, 29, 168
6, 25, 150
59, 21, 219
41, 177, 221
18, 82, 121
18, 27, 81
8, 26, 168
111, 86, 152
93, 1, 81
112, 23, 209
68, 80, 168
112, 205, 162
93, 81, 1
20, 18, 109
21, 82, 81
40, 197, 222
39, 28, 54
15, 185, 151
42, 174, 221
65, 26, 172
15, 81, 233
163, 76, 122
186, 0, 213
66, 120, 173
44, 33, 163
109, 86, 220
112, 30, 97
15, 85, 151
7, 85, 73
43, 80, 168
59, 118, 180
163, 33, 233
21, 88, 213
141, 78, 26
108, 89, 64
4, 32, 168
93, 2, 151
112, 191, 164
10, 184, 167
8, 163, 168
7, 0, 169
53, 142, 233
190, 108, 26
166, 71, 196
195, 130, 169
53, 0, 211
8, 32, 168
111, 2, 151
66, 9, 170
40, 96, 232
48, 116, 172
191, 118, 189
26, 225, 122
111, 44, 81
41, 39, 86
38, 72, 226
15, 93, 79
3, 5, 168
22, 26, 85
43, 26, 119
111, 111, 167
48, 187, 107
110, 2, 117
93, 2, 99
104, 31, 0
93, 184, 121
4, 30, 0
8, 174, 161
7, 120, 167
57, 73, 25
105, 26, 119
67, 131, 184
196, 109, 216
195, 137, 233
40, 34, 75
40, 36, 225
7, 86, 152
106, 87, 219
105, 21, 109
106, 26, 221
110, 27, 127
111, 27, 152
3, 80, 161
8, 80, 166
44, 162, 121
15, 92, 227
191, 163, 219
94, 170, 162
105, 5, 97
97, 16, 171
8, 5, 168
10, 0, 188
6, 84, 220
7, 16, 169
8, 180, 168
10, 81, 170
42, 200, 168
66, 111, 151
163, 76, 81
7, 28, 152
97, 86, 167
7, 165, 169
191, 131, 37
49, 192, 211
43, 210, 189
1, 162, 167
39, 2, 79
39, 186, 127
12, 84, 188
10, 79, 169
60, 118, 168
49, 112, 159
104, 89, 111
165, 166, 65
167, 161, 79
66, 184, 169
93, 27, 79
112, 87, 221
4, 21, 221
5, 87, 162
112, 163, 209
109, 185, 167
6, 169, 169
112, 31, 162
107, 27, 99
6, 85, 151
7, 61, 1
8, 11, 160
8, 174, 168
10, 81, 170
68, 71, 161
8, 113, 168
66, 88, 171
196, 223, 92
66, 20, 139
15, 8, 173
196, 74, 166
161, 79, 140
48, 214, 184
182, 128, 172
161, 46, 140
188, 134, 108
117, 34, 230
40, 99, 232
16, 88, 49
191, 71, 161
166, 74, 168
38, 72, 161
188, 83, 176
197, 97, 160
18, 165, 163
94, 198, 74
39, 188, 150
109, 178, 152
61, 222, 162
105, 197, 232
39, 201, 150
105, 198, 168
39, 201, 213
104, 197, 221
104, 197, 168
110, 196, 211
61, 21, 172
195, 38, 81
163, 79, 13
38, 99, 230
40, 80, 64
186, 79, 79
10, 202, 167
110, 185, 152
18, 2, 220
112, 31, 168
111, 201, 167
112, 59, 0
96, 201, 167
111, 196, 167
96, 14, 170
111, 196, 167
112, 177, 168
108, 177, 164
6, 196, 169
7, 1, 170
7, 3, 169
6, 195, 163
66, 142, 165
48, 116, 172
38, 113, 161
181, 131, 161
169, 114, 173
48, 71, 168
195, 107, 1
182, 78, 141
58, 130, 169
195, 112, 169
41, 71, 172
164, 110, 161
44, 122, 2
186, 165, 186
182, 132, 164
161, 94, 173
49, 114, 169
11, 87, 203
65, 116, 189
94, 200, 221
7, 3, 169
10, 82, 170
7, 1, 169
7, 3, 169
7, 3, 171
111, 196, 140
4, 54, 221
96, 25, 150
96, 84, 213
94, 21, 221
105, 87, 119
96, 93, 73
93, 165, 79
105, 26, 222
93, 166, 79
105, 180, 97
95, 166, 220
111, 27, 99
96, 28, 99
96, 33, 73
97, 158, 117
60, 205, 168
112, 80, 162
185, 78, 161
103, 61, 231
7, 178, 167
68, 118, 189
110, 13, 79
10, 84, 181
68, 26, 168
5, 21, 202
4, 5, 168
15, 169, 220
105, 170, 221
18, 188, 171
105, 170, 162
18, 196, 167
109, 196, 169
112, 197, 168
104, 59, 219
97, 86, 152
8, 87, 168
7, 8, 169
183, 165, 223
162, 238, 250
186, 136, 12
11, 5, 221
5, 23, 164
10, 3, 169
110, 98, 54
66, 8, 145
55, 121, 183
88, 166, 82
163, 41, 54
38, 29, 225
61, 191, 168
93, 201, 150
12, 114, 170
8, 180, 168
10, 112, 169
68, 80, 164
10, 8, 170
7, 85, 170
7, 165, 151
97, 86, 167
111, 86, 220
109, 16, 211
6, 84, 150
107, 84, 151
7, 166, 167
59, 29, 221
6, 86, 167
10, 88, 170
10, 114, 173
10, 81, 173
10, 92, 167
10, 81, 165
7, 8, 170
60, 71, 168
49, 119, 169
183, 159, 171
163, 107, 169
188, 107, 173
17, 88, 173
188, 114, 138
215, 143, 190
14, 80, 0
163, 33, 173
186, 130, 145
66, 88, 167
173, 144, 181
162, 139, 190
186, 122, 165
186, 106, 145
42, 11, 33
171, 100, 173
76, 106, 167
181, 128, 172
53, 107, 170
162, 130, 194
39, 0, 173
193, 78, 221
55, 128, 195
53, 10, 173
179, 138, 165
13, 121, 161
176, 121, 189
192, 118, 183
174, 131, 161
26, 133, 173
196, 129, 187
161, 133, 145
173, 142, 181
220, 143, 173
181, 72, 172
171, 148, 194
195, 114, 169
184, 129, 189
14, 214, 195
165, 144, 173
54, 133, 165
171, 130, 236
188, 133, 188
16, 130, 190
222, 144, 1
183, 107, 145
174, 214, 189
171, 147, 188
186, 8, 171
189, 124, 189
176, 132, 161
195, 119, 173
26, 143, 188
188, 98, 145
188, 119, 181
191, 71, 180
169, 122, 181
18, 0, 170
15, 133, 236
53, 112, 170
238, 146, 181
54, 12, 194
166, 228, 172
171, 148, 190
186, 162, 211
16, 112, 171
161, 106, 192
188, 98, 169
7, 181, 167
5, 5, 168
8, 5, 172
8, 174, 161
6, 196, 167
94, 29, 221
97, 19, 213
66, 8, 173
11, 205, 221
31, 225, 21
182, 234, 42
108, 108, 208
10, 86, 152
97, 85, 54
111, 85, 151
5, 26, 53
10, 86, 152
8, 26, 168
60, 72, 168
48, 71, 209
102, 86, 151
10, 20, 150
10, 8, 186
199, 39, 84
66, 114, 191
65, 118, 189
55, 121, 160
176, 131, 196
195, 106, 236
174, 214, 161
53, 144, 190
175, 118, 172
165, 216, 188
194, 133, 169
182, 215, 189
