Band0, Band1, Band2
6, 2, 213
92, 176, 152
109, 195, 163
108, 174, 168
107, 185, 127
108, 183, 97
5, 52, 161
66, 123, 156
164, 233, 104
10, 178, 150
113, 188, 99
74, 184, 121
64, 12, 121
192, 99, 0
182, 74, 28
103, 28, 99
58, 12, 152
94, 52, 162
8, 113, 168
10, 82, 169
14, 72, 109
87, 191, 218
104, 52, 111
19, 184, 121
104, 172, 107
96, 186, 151
59, 182, 221
7, 79, 170
44, 83, 243
40, 109, 27
2, 163, 219
218, 142, 13
53, 106, 11
7, 166, 150
10, 166, 167
109, 92, 14
110, 93, 116
112, 89, 53
109, 166, 213
7, 166, 139
8, 117, 209
6, 83, 201
10, 83, 201
9, 113, 199
10, 114, 212
8, 97, 164
8, 80, 166
54, 94, 233
11, 29, 219
108, 29, 209
96, 44, 121
96, 42, 227
108, 35, 222
42, 39, 124
2, 36, 98
109, 165, 211
6, 175, 163
93, 178, 99
18, 3, 201
110, 14, 149
58, 164, 121
9, 72, 120
7, 90, 152
10, 120, 211
59, 72, 105
112, 132, 0
21, 106, 14
198, 246, 159
105, 132, 143
11, 31, 168
2, 173, 162
6, 178, 167
9, 174, 168
111, 3, 167
108, 177, 158
18, 175, 213
93, 14, 178
104, 173, 157
106, 172, 28
18, 12, 117
18, 175, 178
60, 21, 221
9, 11, 0
6, 114, 211
59, 11, 217
9, 113, 219
108, 180, 217
7, 81, 167
8, 113, 160
7, 46, 139
55, 118, 46
165, 101, 2
171, 139, 138
151, 214, 155
213, 128, 40
173, 142, 14
171, 0, 14
204, 132, 147
173, 130, 11
195, 138, 14
141, 121, 141
172, 132, 208
149, 214, 166
162, 151, 4
141, 129, 160
162, 138, 175
162, 8, 25
215, 138, 175
161, 0, 13
214, 228, 206
174, 132, 174
136, 216, 227
194, 216, 14
215, 100, 171
214, 132, 206
172, 129, 105
194, 142, 178
176, 215, 5
141, 132, 53
195, 106, 175
15, 164, 116
112, 180, 113
93, 185, 149
105, 167, 97
18, 185, 149
39, 162, 233
111, 169, 201
18, 186, 149
105, 167, 114
105, 30, 221
43, 89, 214
18, 112, 48
18, 184, 115
105, 52, 228
112, 167, 221
111, 185, 149
105, 167, 228
96, 181, 150
93, 184, 220
111, 162, 121
96, 42, 201
105, 167, 228
4, 180, 164
95, 41, 138
95, 51, 220
7, 73, 175
104, 71, 162
94, 183, 119
95, 184, 149
105, 197, 113
9, 174, 168
7, 120, 150
58, 83, 212
85, 188, 178
41, 173, 221
60, 214, 177
183, 130, 30
106, 97, 183
11, 183, 114
109, 41, 150
9, 116, 143
8, 21, 172
9, 21, 162
8, 80, 168
109, 125, 149
2, 206, 147
9, 206, 180
10, 91, 212
7, 9, 211
48, 206, 5
9, 18, 209
9, 110, 199
109, 51, 150
9, 171, 0
4, 191, 168
109, 46, 212
8, 205, 218
9, 87, 168
97, 20, 211
97, 85, 231
105, 29, 222
105, 26, 114
105, 52, 229
19, 169, 213
39, 10, 79
44, 133, 11
198, 133, 132
180, 216, 243
70, 73, 140
11, 197, 221
107, 14, 139
109, 2, 163
108, 177, 168
106, 30, 221
45, 187, 221
45, 54, 162
76, 38, 138
60, 39, 162
11, 11, 168
66, 159, 133
195, 125, 9
80, 127, 103
197, 145, 135
