Band0, Band1, Band2
132, 124, 161
169, 61, 159
14, 11, 200
139, 12, 138
84, 55, 95
124, 163, 125
124, 35, 222
82, 51, 95
82, 53, 101
71, 52, 98
70, 43, 108
90, 114, 88
59, 182, 146
75, 173, 144
71, 171, 114
7, 9, 150
58, 112, 73
48, 80, 225
133, 49, 143
20, 167, 98
120, 51, 94
117, 116, 146
38, 50, 146
150, 67, 190
141, 218, 196
32, 158, 192
205, 158, 163
151, 103, 120
54, 76, 152
50, 59, 98
50, 59, 148
33, 53, 127
73, 99, 96
71, 160, 221
202, 152, 154
72, 151, 139
74, 151, 138
75, 39, 119
94, 39, 164
97, 33, 150
92, 33, 117
10, 82, 169
37, 219, 201
213, 75, 143
39, 100, 213
204, 72, 162
217, 99, 119
21, 76, 163
21, 106, 140
21, 159, 167
13, 74, 189
16, 112, 169
187, 11, 168
175, 99, 168
50, 71, 160
54, 130, 145
0, 129, 189
169, 0, 169
186, 100, 169
187, 99, 168
188, 0, 170
202, 97, 172
188, 73, 169
186, 0, 167
21, 94, 186
175, 160, 160
52, 72, 97
149, 39, 164
215, 151, 150
149, 103, 147
222, 98, 163
169, 157, 117
37, 98, 227
198, 100, 213
201, 139, 167
72, 101, 227
205, 98, 167
178, 152, 219
33, 98, 123
222, 151, 201
168, 101, 151
37, 130, 150
162, 98, 150
186, 100, 139
70, 100, 167
14, 78, 189
186, 98, 173
194, 0, 173
125, 77, 221
75, 78, 168
88, 48, 220
194, 151, 118
95, 44, 94
81, 41, 118
87, 163, 143
19, 46, 117
86, 163, 119
7, 83, 220
9, 160, 218
7, 13, 150
59, 160, 164
34, 126, 8
159, 174, 29
54, 130, 207
171, 119, 176
77, 176, 30
14, 11, 217
76, 162, 213
41, 172, 147
59, 129, 161
223, 72, 189
54, 0, 173
77, 94, 173
13, 214, 142
186, 159, 169
172, 103, 172
186, 142, 169
195, 138, 176
206, 219, 170
205, 138, 176
205, 219, 149
168, 100, 132
161, 130, 140
169, 48, 151
50, 129, 189
14, 108, 172
13, 72, 189
72, 0, 169
186, 107, 145
184, 116, 172
186, 107, 188
33, 73, 169
105, 214, 161
174, 72, 189
99, 39, 119
58, 76, 220
112, 218, 164
45, 214, 161
42, 71, 114
204, 50, 225
134, 76, 117
94, 36, 216
63, 74, 221
37, 239, 23
202, 145, 253
45, 152, 142
76, 12, 76
97, 175, 236
8, 118, 237
2, 129, 164
59, 160, 162
95, 84, 13
94, 171, 168
108, 126, 172
54, 122, 191
195, 94, 169
26, 40, 99
184, 71, 161
13, 214, 189
195, 0, 173
13, 97, 172
186, 106, 169
53, 9, 173
187, 132, 189
186, 122, 169
159, 71, 161
52, 116, 168
53, 107, 181
159, 116, 168
33, 107, 170
185, 129, 180
161, 114, 169
50, 132, 161
68, 11, 168
8, 80, 172
97, 84, 151
81, 10, 35
81, 46, 227
108, 78, 147
10, 120, 169
3, 72, 183
9, 26, 172
87, 173, 26
96, 8, 123
92, 9, 121
97, 181, 163
5, 21, 161
7, 46, 1
108, 113, 166
94, 174, 155
86, 163, 124
96, 46, 159
108, 163, 218
9, 116, 174
59, 117, 189
27, 126, 0
186, 73, 159
5, 128, 162
86, 50, 27
111, 10, 30
7, 10, 149
109, 8, 139
58, 114, 169
97, 10, 211
92, 9, 30
61, 113, 172
107, 0, 173
95, 76, 122
86, 218, 200
4, 220, 229
10, 90, 210
25, 219, 170
213, 131, 172
185, 127, 104
2, 160, 161
10, 81, 212
25, 147, 173
162, 122, 173
185, 160, 168
5, 52, 232
95, 161, 178
4, 174, 172
60, 214, 142
97, 12, 54
94, 50, 160
7, 115, 181
53, 73, 169
178, 108, 189
188, 101, 173
193, 97, 161
202, 129, 189
186, 94, 169
212, 116, 161
174, 36, 161
194, 0, 173
216, 143, 171
163, 92, 170
193, 74, 161
175, 72, 168
186, 94, 173
159, 128, 168
206, 133, 145
121, 198, 222
84, 184, 117
131, 12, 192
123, 171, 142
123, 171, 158
83, 184, 139
123, 172, 142
123, 171, 142
83, 12, 118
200, 184, 139
78, 180, 143
42, 228, 93
41, 97, 91
111, 211, 212
107, 119, 223
18, 114, 140
200, 130, 169
62, 130, 170
161, 13, 169
42, 89, 161
64, 130, 170
198, 8, 169
213, 121, 172
169, 130, 173
161, 0, 169
52, 116, 189
162, 0, 181
52, 214, 189
174, 74, 168
33, 114, 169
161, 130, 173
223, 241, 33
196, 132, 168
174, 129, 161
198, 73, 170
172, 99, 168
176, 214, 27
170, 98, 169
195, 122, 169
72, 130, 170
195, 33, 169
25, 213, 178
147, 184, 108
108, 200, 222
107, 181, 201
81, 15, 156
201, 114, 192
120, 115, 192
83, 12, 194
149, 171, 137
83, 176, 186
80, 31, 187
71, 177, 161
74, 1, 169
75, 177, 161
46, 175, 150
74, 85, 169
74, 88, 170
46, 8, 173
159, 97, 161
73, 220, 218
186, 95, 173
72, 142, 186
21, 0, 169
166, 132, 189
48, 128, 219
216, 138, 173
197, 121, 189
187, 154, 168
188, 157, 169
53, 0, 140
13, 214, 177
157, 173, 142
134, 79, 140
131, 162, 201
123, 187, 142
138, 11, 142
134, 12, 140
120, 186, 73
83, 186, 152
84, 51, 73
113, 43, 73
70, 38, 54
73, 103, 218
70, 102, 223
84, 161, 150
113, 101, 211
51, 213, 132
50, 222, 202
106, 155, 114
76, 100, 87
4, 103, 53
75, 103, 146
233, 138, 186
178, 126, 184
173, 219, 192
214, 126, 184
173, 219, 186
205, 67, 186
36, 75, 146
125, 99, 161
215, 151, 118
188, 94, 140
36, 97, 164
187, 74, 168
27, 99, 142
169, 130, 145
174, 97, 158
197, 77, 168
79, 73, 201
14, 99, 189
36, 214, 161
117, 97, 168
26, 151, 118
244, 216, 186
151, 99, 179
223, 218, 187
207, 151, 192
215, 98, 167
216, 138, 145
151, 97, 28
216, 76, 170
226, 99, 166
176, 99, 142
141, 50, 221
161, 122, 173
198, 144, 188
139, 12, 173
139, 186, 139
80, 172, 142
139, 12, 140
125, 183, 144
119, 172, 142
134, 12, 140
125, 183, 136
125, 182, 142
124, 52, 144
200, 43, 152
71, 77, 225
202, 182, 144
125, 71, 168
150, 112, 188
71, 118, 168
194, 142, 169
17, 8, 167
197, 108, 168
72, 130, 169
212, 128, 168
187, 97, 189
162, 107, 186
13, 89, 161
212, 117, 172
33, 107, 186
163, 142, 169
65, 180, 221
5, 191, 168
8, 11, 168
7, 8, 169
48, 154, 155
10, 9, 169
9, 71, 189
7, 106, 170
209, 219, 194
75, 172, 66
123, 163, 153
83, 162, 115
72, 159, 178
42, 117, 70
2, 129, 217
59, 174, 114
107, 181, 178
129, 177, 136
131, 12, 201
131, 12, 138
79, 45, 117
74, 153, 213
46, 159, 82
163, 1, 139
139, 46, 149
105, 113, 135
97, 84, 181
95, 83, 169
82, 179, 178
134, 12, 123
134, 159, 122
90, 104, 122
62, 213, 140
2, 224, 114
17, 165, 73
171, 0, 117
108, 87, 221
9, 17, 183
106, 31, 164
97, 3, 16
86, 24, 8
92, 178, 191
86, 177, 180
91, 16, 21
195, 157, 165
35, 154, 141
218, 98, 129
150, 94, 149
14, 160, 164
248, 228, 119
48, 121, 177
58, 137, 7
71, 223, 136
74, 158, 139
85, 158, 201
72, 225, 192
85, 137, 140
45, 221, 144
106, 135, 136
93, 231, 192
93, 137, 140
81, 47, 126
7, 20, 220
109, 8, 220
106, 163, 218
60, 117, 85
23, 228, 248
26, 147, 186
188, 142, 186
70, 159, 145
169, 139, 145
195, 88, 173
162, 142, 145
29, 221, 113
88, 101, 150
79, 101, 201
193, 152, 144
79, 151, 201
90, 45, 73
64, 122, 223
60, 117, 218
2, 116, 218
110, 79, 167
186, 95, 139
194, 73, 25
62, 159, 30
70, 151, 201
70, 101, 212
81, 101, 87
75, 155, 114
93, 136, 159
77, 213, 165
108, 229, 164
5, 230, 177
10, 67, 11
58, 67, 18
48, 221, 195
182, 214, 164
166, 155, 146
169, 94, 201
169, 153, 140
167, 94, 145
191, 89, 120
89, 39, 222
131, 101, 118
125, 35, 120
125, 35, 119
79, 43, 73
125, 50, 222
83, 161, 73
83, 55, 94
125, 183, 221
79, 12, 122
45, 174, 158
184, 80, 28
186, 147, 186
221, 215, 185
178, 215, 166
198, 211, 178
186, 142, 201
54, 216, 139
176, 129, 189
159, 154, 189
162, 122, 173
175, 72, 161
161, 125, 186
203, 132, 168
161, 0, 170
161, 130, 173
166, 71, 189
214, 49, 97
194, 100, 201
210, 151, 121
37, 142, 178
215, 151, 115
26, 100, 243
150, 73, 170
153, 121, 166
215, 151, 139
37, 216, 140
214, 35, 120
151, 77, 172
181, 160, 168
13, 108, 168
194, 144, 190
174, 128, 189
212, 132, 189
162, 157, 201
162, 114, 173
175, 214, 172
212, 206, 168
173, 100, 181
161, 123, 190
175, 36, 172
189, 121, 189
162, 130, 145
198, 133, 173
122, 128, 189
186, 107, 173
13, 116, 189
10, 184, 167
25, 158, 44
1, 158, 133
107, 134, 145
77, 137, 133
