Band0, Band1, Band2
68, 89, 168
97, 4, 167
4, 87, 221
109, 27, 152
31, 136, 61
68, 180, 219
5, 5, 168
10, 82, 140
7, 151, 167
198, 94, 54
11, 32, 164
111, 3, 99
97, 91, 54
9, 21, 199
9, 23, 160
10, 81, 159
10, 83, 169
10, 82, 169
64, 140, 52
183, 95, 123
169, 134, 49
191, 97, 229
44, 95, 233
44, 38, 211
55, 97, 162
110, 114, 170
159, 36, 84
12, 86, 173
6, 27, 152
8, 21, 189
9, 30, 221
7, 33, 152
196, 205, 60
163, 88, 50
201, 73, 51
7, 20, 170
24, 144, 181
8, 26, 111
5, 5, 168
111, 3, 211
4, 23, 219
4, 5, 160
10, 120, 181
110, 20, 4
191, 129, 29
11, 87, 209
108, 87, 221
111, 166, 73
105, 26, 222
7, 43, 152
64, 51, 127
192, 99, 222
6, 81, 73
108, 170, 168
60, 177, 168
58, 51, 150
18, 41, 73
107, 79, 220
59, 34, 221
42, 180, 221
58, 186, 150
42, 180, 221
112, 167, 85
107, 184, 152
105, 167, 222
85, 186, 151
58, 184, 220
41, 187, 98
94, 31, 221
105, 197, 221
61, 96, 168
109, 27, 152
10, 0, 170
6, 3, 169
48, 228, 172
192, 18, 189
165, 157, 2
178, 116, 189
169, 139, 170
165, 143, 129
194, 106, 145
21, 138, 236
205, 142, 190
173, 139, 181
163, 73, 145
189, 124, 160
26, 142, 173
21, 73, 188
185, 214, 161
195, 142, 173
162, 142, 236
198, 130, 181
186, 107, 186
22, 215, 166
189, 108, 195
171, 122, 171
195, 142, 165
176, 218, 183
166, 132, 189
185, 132, 177
188, 130, 173
172, 126, 161
176, 128, 161
188, 140, 170
220, 107, 191
161, 98, 181
196, 131, 180
220, 130, 173
21, 100, 251
193, 208, 164
182, 214, 189
195, 130, 165
70, 119, 186
179, 140, 236
215, 122, 190
15, 134, 170
179, 216, 173
182, 74, 193
183, 133, 145
167, 216, 181
190, 118, 168
13, 214, 183
171, 133, 165
186, 143, 173
181, 118, 137
14, 128, 180
221, 233, 172
195, 0, 194
162, 157, 173
195, 107, 173
214, 131, 189
188, 133, 170
175, 218, 172
182, 118, 172
13, 214, 183
168, 144, 170
191, 97, 189
161, 138, 1
215, 144, 188
171, 142, 173
169, 216, 186
175, 206, 177
