Band0, Band1, Band2
191, 80, 183
64, 143, 169
62, 8, 211
62, 81, 171
15, 139, 194
223, 131, 189
181, 214, 161
198, 122, 186
195, 216, 165
183, 133, 165
168, 130, 190
54, 122, 171
195, 107, 190
175, 129, 177
186, 130, 170
15, 122, 170
188, 94, 169
198, 123, 181
195, 8, 145
171, 136, 173
175, 121, 189
175, 128, 189
185, 215, 183
179, 114, 176
174, 215, 172
186, 0, 145
220, 144, 173
44, 0, 140
173, 139, 1
178, 129, 189
176, 215, 177
171, 122, 173
213, 132, 161
182, 214, 189
194, 142, 170
195, 130, 169
14, 131, 183
197, 129, 189
14, 128, 180
21, 142, 170
210, 123, 181
183, 107, 194
160, 214, 237
220, 122, 145
190, 132, 189
42, 113, 164
178, 99, 161
17, 114, 171
188, 106, 170
189, 72, 0
200, 130, 182
165, 144, 186
55, 132, 161
176, 124, 187
14, 99, 172
64, 114, 170
182, 99, 168
76, 112, 169
162, 88, 170
40, 18, 189
178, 215, 172
189, 128, 160
178, 131, 189
195, 0, 169
161, 144, 173
188, 0, 170
26, 143, 1
183, 122, 194
194, 98, 170
189, 118, 168
179, 143, 181
188, 107, 145
162, 122, 236
178, 218, 189
195, 133, 188
21, 125, 165
26, 142, 145
178, 121, 189
174, 131, 161
215, 133, 173
189, 129, 187
16, 130, 173
188, 133, 170
179, 123, 173
198, 114, 165
174, 214, 172
189, 71, 141
19, 142, 190
223, 127, 161
196, 71, 161
212, 108, 172
179, 133, 173
195, 73, 129
189, 124, 189
175, 132, 161
195, 125, 188
179, 144, 173
54, 0, 169
188, 107, 182
15, 112, 170
179, 144, 173
106, 80, 164
188, 142, 173
15, 88, 170
221, 127, 160
54, 10, 194
136, 138, 173
216, 133, 145
186, 133, 181
174, 131, 185
182, 131, 189
21, 159, 167
161, 130, 170
14, 11, 172
189, 71, 189
41, 72, 168
186, 0, 1
38, 118, 161
0, 129, 161
195, 122, 173
188, 107, 129
12, 186, 152
60, 163, 221
10, 112, 173
10, 112, 170
68, 71, 168
8, 113, 161
10, 88, 169
7, 79, 167
8, 80, 172
7, 79, 140
8, 34, 168
7, 79, 167
7, 165, 169
7, 161, 167
10, 46, 169
103, 92, 170
5, 174, 168
60, 97, 177
10, 8, 169
183, 88, 169
182, 78, 168
184, 132, 161
162, 67, 181
176, 116, 161
179, 142, 145
162, 130, 173
187, 121, 189
162, 140, 188
197, 132, 189
189, 121, 174
216, 130, 188
15, 133, 186
220, 122, 169
187, 116, 177
163, 142, 186
50, 72, 161
176, 127, 172
190, 129, 161
15, 8, 236
161, 106, 169
186, 73, 170
195, 122, 182
171, 143, 169
179, 142, 190
175, 116, 180
162, 139, 186
218, 144, 170
189, 74, 195
175, 65, 172
189, 129, 189
183, 125, 170
178, 218, 193
189, 128, 161
175, 124, 189
186, 130, 173
182, 118, 177
173, 122, 173
186, 114, 186
176, 212, 161
179, 122, 186
184, 214, 189
197, 128, 195
165, 216, 169
220, 142, 181
195, 130, 173
175, 214, 161
198, 142, 236
13, 214, 189
212, 71, 142
36, 127, 19
188, 0, 145
220, 130, 173
162, 142, 181
188, 142, 190
175, 132, 135
183, 73, 188
159, 72, 168
181, 118, 172
195, 98, 173
188, 0, 169
21, 119, 165
183, 130, 194
195, 122, 236
220, 144, 181
212, 128, 189
195, 133, 188
188, 73, 165
199, 131, 172
186, 106, 145
169, 144, 181
220, 139, 173
70, 142, 170
178, 215, 161
182, 71, 161
205, 142, 173
163, 144, 188
212, 132, 161
189, 129, 189
164, 215, 161
186, 122, 170
172, 74, 161
182, 126, 189
198, 106, 236
162, 139, 129
194, 73, 190
220, 139, 173
162, 73, 145
205, 125, 173
38, 97, 172
173, 144, 181
188, 130, 145
223, 214, 172
186, 122, 188
162, 98, 173
194, 139, 169
179, 142, 188
191, 132, 189
197, 108, 172
163, 119, 173
198, 138, 181
179, 130, 188
166, 129, 172
179, 139, 173
175, 129, 137
181, 132, 172
197, 121, 161
218, 142, 181
188, 130, 194
186, 133, 169
223, 129, 172
15, 0, 188
106, 71, 166
181, 205, 166
48, 99, 0
162, 8, 169
21, 0, 173
13, 128, 189
188, 73, 173
186, 107, 167
48, 71, 177
182, 72, 168
14, 71, 161
53, 114, 171
181, 99, 172
186, 106, 173
21, 114, 211
198, 94, 170
21, 122, 170
189, 215, 0
159, 80, 168
54, 0, 173
40, 74, 161
174, 80, 147
62, 130, 145
179, 8, 211
169, 114, 169
14, 128, 189
223, 129, 161
163, 138, 145
179, 143, 173
179, 73, 188
190, 121, 161
171, 142, 194
189, 118, 172
212, 214, 189
176, 118, 180
72, 144, 194
38, 128, 189
17, 142, 173
220, 144, 165
197, 116, 193
163, 136, 173
213, 118, 189
175, 218, 161
53, 165, 167
188, 0, 173
181, 80, 161
14, 99, 168
186, 130, 173
174, 71, 162
174, 132, 189
189, 129, 168
54, 98, 171
164, 71, 168
53, 114, 173
40, 99, 172
195, 0, 163
62, 122, 170
182, 128, 172
174, 128, 168
21, 165, 170
53, 114, 169
162, 106, 171
188, 112, 173
21, 0, 181
186, 159, 167
38, 71, 164
195, 119, 145
195, 73, 1
17, 8, 173
188, 112, 171
195, 94, 159
188, 122, 173
189, 129, 189
14, 71, 164
175, 108, 172
163, 159, 139
65, 113, 172
179, 130, 167
76, 81, 173
164, 110, 161
15, 83, 211
187, 154, 189
182, 118, 166
188, 130, 181
220, 122, 188
162, 216, 173
12, 28, 167
7, 166, 99
41, 5, 148
112, 30, 221
41, 30, 221
110, 185, 150
105, 59, 219
110, 194, 167
110, 201, 167
112, 177, 166
7, 1, 171
65, 177, 168
60, 132, 168
57, 8, 181
163, 112, 211
63, 128, 174
42, 80, 168
185, 97, 164
165, 112, 169
14, 97, 141
212, 116, 172
53, 94, 188
159, 131, 189
223, 126, 172
182, 132, 161
186, 142, 173
171, 142, 188
197, 116, 155
182, 206, 189
171, 143, 188
179, 107, 236
198, 144, 173
21, 130, 145
53, 107, 236
15, 0, 165
178, 117, 161
39, 112, 145
16, 216, 173
191, 132, 161
26, 146, 173
188, 46, 1
21, 112, 178
188, 73, 159
181, 108, 168
175, 97, 105
18, 20, 167
161, 73, 173
161, 94, 149
38, 71, 172
188, 112, 178
14, 72, 160
174, 97, 162
38, 18, 172
188, 73, 170
162, 114, 167
186, 151, 186
182, 205, 168
163, 73, 171
42, 72, 168
164, 71, 0
185, 71, 160
165, 98, 171
52, 129, 155
188, 122, 169
163, 33, 169
12, 81, 170
58, 3, 167
43, 32, 221
105, 30, 221
39, 188, 213
40, 191, 221
105, 170, 162
110, 194, 167
18, 201, 167
6, 196, 167
2, 17, 161
108, 30, 164
163, 19, 211
188, 90, 151
44, 0, 173
179, 143, 169
176, 218, 189
195, 114, 173
213, 65, 189
189, 74, 183
188, 142, 178
177, 121, 189
15, 142, 173
178, 206, 189
14, 218, 177
179, 106, 145
159, 124, 193
223, 131, 172
162, 94, 173
196, 126, 161
62, 151, 190
178, 124, 166
179, 73, 181
162, 142, 145
176, 126, 189
181, 128, 187
168, 144, 173
215, 122, 186
181, 74, 177
175, 109, 161
182, 129, 137
183, 133, 173
153, 131, 160
189, 128, 189
195, 133, 173
188, 133, 188
195, 119, 176
178, 131, 172
186, 139, 190
175, 131, 187
176, 129, 161
174, 132, 189
186, 130, 173
165, 142, 173
186, 144, 181
220, 130, 190
162, 143, 170
194, 142, 181
196, 121, 189
162, 143, 188
215, 133, 165
53, 0, 190
165, 143, 173
186, 114, 181
14, 110, 162
198, 142, 194
182, 128, 161
194, 144, 173
195, 122, 165
174, 214, 189
15, 107, 173
218, 143, 159
38, 71, 189
53, 107, 176
161, 0, 176
181, 128, 0
179, 140, 182
16, 159, 188
24, 143, 173
163, 119, 194
26, 216, 173
179, 142, 181
174, 131, 187
171, 139, 188
188, 94, 165
178, 145, 161
195, 114, 188
174, 214, 161
183, 122, 188
176, 214, 160
52, 131, 180
22, 131, 189
198, 133, 173
189, 124, 161
166, 108, 187
162, 122, 188
198, 138, 173
164, 131, 189
213, 126, 183
181, 97, 189
198, 133, 171
181, 129, 189
26, 231, 188
174, 116, 189
195, 107, 173
169, 122, 173
197, 214, 161
38, 132, 196
186, 134, 1
183, 112, 190
53, 136, 181
168, 10, 170
195, 140, 165
165, 144, 190
178, 118, 104
21, 142, 173
195, 142, 145
215, 143, 181
163, 8, 165
52, 215, 189
183, 122, 173
176, 132, 154
185, 72, 219
192, 132, 172
161, 94, 169
198, 122, 188
110, 88, 211
216, 142, 145
191, 132, 187
171, 139, 173
190, 131, 161
164, 218, 183
162, 142, 165
52, 11, 0
188, 130, 163
178, 214, 160
16, 0, 169
195, 119, 167
164, 34, 69
143, 80, 64
163, 79, 140
66, 165, 152
12, 112, 173
7, 114, 170
18, 81, 54
12, 84, 169
8, 180, 161
7, 84, 169
10, 123, 212
66, 0, 186
65, 128, 161
57, 130, 165
10, 93, 151
110, 79, 210
67, 131, 189
10, 81, 167
66, 142, 188
60, 116, 161
189, 118, 187
58, 94, 149
220, 144, 173
59, 52, 172
42, 96, 217
176, 128, 172
64, 119, 171
48, 72, 162
181, 116, 103
62, 112, 173
179, 144, 188
205, 143, 173
192, 129, 137
174, 108, 172
171, 123, 181
185, 99, 166
220, 144, 190
195, 133, 181
186, 130, 186
171, 122, 170
181, 108, 161
52, 117, 189
53, 73, 227
21, 90, 140
186, 130, 236
174, 128, 168
65, 78, 28
162, 140, 190
223, 131, 161
164, 121, 161
188, 130, 173
195, 139, 186
195, 130, 169
175, 124, 183
178, 132, 161
161, 114, 173
36, 215, 177
189, 128, 161
165, 125, 173
175, 97, 172
182, 121, 189
187, 72, 189
182, 121, 189
195, 142, 173
175, 121, 135
182, 132, 189
21, 142, 156
179, 143, 190
162, 122, 210
179, 216, 190
161, 133, 170
223, 215, 161
164, 128, 187
174, 129, 177
53, 125, 186
195, 130, 1
188, 107, 145
179, 143, 186
15, 159, 25
188, 107, 165
175, 121, 161
188, 88, 167
163, 73, 173
166, 72, 164
15, 114, 173
189, 71, 229
16, 90, 169
188, 73, 25
182, 113, 161
13, 97, 141
195, 114, 211
186, 151, 186
188, 90, 13
178, 145, 189
179, 0, 173
195, 143, 165
175, 132, 189
197, 214, 155
163, 133, 173
36, 121, 137
182, 110, 172
178, 117, 189
186, 142, 170
110, 133, 236
191, 72, 185
178, 126, 160
188, 79, 169
159, 215, 161
15, 106, 170
223, 127, 189
198, 8, 165
118, 140, 181
178, 129, 189
13, 121, 189
195, 142, 176
188, 114, 190
178, 126, 161
15, 159, 173
179, 133, 188
171, 143, 169
178, 118, 189
161, 157, 165
179, 133, 173
44, 8, 139
175, 128, 172
188, 151, 173
182, 205, 166
188, 0, 2
188, 73, 169
162, 8, 171
188, 112, 169
182, 108, 162
186, 130, 1
188, 122, 140
167, 46, 211
21, 0, 167
189, 132, 172
185, 128, 164
188, 92, 170
7, 202, 99
21, 161, 223
65, 31, 168
44, 55, 127
48, 50, 222
59, 170, 162
164, 167, 232
18, 169, 151
39, 169, 150
39, 186, 79
59, 31, 98
110, 185, 151
105, 30, 221
60, 87, 168
2, 34, 168
44, 46, 99
22, 34, 53
53, 114, 129
188, 142, 167
195, 106, 169
58, 159, 188
176, 131, 189
174, 121, 135
173, 144, 190
175, 132, 172
189, 214, 161
188, 130, 190
205, 107, 178
183, 144, 181
214, 129, 189
166, 215, 161
162, 122, 188
165, 143, 173
218, 144, 186
161, 73, 173
174, 214, 161
183, 119, 170
189, 121, 161
223, 214, 237
188, 122, 169
181, 214, 189
53, 0, 188
38, 124, 185
178, 117, 189
53, 125, 188
175, 128, 161
176, 126, 161
21, 73, 186
174, 132, 161
180, 142, 188
213, 129, 172
195, 73, 173
150, 125, 145
197, 128, 161
112, 26, 172
218, 219, 194
26, 114, 173
189, 121, 161
166, 215, 183
197, 128, 161
188, 133, 173
175, 215, 137
164, 78, 155
194, 133, 211
39, 0, 169
198, 122, 169
14, 99, 174
186, 114, 140
181, 110, 172
55, 132, 172
160, 128, 105
21, 106, 149
192, 132, 168
195, 10, 159
12, 53, 167
185, 32, 222
6, 193, 169
61, 113, 168
7, 90, 167
169, 157, 61
15, 19, 38
2, 5, 168
105, 174, 111
40, 174, 221
111, 84, 54
104, 174, 221
111, 84, 231
96, 84, 213
96, 20, 223
111, 20, 54
109, 25, 212
109, 1, 212
110, 73, 54
60, 89, 0
49, 98, 236
180, 114, 169
205, 140, 173
163, 8, 190
205, 140, 169
162, 122, 181
53, 94, 171
190, 74, 164
21, 20, 171
54, 94, 171
195, 157, 173
162, 119, 173
53, 98, 173
165, 144, 165
175, 121, 189
220, 133, 173
175, 129, 185
161, 142, 181
197, 132, 161
179, 143, 173
195, 8, 140
48, 126, 189
215, 143, 181
189, 128, 195
181, 109, 168
195, 139, 188
72, 143, 171
198, 73, 169
188, 106, 173
169, 122, 169
191, 108, 189
178, 121, 172
197, 132, 161
168, 122, 186
197, 129, 161
186, 106, 170
181, 121, 180
173, 144, 181
180, 130, 190
174, 132, 168
197, 129, 183
163, 139, 181
198, 142, 173
179, 216, 181
54, 159, 173
171, 133, 173
186, 142, 173
175, 121, 135
188, 114, 145
179, 139, 173
188, 88, 231
162, 9, 170
184, 108, 168
186, 106, 159
38, 128, 168
159, 129, 172
182, 71, 164
186, 0, 138
220, 147, 181
33, 8, 145
163, 139, 173
13, 128, 142
49, 114, 173
143, 78, 168
38, 108, 0
195, 0, 176
65, 118, 172
195, 100, 171
151, 121, 189
188, 138, 165
195, 73, 188
175, 126, 161
192, 71, 142
169, 142, 181
179, 122, 173
179, 142, 194
162, 143, 173
198, 0, 173
188, 133, 170
175, 129, 172
188, 114, 145
188, 147, 173
196, 132, 161
174, 128, 183
21, 139, 169
26, 123, 173
162, 142, 194
13, 132, 161
176, 131, 189
21, 8, 149
188, 114, 181
188, 0, 48
188, 95, 169
181, 72, 172
186, 106, 169
189, 97, 141
176, 233, 195
53, 0, 145
177, 126, 160
186, 10, 173
182, 121, 189
186, 143, 173
179, 106, 181
174, 126, 189
196, 97, 187
21, 139, 173
52, 71, 164
215, 144, 181
197, 132, 160
171, 143, 190
162, 8, 170
36, 210, 172
176, 131, 193
195, 142, 145
13, 118, 189
174, 218, 161
53, 106, 186
215, 123, 165
189, 129, 189
174, 215, 187
182, 121, 189
205, 139, 169
197, 129, 161
179, 130, 173
178, 126, 183
21, 114, 170
186, 130, 173
182, 118, 161
14, 145, 189
26, 119, 165
205, 130, 181
183, 106, 186
70, 122, 173
198, 144, 145
162, 142, 173
175, 99, 189
195, 125, 181
198, 122, 129
182, 108, 189
205, 130, 173
183, 138, 165
175, 117, 189
186, 106, 170
185, 132, 183
14, 80, 164
198, 144, 181
188, 8, 169
160, 126, 189
14, 72, 142
178, 127, 160
198, 130, 194
117, 129, 172
151, 126, 161
186, 130, 186
188, 73, 30
16, 93, 2
195, 73, 173
188, 95, 139
188, 130, 171
181, 80, 0
15, 0, 181
16, 100, 211
182, 21, 168
53, 142, 169
195, 0, 171
53, 73, 173
162, 107, 169
192, 71, 172
0, 132, 166
162, 8, 173
188, 106, 211
188, 106, 163
195, 130, 159
188, 130, 167
167, 33, 25
181, 71, 168
188, 143, 169
188, 73, 25
188, 81, 170
195, 106, 171
48, 132, 209
9, 32, 98
21, 188, 151
65, 31, 168
60, 171, 168
64, 169, 151
42, 191, 221
39, 169, 150
15, 169, 213
105, 31, 162
18, 169, 99
40, 30, 221
105, 30, 148
107, 2, 169
10, 46, 169
43, 26, 219
43, 29, 166
38, 218, 189
195, 139, 181
36, 128, 180
181, 121, 189
179, 130, 186
178, 126, 161
179, 216, 173
191, 109, 183
186, 73, 190
162, 67, 165
197, 116, 177
177, 121, 161
195, 216, 186
188, 106, 211
188, 73, 171
186, 112, 149
186, 107, 2
162, 142, 145
182, 126, 161
183, 114, 186
173, 140, 181
189, 128, 161
188, 107, 170
53, 114, 188
188, 125, 176
218, 122, 181
190, 128, 189
181, 228, 161
220, 142, 186
