Band0, Band1, Band2
12, 86, 169
7, 157, 152
65, 129, 183
183, 139, 173
175, 97, 189
175, 131, 179
69, 23, 164
12, 82, 170
7, 112, 169
7, 86, 150
111, 82, 117
4, 29, 221
7, 184, 169
112, 167, 97
4, 180, 222
7, 28, 167
8, 89, 221
7, 94, 152
112, 26, 225
7, 142, 190
10, 84, 149
68, 113, 161
8, 21, 168
7, 85, 167
7, 73, 191
66, 122, 181
66, 130, 169
183, 120, 173
91, 111, 211
61, 154, 107
58, 81, 152
44, 111, 150
163, 100, 152
168, 94, 99
70, 100, 152
166, 35, 119
220, 100, 54
193, 36, 222
174, 39, 221
179, 100, 99
181, 99, 221
179, 38, 151
184, 99, 225
165, 38, 152
51, 33, 151
190, 39, 221
174, 99, 168
186, 100, 170
174, 36, 172
195, 101, 170
188, 0, 169
39, 98, 173
186, 130, 181
65, 118, 168
221, 124, 183
188, 98, 173
170, 142, 186
195, 142, 165
174, 132, 189
176, 214, 238
49, 107, 140
176, 131, 172
214, 131, 189
195, 106, 191
53, 142, 181
21, 142, 140
215, 143, 173
15, 73, 145
53, 138, 236
178, 129, 187
21, 107, 169
173, 139, 188
220, 144, 173
193, 108, 189
53, 142, 236
181, 99, 195
173, 67, 170
183, 130, 236
136, 142, 186
39, 157, 170
199, 129, 189
168, 144, 173
168, 143, 186
161, 216, 173
186, 107, 165
176, 215, 177
182, 113, 142
179, 136, 20
186, 0, 145
181, 129, 166
185, 97, 189
38, 65, 180
215, 122, 181
192, 132, 187
126, 214, 177
220, 139, 188
161, 73, 188
21, 133, 236
175, 121, 187
195, 130, 173
198, 107, 243
143, 215, 189
174, 74, 161
188, 133, 173
171, 143, 181
220, 142, 170
188, 130, 170
171, 138, 129
186, 142, 173
189, 132, 177
168, 133, 145
183, 98, 182
205, 133, 236
162, 119, 170
72, 98, 188
21, 106, 186
194, 147, 171
190, 72, 189
171, 139, 236
54, 130, 188
165, 138, 173
186, 133, 176
164, 74, 189
53, 107, 170
181, 121, 187
151, 131, 161
189, 132, 172
161, 138, 188
178, 121, 161
175, 74, 183
38, 214, 160
172, 121, 187
186, 130, 173
181, 206, 141
189, 214, 160
171, 122, 186
196, 131, 180
186, 130, 165
13, 206, 189
21, 98, 173
173, 144, 181
55, 132, 177
172, 132, 187
173, 143, 173
72, 106, 145
183, 140, 236
169, 8, 190
188, 140, 140
218, 142, 173
192, 132, 237
168, 138, 173
188, 107, 191
186, 130, 170
53, 157, 173
163, 119, 173
44, 157, 173
218, 122, 165
197, 121, 161
171, 133, 186
220, 133, 191
117, 97, 189
174, 121, 180
196, 228, 172
166, 128, 189
53, 119, 129
175, 215, 172
196, 74, 195
186, 107, 170
161, 139, 173
181, 121, 177
178, 97, 161
186, 142, 173
200, 107, 170
181, 131, 187
190, 121, 172
162, 0, 188
162, 147, 173
195, 106, 165
171, 142, 188
161, 122, 173
171, 147, 173
197, 97, 195
162, 130, 173
186, 142, 173
162, 119, 167
183, 130, 251
179, 98, 1
