Band0, Band1, Band2
196, 131, 183
182, 132, 189
214, 126, 161
191, 72, 189
26, 142, 173
181, 117, 193
181, 128, 180
16, 142, 188
238, 144, 173
53, 130, 194
169, 119, 173
15, 106, 170
26, 144, 173
178, 129, 193
162, 142, 173
195, 130, 170
195, 133, 190
162, 139, 159
182, 129, 189
205, 98, 173
38, 118, 161
197, 126, 172
175, 116, 172
163, 142, 145
53, 138, 181
179, 130, 145
169, 133, 181
196, 121, 161
194, 130, 181
176, 121, 189
189, 132, 187
70, 142, 173
178, 129, 172
220, 147, 181
174, 129, 146
53, 94, 173
107, 169, 102
52, 50, 107
185, 167, 111
186, 42, 49
186, 41, 49
19, 28, 65
7, 165, 152
188, 79, 81
161, 119, 233
9, 30, 221
161, 28, 81
195, 53, 54
188, 95, 79
110, 20, 81
108, 205, 228
9, 180, 162
111, 20, 49
181, 18, 215
22, 30, 222
120, 53, 48
105, 187, 0
95, 169, 152
105, 198, 147
109, 196, 163
64, 1, 169
3, 174, 168
48, 215, 70
95, 6, 171
105, 167, 53
9, 182, 218
94, 34, 218
96, 106, 81
111, 37, 73
108, 34, 124
5, 5, 172
97, 3, 134
4, 89, 53
48, 129, 5
186, 107, 13
97, 81, 50
42, 97, 209
190, 108, 80
48, 97, 58
233, 138, 233
173, 98, 233
61, 174, 53
86, 177, 168
104, 203, 219
114, 41, 152
105, 87, 222
109, 83, 207
97, 61, 17
7, 61, 7
10, 181, 152
10, 81, 145
44, 73, 211
83, 100, 81
182, 214, 60
110, 42, 151
15, 100, 79
188, 79, 178
66, 20, 169
230, 141, 189
188, 130, 165
181, 206, 184
198, 144, 169
48, 108, 189
165, 122, 173
53, 107, 188
171, 216, 173
195, 133, 188
174, 74, 161
188, 130, 190
174, 124, 172
185, 128, 187
220, 144, 181
55, 74, 195
171, 138, 173
186, 107, 170
164, 131, 172
53, 119, 190
13, 121, 161
221, 131, 161
162, 0, 188
0, 215, 172
176, 131, 189
179, 122, 181
12, 28, 151
8, 87, 168
9, 29, 168
108, 180, 221
111, 79, 127
66, 133, 190
57, 122, 181
183, 142, 169
186, 133, 190
19, 142, 170
221, 145, 161
53, 114, 194
179, 136, 173
215, 122, 188
186, 0, 173
53, 139, 173
171, 133, 169
182, 128, 189
36, 126, 172
190, 132, 189
161, 138, 173
188, 0, 173
212, 74, 161
110, 119, 145
188, 0, 173
42, 118, 189
219, 145, 160
55, 71, 161
168, 140, 188
178, 121, 183
174, 214, 161
60, 11, 166
5, 63, 33
97, 19, 12
4, 23, 5
9, 21, 105
109, 19, 17
109, 61, 227
9, 26, 221
4, 26, 168
64, 122, 231
48, 99, 64
42, 113, 209
5, 18, 221
102, 112, 123
9, 87, 180
97, 20, 73
97, 119, 163
5, 11, 162
10, 133, 167
8, 80, 168
9, 18, 162
109, 130, 123
92, 120, 30
53, 120, 171
11, 23, 114
95, 61, 13
96, 61, 132
9, 5, 209
59, 124, 5
107, 60, 38
8, 23, 177
97, 1, 1
108, 22, 43
6, 61, 20
109, 84, 17
9, 21, 0
9, 87, 221
54, 136, 44
185, 228, 60
166, 124, 29
66, 0, 169
183, 73, 61
89, 87, 107
104, 87, 64
20, 18, 46
21, 41, 65
161, 57, 223
169, 188, 87
188, 186, 152
188, 192, 127
188, 186, 99
13, 187, 148
21, 186, 48
118, 162, 227
105, 29, 221
7, 181, 152
58, 175, 167
88, 19, 81
118, 207, 132
104, 22, 29
104, 23, 56
93, 60, 32
104, 5, 232
20, 50, 53
66, 159, 150
58, 43, 99
62, 42, 151
176, 52, 62
176, 36, 142
167, 90, 223
61, 5, 111
112, 180, 85
183, 101, 50
180, 139, 233
66, 79, 54
132, 50, 77
181, 109, 235
188, 211, 30
106, 206, 235
10, 20, 79
8, 174, 189
62, 79, 54
118, 195, 233
59, 18, 230
166, 29, 111
167, 162, 54
22, 52, 109
2, 31, 168
57, 157, 88
198, 76, 52
43, 34, 168
197, 212, 67
94, 121, 29
97, 84, 231
94, 205, 228
4, 205, 162
7, 1, 1
180, 136, 32
38, 118, 230
127, 116, 58
14, 206, 229
7, 60, 61
19, 1, 211
19, 211, 54
93, 91, 61
107, 51, 3
110, 185, 99
4, 26, 221
111, 2, 152
18, 55, 2
96, 91, 44
7, 81, 211
182, 154, 234
10, 195, 167
108, 198, 147
87, 168, 53
105, 18, 45
10, 86, 152
192, 108, 147
105, 183, 97
3, 29, 168
108, 34, 219
39, 235, 38
108, 63, 37
94, 22, 104
97, 61, 16
7, 61, 12
109, 84, 6
97, 61, 2
96, 84, 207
39, 84, 220
108, 89, 125
110, 28, 99
17, 165, 81
188, 41, 126
17, 41, 126
14, 167, 111
188, 57, 54
41, 187, 162
41, 170, 107
106, 197, 162
6, 201, 152
7, 1, 169
58, 161, 169
66, 114, 170
43, 39, 53
57, 123, 188
196, 72, 180
164, 215, 161
188, 107, 145
214, 117, 172
162, 138, 181
243, 131, 189
163, 142, 170
15, 142, 188
189, 132, 180
178, 129, 160
195, 130, 165
162, 143, 173
198, 122, 188
95, 82, 71
114, 162, 220
7, 60, 227
59, 174, 209
163, 157, 25
95, 2, 127
162, 165, 14
49, 184, 81
179, 33, 13
180, 12, 81
41, 59, 148
176, 52, 53
164, 182, 58
161, 161, 227
104, 30, 199
66, 175, 151
176, 135, 229
110, 119, 30
109, 12, 2
192, 182, 219
48, 80, 168
101, 86, 65
19, 93, 50
93, 93, 48
108, 39, 33
22, 180, 69
120, 192, 167
20, 174, 162
119, 163, 147
39, 44, 65
111, 84, 152
20, 22, 234
105, 209, 26
111, 83, 30
108, 23, 217
112, 205, 235
2, 80, 222
6, 82, 152
41, 205, 119
83, 20, 49
195, 165, 65
176, 50, 107
188, 44, 81
181, 205, 219
104, 22, 234
7, 112, 151
8, 22, 0
108, 205, 148
162, 91, 50
21, 53, 79
181, 187, 148
14, 167, 107
65, 167, 147
57, 107, 32
107, 165, 54
162, 41, 108
164, 89, 119
105, 21, 83
7, 112, 163
60, 80, 221
56, 33, 47
101, 64, 32
39, 119, 88
41, 22, 69
21, 90, 81
14, 96, 83
15, 107, 81
39, 207, 61
58, 125, 54
7, 20, 151
106, 209, 60
18, 20, 30
39, 81, 79
93, 120, 233
111, 85, 213
5, 5, 168
9, 118, 209
198, 139, 32
96, 12, 223
5, 63, 43
5, 113, 208
9, 63, 106
183, 136, 15
41, 80, 162
106, 78, 174
109, 25, 1
110, 207, 34
17, 61, 61
40, 21, 235
19, 111, 79
96, 2, 99
48, 215, 33
189, 72, 235
165, 119, 204
103, 82, 81
96, 84, 123
81, 92, 151
109, 93, 73
7, 165, 151
221, 126, 37
183, 216, 55
188, 0, 13
164, 11, 113
100, 205, 111
114, 93, 48
20, 168, 107
19, 194, 151
105, 59, 147
65, 69, 217
180, 142, 31
104, 36, 91
114, 202, 101
164, 182, 56
110, 2, 151
64, 207, 32
185, 22, 58
106, 174, 232
167, 20, 213
22, 205, 64
95, 82, 152
60, 110, 228
95, 20, 79
93, 92, 65
105, 80, 85
61, 209, 238
180, 148, 245
179, 107, 44
6, 0, 79
88, 84, 79
96, 20, 48
61, 21, 168
185, 11, 89
89, 21, 221
109, 207, 138
112, 22, 8
221, 249, 238
198, 239, 240
195, 149, 4
112, 124, 229
11, 63, 33
94, 205, 70
109, 189, 163
96, 186, 167
97, 60, 54
7, 19, 231
10, 12, 170
7, 8, 169
105, 118, 0
205, 107, 227
58, 184, 73
10, 25, 41
10, 120, 12
4, 118, 43
10, 82, 151
192, 39, 107
199, 212, 66
11, 22, 53
107, 162, 54
7, 51, 152
6, 43, 99
18, 112, 205
41, 209, 230
7, 165, 151
199, 227, 241
63, 127, 19
180, 239, 156
14, 228, 60
103, 61, 12
5, 22, 5
7, 120, 7
7, 123, 182
221, 214, 104
11, 197, 219
16, 120, 236
84, 85, 81
118, 19, 213
19, 112, 231
7, 3, 151
163, 20, 54
40, 154, 66
102, 60, 54
92, 83, 207
108, 22, 37
109, 161, 151
7, 55, 152
109, 162, 152
18, 20, 71
106, 23, 218
105, 209, 45
7, 20, 79
7, 16, 167
2, 174, 0
24, 231, 16
238, 238, 243
196, 244, 5
61, 21, 26
100, 69, 29
97, 207, 32
60, 80, 219
220, 158, 50
196, 103, 89
89, 174, 219
120, 85, 121
104, 80, 111
61, 110, 221
165, 8, 233
94, 87, 232
145, 72, 158
84, 93, 81
93, 56, 99
105, 191, 219
20, 29, 113
104, 31, 98
95, 188, 211
107, 194, 167
7, 16, 169
7, 81, 170
53, 162, 61
102, 179, 140
86, 177, 168
85, 201, 167
93, 45, 54
108, 69, 59
5, 5, 161
197, 74, 59
176, 109, 229
10, 2, 151
119, 167, 107
20, 89, 69
111, 3, 227
65, 124, 42
6, 81, 2
5, 5, 183
97, 61, 36
4, 22, 40
9, 63, 206
60, 113, 162
7, 232, 132
97, 19, 44
91, 112, 49
105, 96, 124
7, 82, 159
63, 145, 131
5, 31, 174
4, 30, 221
7, 82, 169
10, 3, 170
109, 3, 169
96, 196, 167
90, 196, 167
85, 195, 167
86, 198, 0
93, 201, 211
19, 192, 212
104, 163, 83
104, 154, 222
108, 89, 96
59, 26, 148
7, 33, 140
68, 78, 168
87, 23, 89
93, 207, 233
93, 19, 223
104, 96, 74
104, 34, 75
19, 165, 126
39, 90, 73
105, 18, 91
61, 26, 221
96, 37, 99
186, 207, 61
18, 207, 38
62, 112, 54
15, 119, 61
17, 92, 81
181, 34, 86
195, 38, 65
195, 53, 54
162, 42, 54
162, 55, 51
166, 52, 69
118, 162, 54
22, 34, 232
60, 36, 222
68, 87, 168
64, 0, 204
183, 95, 47
66, 161, 201
163, 94, 171
185, 36, 199
179, 123, 188
214, 131, 161
191, 132, 187
17, 130, 173
248, 121, 172
165, 130, 194
175, 214, 172
186, 139, 182
162, 130, 145
189, 129, 183
175, 126, 161
195, 114, 173
161, 216, 170
218, 144, 173
44, 130, 145
205, 107, 1
