Band0, Band1, Band2
12, 196, 169
6, 196, 169
111, 189, 152
106, 29, 148
110, 84, 127
9, 87, 162
9, 26, 168
109, 84, 167
4, 63, 209
109, 16, 159
8, 80, 168
10, 92, 170
10, 81, 173
8, 116, 172
65, 131, 160
183, 106, 171
54, 107, 159
198, 100, 223
180, 73, 65
66, 112, 190
44, 112, 169
14, 118, 40
195, 8, 169
1, 120, 163
219, 217, 189
49, 106, 188
171, 140, 165
195, 0, 236
170, 143, 145
169, 133, 173
182, 121, 177
171, 142, 145
171, 139, 173
190, 74, 180
108, 96, 125
13, 97, 172
183, 60, 145
45, 214, 155
188, 130, 170
53, 133, 173
88, 91, 52
111, 3, 151
111, 86, 127
4, 30, 158
18, 181, 73
18, 181, 108
105, 26, 157
12, 20, 169
49, 136, 10
60, 206, 225
9, 30, 142
9, 26, 168
7, 225, 87
196, 234, 22
44, 93, 123
179, 138, 9
2, 96, 45
97, 3, 151
109, 93, 163
180, 225, 10
57, 139, 18
180, 238, 12
192, 233, 62
103, 2, 152
10, 91, 167
9, 21, 160
8, 118, 237
59, 141, 22
15, 162, 54
68, 174, 168
111, 7, 167
96, 2, 140
105, 32, 148
104, 80, 111
4, 26, 162
4, 26, 172
96, 19, 79
4, 87, 53
7, 61, 210
10, 178, 170
7, 82, 170
68, 128, 161
66, 142, 181
22, 21, 147
190, 74, 189
195, 106, 169
184, 163, 66
21, 95, 149
52, 96, 158
19, 104, 163
194, 107, 121
14, 108, 174
181, 205, 221
181, 108, 105
41, 110, 162
21, 138, 167
193, 72, 179
15, 112, 170
196, 218, 160
189, 214, 183
72, 139, 191
182, 132, 168
190, 131, 179
58, 112, 181
11, 11, 168
10, 92, 173
48, 174, 85
97, 84, 152
4, 87, 162
4, 63, 53
4, 17, 103
96, 25, 167
96, 85, 48
105, 26, 107
39, 185, 151
110, 169, 151
112, 30, 162
59, 191, 162
59, 29, 97
7, 37, 151
60, 154, 162
192, 154, 162
65, 97, 189
49, 106, 236
188, 122, 140
14, 108, 160
48, 129, 172
168, 143, 186
65, 99, 0
97, 3, 99
97, 4, 236
8, 23, 164
8, 26, 168
59, 132, 161
196, 97, 232
16, 55, 81
191, 99, 111
3, 31, 189
112, 31, 97
9, 174, 168
8, 80, 164
61, 78, 172
6, 184, 167
96, 201, 167
15, 189, 211
104, 198, 219
39, 185, 121
40, 30, 86
93, 84, 220
97, 25, 163
10, 20, 163
64, 114, 149
103, 25, 156
5, 87, 168
97, 84, 151
5, 87, 168
10, 73, 170
66, 122, 11
19, 91, 52
7, 112, 173
103, 119, 163
54, 130, 188
163, 107, 140
49, 142, 236
77, 120, 173
94, 210, 45
220, 238, 23
222, 149, 245
220, 137, 246
162, 232, 17
12, 4, 167
111, 25, 220
93, 82, 79
105, 26, 222
93, 2, 99
10, 79, 188
10, 20, 169
10, 130, 170
64, 111, 51
7, 119, 151
7, 84, 171
108, 87, 217
7, 25, 16
7, 1, 11
109, 84, 236
9, 23, 168
7, 27, 152
112, 87, 148
4, 87, 162
97, 3, 171
8, 174, 168
10, 85, 169
68, 113, 168
10, 81, 170
7, 73, 169
48, 132, 161
11, 87, 219
5, 23, 164
5, 23, 161
97, 3, 211
4, 22, 70
