Band0, Band1, Band2
196, 145, 189
38, 97, 196
179, 119, 169
220, 144, 188
161, 98, 145
182, 128, 161
50, 131, 172
179, 122, 129
179, 133, 173
175, 121, 189
170, 143, 188
15, 0, 173
176, 131, 189
190, 124, 161
182, 128, 166
188, 130, 190
174, 126, 177
198, 0, 181
171, 144, 190
192, 110, 185
171, 144, 181
23, 128, 189
182, 121, 185
194, 0, 211
181, 126, 189
196, 128, 137
179, 139, 173
195, 122, 170
189, 206, 187
196, 121, 180
164, 208, 189
194, 73, 181
180, 142, 169
186, 130, 170
162, 138, 181
162, 144, 173
175, 131, 189
14, 206, 195
223, 131, 161
179, 144, 188
21, 98, 173
198, 107, 173
186, 114, 170
220, 143, 182
195, 122, 170
117, 74, 189
26, 140, 181
186, 8, 169
13, 214, 189
171, 144, 181
190, 132, 189
175, 131, 189
162, 139, 165
52, 128, 180
175, 214, 137
188, 130, 169
14, 113, 172
198, 130, 173
175, 121, 161
188, 133, 186
178, 131, 161
181, 121, 189
196, 74, 161
173, 122, 173
192, 132, 195
117, 132, 172
15, 130, 188
220, 139, 173
189, 129, 161
214, 132, 164
176, 132, 161
194, 130, 191
179, 122, 173
195, 138, 165
165, 143, 173
181, 129, 189
195, 144, 173
182, 108, 193
193, 129, 161
198, 142, 186
162, 142, 173
0, 118, 172
195, 144, 190
195, 107, 169
193, 129, 189
213, 233, 106
43, 78, 168
220, 144, 173
182, 132, 189
36, 121, 160
191, 118, 189
176, 141, 195
194, 114, 169
38, 97, 177
166, 72, 228
15, 122, 18
23, 131, 189
166, 205, 161
30, 248, 33
14, 11, 161
220, 142, 145
117, 121, 189
164, 131, 183
195, 122, 145
174, 108, 172
195, 114, 173
175, 233, 161
182, 71, 189
179, 140, 181
197, 129, 189
174, 128, 168
186, 107, 12
182, 215, 189
213, 116, 189
198, 144, 181
195, 0, 178
176, 228, 161
38, 118, 189
204, 129, 180
165, 143, 181
218, 142, 188
161, 122, 170
15, 216, 188
186, 125, 173
179, 73, 165
181, 132, 161
179, 143, 173
205, 122, 188
164, 97, 189
179, 143, 171
213, 129, 161
163, 130, 186
189, 121, 237
4, 170, 96
94, 187, 98
93, 188, 151
105, 59, 98
22, 163, 75
39, 38, 73
96, 86, 149
94, 109, 91
8, 87, 177
59, 227, 248
107, 95, 220
48, 129, 244
165, 122, 190
8, 152, 104
53, 67, 18
188, 106, 181
42, 163, 26
87, 135, 56
58, 238, 175
58, 245, 207
58, 232, 7
94, 155, 218
96, 27, 54
198, 140, 188
48, 126, 185
192, 234, 241
66, 67, 191
77, 140, 245
84, 53, 88
39, 201, 156
39, 194, 156
111, 88, 20
8, 63, 218
107, 239, 17
111, 134, 31
48, 180, 208
64, 125, 15
53, 0, 171
109, 28, 54
163, 134, 204
105, 182, 119
65, 24, 218
39, 189, 213
105, 173, 219
61, 21, 172
198, 231, 31
15, 159, 116
14, 203, 75
166, 163, 75
166, 182, 75
21, 162, 95
7, 12, 167
76, 95, 79
107, 90, 205
10, 82, 145
7, 130, 169
182, 212, 22
7, 82, 150
7, 106, 149
48, 118, 208
186, 151, 173
162, 133, 186
49, 0, 25
88, 61, 171
199, 217, 177
42, 128, 172
238, 73, 50
49, 119, 181
195, 133, 145
165, 142, 1
49, 130, 171
161, 123, 190
178, 214, 189
195, 122, 169
188, 133, 1
181, 131, 166
176, 121, 161
163, 216, 181
222, 133, 188
189, 121, 189
13, 129, 189
190, 214, 161
165, 122, 176
196, 129, 189
169, 143, 188
186, 0, 186
14, 132, 189
218, 147, 181
192, 113, 161
178, 132, 179
150, 142, 173
186, 119, 173
15, 231, 173
219, 71, 161
186, 139, 173
218, 139, 165
55, 128, 189
181, 215, 172
188, 112, 186
212, 131, 193
18, 0, 173
191, 124, 189
15, 0, 173
238, 146, 159
192, 129, 189
176, 214, 187
152, 122, 170
195, 106, 190
62, 51, 52
200, 165, 34
169, 79, 17
118, 112, 6
143, 172, 42
168, 28, 17
146, 81, 3
170, 81, 31
204, 11, 42
149, 80, 131
150, 114, 36
149, 89, 46
149, 80, 42
204, 11, 40
170, 112, 7
135, 180, 5
167, 28, 20
212, 163, 39
49, 88, 243
183, 55, 9
48, 11, 172
192, 129, 168
183, 151, 190
166, 121, 168
196, 121, 237
36, 121, 161
179, 130, 173
162, 133, 188
52, 127, 22
190, 116, 168
165, 133, 165
212, 131, 189
102, 67, 10
94, 124, 8
88, 93, 223
200, 159, 117
124, 80, 45
55, 224, 206
12, 82, 220
57, 142, 186
183, 122, 181
176, 214, 189
171, 130, 169
190, 121, 189
248, 249, 43
197, 141, 43
12, 207, 243
42, 174, 27
18, 112, 31
7, 83, 15
77, 60, 44
6, 67, 16
87, 65, 40
204, 18, 200
134, 122, 50
7, 79, 48
22, 180, 104
120, 10, 3
131, 119, 12
84, 122, 133
115, 127, 37
87, 210, 131
92, 67, 16
77, 61, 34
10, 3, 1
9, 197, 172
60, 174, 164
10, 175, 167
8, 21, 189
68, 80, 166
249, 225, 61
61, 18, 221
15, 166, 54
60, 97, 53
57, 162, 140
54, 144, 181
176, 131, 189
164, 132, 189
26, 143, 181
21, 114, 170
212, 214, 161
219, 215, 161
191, 118, 187
171, 144, 173
197, 108, 161
188, 122, 170
179, 106, 188
188, 130, 173
13, 118, 0
179, 144, 181
197, 128, 161
188, 142, 186
218, 130, 181
183, 107, 145
162, 130, 181
215, 122, 169
190, 128, 183
162, 142, 173
14, 72, 189
26, 232, 181
183, 114, 145
70, 142, 170
180, 143, 181
194, 122, 170
178, 97, 172
194, 106, 173
176, 121, 189
195, 143, 165
163, 216, 173
195, 107, 188
162, 151, 145
198, 122, 173
122, 128, 189
186, 133, 1
196, 129, 189
162, 138, 169
72, 130, 170
179, 144, 188
186, 114, 188
173, 143, 173
183, 130, 145
186, 107, 173
188, 73, 140
220, 143, 181
212, 116, 183
21, 142, 182
186, 106, 170
220, 144, 173
53, 8, 194
168, 98, 55
147, 93, 51
47, 19, 49
5, 155, 214
66, 119, 243
180, 140, 236
18, 175, 44
58, 106, 227
57, 73, 169
49, 125, 245
53, 10, 173
230, 180, 58
21, 192, 48
98, 178, 169
98, 175, 171
88, 16, 2
114, 175, 167
134, 12, 205
207, 38, 87
144, 160, 148
131, 10, 52
84, 91, 151
163, 138, 236
110, 164, 79
64, 235, 247
15, 211, 1
98, 83, 204
202, 110, 80
70, 107, 65
194, 111, 233
19, 142, 50
114, 90, 38
113, 106, 52
95, 82, 151
64, 90, 35
105, 167, 200
62, 8, 48
57, 164, 150
66, 144, 173
238, 76, 32
64, 79, 204
109, 195, 18
19, 190, 2
65, 173, 244
186, 79, 117
54, 51, 178
53, 79, 138
77, 57, 41
165, 162, 71
171, 51, 55
19, 41, 205
69, 172, 161
64, 67, 204
10, 235, 11
109, 67, 4
96, 19, 204
93, 82, 81
113, 232, 34
97, 67, 10
75, 251, 131
7, 61, 15
109, 60, 15
109, 64, 6
95, 207, 204
93, 207, 61
18, 95, 54
39, 166, 81
104, 26, 119
15, 51, 73
15, 44, 81
64, 28, 73
44, 0, 73
183, 73, 81
7, 114, 186
44, 133, 181
221, 117, 172
195, 107, 190
161, 142, 173
26, 143, 165
21, 130, 167
186, 106, 178
64, 42, 227
195, 123, 251
196, 126, 172
173, 73, 194
179, 139, 173
195, 122, 188
186, 142, 170
180, 133, 186
200, 130, 169
195, 133, 181
181, 121, 189
53, 130, 170
165, 122, 173
53, 122, 188
179, 107, 181
186, 130, 170
171, 142, 165
162, 130, 188
174, 128, 172
15, 142, 165
210, 143, 181
183, 8, 194
194, 133, 163
188, 142, 169
179, 133, 181
188, 107, 190
174, 128, 189
215, 143, 181
179, 130, 190
16, 142, 169
173, 122, 181
179, 130, 186
195, 122, 173
215, 140, 188
174, 71, 168
188, 133, 190
188, 133, 173
162, 122, 159
198, 142, 145
162, 73, 181
188, 125, 145
16, 130, 170
223, 121, 172
183, 114, 169
194, 142, 176
220, 139, 190
72, 73, 181
53, 133, 173
173, 142, 169
183, 119, 170
176, 126, 161
54, 130, 145
163, 133, 173
188, 56, 36
183, 94, 175
85, 122, 145
15, 142, 173
53, 112, 173
221, 127, 161
54, 10, 165
168, 107, 173
171, 147, 188
194, 106, 173
186, 143, 165
163, 107, 173
36, 131, 161
38, 132, 189
175, 131, 166
173, 143, 194
196, 121, 189
169, 130, 173
195, 142, 181
195, 138, 173
194, 122, 173
174, 72, 168
174, 145, 195
186, 0, 211
179, 142, 181
195, 122, 145
212, 129, 189
195, 147, 181
176, 132, 189
175, 128, 172
196, 121, 196
188, 144, 173
197, 74, 189
171, 125, 165
196, 128, 183
186, 142, 165
179, 130, 173
181, 206, 187
181, 129, 189
179, 73, 173
179, 123, 165
195, 138, 190
169, 130, 181
53, 98, 182
162, 125, 173
197, 131, 161
168, 130, 165
195, 130, 165
177, 34, 59
165, 158, 7
170, 162, 36
168, 106, 16
136, 161, 16
213, 116, 33
164, 89, 8
218, 142, 17
165, 79, 16
165, 161, 41
183, 93, 156
165, 162, 2
49, 112, 173
65, 121, 137
183, 143, 173
198, 122, 181
174, 215, 161
172, 118, 172
195, 122, 188
165, 142, 145
216, 133, 173
182, 74, 189
175, 206, 166
188, 143, 188
54, 119, 145
171, 130, 173
195, 142, 181
176, 132, 161
