Band0, Band1, Band2
176, 145, 189
190, 118, 189
14, 141, 177
188, 0, 173
26, 123, 173
190, 128, 135
166, 141, 189
179, 122, 188
72, 139, 173
198, 130, 173
162, 142, 165
196, 118, 172
21, 130, 188
181, 121, 189
176, 131, 161
188, 106, 165
178, 214, 189
179, 122, 173
13, 121, 189
198, 130, 171
186, 125, 165
69, 11, 168
68, 113, 172
10, 79, 169
10, 112, 169
8, 21, 180
8, 116, 164
68, 80, 168
7, 83, 181
11, 80, 180
65, 129, 189
66, 107, 169
196, 131, 161
197, 214, 189
169, 106, 211
12, 1, 171
60, 11, 164
67, 129, 189
4, 11, 5
10, 120, 169
66, 9, 173
180, 140, 188
186, 0, 173
16, 79, 79
62, 142, 190
221, 215, 172
162, 10, 181
21, 138, 170
189, 214, 161
179, 122, 173
195, 133, 173
205, 142, 169
195, 130, 190
176, 233, 177
182, 72, 189
186, 144, 173
173, 107, 165
178, 74, 161
174, 121, 189
189, 128, 177
195, 133, 173
175, 131, 161
181, 132, 189
215, 133, 173
195, 143, 194
162, 130, 173
175, 121, 161
220, 144, 173
188, 130, 194
212, 124, 172
182, 129, 189
198, 133, 169
39, 133, 188
215, 143, 173
195, 133, 188
161, 130, 145
222, 139, 181
196, 116, 161
195, 125, 145
173, 144, 181
183, 94, 173
51, 133, 190
181, 129, 168
205, 139, 181
15, 130, 145
192, 108, 172
219, 117, 187
39, 133, 188
218, 136, 181
151, 118, 189
186, 144, 181
53, 133, 145
14, 129, 193
196, 121, 168
197, 214, 172
218, 122, 186
40, 108, 161
220, 139, 181
216, 123, 188
164, 214, 189
161, 144, 173
196, 132, 189
178, 121, 189
183, 107, 170
213, 141, 161
162, 0, 188
174, 117, 177
15, 0, 188
15, 133, 170
221, 117, 172
190, 128, 137
19, 136, 173
223, 127, 189
182, 97, 161
16, 142, 176
179, 122, 188
189, 121, 183
197, 121, 189
141, 121, 161
195, 130, 188
186, 122, 236
195, 136, 188
198, 114, 170
21, 130, 173
179, 139, 188
212, 121, 161
54, 130, 145
171, 122, 170
191, 118, 183
173, 147, 181
183, 107, 173
72, 216, 188
21, 114, 188
175, 131, 172
185, 132, 189
220, 133, 173
54, 73, 165
179, 133, 181
186, 139, 145
165, 143, 173
44, 106, 188
174, 121, 161
26, 122, 173
183, 130, 181
193, 214, 161
176, 126, 161
220, 130, 173
188, 0, 165
168, 148, 194
197, 71, 172
184, 121, 187
53, 133, 173
177, 131, 189
54, 142, 170
162, 107, 165
53, 142, 190
19, 142, 173
223, 117, 160
190, 129, 189
162, 138, 188
166, 145, 189
52, 71, 177
195, 144, 173
175, 128, 161
186, 119, 173
243, 233, 189
60, 31, 80
188, 8, 173
69, 80, 164
110, 81, 171
181, 215, 189
188, 107, 176
64, 107, 173
219, 145, 160
