Band0, Band1, Band2
69, 174, 168
147, 37, 61
20, 110, 56
120, 90, 51
40, 109, 64
61, 26, 221
40, 110, 147
33, 213, 245
43, 210, 106
189, 212, 5
72, 137, 175
54, 231, 245
196, 141, 37
185, 230, 8
174, 229, 5
195, 232, 16
44, 213, 15
185, 208, 33
59, 22, 40
42, 80, 162
18, 161, 11
42, 113, 105
100, 69, 154
76, 242, 207
9, 34, 232
24, 158, 79
38, 241, 33
92, 19, 204
109, 95, 65
2, 89, 219
9, 113, 177
49, 140, 6
55, 228, 8
63, 121, 208
54, 138, 11
95, 232, 61
106, 69, 39
104, 66, 56
63, 77, 53
10, 81, 3
132, 49, 42
71, 197, 8
96, 2, 171
96, 79, 227
80, 78, 45
175, 167, 141
174, 50, 28
205, 43, 9
169, 102, 41
78, 228, 26
104, 206, 124
65, 39, 218
85, 211, 36
104, 96, 110
85, 46, 220
7, 0, 211
15, 239, 7
49, 235, 21
97, 211, 13
95, 211, 55
82, 105, 73
75, 39, 222
97, 158, 79
6, 140, 245
7, 138, 191
7, 207, 178
108, 241, 238
93, 67, 34
41, 229, 69
90, 134, 233
108, 21, 70
111, 211, 134
85, 88, 94
95, 53, 73
19, 51, 94
87, 103, 75
19, 101, 213
22, 89, 232
104, 110, 70
39, 86, 205
40, 155, 206
49, 136, 6
48, 118, 155
62, 107, 132
44, 130, 20
48, 126, 238
100, 209, 244
96, 67, 34
97, 111, 223
49, 94, 138
53, 137, 32
163, 67, 41
7, 86, 204
9, 80, 85
7, 85, 1
10, 112, 165
49, 107, 2
53, 0, 15
64, 107, 175
64, 133, 15
54, 138, 175
14, 210, 37
95, 232, 38
77, 235, 15
106, 68, 106
111, 67, 15
108, 69, 5
105, 69, 26
97, 60, 7
86, 244, 37
105, 209, 46
107, 245, 243
42, 191, 141
111, 9, 4
104, 240, 29
111, 90, 73
48, 227, 106
192, 234, 241
43, 124, 19
15, 123, 250
2, 118, 105
189, 129, 179
118, 57, 6
195, 45, 245
104, 29, 46
65, 128, 119
108, 78, 114
39, 45, 205
14, 205, 37
111, 19, 71
10, 165, 169
192, 113, 166
167, 186, 44
48, 80, 172
87, 199, 74
19, 38, 122
20, 154, 74
160, 36, 119
19, 94, 81
85, 101, 213
111, 136, 38
61, 118, 185
104, 87, 91
95, 84, 47
95, 92, 123
93, 82, 127
97, 28, 210
7, 0, 243
110, 130, 12
80, 35, 70
18, 48, 54
7, 9, 165
49, 133, 156
51, 119, 132
54, 125, 243
114, 194, 223
131, 101, 71
104, 66, 60
7, 83, 210
44, 111, 171
181, 127, 37
6, 6, 117
66, 125, 1
116, 109, 59
91, 101, 204
4, 36, 33
43, 121, 177
44, 107, 156
59, 113, 164
41, 118, 206
64, 8, 163
95, 136, 61
80, 208, 59
75, 66, 37
8, 69, 33
7, 8, 211
54, 104, 52
44, 138, 133
58, 142, 3
62, 98, 176
188, 125, 134
20, 160, 203
84, 159, 65
