Band0, Band1, Band2
65, 52, 111
10, 112, 171
7, 0, 150
187, 99, 67
110, 92, 126
48, 36, 125
63, 26, 107
62, 88, 123
195, 98, 122
48, 34, 89
65, 99, 148
42, 167, 168
53, 157, 61
185, 228, 238
104, 154, 216
6, 44, 108
160, 35, 69
66, 165, 127
14, 50, 125
7, 184, 167
7, 12, 169
192, 99, 155
63, 89, 111
33, 104, 30
202, 103, 124
184, 155, 217
186, 104, 31
188, 134, 227
190, 103, 58
203, 222, 209
190, 155, 229
33, 134, 25
183, 101, 32
53, 101, 138
34, 154, 46
54, 38, 13
164, 108, 97
192, 97, 208
164, 34, 109
140, 98, 44
134, 111, 50
18, 98, 49
215, 38, 55
186, 37, 13
33, 101, 52
149, 222, 56
64, 37, 151
107, 94, 71
87, 205, 97
96, 88, 224
7, 211, 12
48, 97, 45
7, 114, 171
192, 135, 27
100, 23, 147
85, 133, 32
64, 107, 65
41, 54, 111
42, 197, 222
41, 171, 111
16, 134, 71
61, 108, 164
106, 126, 57
77, 123, 4
108, 206, 60
68, 108, 168
190, 36, 109
114, 98, 51
19, 166, 79
181, 36, 26
60, 30, 107
17, 94, 50
56, 98, 233
48, 108, 64
188, 88, 49
53, 161, 126
187, 72, 64
41, 89, 235
50, 103, 28
93, 33, 108
50, 109, 80
66, 138, 151
68, 78, 172
31, 137, 156
54, 157, 123
182, 155, 58
185, 109, 228
57, 104, 25
195, 157, 44
186, 158, 48
48, 103, 29
188, 134, 231
188, 94, 13
48, 154, 199
23, 103, 27
183, 94, 231
67, 128, 189
54, 101, 223
15, 120, 191
212, 97, 172
53, 139, 149
23, 222, 28
52, 34, 64
39, 48, 48
22, 99, 58
163, 101, 49
121, 36, 147
39, 95, 52
15, 94, 48
41, 39, 46
181, 36, 124
188, 38, 123
53, 37, 163
185, 77, 124
184, 163, 109
60, 99, 80
107, 130, 123
8, 182, 162
2, 71, 221
10, 94, 170
7, 114, 211
66, 119, 173
191, 71, 164
76, 130, 171
221, 227, 45
65, 128, 180
196, 121, 160
51, 106, 178
55, 214, 40
159, 128, 168
62, 0, 18
188, 216, 171
189, 206, 180
45, 97, 135
190, 121, 158
107, 133, 129
186, 130, 173
53, 211, 167
15, 73, 176
44, 111, 205
66, 73, 186
55, 210, 162
66, 0, 170
49, 142, 149
14, 110, 164
198, 137, 13
62, 107, 156
163, 101, 227
57, 106, 171
14, 124, 19
196, 154, 74
62, 114, 186
188, 111, 211
189, 103, 60
67, 113, 189
185, 218, 58
179, 95, 49
67, 109, 189
48, 118, 177
183, 107, 139
64, 104, 151
179, 139, 181
41, 163, 80
64, 98, 233
188, 88, 65
106, 89, 114
94, 26, 111
39, 166, 79
19, 48, 44
18, 44, 231
10, 85, 54
58, 123, 12
110, 166, 35
48, 72, 187
62, 112, 14
103, 83, 1
109, 139, 130
111, 123, 31
108, 23, 42
6, 144, 31
108, 22, 42
2, 124, 33
108, 69, 37
107, 120, 204
11, 124, 160
66, 122, 156
192, 109, 113
220, 213, 4
183, 138, 213
48, 103, 64
23, 222, 228
24, 157, 132
185, 155, 109
192, 103, 200
186, 101, 122
183, 134, 25
24, 157, 138
192, 103, 228
187, 103, 109
49, 158, 13
198, 101, 138
54, 136, 13
198, 151, 121
48, 155, 45
54, 158, 79
