Band0, Band1, Band2
95, 204, 99
21, 192, 121
22, 59, 221
93, 169, 163
60, 31, 168
2, 23, 168
8, 180, 161
6, 100, 99
94, 5, 219
104, 26, 221
108, 5, 107
7, 93, 167
58, 94, 151
40, 78, 80
183, 33, 205
163, 166, 121
189, 72, 53
182, 34, 97
53, 161, 54
15, 112, 49
174, 89, 107
38, 78, 111
8, 34, 158
39, 216, 236
21, 112, 169
162, 0, 173
44, 8, 211
161, 94, 178
17, 81, 211
191, 132, 183
186, 159, 178
21, 112, 169
192, 128, 147
188, 0, 169
181, 97, 183
195, 120, 169
14, 160, 162
174, 121, 189
40, 80, 164
179, 142, 194
169, 216, 173
15, 165, 211
163, 112, 167
195, 133, 186
14, 78, 164
184, 72, 168
164, 71, 179
44, 106, 171
188, 88, 167
188, 8, 170
39, 169, 81
58, 42, 151
110, 28, 54
105, 167, 221
15, 28, 54
39, 185, 151
106, 31, 221
85, 28, 223
85, 195, 150
93, 189, 139
7, 19, 171
40, 71, 172
189, 128, 0
62, 90, 170
195, 159, 167
181, 71, 180
38, 72, 0
185, 78, 0
16, 106, 145
104, 203, 111
160, 187, 219
21, 186, 122
21, 189, 127
39, 189, 151
105, 52, 222
58, 162, 163
12, 83, 188
2, 182, 221
185, 99, 232
188, 88, 81
163, 188, 152
118, 189, 227
83, 57, 151
21, 186, 99
16, 28, 151
108, 26, 222
93, 2, 151
93, 28, 95
111, 41, 121
111, 169, 99
42, 35, 111
163, 161, 126
191, 34, 162
192, 160, 221
41, 118, 160
162, 0, 11
186, 122, 169
53, 106, 227
195, 130, 169
182, 118, 160
186, 73, 181
13, 132, 0
182, 129, 161
188, 88, 171
212, 129, 168
195, 8, 181
55, 132, 219
188, 106, 1
188, 114, 145
190, 99, 104
189, 71, 168
186, 94, 210
186, 107, 165
188, 8, 173
161, 107, 169
54, 133, 171
195, 130, 188
42, 132, 209
54, 114, 169
186, 0, 171
171, 140, 186
197, 132, 189
182, 215, 180
136, 143, 186
15, 130, 173
176, 206, 161
212, 131, 179
163, 94, 170
122, 121, 161
178, 126, 172
182, 97, 189
176, 215, 183
53, 73, 145
175, 65, 177
196, 128, 237
170, 133, 145
162, 143, 173
182, 129, 177
168, 143, 186
218, 144, 186
181, 74, 189
182, 210, 166
182, 118, 0
