Band0, Band1, Band2
7, 185, 211
2, 160, 53
7, 44, 169
76, 41, 82
48, 36, 124
56, 94, 108
105, 26, 91
12, 0, 145
192, 121, 172
77, 20, 50
5, 5, 168
7, 67, 71
10, 12, 190
68, 132, 180
108, 69, 57
111, 84, 87
105, 26, 232
105, 26, 86
12, 151, 145
7, 114, 11
39, 12, 65
2, 174, 177
8, 174, 161
10, 81, 170
42, 113, 27
111, 28, 213
19, 94, 81
22, 173, 37
39, 15, 2
105, 23, 26
104, 17, 62
95, 19, 51
6, 20, 231
7, 86, 211
93, 15, 12
96, 84, 231
105, 110, 199
61, 197, 168
108, 68, 91
7, 60, 210
5, 5, 164
17, 85, 71
40, 30, 85
111, 184, 220
12, 9, 186
42, 154, 89
94, 30, 83
111, 2, 169
2, 191, 168
59, 198, 168
107, 185, 220
188, 42, 108
184, 52, 107
185, 34, 111
185, 108, 67
76, 107, 71
107, 88, 73
7, 178, 170
109, 175, 169
58, 165, 152
39, 44, 76
2, 182, 119
12, 120, 186
10, 79, 170
184, 29, 75
18, 85, 81
109, 84, 54
109, 84, 1
109, 84, 87
105, 21, 85
40, 26, 83
17, 85, 81
18, 42, 220
12, 10, 186
8, 80, 168
60, 174, 161
6, 178, 167
41, 198, 209
105, 35, 91
18, 33, 81
106, 34, 75
112, 99, 230
15, 94, 49
107, 159, 227
4, 205, 113
112, 113, 230
59, 78, 113
110, 28, 139
40, 163, 208
59, 71, 172
182, 124, 199
117, 129, 174
15, 95, 167
166, 97, 147
106, 26, 221
95, 84, 47
85, 175, 151
111, 84, 178
110, 211, 207
107, 119, 149
161, 106, 171
202, 126, 26
97, 151, 49
18, 8, 30
108, 72, 230
8, 18, 103
17, 81, 87
24, 40, 167
198, 53, 149
4, 29, 86
40, 34, 85
16, 42, 81
40, 31, 158
15, 185, 54
15, 169, 51
15, 169, 151
15, 169, 211
41, 31, 219
40, 31, 53
15, 169, 54
15, 169, 167
15, 169, 151
41, 31, 219
18, 186, 151
59, 52, 221
61, 78, 164
59, 160, 70
6, 47, 150
28, 54, 162
183, 100, 117
55, 168, 218
198, 153, 99
238, 161, 87
55, 50, 143
177, 99, 222
198, 45, 212
6, 43, 152
34, 50, 225
53, 45, 152
220, 161, 220
221, 77, 154
190, 50, 28
219, 34, 119
7, 48, 99
107, 186, 2
109, 40, 122
18, 185, 127
39, 42, 99
15, 169, 99
40, 167, 0
18, 42, 54
15, 184, 48
