Band0, Band1, Band2
15, 94, 151
186, 94, 44
17, 88, 151
174, 97, 143
64, 95, 227
13, 72, 228
41, 78, 219
188, 133, 190
175, 145, 195
18, 81, 170
185, 131, 189
15, 8, 170
238, 235, 181
192, 116, 161
166, 214, 183
222, 133, 169
181, 128, 195
33, 143, 170
183, 133, 173
173, 130, 181
188, 106, 173
182, 103, 185
164, 131, 189
26, 142, 169
161, 122, 186
195, 138, 181
198, 130, 169
169, 122, 190
212, 121, 161
176, 97, 183
13, 129, 172
180, 138, 165
212, 121, 161
162, 122, 173
195, 130, 173
175, 215, 189
162, 142, 181
164, 121, 161
189, 215, 189
179, 73, 188
162, 133, 170
196, 121, 237
203, 129, 161
196, 214, 183
163, 114, 188
181, 124, 189
197, 218, 161
179, 107, 165
212, 131, 189
164, 132, 189
55, 131, 193
194, 133, 173
179, 73, 181
175, 126, 189
175, 129, 135
186, 142, 173
179, 142, 170
186, 142, 181
195, 130, 190
168, 142, 173
53, 122, 190
176, 206, 161
186, 122, 173
183, 98, 188
70, 142, 188
220, 123, 173
197, 97, 161
7, 28, 167
2, 17, 168
9, 87, 166
9, 174, 172
7, 120, 167
60, 174, 166
109, 178, 169
9, 21, 164
7, 1, 169
18, 196, 87
2, 11, 168
67, 228, 189
57, 119, 170
55, 131, 161
163, 142, 170
171, 139, 173
54, 106, 169
163, 125, 190
178, 117, 177
13, 206, 161
215, 130, 170
164, 121, 195
13, 121, 189
186, 98, 181
195, 114, 170
65, 113, 166
14, 78, 160
9, 177, 168
58, 16, 117
6, 175, 167
109, 84, 173
7, 1, 167
10, 81, 169
41, 87, 221
2, 174, 168
9, 23, 114
6, 1, 169
9, 21, 168
2, 174, 168
60, 21, 162
112, 11, 168
66, 112, 171
106, 180, 164
14, 113, 174
58, 73, 165
14, 180, 162
185, 118, 166
193, 80, 172
48, 128, 0
77, 8, 243
14, 113, 168
42, 11, 0
58, 165, 167
215, 144, 182
178, 214, 189
174, 72, 189
176, 126, 161
183, 122, 188
174, 215, 189
189, 118, 177
165, 216, 188
54, 122, 170
170, 73, 173
188, 133, 171
179, 130, 173
162, 138, 169
212, 129, 161
179, 143, 188
162, 114, 188
178, 121, 172
38, 128, 187
213, 214, 172
189, 116, 189
215, 139, 181
174, 116, 189
182, 214, 183
72, 133, 170
165, 143, 173
192, 118, 196
178, 109, 172
15, 8, 170
179, 140, 181
178, 116, 161
126, 121, 189
195, 122, 165
162, 216, 188
161, 130, 173
179, 130, 145
216, 125, 181
163, 151, 145
192, 206, 177
26, 122, 181
188, 143, 194
188, 107, 173
198, 142, 165
181, 126, 189
24, 8, 181
11, 30, 154
4, 113, 162
67, 132, 189
49, 122, 181
180, 130, 170
180, 130, 173
161, 142, 165
52, 128, 189
15, 133, 191
178, 129, 161
196, 132, 161
169, 142, 159
178, 129, 183
21, 130, 188
178, 215, 172
198, 142, 188
183, 73, 191
117, 124, 160
196, 214, 161
179, 114, 145
17, 133, 190
220, 142, 1
205, 122, 188
163, 107, 188
198, 130, 165
182, 131, 161
183, 133, 173
171, 151, 133
66, 81, 151
76, 114, 169
220, 143, 182
195, 130, 169
14, 118, 189
41, 74, 189
248, 126, 172
165, 130, 194
174, 214, 172
64, 107, 171
76, 79, 171
195, 142, 190
179, 143, 169
175, 129, 189
174, 132, 177
220, 144, 173
42, 131, 161
213, 108, 172
179, 144, 188
173, 144, 173
166, 117, 189
196, 210, 177
212, 131, 189
161, 133, 145
186, 130, 169
15, 133, 173
36, 129, 206
21, 107, 190
159, 121, 172
223, 121, 189
196, 118, 189
16, 157, 190
178, 131, 104
195, 133, 170
174, 129, 189
195, 130, 176
53, 122, 188
175, 126, 189
178, 131, 161
195, 142, 173
179, 144, 182
192, 132, 189
177, 121, 189
193, 132, 172
186, 133, 181
13, 132, 180
183, 130, 145
21, 125, 173
195, 122, 188
195, 107, 171
186, 130, 186
179, 142, 165
195, 122, 181
175, 72, 180
15, 142, 165
228, 147, 181
183, 0, 190
194, 142, 163
188, 142, 169
195, 133, 181
191, 108, 189
194, 0, 173
196, 126, 160
179, 142, 190
0, 121, 161
215, 142, 181
178, 129, 189
195, 142, 173
178, 126, 195
182, 128, 168
0, 129, 189
188, 139, 188
162, 114, 176
198, 139, 169
175, 99, 184
188, 125, 145
159, 116, 161
223, 126, 172
189, 128, 161
205, 142, 176
179, 133, 190
212, 99, 172
188, 119, 186
214, 215, 161
183, 133, 170
171, 122, 188
186, 130, 173
15, 125, 188
185, 78, 168
220, 144, 181
18, 0, 145
15, 142, 173
15, 112, 170
223, 127, 172
55, 116, 193
171, 107, 173
173, 144, 145
186, 106, 236
186, 143, 188
15, 162, 48
195, 46, 88
14, 80, 187
12, 84, 167
7, 165, 163
62, 79, 151
7, 92, 2
9, 113, 162
7, 79, 2
8, 80, 161
60, 21, 148
9, 72, 219
6, 112, 47
60, 99, 147
6, 92, 159
66, 122, 188
14, 128, 107
107, 88, 171
185, 113, 155
105, 180, 164
107, 98, 65
7, 82, 152
2, 80, 168
68, 108, 166
60, 26, 168
7, 130, 150
59, 78, 85
60, 26, 162
7, 151, 150
60, 71, 166
44, 165, 171
17, 130, 81
187, 215, 230
105, 132, 179
196, 233, 8
149, 155, 208
198, 139, 132
224, 100, 204
195, 37, 44
165, 33, 231
66, 201, 152
10, 115, 169
