Band0, Band1, Band2
176, 218, 189
21, 107, 173
175, 215, 161
212, 132, 189
171, 142, 129
175, 121, 189
21, 130, 173
215, 139, 181
53, 0, 173
169, 139, 145
172, 131, 177
183, 133, 173
13, 74, 189
176, 132, 177
186, 139, 173
179, 142, 188
188, 107, 171
21, 107, 173
179, 143, 181
195, 107, 169
171, 142, 186
214, 131, 161
195, 138, 173
165, 216, 188
126, 131, 189
52, 206, 141
186, 216, 169
15, 106, 170
222, 144, 181
190, 132, 161
172, 132, 180
162, 133, 188
213, 215, 161
179, 130, 173
182, 108, 161
179, 139, 173
181, 116, 141
181, 215, 172
175, 205, 161
16, 130, 170
215, 139, 181
179, 130, 173
161, 133, 170
195, 122, 173
197, 228, 161
175, 97, 189
174, 131, 179
195, 107, 169
198, 130, 191
163, 142, 170
205, 142, 173
7, 82, 48
6, 82, 151
2, 78, 221
109, 166, 151
109, 20, 25
62, 232, 21
9, 21, 111
104, 21, 89
111, 85, 54
93, 1, 73
22, 26, 107
40, 26, 85
17, 27, 54
12, 92, 170
53, 38, 108
67, 129, 189
106, 50, 222
44, 37, 151
65, 124, 184
196, 74, 161
165, 133, 186
0, 108, 177
182, 215, 172
212, 129, 161
141, 215, 189
186, 107, 173
177, 141, 177
38, 118, 189
162, 130, 178
214, 121, 161
179, 216, 188
0, 129, 168
53, 157, 173
164, 18, 180
174, 131, 177
14, 74, 189
215, 125, 236
179, 142, 188
213, 214, 189
169, 122, 170
205, 138, 182
40, 74, 137
212, 124, 155
182, 132, 189
179, 125, 170
188, 98, 173
214, 121, 187
195, 142, 170
174, 132, 161
218, 142, 182
186, 130, 186
162, 139, 173
173, 122, 173
195, 94, 186
189, 132, 183
16, 142, 140
176, 126, 189
188, 73, 170
53, 211, 236
215, 73, 191
39, 133, 169
172, 215, 187
178, 121, 189
191, 34, 228
174, 36, 27
171, 0, 171
189, 121, 229
175, 160, 177
162, 94, 178
169, 73, 25
188, 142, 13
185, 118, 177
189, 110, 177
51, 142, 1
185, 99, 200
177, 126, 189
183, 114, 145
178, 135, 237
188, 0, 169
161, 142, 170
48, 128, 189
15, 125, 170
223, 117, 160
189, 132, 183
118, 138, 170
215, 139, 188
181, 99, 189
159, 126, 155
179, 142, 188
197, 132, 172
196, 108, 244
143, 121, 137
162, 216, 173
52, 121, 161
171, 139, 173
178, 121, 189
188, 130, 170
171, 138, 129
197, 132, 189
189, 132, 180
168, 142, 145
188, 98, 182
198, 133, 236
162, 119, 170
70, 98, 188
21, 106, 170
174, 233, 172
186, 0, 145
173, 142, 181
55, 131, 183
176, 214, 161
189, 206, 166
166, 75, 184
53, 107, 178
181, 124, 189
151, 131, 177
195, 107, 173
159, 214, 177
220, 143, 188
195, 130, 181
181, 214, 185
173, 142, 188
212, 132, 168
38, 124, 187
186, 157, 1
165, 114, 186
195, 143, 170
174, 132, 193
52, 206, 189
163, 98, 173
214, 131, 177
55, 132, 177
168, 133, 170
173, 143, 186
61, 80, 206
110, 112, 138
223, 74, 189
39, 140, 170
215, 142, 181
183, 106, 236
146, 139, 173
191, 110, 179
195, 130, 170
44, 134, 2
162, 119, 170
48, 155, 189
177, 117, 177
195, 133, 170
171, 133, 186
219, 121, 179
0, 108, 189
174, 121, 180
196, 228, 172
169, 73, 145
189, 206, 177
195, 143, 181
195, 73, 188
186, 107, 173
166, 121, 161
186, 139, 173
179, 130, 188
174, 129, 183
193, 132, 168
21, 142, 188
186, 143, 1
195, 0, 188
162, 147, 173
195, 106, 165
171, 142, 188
161, 122, 173
175, 217, 172
179, 106, 194
162, 216, 173
196, 121, 183
181, 118, 168
198, 98, 191
195, 130, 236
195, 73, 173
117, 208, 161
189, 128, 142
170, 143, 181
196, 118, 137
195, 133, 171
164, 152, 195
188, 94, 170
174, 124, 172
176, 131, 193
182, 132, 189
161, 151, 165
72, 142, 173
162, 133, 173
179, 139, 175
179, 114, 186
122, 215, 161
174, 132, 161
164, 141, 187
195, 112, 186
183, 133, 163
46, 216, 181
179, 122, 170
179, 98, 181
139, 144, 186
192, 109, 187
162, 142, 165
186, 142, 176
195, 130, 186
78, 129, 172
175, 126, 172
179, 0, 194
162, 143, 173
190, 132, 180
182, 118, 187
195, 125, 170
195, 130, 3
184, 214, 174
186, 138, 165
195, 147, 132
3, 21, 72
