Band0, Band1, Band2
61, 118, 244
49, 114, 173
14, 72, 180
64, 130, 173
59, 129, 184
42, 129, 180
42, 116, 189
62, 122, 156
66, 9, 251
185, 118, 180
44, 0, 173
107, 122, 243
64, 114, 173
59, 80, 180
42, 214, 172
110, 142, 243
191, 113, 183
42, 128, 183
18, 122, 173
64, 130, 186
185, 71, 180
192, 116, 183
105, 113, 180
64, 106, 191
44, 151, 236
220, 119, 145
204, 215, 183
179, 142, 173
174, 131, 180
214, 214, 189
181, 97, 187
162, 143, 236
197, 129, 189
161, 138, 170
186, 107, 129
165, 216, 181
66, 114, 191
42, 116, 166
42, 118, 177
44, 8, 173
218, 138, 173
193, 74, 187
175, 228, 183
65, 174, 183
15, 133, 178
176, 132, 189
214, 215, 177
188, 0, 145
175, 141, 237
175, 116, 189
162, 98, 243
194, 133, 145
165, 139, 181
189, 72, 189
182, 210, 46
162, 119, 190
189, 155, 40
173, 122, 145
126, 214, 189
179, 139, 243
171, 130, 145
22, 214, 172
213, 121, 189
173, 139, 188
181, 128, 189
189, 124, 164
26, 142, 173
188, 73, 188
14, 214, 161
181, 129, 189
197, 121, 40
198, 130, 173
186, 94, 191
21, 139, 140
188, 106, 188
179, 144, 173
186, 142, 176
177, 218, 183
161, 130, 145
188, 106, 173
38, 129, 180
173, 144, 181
165, 130, 194
21, 142, 170
198, 133, 191
181, 97, 172
196, 215, 183
198, 130, 191
21, 151, 173
193, 208, 164
195, 216, 173
195, 130, 170
13, 118, 189
178, 228, 177
176, 131, 189
15, 138, 170
196, 217, 177
162, 73, 181
182, 206, 161
66, 114, 191
62, 130, 173
59, 97, 179
191, 118, 184
64, 106, 173
49, 114, 251
188, 8, 151
220, 148, 181
179, 0, 145
161, 157, 173
174, 132, 183
169, 142, 186
186, 133, 165
172, 218, 189
183, 119, 173
193, 97, 177
171, 144, 170
188, 0, 145
159, 215, 172
48, 116, 244
15, 133, 191
163, 144, 173
220, 107, 170
186, 130, 188
174, 121, 189
14, 108, 164
189, 131, 189
212, 129, 105
161, 73, 173
70, 133, 165
220, 144, 173
175, 118, 189
66, 114, 182
189, 205, 244
60, 71, 161
48, 116, 244
49, 0, 173
15, 73, 186
48, 113, 179
44, 159, 236
118, 134, 156
65, 80, 180
105, 180, 232
112, 5, 244
111, 28, 127
112, 167, 244
44, 159, 178
8, 11, 168
6, 169, 170
49, 122, 156
192, 205, 172
164, 132, 180
171, 143, 188
175, 132, 161
171, 142, 173
13, 129, 187
176, 228, 172
179, 130, 194
193, 132, 180
181, 206, 168
186, 216, 1
182, 118, 168
134, 139, 182
196, 214, 172
171, 133, 186
21, 133, 170
214, 131, 189
178, 131, 161
183, 130, 173
215, 138, 191
21, 122, 170
181, 97, 172
193, 118, 189
21, 147, 173
196, 118, 187
214, 214, 172
161, 133, 186
13, 116, 166
66, 112, 243
58, 122, 173
192, 108, 183
48, 72, 172
191, 128, 141
59, 129, 244
53, 8, 163
110, 114, 191
53, 130, 182
64, 114, 163
58, 130, 186
44, 8, 173
14, 132, 189
64, 114, 156
110, 107, 191
110, 10, 173
54, 144, 243
36, 128, 193
167, 138, 173
173, 143, 188
52, 132, 189
181, 215, 154
186, 130, 173
214, 121, 189
15, 107, 171
171, 130, 188
171, 143, 188
179, 133, 173
160, 214, 189
182, 214, 172
54, 142, 173
136, 142, 170
189, 132, 189
176, 215, 177
13, 132, 172
179, 138, 170
175, 131, 189
212, 132, 177
188, 142, 173
196, 214, 183
164, 121, 161
175, 215, 180
15, 130, 173
205, 130, 188
172, 121, 161
196, 214, 183
169, 216, 170
36, 214, 183
44, 112, 165
65, 228, 22
53, 114, 170
220, 133, 170
174, 214, 183
174, 129, 161
162, 130, 191
186, 125, 169
68, 32, 208
109, 178, 173
7, 178, 170
4, 87, 168
68, 113, 177
9, 5, 168
18, 194, 167
112, 32, 162
112, 63, 53
3, 174, 168
61, 113, 183
111, 114, 171
68, 71, 161
65, 121, 189
97, 25, 3
4, 63, 8
7, 84, 41
5, 23, 172
109, 42, 1
94, 31, 221
5, 205, 208
61, 74, 141
18, 8, 173
41, 18, 237
75, 23, 164
97, 204, 151
96, 19, 204
68, 99, 241
112, 121, 45
59, 116, 183
97, 20, 204
111, 25, 231
4, 23, 209
109, 19, 2
9, 87, 0
6, 84, 175
7, 19, 3
7, 213, 1
66, 13, 173
191, 116, 183
101, 211, 81
7, 82, 130
2, 5, 172
7, 178, 170
112, 30, 162
2, 87, 237
6, 181, 245
107, 169, 152
2, 171, 244
4, 21, 174
4, 116, 177
53, 136, 245
11, 180, 168
61, 71, 183
49, 119, 169
101, 122, 243
183, 94, 186
7, 79, 4
64, 125, 170
220, 142, 236
178, 215, 189
165, 130, 188
162, 125, 236
69, 129, 179
198, 157, 236
175, 118, 189
170, 143, 182
179, 133, 173
174, 74, 180
214, 214, 187
161, 0, 188
195, 147, 236
182, 129, 189
212, 214, 168
188, 133, 129
164, 214, 161
197, 129, 141
166, 217, 189
66, 112, 156
60, 11, 172
180, 136, 173
89, 200, 125
198, 232, 251
171, 142, 145
214, 121, 177
181, 97, 168
170, 139, 181
188, 0, 145
175, 212, 172
175, 116, 189
174, 108, 237
170, 139, 145
182, 214, 177
182, 128, 189
186, 134, 2
165, 119, 173
53, 134, 181
171, 114, 188
170, 139, 170
165, 139, 170
178, 132, 187
39, 216, 181
194, 133, 186
178, 121, 161
181, 74, 189
53, 119, 159
220, 139, 173
189, 99, 195
14, 132, 161
174, 121, 172
195, 143, 236
198, 73, 188
188, 107, 173
160, 121, 168
191, 108, 195
179, 144, 1
187, 132, 185
177, 218, 183
161, 130, 188
212, 205, 161
15, 130, 173
173, 147, 181
176, 97, 161
163, 142, 186
197, 121, 180
182, 108, 172
198, 130, 191
197, 214, 237
189, 99, 183
117, 124, 161
188, 157, 170
179, 122, 173
13, 205, 187
196, 215, 177
136, 130, 188
15, 107, 170
195, 216, 173
165, 130, 130
182, 132, 161
161, 216, 165
65, 71, 180
42, 129, 183
64, 10, 173
188, 114, 173
62, 133, 191
60, 97, 183
53, 122, 159
42, 78, 184
42, 129, 180
48, 129, 183
64, 130, 173
183, 114, 170
58, 130, 173
64, 95, 186
64, 122, 173
64, 73, 191
191, 129, 183
64, 119, 173
64, 73, 173
64, 106, 186
53, 122, 173
65, 128, 183
44, 73, 176
62, 119, 156
164, 118, 161
184, 141, 189
198, 130, 11
174, 128, 189
117, 132, 172
176, 233, 189
197, 118, 187
161, 98, 173
178, 131, 177
176, 121, 189
16, 98, 173
174, 126, 177
197, 132, 189
171, 142, 170
171, 142, 181
181, 129, 189
178, 215, 179
185, 128, 189
171, 125, 170
175, 74, 177
195, 133, 173
13, 74, 189
162, 107, 173
161, 143, 173
196, 132, 187
14, 206, 155
161, 130, 170
178, 121, 177
175, 132, 161
171, 142, 173
194, 142, 170
175, 215, 183
176, 132, 161
159, 131, 189
186, 207, 170
188, 216, 1
186, 106, 186
216, 139, 129
183, 142, 173
170, 133, 186
181, 121, 166
205, 142, 181
171, 142, 173
182, 132, 189
198, 139, 191
21, 114, 178
161, 216, 173
186, 119, 188
40, 218, 172
223, 121, 161
195, 130, 181
161, 133, 186
13, 129, 166
178, 233, 172
189, 72, 189
7, 0, 156
59, 72, 105
185, 128, 184
15, 122, 156
58, 0, 163
15, 130, 191
60, 129, 177
195, 130, 173
188, 133, 169
42, 71, 177
59, 11, 174
220, 130, 190
81, 139, 25
188, 0, 145
162, 146, 2
198, 0, 194
161, 142, 173
141, 215, 187
186, 107, 186
163, 142, 176
190, 128, 189
170, 143, 173
15, 106, 171
171, 142, 188
171, 143, 165
175, 206, 189
181, 214, 177
162, 142, 173
54, 130, 173
141, 121, 189
186, 130, 173
168, 143, 182
181, 132, 168
182, 214, 180
214, 121, 161
195, 130, 182
13, 132, 172
195, 157, 173
164, 118, 189
162, 143, 170
15, 151, 173
214, 132, 177
172, 126, 161
198, 130, 186
169, 142, 173
205, 98, 182
163, 133, 140
188, 122, 236
186, 142, 173
176, 124, 141
49, 94, 181
64, 122, 191
168, 142, 170
212, 121, 172
176, 97, 193
212, 121, 189
162, 142, 173
213, 131, 180
175, 109, 189
188, 130, 188
181, 215, 166
177, 121, 189
191, 97, 189
182, 210, 172
205, 73, 134
42, 118, 237
48, 129, 189
49, 0, 9
40, 132, 180
65, 132, 183
42, 129, 153
64, 88, 173
185, 131, 183
59, 80, 168
41, 113, 183
49, 73, 236
53, 114, 178
188, 130, 186
44, 119, 243
64, 0, 186
44, 120, 173
14, 171, 168
109, 194, 227
6, 196, 169
6, 2, 167
4, 30, 164
7, 27, 167
68, 131, 189
7, 114, 243
192, 205, 249
43, 210, 174
15, 142, 18
65, 128, 189
163, 107, 35
43, 26, 155
7, 162, 178
3, 23, 189
8, 26, 168
8, 21, 237
7, 86, 163
4, 31, 168
4, 5, 209
10, 120, 163
66, 151, 188
166, 124, 45
69, 233, 40
105, 5, 147
96, 61, 41
7, 25, 16
7, 61, 25
112, 87, 46
10, 82, 1
112, 63, 46
112, 87, 148
4, 87, 155
7, 3, 169
61, 108, 180
44, 130, 236
58, 90, 175
60, 89, 147
110, 86, 205
112, 87, 172
4, 69, 26
10, 83, 1
66, 122, 188
191, 78, 180
3, 116, 189
12, 114, 170
57, 119, 170
182, 214, 160
182, 129, 141
162, 216, 173
69, 11, 179
24, 142, 169
167, 134, 173
214, 117, 187
66, 107, 173
59, 116, 183
60, 21, 166
64, 73, 186
189, 128, 183
64, 0, 173
188, 114, 171
62, 157, 236
39, 120, 36
8, 87, 147
60, 30, 172
7, 82, 139
6, 166, 1
112, 87, 40
10, 85, 1
10, 61, 11
10, 61, 16
8, 23, 40
4, 18, 180
7, 91, 211
7, 2, 152
7, 79, 169
61, 80, 180
112, 30, 221
96, 86, 152
4, 21, 119
8, 18, 40
57, 148, 251
22, 108, 131
7, 91, 150
12, 9, 191
112, 63, 206
4, 23, 53
4, 23, 40
8, 23, 40
7, 122, 2
7, 130, 165
183, 106, 186
188, 142, 173
173, 147, 181
179, 130, 194
181, 132, 180
179, 133, 173
195, 107, 171
196, 214, 249
198, 98, 236
12, 86, 152
68, 11, 161
10, 92, 236
8, 29, 168
60, 117, 183
57, 133, 169
49, 106, 188
165, 98, 170
181, 121, 172
176, 131, 193
183, 107, 188
159, 74, 161
13, 132, 168
6, 90, 52
7, 86, 173
12, 73, 173
4, 5, 166
105, 170, 162
7, 14, 171
48, 229, 161
22, 187, 80
44, 184, 139
22, 29, 58
49, 73, 152
67, 124, 189
183, 133, 173
162, 130, 188
175, 126, 180
189, 128, 189
96, 186, 82
105, 34, 77
22, 26, 222
105, 29, 75
83, 41, 73
7, 181, 152
61, 87, 168
116, 229, 230
97, 53, 211
4, 70, 193
7, 176, 212
57, 138, 173
66, 133, 165
54, 106, 145
182, 74, 172
176, 131, 187
12, 3, 167
7, 0, 167
57, 133, 181
164, 171, 142
61, 78, 46
107, 40, 127
61, 113, 183
9, 74, 189
10, 81, 186
7, 8, 176
10, 133, 178
6, 12, 173
7, 83, 163
54, 138, 188
182, 121, 172
12, 79, 186
54, 130, 156
2, 116, 189
62, 112, 163
7, 73, 243
185, 118, 189
44, 112, 163
3, 128, 180
60, 131, 183
179, 130, 186
64, 81, 173
52, 39, 97
105, 155, 157
75, 109, 174
91, 138, 9
106, 205, 28
106, 109, 19
92, 95, 156
77, 90, 121
77, 41, 156
10, 27, 163
66, 10, 173
183, 95, 127
14, 205, 155
101, 84, 48
12, 83, 173
61, 74, 177
57, 122, 181
94, 26, 162
40, 205, 168
7, 25, 6
68, 78, 161
68, 113, 161
10, 114, 170
59, 5, 219
105, 31, 141
59, 29, 219
3, 78, 172
15, 85, 231
112, 87, 162
4, 5, 160
109, 28, 139
61, 74, 183
192, 80, 8
7, 120, 191
54, 144, 171
4, 203, 162
43, 29, 148
9, 87, 164
7, 83, 181
12, 0, 170
7, 83, 169
8, 26, 180
66, 144, 181
40, 30, 27
48, 221, 164
11, 5, 160
7, 25, 2
96, 20, 211
4, 26, 158
49, 130, 182
3, 118, 180
183, 133, 181
7, 2, 127
109, 28, 117
6, 86, 152
7, 88, 169
7, 106, 163
7, 130, 170
53, 106, 156
42, 128, 177
60, 72, 177
42, 118, 179
7, 38, 173
248, 215, 189
66, 114, 170
110, 33, 156
165, 143, 145
186, 122, 236
191, 77, 180
176, 208, 180
188, 98, 181
170, 142, 186
175, 132, 177
186, 133, 169
168, 216, 182
197, 132, 189
164, 215, 177
214, 131, 189
195, 107, 186
53, 130, 181
21, 142, 170
176, 126, 189
188, 73, 173
61, 116, 244
48, 113, 180
59, 214, 183
188, 83, 156
48, 97, 189
42, 128, 180
64, 106, 173
163, 92, 173
178, 126, 177
182, 214, 177
61, 78, 180
62, 114, 170
168, 136, 181
218, 122, 186
165, 143, 186
118, 216, 173
186, 107, 165
176, 121, 177
183, 114, 145
205, 136, 2
181, 128, 161
181, 132, 166
48, 72, 189
38, 208, 180
215, 122, 181
189, 132, 187
117, 214, 187
215, 139, 170
21, 73, 188
181, 206, 172
176, 131, 187
186, 130, 173
198, 98, 243
143, 121, 189
174, 131, 161
188, 133, 173
168, 143, 181
198, 142, 173
188, 0, 170
171, 139, 129
186, 130, 173
189, 132, 177
168, 133, 145
183, 151, 188
205, 139, 236
162, 119, 170
13, 97, 187
110, 79, 173
185, 74, 183
40, 128, 244
63, 35, 141
15, 114, 191
15, 94, 243
15, 38, 246
17, 151, 178
105, 78, 244
54, 94, 156
105, 72, 168
13, 208, 24
188, 60, 245
174, 131, 241
51, 114, 245
192, 132, 249
21, 114, 18
74, 91, 134
60, 110, 174
42, 80, 158
6, 107, 173
183, 130, 173
188, 130, 133
110, 81, 186
110, 143, 173
107, 12, 181
48, 128, 183
53, 0, 156
109, 10, 186
5, 5, 172
105, 87, 147
112, 11, 189
110, 41, 178
60, 129, 177
184, 168, 157
4, 30, 28
66, 216, 251
65, 113, 179
59, 11, 180
189, 117, 183
65, 71, 180
44, 119, 236
14, 71, 249
42, 72, 189
39, 119, 191
49, 122, 163
59, 11, 177
220, 140, 173
171, 130, 145
191, 18, 177
178, 218, 172
190, 97, 195
161, 107, 170
161, 133, 173
186, 143, 236
178, 97, 161
189, 132, 183
83, 133, 169
181, 129, 187
190, 126, 172
195, 0, 188
171, 147, 173
66, 33, 243
48, 116, 183
171, 133, 170
171, 147, 173
197, 97, 195
164, 131, 180
195, 142, 173
188, 119, 171
65, 116, 180
48, 118, 183
43, 72, 180
188, 142, 173
65, 128, 180
64, 8, 186
64, 114, 243
110, 107, 173
42, 11, 244
64, 114, 170
105, 131, 177
62, 112, 173
44, 133, 191
168, 151, 165
188, 142, 173
44, 112, 171
42, 74, 183
64, 106, 243
192, 11, 180
64, 130, 173
188, 119, 186
58, 114, 243
7, 28, 227
103, 13, 145
10, 85, 173
9, 80, 161
10, 9, 173
192, 113, 244
113, 235, 17
40, 21, 208
39, 207, 25
194, 216, 173
66, 86, 87
7, 84, 1
2, 23, 147
7, 61, 12
61, 126, 160
43, 117, 105
44, 115, 18
2, 124, 183
220, 216, 165
176, 97, 189
194, 133, 173
162, 143, 173
175, 132, 187
13, 97, 161
66, 114, 243
110, 0, 186
15, 112, 156
188, 130, 173
66, 114, 191
186, 106, 170
59, 117, 180
15, 0, 181
62, 130, 186
42, 110, 237
60, 160, 183
53, 20, 173
44, 8, 236
191, 129, 180
63, 116, 180
59, 71, 183
44, 112, 15
48, 74, 184
64, 8, 173
40, 124, 179
64, 122, 173
64, 0, 156
42, 129, 177
185, 129, 180
64, 0, 186
65, 74, 180
48, 113, 184
53, 73, 163
58, 94, 186
49, 130, 173
42, 131, 183
48, 163, 244
64, 122, 165
42, 78, 184
42, 132, 180
48, 72, 244
41, 116, 177
66, 130, 173
59, 11, 244
185, 214, 183
62, 122, 170
64, 9, 156
42, 71, 184
42, 129, 183
42, 128, 180
49, 119, 186
42, 113, 180
184, 74, 180
64, 106, 181
