Band0, Band1, Band2
195, 147, 190
15, 0, 145
184, 214, 172
220, 144, 181
195, 0, 145
166, 215, 183
176, 206, 189
194, 130, 170
191, 121, 177
171, 142, 181
195, 122, 173
194, 134, 14
165, 144, 173
38, 97, 189
174, 215, 40
218, 122, 190
171, 143, 170
166, 218, 189
213, 97, 45
143, 109, 155
195, 122, 190
13, 103, 164
182, 132, 189
186, 122, 176
159, 97, 189
14, 132, 0
220, 148, 173
195, 112, 145
161, 157, 173
178, 121, 177
182, 132, 187
200, 133, 170
189, 131, 177
195, 119, 173
195, 139, 173
214, 132, 193
162, 216, 173
197, 129, 179
189, 214, 180
171, 125, 145
136, 151, 32
214, 97, 40
175, 121, 199
178, 214, 155
161, 130, 236
176, 126, 5
149, 97, 206
169, 0, 175
213, 108, 155
141, 126, 206
175, 97, 155
205, 130, 132
171, 119, 236
172, 132, 27
214, 214, 164
171, 130, 156
170, 133, 13
171, 142, 171
134, 106, 11
162, 133, 175
171, 106, 129
141, 124, 147
170, 138, 159
183, 142, 15
215, 94, 13
171, 138, 132
197, 129, 174
177, 129, 172
62, 142, 186
164, 126, 172
196, 118, 187
169, 98, 181
13, 118, 189
39, 130, 139
220, 147, 181
190, 71, 189
162, 138, 176
214, 121, 189
212, 72, 183
188, 125, 236
214, 121, 189
182, 118, 0
218, 98, 236
197, 217, 0
171, 114, 176
178, 131, 174
176, 132, 40
110, 0, 145
14, 121, 172
188, 0, 173
221, 234, 160
54, 9, 194
167, 138, 173
178, 121, 187
174, 108, 189
188, 143, 176
179, 107, 173
170, 142, 188
188, 107, 236
162, 130, 140
168, 216, 188
197, 121, 172
118, 216, 186
195, 107, 173
197, 215, 177
169, 130, 173
186, 107, 186
171, 151, 7
188, 133, 173
176, 215, 161
212, 129, 189
195, 133, 236
218, 157, 13
149, 160, 193
164, 126, 189
175, 132, 187
188, 157, 173
197, 97, 195
166, 121, 168
179, 133, 173
195, 130, 181
198, 98, 191
163, 119, 170
188, 133, 170
162, 216, 181
197, 121, 187
162, 98, 173
21, 133, 181
182, 97, 141
194, 125, 173
179, 73, 130
169, 139, 145
163, 216, 188
203, 118, 155
175, 141, 189
195, 106, 173
182, 121, 180
141, 131, 161
188, 138, 173
168, 133, 188
190, 129, 179
182, 108, 189
71, 121, 161
179, 144, 173
175, 108, 161
176, 215, 183
44, 0, 188
169, 140, 170
196, 128, 237
172, 206, 113
151, 97, 105
186, 143, 175
168, 142, 186
171, 122, 186
186, 130, 173
182, 210, 166
183, 114, 170
182, 208, 142
149, 74, 19
183, 98, 165
172, 121, 189
189, 109, 183
164, 206, 168
214, 117, 183
186, 211, 170
176, 217, 187
172, 129, 189
188, 142, 186
195, 98, 181
162, 107, 145
178, 215, 237
175, 131, 189
169, 142, 186
213, 215, 172
181, 132, 189
186, 130, 165
144, 108, 37
171, 142, 178
213, 131, 237
188, 107, 188
186, 133, 163
175, 214, 193
181, 72, 137
70, 144, 1
168, 94, 4
190, 121, 189
14, 108, 180
176, 215, 161
183, 112, 170
174, 215, 177
173, 144, 173
195, 130, 188
169, 107, 173
14, 99, 195
198, 147, 2
182, 118, 189
194, 139, 170
220, 142, 173
161, 130, 170
173, 143, 173
165, 107, 15
175, 132, 27
183, 142, 190
159, 215, 172
183, 107, 129
168, 98, 188
186, 142, 156
169, 142, 173
162, 107, 173
179, 142, 13
225, 157, 132
162, 114, 44
171, 107, 25
213, 217, 177
146, 107, 13
162, 98, 176
175, 121, 5
177, 72, 40
174, 132, 154
171, 73, 1
175, 109, 5
170, 106, 243
166, 124, 103
70, 216, 156
219, 132, 0
162, 46, 178
169, 138, 4
134, 122, 11
218, 133, 175
180, 73, 3
122, 214, 27
195, 142, 236
165, 142, 1
149, 129, 244
162, 142, 149
173, 98, 134
223, 214, 206
167, 133, 11
13, 128, 5
215, 130, 236
173, 133, 25
182, 96, 27
175, 74, 104
214, 132, 155
173, 106, 129
167, 130, 3
190, 121, 161
168, 216, 186
166, 131, 189
53, 106, 173
188, 142, 243
172, 121, 161
165, 130, 188
161, 140, 170
36, 118, 179
163, 98, 181
198, 142, 186
178, 131, 183
181, 99, 183
0, 208, 164
179, 216, 173
195, 130, 165
45, 118, 189
220, 140, 236
178, 129, 189
14, 155, 161
196, 215, 177
162, 73, 188
183, 125, 145
167, 216, 181
190, 118, 168
186, 142, 186
171, 133, 129
174, 131, 189
188, 107, 145
14, 128, 172
221, 233, 237
175, 128, 161
162, 138, 170
170, 159, 132
26, 142, 178
22, 121, 105
195, 143, 173
182, 118, 172
72, 98, 186
168, 144, 173
183, 106, 11
188, 157, 173
173, 144, 188
171, 142, 173
169, 216, 186
179, 133, 165
186, 130, 173
174, 121, 189
21, 98, 176
195, 143, 173
186, 122, 176
161, 73, 173
0, 132, 160
179, 143, 178
214, 206, 28
171, 151, 2
197, 97, 166
218, 130, 159
161, 122, 165
171, 130, 204
171, 142, 176
172, 72, 179
33, 94, 159
176, 214, 0
172, 118, 8
170, 98, 178
164, 121, 40
218, 98, 138
