Band0, Band1, Band2
183, 142, 251
200, 133, 169
14, 129, 187
196, 126, 172
186, 0, 165
166, 218, 183
195, 106, 165
171, 133, 188
188, 130, 173
171, 147, 173
198, 130, 194
163, 130, 173
195, 133, 173
182, 132, 172
54, 130, 191
179, 98, 18
190, 74, 183
126, 206, 161
38, 132, 168
205, 143, 181
182, 118, 137
190, 215, 172
177, 74, 195
15, 94, 170
186, 139, 173
176, 131, 193
162, 106, 188
163, 130, 165
13, 132, 180
174, 132, 177
178, 126, 177
195, 114, 145
117, 214, 177
186, 107, 173
165, 148, 165
195, 112, 186
188, 142, 163
13, 97, 161
175, 121, 180
179, 142, 181
170, 144, 186
183, 107, 173
161, 130, 165
194, 139, 176
189, 128, 189
78, 131, 172
175, 126, 177
179, 0, 188
161, 144, 173
54, 107, 170
162, 130, 186
162, 207, 170
186, 114, 170
14, 141, 161
198, 142, 181
171, 130, 188
194, 107, 173
176, 218, 189
175, 132, 187
188, 130, 170
218, 143, 181
176, 131, 189
14, 108, 180
169, 139, 181
197, 132, 189
171, 142, 129
171, 143, 170
181, 128, 189
216, 139, 236
189, 128, 189
175, 228, 187
169, 130, 173
183, 133, 170
174, 74, 183
162, 133, 181
162, 138, 48
185, 118, 193
174, 214, 147
181, 121, 189
171, 142, 181
197, 132, 161
176, 214, 183
194, 142, 145
195, 138, 173
176, 74, 189
126, 131, 189
52, 206, 141
188, 216, 1
188, 107, 186
215, 144, 181
190, 132, 161
170, 142, 186
174, 132, 161
175, 215, 177
178, 131, 189
183, 94, 173
179, 139, 170
21, 114, 178
163, 143, 173
171, 106, 194
17, 130, 173
178, 126, 177
179, 106, 173
161, 142, 170
174, 129, 180
195, 139, 181
162, 130, 190
212, 131, 179
195, 107, 169
197, 74, 244
182, 214, 189
194, 142, 165
183, 138, 173
213, 128, 177
117, 121, 161
191, 128, 189
39, 107, 171
176, 145, 172
196, 78, 161
162, 73, 163
195, 207, 14
195, 143, 1
188, 112, 140
195, 98, 236
146, 147, 188
190, 118, 189
161, 139, 176
188, 8, 173
214, 233, 161
191, 71, 172
195, 125, 236
15, 130, 169
178, 132, 105
182, 132, 183
164, 132, 177
53, 130, 170
151, 215, 189
188, 107, 173
168, 147, 182
163, 106, 173
195, 142, 170
172, 121, 161
178, 74, 187
16, 133, 173
53, 216, 173
176, 18, 180
195, 143, 170
15, 151, 170
151, 124, 177
178, 121, 161
213, 152, 183
169, 122, 170
213, 214, 183
163, 130, 145
186, 122, 236
195, 107, 173
179, 125, 170
181, 97, 172
214, 121, 187
195, 142, 170
186, 133, 173
177, 214, 193
187, 132, 189
164, 215, 180
216, 122, 173
182, 108, 183
189, 132, 189
16, 142, 140
215, 143, 173
15, 73, 145
189, 210, 237
178, 116, 187
21, 107, 169
172, 215, 187
215, 122, 173
161, 98, 186
53, 142, 181
186, 73, 188
171, 125, 170
195, 142, 236
218, 142, 186
40, 217, 161
165, 142, 181
173, 122, 186
168, 143, 186
161, 216, 173
212, 205, 185
165, 143, 181
182, 118, 142
213, 215, 237
181, 128, 161
162, 133, 170
53, 0, 173
15, 125, 170
215, 122, 181
190, 132, 187
118, 138, 170
223, 121, 187
181, 99, 189
21, 133, 236
178, 131, 187
186, 130, 173
196, 108, 237
146, 139, 145
162, 130, 173
52, 121, 161
166, 215, 172
198, 142, 188
21, 130, 170
175, 214, 177
197, 121, 189
189, 108, 177
168, 142, 170
42, 118, 172
223, 215, 183
162, 119, 170
72, 94, 188
21, 130, 145
194, 147, 1
183, 0, 190
205, 139, 236
55, 131, 183
168, 138, 188
186, 133, 170
182, 74, 189
53, 107, 236
161, 133, 145
151, 131, 177
183, 107, 173
117, 214, 177
178, 121, 161
195, 130, 181
21, 142, 165
176, 132, 187
212, 132, 189
38, 124, 141
186, 157, 1
175, 118, 187
182, 131, 180
195, 130, 165
188, 125, 186
161, 94, 173
173, 144, 181
54, 130, 173
171, 133, 170
172, 121, 189
72, 94, 170
195, 140, 236
162, 8, 190
14, 229, 164
151, 131, 189
54, 107, 236
97, 162, 81
60, 205, 58
108, 205, 244
44, 130, 201
65, 205, 189
108, 99, 80
42, 99, 199
112, 26, 221
49, 61, 188
65, 214, 187
48, 205, 155
165, 142, 186
178, 228, 172
169, 73, 145
188, 119, 181
175, 215, 172
195, 73, 194
174, 132, 180
174, 121, 172
186, 139, 173
179, 130, 188
186, 130, 173
117, 118, 168
181, 131, 187
195, 139, 1
174, 72, 161
175, 126, 180
195, 130, 181
171, 142, 188
186, 122, 173
171, 147, 173
195, 94, 194
162, 130, 173
190, 121, 183
162, 107, 167
54, 130, 251
179, 98, 1
186, 73, 173
169, 125, 170
38, 129, 142
170, 139, 181
196, 118, 137
195, 133, 171
171, 98, 188
163, 98, 186
72, 119, 173
176, 218, 193
162, 107, 188
181, 74, 161
13, 132, 180
