Band0, Band1, Band2
179, 144, 186
188, 133, 186
184, 132, 161
179, 122, 173
178, 121, 161
166, 74, 189
192, 228, 189
171, 133, 165
186, 130, 186
195, 130, 170
169, 122, 173
197, 129, 172
179, 142, 190
214, 121, 177
189, 132, 161
165, 125, 186
190, 131, 187
165, 207, 170
13, 218, 193
179, 130, 188
171, 125, 173
175, 132, 172
182, 132, 177
188, 112, 169
186, 106, 2
54, 216, 159
161, 88, 171
162, 130, 1
53, 112, 167
197, 74, 172
162, 107, 165
188, 114, 1
13, 97, 142
189, 118, 189
175, 215, 161
33, 0, 145
188, 88, 44
192, 132, 168
197, 131, 183
171, 142, 165
13, 121, 189
171, 142, 165
53, 106, 140
39, 122, 173
198, 143, 169
174, 121, 189
190, 132, 183
171, 142, 181
183, 133, 145
175, 74, 189
171, 144, 173
54, 0, 188
14, 218, 177
172, 110, 147
199, 126, 189
53, 114, 169
161, 140, 190
220, 142, 181
13, 121, 189
36, 131, 189
162, 107, 159
196, 132, 172
159, 117, 195
163, 138, 173
178, 129, 161
186, 130, 188
179, 133, 173
214, 131, 161
21, 133, 173
199, 129, 155
189, 124, 161
194, 73, 186
176, 126, 161
13, 116, 161
198, 122, 173
183, 130, 173
134, 139, 165
191, 116, 189
223, 214, 172
186, 122, 169
21, 130, 186
13, 132, 172
238, 144, 181
192, 132, 189
169, 106, 211
18, 0, 188
215, 148, 181
198, 106, 188
193, 131, 161
176, 121, 189
195, 73, 188
195, 133, 173
186, 130, 173
214, 121, 160
38, 128, 189
198, 139, 181
179, 10, 181
21, 142, 170
189, 214, 161
197, 129, 189
162, 133, 173
197, 121, 161
197, 131, 189
171, 140, 188
189, 72, 189
174, 126, 172
178, 132, 161
178, 74, 161
169, 139, 186
189, 128, 172
189, 121, 189
171, 144, 188
162, 106, 173
178, 132, 161
196, 126, 161
162, 73, 186
175, 126, 172
178, 131, 189
181, 97, 189
186, 123, 165
189, 99, 46
198, 142, 165
0, 99, 172
186, 119, 167
163, 159, 182
190, 218, 166
181, 205, 172
186, 8, 171
22, 128, 164
181, 128, 162
49, 119, 1
188, 8, 173
175, 128, 218
159, 110, 105
192, 97, 0
162, 9, 170
188, 106, 167
188, 133, 169
188, 8, 178
163, 114, 169
195, 133, 176
174, 72, 162
95, 194, 73
19, 185, 117
20, 52, 219
96, 184, 116
7, 175, 167
191, 172, 162
33, 37, 82
5, 21, 219
94, 35, 114
95, 38, 220
97, 166, 213
9, 155, 221
8, 34, 168
4, 11, 114
95, 57, 150
104, 182, 232
106, 52, 222
109, 165, 152
109, 43, 213
96, 88, 79
8, 26, 168
15, 151, 13
192, 113, 168
196, 131, 195
11, 31, 64
95, 12, 73
105, 167, 154
108, 198, 168
112, 177, 221
60, 171, 164
7, 20, 170
60, 132, 189
55, 126, 161
53, 0, 169
10, 12, 138
101, 2, 150
10, 175, 169
7, 112, 138
49, 46, 169
38, 116, 189
195, 95, 171
12, 175, 211
97, 175, 140
97, 79, 171
8, 11, 168
110, 112, 139
192, 78, 0
182, 128, 0
14, 34, 161
12, 94, 213
9, 103, 228
10, 111, 152
7, 8, 169
174, 118, 228
10, 95, 73
108, 167, 162
4, 191, 168
97, 184, 171
97, 19, 151
8, 89, 114
4, 35, 114
192, 152, 0
163, 73, 150
181, 113, 189
160, 163, 180
10, 41, 122
8, 109, 222
10, 92, 173
7, 112, 121
94, 35, 221
94, 50, 222
104, 183, 147
4, 197, 168
92, 179, 167
96, 14, 167
96, 162, 152
97, 79, 220
7, 13, 169
97, 165, 211
9, 163, 221
10, 81, 167
97, 81, 167
97, 53, 227
96, 28, 167
10, 47, 115
44, 114, 171
40, 89, 154
189, 71, 172
184, 116, 172
161, 95, 138
185, 80, 166
188, 106, 173
195, 73, 167
181, 71, 155
183, 0, 169
41, 78, 162
181, 128, 161
169, 133, 186
175, 131, 177
188, 133, 173
176, 214, 161
186, 142, 173
195, 119, 176
175, 217, 189
14, 80, 162
53, 88, 167
40, 71, 161
63, 99, 229
179, 216, 251
167, 119, 169
198, 142, 173
197, 214, 177
197, 97, 237
163, 133, 170
181, 129, 142
171, 140, 181
197, 129, 187
162, 106, 173
163, 216, 181
189, 97, 187
22, 80, 168
195, 107, 169
42, 71, 160
174, 71, 168
21, 88, 163
49, 106, 170
181, 163, 147
174, 118, 189
38, 72, 27
76, 165, 169
161, 130, 171
195, 125, 188
183, 106, 170
74, 216, 181
179, 123, 173
175, 108, 161
17, 112, 211
17, 46, 171
181, 113, 168
161, 0, 140
205, 143, 188
169, 133, 173
162, 122, 176
175, 214, 189
176, 121, 180
186, 130, 186
165, 125, 170
190, 121, 185
182, 206, 142
149, 74, 161
183, 157, 181
11, 31, 221
94, 52, 218
96, 42, 150
95, 162, 121
96, 186, 149
94, 167, 162
18, 184, 99
111, 175, 151
106, 197, 119
112, 177, 180
97, 86, 152
6, 165, 151
66, 158, 182
15, 81, 140
165, 106, 167
186, 8, 13
22, 205, 161
49, 0, 167
188, 88, 171
166, 205, 189
64, 159, 139
64, 114, 1
162, 107, 145
21, 123, 1
197, 131, 160
175, 132, 189
15, 138, 186
215, 130, 181
183, 106, 170
174, 215, 177
136, 122, 173
53, 130, 186
175, 108, 172
14, 99, 183
198, 147, 2
195, 112, 145
169, 143, 173
176, 214, 161
186, 130, 170
173, 143, 173
181, 110, 161
175, 121, 180
162, 130, 188
163, 142, 173
195, 138, 165
162, 73, 194
195, 139, 163
170, 142, 188
181, 132, 189
195, 125, 173
165, 107, 173
70, 130, 170
171, 143, 181
174, 128, 161
171, 143, 186
38, 132, 168
213, 121, 177
38, 72, 189
215, 140, 236
186, 73, 188
161, 130, 173
200, 133, 165
176, 145, 189
53, 0, 145
166, 206, 172
189, 205, 189
165, 147, 2
36, 128, 189
169, 133, 170
164, 215, 183
194, 0, 145
163, 140, 11
213, 128, 189
191, 78, 180
21, 98, 170
196, 65, 172
179, 114, 181
14, 214, 168
14, 155, 193
195, 142, 170
175, 121, 172
196, 131, 161
194, 130, 186
163, 138, 170
188, 98, 145
171, 122, 173
179, 138, 181
220, 216, 186
117, 131, 142
53, 106, 173
183, 142, 173
172, 121, 161
161, 0, 188
39, 8, 151
191, 110, 180
186, 0, 171
185, 71, 180
219, 218, 183
21, 151, 188
72, 125, 176
164, 132, 189
196, 121, 161
45, 128, 168
220, 139, 182
213, 131, 189
181, 108, 161
179, 216, 173
195, 130, 188
182, 228, 161
143, 74, 193
189, 132, 180
186, 130, 173
175, 118, 187
194, 143, 173
15, 130, 145
188, 106, 173
220, 144, 236
162, 0, 145
171, 136, 181
179, 133, 173
122, 132, 189
188, 133, 176
162, 142, 181
195, 122, 170
186, 98, 173
168, 144, 170
15, 151, 145
162, 138, 1
151, 131, 189
171, 143, 186
169, 216, 173
175, 206, 187
195, 216, 173
174, 129, 142
181, 215, 177
162, 130, 173
186, 122, 176
159, 97, 189
39, 133, 159
223, 145, 172
195, 112, 190
161, 157, 173
223, 121, 187
162, 130, 145
0, 210, 172
197, 131, 179
188, 119, 173
179, 143, 173
173, 130, 194
162, 142, 173
197, 129, 179
189, 215, 180
176, 206, 189
159, 74, 160
195, 133, 173
186, 130, 170
188, 107, 170
165, 144, 173
18, 1, 211
88, 190, 117
20, 171, 219
93, 176, 122
96, 51, 150
9, 205, 222
109, 111, 87
96, 33, 220
87, 34, 215
114, 186, 211
20, 52, 219
4, 167, 221
15, 46, 132
15, 0, 115
38, 121, 0
189, 141, 180
36, 233, 27
109, 8, 30
5, 168, 221
87, 34, 162
95, 162, 220
93, 42, 151
96, 42, 149
183, 159, 115
39, 0, 132
83, 114, 138
189, 99, 172
72, 8, 13
163, 8, 211
188, 112, 171
15, 112, 121
181, 72, 0
16, 8, 169
181, 96, 164
189, 113, 168
185, 72, 164
186, 33, 171
188, 73, 171
162, 20, 211
15, 73, 151
14, 205, 206
162, 8, 178
191, 89, 180
164, 78, 162
51, 159, 87
14, 118, 229
163, 162, 173
14, 109, 0
188, 112, 211
51, 8, 231
22, 72, 164
176, 110, 180
44, 88, 211
131, 114, 138
8, 191, 114
95, 42, 211
104, 167, 221
114, 79, 227
95, 175, 152
93, 175, 220
114, 184, 211
81, 12, 99
87, 191, 162
39, 186, 223
7, 1, 152
8, 173, 168
8, 180, 168
192, 80, 177
183, 232, 36
166, 65, 141
186, 10, 116
5, 187, 221
95, 184, 150
96, 162, 171
43, 163, 143
43, 129, 244
118, 119, 243
42, 163, 215
102, 185, 167
112, 182, 168
43, 71, 162
72, 53, 213
193, 39, 111
5, 182, 97
7, 81, 227
55, 218, 238
25, 98, 251
110, 165, 151
186, 0, 165
183, 38, 82
11, 29, 162
94, 182, 221
97, 181, 171
9, 160, 114
44, 0, 250
18, 144, 243
0, 113, 183
198, 216, 236
202, 218, 28
68, 180, 225
95, 56, 152
96, 165, 151
43, 78, 228
105, 71, 164
190, 109, 168
102, 185, 213
4, 35, 215
8, 21, 168
7, 178, 169
105, 167, 221
93, 201, 139
95, 176, 117
112, 177, 174
95, 186, 150
108, 191, 147
8, 174, 168
7, 175, 167
7, 181, 167
94, 191, 164
5, 174, 168
60, 80, 172
183, 33, 169
2, 11, 162
89, 191, 214
95, 42, 150
4, 29, 219
9, 180, 164
191, 74, 229
188, 144, 191
163, 90, 167
52, 128, 53
14, 80, 0
39, 162, 126
96, 178, 212
81, 14, 163
93, 196, 149
109, 179, 169
7, 181, 165
191, 124, 106
7, 82, 167
183, 33, 171
114, 55, 73
109, 90, 220
4, 109, 56
