Band0, Band1, Band2
7, 95, 205
185, 210, 59
41, 210, 37
41, 228, 37
7, 94, 73
60, 109, 221
9, 154, 85
53, 9, 50
59, 174, 219
111, 82, 220
112, 87, 53
18, 178, 211
39, 185, 12
14, 172, 5
65, 116, 221
7, 73, 117
62, 101, 12
39, 111, 34
40, 206, 39
18, 134, 207
18, 157, 38
8, 108, 85
42, 156, 33
16, 157, 10
15, 101, 36
7, 98, 81
58, 76, 54
195, 46, 7
188, 79, 34
38, 191, 5
163, 184, 207
163, 192, 25
40, 183, 57
58, 28, 20
183, 246, 242
33, 246, 20
44, 150, 20
2, 208, 40
8, 69, 37
7, 235, 16
54, 67, 4
9, 87, 208
40, 155, 62
40, 36, 57
96, 48, 210
61, 128, 238
191, 145, 131
53, 216, 41
9, 50, 62
112, 89, 56
6, 165, 36
7, 144, 239
57, 157, 18
5, 29, 53
68, 117, 160
7, 165, 169
54, 213, 34
96, 211, 61
111, 67, 38
8, 228, 57
7, 159, 211
108, 200, 164
112, 5, 168
111, 178, 211
105, 177, 206
22, 173, 45
132, 163, 234
22, 50, 91
39, 73, 61
185, 97, 68
185, 39, 111
64, 162, 152
7, 159, 127
60, 160, 157
174, 35, 57
186, 51, 36
14, 171, 157
41, 171, 228
41, 182, 124
188, 37, 17
8, 74, 75
15, 111, 34
17, 158, 7
42, 154, 62
10, 94, 95
59, 99, 85
181, 77, 80
39, 43, 126
61, 180, 168
10, 73, 1
174, 155, 66
84, 94, 61
118, 100, 61
166, 163, 56
105, 191, 53
95, 196, 167
105, 197, 208
105, 173, 208
39, 102, 7
93, 134, 34
105, 66, 37
41, 241, 37
59, 241, 5
6, 235, 6
7, 67, 15
7, 238, 16
24, 232, 16
64, 232, 16
163, 238, 245
48, 212, 40
64, 94, 55
10, 165, 150
51, 102, 132
15, 90, 207
42, 89, 29
64, 153, 130
199, 208, 22
43, 180, 206
3, 171, 168
6, 181, 167
40, 174, 85
42, 26, 107
42, 126, 37
192, 215, 33
64, 107, 2
13, 121, 104
185, 113, 174
110, 107, 159
64, 114, 2
64, 114, 171
39, 91, 13
64, 142, 13
53, 107, 212
42, 80, 155
16, 0, 13
64, 94, 178
41, 118, 29
57, 94, 30
42, 155, 154
41, 71, 26
64, 92, 243
14, 118, 228
42, 118, 208
64, 114, 176
52, 108, 221
6, 98, 30
57, 122, 173
21, 90, 163
7, 114, 132
184, 129, 155
48, 118, 0
58, 8, 1
59, 205, 164
42, 118, 147
58, 114, 1
48, 156, 103
198, 143, 61
181, 124, 26
48, 212, 105
173, 143, 31
55, 217, 33
179, 101, 47
55, 221, 104
195, 104, 35
183, 158, 4
55, 103, 43
38, 103, 174
54, 101, 14
54, 104, 123
183, 157, 32
54, 100, 36
188, 104, 3
186, 157, 38
192, 96, 40
