Band0, Band1, Band2
196, 145, 189
3, 174, 147
191, 110, 161
14, 128, 146
215, 146, 1
221, 132, 189
69, 177, 162
195, 134, 231
110, 119, 186
178, 218, 195
181, 65, 8
55, 116, 161
21, 130, 173
41, 113, 183
14, 103, 168
12, 112, 236
64, 9, 212
44, 114, 173
220, 143, 188
66, 82, 211
7, 106, 176
2, 113, 0
64, 0, 1
7, 82, 171
197, 218, 161
218, 130, 188
186, 139, 170
53, 130, 173
15, 162, 48
48, 121, 189
8, 30, 202
238, 144, 181
198, 144, 169
172, 214, 184
65, 180, 230
42, 180, 154
183, 90, 48
42, 121, 172
38, 11, 168
180, 144, 190
111, 46, 159
39, 84, 54
52, 99, 230
16, 9, 167
163, 0, 211
105, 180, 166
178, 141, 177
7, 81, 171
220, 143, 188
53, 143, 188
161, 0, 165
26, 144, 173
44, 130, 170
52, 215, 189
220, 0, 236
21, 142, 169
178, 132, 189
178, 126, 189
195, 216, 188
188, 107, 173
189, 97, 53
48, 129, 189
176, 121, 177
218, 143, 186
38, 74, 189
47, 119, 55
44, 114, 190
109, 2, 223
7, 3, 210
112, 174, 209
4, 177, 160
95, 57, 54
4, 26, 164
7, 123, 10
48, 234, 193
64, 133, 14
196, 214, 135
67, 11, 189
177, 222, 63
7, 3, 151
95, 57, 87
95, 2, 150
8, 23, 168
109, 176, 167
94, 167, 203
68, 87, 161
9, 11, 160
93, 189, 236
105, 191, 218
7, 82, 167
40, 71, 56
7, 28, 165
10, 84, 167
9, 174, 161
42, 39, 215
198, 219, 133
15, 144, 191
15, 130, 181
62, 10, 30
102, 202, 167
96, 185, 167
94, 31, 168
97, 27, 167
7, 165, 152
6, 142, 7
196, 214, 199
112, 205, 27
16, 51, 227
111, 1, 1
2, 205, 53
9, 80, 142
107, 86, 151
191, 72, 177
227, 233, 161
105, 72, 206
59, 174, 177
66, 120, 170
192, 97, 189
182, 129, 189
186, 139, 181
188, 161, 48
4, 30, 172
220, 144, 194
53, 140, 188
174, 132, 189
176, 131, 189
55, 129, 164
39, 81, 205
66, 130, 190
49, 0, 145
113, 195, 71
