Band0, Band1, Band2
190, 121, 195
197, 128, 172
117, 155, 172
164, 71, 166
49, 122, 182
182, 154, 183
193, 118, 187
218, 147, 173
171, 130, 186
182, 214, 180
212, 214, 161
174, 132, 189
173, 143, 243
176, 131, 189
159, 74, 180
26, 138, 181
181, 132, 189
193, 121, 185
179, 142, 181
195, 159, 156
185, 108, 177
181, 116, 135
36, 228, 177
161, 114, 173
169, 0, 178
21, 130, 170
221, 215, 177
44, 46, 173
166, 118, 160
197, 74, 166
185, 129, 183
21, 88, 169
182, 74, 183
161, 114, 170
57, 245, 15
21, 47, 186
220, 147, 1
190, 71, 189
117, 121, 180
173, 142, 188
186, 142, 173
178, 131, 183
181, 108, 160
178, 121, 180
21, 130, 188
38, 131, 172
176, 109, 193
21, 73, 145
26, 139, 236
171, 142, 145
181, 132, 189
195, 133, 173
175, 121, 172
0, 214, 189
175, 131, 177
186, 106, 169
162, 144, 191
183, 106, 173
194, 142, 165
188, 106, 170
220, 143, 18
193, 128, 161
21, 130, 186
16, 133, 171
180, 148, 173
186, 0, 145
117, 18, 155
188, 106, 145
179, 148, 1
36, 118, 189
117, 132, 177
171, 219, 188
212, 71, 189
161, 139, 175
182, 128, 189
134, 140, 181
183, 0, 145
175, 126, 172
175, 128, 189
21, 142, 170
189, 154, 193
182, 121, 168
169, 130, 188
179, 143, 181
212, 132, 189
164, 215, 180
182, 108, 189
194, 133, 173
171, 139, 181
220, 130, 188
169, 142, 170
44, 130, 173
182, 206, 180
175, 129, 161
181, 132, 189
171, 140, 129
36, 129, 187
169, 98, 173
171, 139, 170
178, 121, 183
39, 151, 188
190, 118, 172
189, 132, 142
162, 106, 171
195, 130, 236
186, 114, 192
212, 103, 172
162, 98, 191
189, 118, 166
160, 128, 104
190, 214, 189
195, 130, 165
13, 206, 179
161, 73, 181
174, 121, 166
162, 46, 191
201, 122, 181
40, 129, 189
182, 214, 183
53, 114, 178
195, 73, 186
188, 138, 163
21, 130, 165
162, 0, 181
194, 133, 163
196, 103, 8
188, 142, 170
228, 144, 186
15, 98, 170
165, 138, 181
173, 122, 186
168, 216, 173
161, 144, 173
175, 205, 187
195, 157, 173
162, 122, 145
174, 103, 237
182, 132, 189
159, 121, 154
186, 106, 170
41, 124, 238
178, 74, 180
181, 97, 161
188, 114, 178
212, 72, 184
188, 140, 171
161, 130, 169
189, 205, 27
162, 133, 181
13, 109, 161
214, 97, 179
21, 122, 178
179, 101, 170
15, 119, 159
175, 132, 180
186, 73, 171
195, 142, 181
181, 71, 180
178, 121, 166
188, 114, 236
189, 214, 180
188, 8, 129
181, 205, 183
186, 142, 167
162, 130, 192
212, 97, 180
182, 132, 177
195, 138, 171
163, 73, 134
188, 139, 173
57, 122, 21
168, 142, 173
188, 90, 170
13, 126, 161
220, 216, 181
195, 0, 145
16, 139, 236
176, 131, 189
179, 142, 173
181, 132, 161
173, 139, 188
186, 130, 173
21, 119, 170
188, 142, 236
165, 125, 173
196, 129, 185
