Band0, Band1, Band2
22, 26, 80
7, 64, 16
49, 0, 163
49, 142, 129
44, 123, 18
5, 63, 42
106, 87, 216
10, 44, 170
44, 114, 25
179, 0, 13
58, 19, 213
103, 16, 130
10, 81, 173
48, 124, 37
101, 84, 44
7, 114, 165
86, 32, 221
93, 184, 73
105, 170, 168
104, 183, 96
39, 84, 210
108, 63, 58
4, 23, 131
7, 62, 17
11, 171, 168
108, 23, 153
41, 63, 27
181, 80, 58
96, 235, 17
104, 69, 42
89, 23, 105
7, 138, 156
7, 125, 15
196, 214, 174
110, 115, 132
77, 107, 233
22, 209, 153
22, 22, 174
45, 18, 60
44, 133, 169
221, 152, 63
66, 112, 170
189, 127, 33
102, 207, 138
97, 91, 4
61, 174, 53
192, 121, 168
77, 79, 79
118, 169, 76
39, 181, 44
15, 186, 204
93, 201, 163
66, 122, 139
11, 5, 168
10, 146, 21
10, 81, 245
100, 69, 202
10, 28, 167
6, 130, 3
183, 67, 21
53, 140, 31
104, 18, 45
108, 5, 147
18, 64, 38
12, 76, 170
66, 8, 211
48, 128, 26
165, 130, 178
12, 64, 13
9, 23, 8
8, 205, 155
66, 79, 169
97, 62, 21
11, 21, 19
94, 23, 104
93, 64, 13
40, 197, 28
22, 18, 230
65, 108, 40
66, 114, 169
185, 132, 153
171, 213, 31
57, 119, 31
165, 232, 14
183, 134, 3
189, 65, 105
42, 214, 5
39, 140, 4
53, 19, 6
182, 152, 200
65, 34, 164
164, 121, 29
220, 138, 44
22, 74, 193
8, 170, 162
39, 2, 127
94, 87, 46
61, 80, 172
96, 83, 175
111, 28, 151
95, 33, 12
23, 233, 154
11, 18, 28
95, 84, 48
22, 87, 80
39, 20, 213
104, 87, 228
114, 19, 44
93, 86, 48
8, 31, 168
8, 26, 168
10, 85, 152
10, 82, 169
10, 84, 167
4, 87, 168
109, 195, 169
10, 82, 236
9, 22, 22
59, 70, 22
107, 207, 30
10, 28, 152
162, 211, 36
39, 188, 205
93, 190, 163
96, 175, 167
4, 180, 22
7, 91, 4
109, 107, 123
109, 19, 123
109, 90, 156
59, 11, 172
49, 133, 159
183, 94, 13
40, 205, 229
100, 209, 46
95, 64, 4
94, 22, 33
96, 169, 127
6, 179, 170
4, 197, 168
111, 185, 151
4, 30, 46
4, 89, 147
7, 95, 173
8, 34, 162
43, 121, 200
53, 133, 44
183, 0, 48
11, 30, 162
106, 26, 106
105, 21, 46
95, 86, 123
105, 21, 46
87, 21, 27
96, 85, 4
95, 85, 25
95, 85, 156
105, 205, 26
94, 5, 97
111, 90, 10
94, 26, 162
93, 90, 35
94, 26, 46
95, 86, 163
108, 89, 26
108, 30, 157
112, 72, 40
7, 28, 169
5, 34, 148
105, 34, 26
12, 114, 173
57, 142, 11
182, 118, 155
190, 155, 177
164, 18, 168
231, 216, 175
182, 118, 179
174, 214, 5
162, 142, 159
103, 27, 1
94, 18, 58
105, 110, 69
87, 34, 70
95, 194, 159
104, 198, 168
85, 196, 169
93, 196, 163
104, 198, 162
39, 201, 167
104, 58, 153
9, 191, 162
17, 133, 55
89, 89, 157
4, 198, 168
108, 173, 155
5, 89, 5
7, 166, 156
112, 11, 166
192, 71, 40
218, 232, 245
103, 169, 76
104, 183, 222
106, 89, 225
59, 68, 62
6, 19, 1
9, 30, 155
106, 209, 153
97, 19, 156
12, 81, 173
7, 112, 167
186, 231, 31
101, 207, 178
17, 19, 30
22, 22, 153
39, 19, 138
39, 83, 138
105, 22, 200
104, 209, 105
86, 126, 200
94, 69, 5
97, 60, 15
9, 69, 19
9, 174, 237
10, 61, 20
96, 61, 14
94, 87, 147
104, 167, 107
109, 196, 173
109, 185, 167
108, 197, 172
5, 191, 168
111, 176, 149
97, 195, 167
4, 197, 168
109, 195, 169
5, 177, 180
109, 195, 167
111, 176, 1
7, 14, 169
58, 175, 1
6, 176, 167
7, 85, 171
111, 193, 1
102, 42, 149
109, 165, 1
5, 29, 172
7, 1, 167
10, 106, 1
7, 1, 171
7, 82, 167
49, 136, 13
103, 235, 36
111, 19, 35
8, 167, 168
109, 151, 47
17, 169, 151
10, 28, 1
97, 86, 211
