Band0, Band1, Band2
164, 233, 189
186, 138, 181
220, 122, 169
181, 128, 184
194, 122, 170
189, 97, 189
181, 121, 172
179, 130, 194
175, 121, 168
179, 122, 169
175, 97, 180
186, 142, 173
171, 144, 181
196, 132, 189
174, 131, 189
195, 73, 173
162, 119, 173
190, 214, 183
178, 131, 161
196, 74, 184
162, 133, 173
4, 5, 214
67, 152, 189
183, 119, 165
179, 216, 173
165, 216, 188
189, 74, 161
194, 107, 173
191, 72, 199
11, 197, 166
9, 5, 168
109, 181, 152
108, 174, 219
112, 5, 219
7, 81, 169
109, 1, 167
4, 31, 168
4, 5, 164
108, 174, 168
10, 82, 165
10, 82, 173
8, 177, 168
6, 181, 171
112, 174, 164
4, 87, 199
59, 173, 172
66, 73, 170
57, 133, 170
39, 81, 1
68, 71, 172
220, 216, 194
175, 126, 189
54, 130, 173
195, 119, 178
179, 122, 170
183, 119, 186
193, 215, 160
180, 142, 190
161, 107, 181
162, 133, 173
178, 131, 189
174, 121, 187
186, 107, 188
218, 144, 145
179, 130, 181
188, 130, 186
194, 143, 181
186, 133, 145
220, 142, 181
175, 121, 161
161, 130, 173
26, 139, 188
14, 118, 189
214, 121, 161
220, 142, 173
188, 142, 170
174, 218, 184
178, 132, 161
184, 121, 168
198, 130, 188
188, 133, 170
188, 114, 171
178, 145, 161
195, 106, 165
174, 215, 189
176, 128, 189
190, 132, 189
171, 142, 129
175, 121, 161
186, 107, 173
161, 130, 169
191, 72, 189
222, 67, 181
190, 116, 189
174, 214, 166
179, 142, 190
175, 126, 172
41, 163, 168
12, 3, 170
6, 196, 167
96, 169, 152
8, 23, 172
9, 174, 168
109, 3, 140
9, 197, 168
4, 174, 221
109, 195, 170
68, 21, 168
111, 2, 167
8, 174, 168
94, 5, 164
7, 175, 169
109, 195, 167
96, 181, 152
110, 201, 167
96, 3, 167
109, 178, 167
105, 31, 162
7, 181, 167
10, 3, 170
4, 174, 168
6, 185, 167
8, 21, 168
112, 177, 164
66, 147, 173
48, 132, 189
182, 128, 172
165, 144, 194
212, 128, 189
162, 143, 181
195, 114, 173
170, 125, 170
188, 73, 173
178, 121, 172
182, 128, 189
195, 139, 170
188, 107, 173
196, 121, 172
162, 122, 188
26, 130, 169
189, 131, 161
177, 215, 189
191, 118, 187
161, 216, 173
178, 131, 160
176, 128, 189
69, 180, 147
15, 20, 121
66, 142, 190
192, 118, 177
182, 132, 177
220, 139, 165
178, 117, 161
169, 98, 190
165, 142, 173
198, 133, 188
163, 142, 165
212, 129, 180
182, 118, 161
12, 185, 151
92, 178, 167
8, 180, 162
96, 3, 152
110, 181, 123
108, 197, 162
4, 30, 168
4, 30, 162
7, 4, 169
108, 197, 168
96, 27, 151
6, 185, 149
8, 167, 168
97, 16, 169
4, 197, 166
112, 29, 221
109, 165, 167
58, 33, 227
4, 26, 222
43, 173, 180
65, 65, 195
183, 73, 173
176, 126, 161
197, 128, 180
228, 144, 186
38, 74, 189
169, 138, 1
176, 131, 189
168, 144, 173
162, 130, 173
190, 206, 187
178, 215, 161
183, 122, 145
173, 157, 1
163, 107, 190
186, 122, 176
17, 0, 145
15, 125, 175
223, 117, 161
183, 106, 190
161, 139, 181
198, 143, 186
195, 73, 170
161, 125, 173
198, 130, 165
188, 133, 173
196, 131, 237
173, 130, 194
179, 139, 173
72, 122, 188
179, 142, 173
180, 143, 188
70, 130, 169
195, 107, 181
182, 124, 189
54, 98, 170
165, 122, 173
188, 122, 188
220, 130, 181
186, 139, 188
162, 130, 165
21, 107, 145
11, 5, 164
107, 201, 150
93, 195, 151
110, 185, 150
18, 162, 213
188, 162, 81
58, 162, 151
15, 169, 79
2, 174, 168
7, 85, 150
7, 92, 167
7, 88, 167
10, 81, 170
10, 8, 173
7, 0, 169
64, 88, 121
55, 218, 90
44, 0, 170
102, 82, 169
180, 144, 181
198, 144, 170
162, 0, 188
53, 139, 145
161, 130, 173
178, 121, 172
54, 130, 169
163, 162, 121
7, 195, 73
118, 42, 79
188, 162, 81
77, 28, 79
96, 176, 151
60, 21, 221
7, 166, 140
109, 181, 167
10, 92, 167
7, 81, 167
10, 106, 173
49, 102, 94
53, 33, 79
67, 124, 184
188, 37, 81
66, 122, 190
180, 98, 231
58, 165, 190
188, 0, 213
179, 142, 3
110, 88, 190
197, 121, 189
179, 216, 169
195, 122, 194
162, 107, 173
66, 8, 140
10, 3, 211
24, 151, 227
66, 122, 190
196, 155, 85
110, 8, 186
110, 202, 108
111, 41, 151
96, 186, 152
10, 181, 169
7, 9, 165
10, 81, 236
5, 26, 168
97, 81, 169
76, 192, 81
96, 190, 167
111, 193, 151
111, 184, 211
10, 88, 170
49, 94, 231
14, 36, 125
10, 2, 169
96, 28, 151
10, 85, 167
55, 132, 228
179, 100, 88
92, 85, 79
65, 117, 189
105, 180, 160
109, 2, 167
220, 219, 194
202, 132, 172
182, 126, 187
197, 121, 189
175, 124, 189
162, 216, 188
182, 132, 137
173, 142, 165
195, 133, 173
38, 205, 189
73, 74, 189
198, 142, 171
195, 122, 181
172, 215, 189
69, 26, 185
10, 178, 167
7, 178, 169
96, 3, 167
97, 195, 167
7, 181, 170
96, 178, 167
7, 2, 169
4, 174, 168
7, 3, 169
96, 2, 151
9, 174, 164
105, 177, 219
109, 185, 140
6, 57, 151
111, 27, 127
42, 30, 164
11, 23, 161
10, 3, 169
109, 3, 140
67, 141, 189
196, 132, 180
196, 214, 189
161, 130, 145
178, 215, 237
173, 122, 145
21, 98, 173
26, 139, 181
21, 107, 173
72, 142, 145
215, 139, 181
183, 0, 170
174, 131, 183
195, 138, 165
72, 133, 170
174, 214, 187
14, 118, 168
188, 122, 181
179, 143, 1
175, 118, 189
14, 109, 183
151, 131, 161
183, 98, 170
174, 214, 177
136, 122, 173
192, 132, 183
194, 130, 173
14, 72, 187
199, 233, 40
189, 71, 189
169, 139, 186
176, 132, 161
174, 131, 177
214, 131, 183
21, 94, 165
179, 139, 173
181, 131, 187
181, 215, 172
179, 107, 188
159, 97, 137
198, 139, 173
161, 159, 61
66, 55, 190
49, 67, 173
176, 129, 172
193, 131, 189
171, 143, 236
186, 0, 170
175, 131, 180
163, 107, 173
205, 142, 165
191, 132, 161
178, 215, 237
174, 128, 161
21, 130, 186
70, 133, 181
176, 145, 172
53, 0, 145
166, 18, 172
188, 106, 145
6, 201, 54
208, 148, 190
161, 133, 170
69, 197, 168
66, 81, 171
12, 114, 169
7, 8, 170
192, 121, 161
189, 72, 189
165, 140, 236
195, 114, 173
21, 142, 170
188, 98, 129
195, 142, 170
171, 133, 181
195, 142, 170
212, 132, 189
165, 140, 170
188, 106, 188
175, 129, 180
176, 215, 160
220, 130, 188
161, 142, 186
15, 130, 173
190, 206, 180
175, 129, 161
161, 130, 188
179, 140, 165
213, 118, 187
166, 214, 183
176, 121, 180
179, 142, 188
22, 74, 195
186, 125, 171
179, 106, 181
183, 143, 170
16, 0, 170
10, 2, 167
7, 12, 169
10, 3, 169
9, 180, 168
96, 4, 211
7, 43, 167
7, 175, 170
7, 165, 167
10, 114, 173
60, 113, 168
49, 143, 173
38, 97, 137
188, 107, 173
64, 0, 163
176, 129, 161
171, 136, 182
173, 133, 173
194, 130, 145
44, 133, 236
175, 132, 161
182, 126, 172
186, 130, 170
218, 144, 186
40, 97, 161
162, 138, 236
215, 144, 186
168, 216, 173
117, 218, 189
175, 205, 187
195, 157, 173
182, 129, 146
174, 215, 237
175, 132, 189
69, 197, 0
97, 86, 171
68, 21, 161
42, 11, 109
111, 84, 48
105, 18, 230
96, 207, 231
5, 23, 0
97, 85, 54
68, 89, 168
14, 174, 109
104, 87, 148
120, 165, 108
39, 37, 151
7, 3, 169
40, 205, 124
18, 27, 213
22, 110, 114
14, 97, 237
105, 174, 199
66, 92, 170
11, 89, 219
16, 42, 126
161, 42, 108
22, 31, 124
7, 169, 150
8, 50, 161
118, 92, 52
19, 166, 52
93, 28, 48
7, 27, 167
39, 85, 151
163, 94, 50
58, 165, 95
43, 26, 183
171, 48, 82
12, 27, 167
104, 34, 70
108, 89, 107
68, 80, 189
10, 92, 169
60, 89, 164
61, 71, 172
11, 21, 168
7, 9, 169
111, 85, 223
93, 207, 50
111, 94, 71
68, 174, 168
111, 93, 150
68, 78, 161
106, 18, 86
93, 19, 50
8, 5, 164
109, 81, 223
4, 182, 219
171, 95, 65
93, 207, 50
61, 87, 53
105, 183, 107
107, 83, 13
59, 18, 232
118, 42, 108
7, 88, 211
163, 142, 236
39, 95, 48
65, 89, 53
105, 187, 219
10, 84, 169
58, 0, 220
220, 40, 82
190, 77, 109
7, 81, 150
9, 180, 221
9, 80, 221
14, 52, 75
111, 93, 73
57, 149, 34
64, 149, 18
109, 166, 204
93, 190, 152
7, 195, 171
8, 121, 172
111, 169, 152
107, 93, 95
11, 89, 168
9, 23, 172
9, 180, 164
109, 16, 211
109, 15, 159
9, 26, 168
9, 180, 164
10, 1, 167
9, 21, 172
66, 151, 173
61, 129, 161
102, 3, 167
109, 1, 167
9, 180, 162
9, 87, 168
107, 43, 108
6, 88, 150
94, 26, 219
7, 120, 167
64, 133, 36
108, 214, 58
68, 5, 168
65, 74, 189
97, 27, 150
67, 131, 189
49, 122, 165
196, 129, 177
175, 121, 161
179, 125, 173
141, 131, 161
189, 132, 189
12, 2, 99
7, 122, 236
57, 106, 188
183, 144, 173
162, 144, 165
198, 0, 181
172, 131, 189
53, 106, 186
12, 195, 211
66, 142, 170
180, 0, 231
7, 114, 170
195, 85, 79
1, 162, 73
60, 80, 221
10, 84, 173
66, 216, 181
109, 1, 167
58, 165, 171
7, 114, 171
16, 27, 81
58, 107, 233
11, 5, 168
66, 153, 171
10, 112, 169
10, 81, 169
7, 0, 169
72, 185, 76
110, 90, 79
7, 178, 152
60, 71, 162
66, 122, 181
180, 216, 190
161, 216, 173
58, 2, 82
107, 88, 73
7, 112, 163
7, 162, 173
192, 121, 187
180, 143, 173
186, 98, 165
186, 119, 170
162, 142, 188
188, 0, 140
16, 123, 1
70, 88, 186
178, 121, 189
54, 98, 32
168, 142, 190
183, 106, 170
161, 216, 181
150, 123, 173
12, 44, 73
57, 10, 190
59, 36, 183
186, 98, 82
186, 134, 122
176, 78, 235
183, 98, 122
188, 101, 79
15, 107, 233
52, 96, 215
38, 72, 216
162, 94, 73
163, 38, 79
182, 99, 74
38, 89, 111
192, 117, 197
164, 214, 189
109, 169, 82
40, 29, 111
21, 42, 65
21, 165, 82
19, 111, 65
87, 22, 230
96, 207, 233
109, 138, 54
8, 180, 114
5, 80, 168
57, 142, 173
101, 91, 71
95, 84, 108
93, 86, 51
97, 2, 152
15, 55, 227
66, 67, 173
22, 197, 164
74, 95, 61
96, 86, 54
6, 186, 167
66, 175, 173
43, 118, 160
195, 130, 79
63, 34, 221
40, 118, 172
178, 155, 229
161, 33, 82
195, 88, 116
190, 110, 80
181, 78, 109
182, 89, 80
165, 94, 49
182, 36, 222
195, 95, 163
7, 79, 145
195, 125, 173
7, 185, 152
111, 28, 95
18, 93, 81
18, 165, 126
105, 89, 109
18, 91, 79
111, 19, 233
108, 22, 219
9, 23, 53
103, 93, 169
109, 85, 139
14, 34, 91
105, 30, 222
45, 183, 125
107, 175, 220
60, 89, 221
93, 196, 152
6, 195, 169
96, 2, 152
58, 184, 151
94, 177, 219
60, 30, 168
97, 178, 140
7, 184, 167
7, 3, 169
9, 180, 168
8, 87, 161
57, 142, 170
192, 121, 172
38, 128, 137
76, 98, 173
220, 144, 236
162, 0, 145
166, 141, 183
179, 107, 173
122, 131, 189
191, 121, 177
175, 132, 161
162, 139, 173
186, 130, 170
177, 126, 177
15, 73, 145
174, 228, 40
218, 122, 190
171, 216, 173
169, 216, 173
179, 119, 188
212, 214, 189
162, 142, 186
188, 157, 159
162, 130, 186
212, 121, 177
22, 97, 189
16, 133, 159
220, 144, 173
197, 118, 189
159, 155, 183
223, 121, 187
182, 132, 187
200, 139, 171
182, 129, 177
195, 119, 173
195, 143, 173
173, 130, 194
174, 215, 172
195, 130, 243
53, 142, 170
176, 206, 189
159, 74, 160
195, 133, 173
183, 47, 82
66, 122, 190
49, 133, 173
183, 107, 173
165, 107, 236
188, 107, 170
175, 218, 187
162, 0, 194
7, 181, 151
12, 85, 167
7, 81, 173
8, 11, 168
66, 88, 170
5, 171, 162
67, 126, 161
55, 205, 189
163, 143, 165
215, 216, 173
175, 132, 189
159, 214, 172
178, 121, 189
173, 142, 173
181, 74, 161
215, 138, 182
188, 133, 170
21, 106, 173
188, 142, 170
165, 144, 173
198, 107, 165
169, 98, 181
14, 118, 189
16, 130, 139
220, 147, 181
189, 71, 161
174, 214, 177
215, 139, 173
186, 0, 173
189, 210, 179
214, 121, 189
182, 206, 177
179, 147, 173
189, 128, 189
181, 210, 172
14, 97, 180
213, 121, 161
15, 0, 170
14, 121, 172
191, 71, 189
220, 146, 236
54, 8, 194
168, 138, 173
176, 121, 187
194, 107, 173
188, 216, 176
182, 214, 189
149, 132, 189
188, 107, 236
181, 131, 185
168, 216, 188
198, 133, 173
118, 216, 170
195, 133, 173
197, 214, 172
117, 131, 189
195, 107, 186
171, 216, 129
188, 107, 173
165, 157, 173
186, 122, 145
195, 133, 236
174, 214, 189
173, 130, 173
162, 143, 170
171, 107, 186
53, 216, 236
195, 73, 188
167, 125, 169
198, 142, 173
69, 31, 97
7, 4, 169
6, 175, 167
109, 3, 169
109, 184, 167
96, 3, 167
109, 193, 167
109, 185, 167
4, 5, 168
109, 175, 169
109, 181, 167
97, 195, 167
7, 82, 167
10, 1, 170
6, 185, 167
10, 112, 170
60, 174, 177
6, 79, 139
7, 8, 173
49, 119, 165
183, 142, 173
165, 106, 170
74, 142, 181
179, 144, 173
175, 108, 161
171, 216, 173
44, 106, 188
169, 140, 170
198, 130, 181
169, 133, 145
171, 139, 173
162, 122, 176
172, 214, 189
171, 144, 186
186, 130, 173
165, 125, 176
53, 130, 170
183, 207, 186
216, 216, 181
163, 98, 165
175, 121, 189
183, 138, 173
163, 107, 173
205, 144, 170
195, 119, 170
171, 216, 188
173, 142, 186
188, 142, 170
197, 97, 184
161, 142, 145
198, 139, 236
171, 130, 173
169, 216, 186
198, 142, 181
163, 142, 173
194, 107, 145
178, 215, 183
183, 0, 170
171, 143, 236
186, 130, 188
186, 119, 173
12, 82, 169
7, 195, 167
111, 185, 167
4, 30, 168
6, 14, 167
97, 2, 167
7, 2, 169
10, 81, 169
7, 1, 169
10, 81, 170
7, 0, 170
61, 128, 172
66, 94, 170
24, 143, 41
165, 119, 145
194, 142, 173
220, 142, 173
161, 130, 170
173, 143, 173
181, 110, 161
171, 143, 173
195, 122, 188
161, 157, 173
188, 107, 165
165, 98, 188
186, 142, 156
97, 82, 55
106, 205, 58
10, 178, 150
10, 3, 170
109, 2, 169
10, 82, 170
6, 175, 211
109, 181, 171
7, 91, 167
8, 72, 0
10, 81, 173
10, 112, 169
44, 79, 169
111, 81, 227
44, 142, 190
180, 147, 173
186, 0, 145
164, 206, 40
186, 112, 173
183, 136, 2
216, 130, 145
169, 133, 186
165, 143, 181
194, 0, 145
12, 79, 170
248, 215, 189
216, 139, 181
163, 130, 145
188, 125, 236
198, 130, 173
21, 130, 188
188, 98, 181
188, 142, 170
176, 121, 172
