Band0, Band1, Band2
55, 215, 237
190, 99, 105
159, 206, 164
190, 129, 155
161, 73, 138
159, 118, 172
192, 97, 229
171, 107, 139
188, 142, 41
197, 129, 166
189, 108, 105
161, 107, 159
191, 99, 179
197, 124, 155
197, 97, 104
163, 142, 171
182, 97, 135
72, 107, 163
182, 131, 5
195, 106, 25
195, 133, 178
166, 132, 160
189, 132, 155
162, 107, 175
62, 0, 212
183, 106, 178
16, 142, 1
195, 46, 13
21, 114, 159
175, 214, 155
44, 106, 170
195, 142, 13
34, 128, 40
166, 132, 168
171, 133, 3
183, 130, 132
162, 106, 178
175, 121, 153
189, 128, 172
195, 125, 178
53, 73, 227
195, 119, 176
174, 74, 208
189, 89, 185
39, 122, 171
175, 72, 105
191, 129, 174
186, 130, 178
189, 206, 172
171, 216, 31
195, 73, 176
188, 138, 178
186, 130, 2
174, 71, 135
175, 215, 8
195, 73, 176
195, 107, 175
13, 72, 164
183, 119, 171
167, 130, 175
192, 71, 147
174, 99, 29
38, 80, 185
162, 138, 1
13, 118, 166
62, 88, 32
15, 0, 151
174, 214, 155
188, 159, 175
174, 132, 174
197, 110, 40
53, 216, 167
163, 112, 171
53, 98, 14
192, 129, 155
162, 106, 175
175, 97, 174
40, 72, 162
23, 215, 33
188, 112, 169
174, 132, 153
21, 119, 2
44, 0, 138
174, 131, 155
38, 72, 202
52, 108, 174
182, 129, 177
21, 142, 175
188, 94, 165
165, 94, 11
54, 143, 156
161, 106, 159
163, 106, 171
190, 121, 46
162, 107, 236
188, 73, 176
181, 121, 5
195, 0, 169
186, 142, 4
21, 106, 170
195, 142, 35
185, 72, 161
178, 215, 46
186, 114, 165
195, 94, 175
185, 129, 166
164, 215, 26
185, 71, 168
183, 130, 16
184, 71, 0
175, 131, 40
16, 88, 138
162, 159, 2
188, 119, 169
42, 80, 229
183, 0, 178
17, 122, 171
174, 36, 0
65, 18, 154
183, 0, 25
188, 33, 25
186, 216, 138
186, 92, 175
188, 130, 178
195, 142, 1
190, 129, 147
186, 94, 134
163, 133, 178
185, 97, 172
195, 122, 13
179, 142, 1
186, 94, 133
163, 142, 178
185, 97, 180
48, 132, 155
162, 122, 159
182, 72, 160
174, 215, 200
54, 112, 178
162, 98, 16
196, 121, 155
197, 97, 105
40, 99, 177
72, 125, 25
195, 107, 1
188, 130, 132
17, 106, 170
186, 88, 149
192, 132, 174
181, 71, 206
172, 228, 172
53, 48, 138
181, 113, 147
188, 106, 13
189, 36, 0
188, 130, 178
165, 112, 13
48, 132, 0
164, 214, 155
53, 112, 236
189, 118, 153
189, 71, 147
33, 130, 175
165, 107, 236
169, 130, 13
191, 118, 166
174, 132, 40
183, 119, 25
72, 151, 170
165, 122, 13
14, 99, 166
188, 138, 1
176, 116, 105
182, 215, 166
164, 74, 105
195, 119, 176
187, 108, 8
181, 129, 166
188, 157, 171
188, 130, 176
175, 129, 174
14, 97, 180
14, 132, 104
215, 144, 3
53, 0, 169
21, 138, 243
198, 130, 13
188, 0, 165
21, 142, 44
181, 71, 155
171, 0, 13
53, 143, 178
175, 97, 160
182, 132, 155
48, 18, 27
189, 71, 8
165, 133, 171
181, 74, 172
182, 132, 155
188, 106, 176
188, 130, 178
182, 97, 199
197, 132, 162
161, 106, 175
54, 107, 14
182, 97, 105
164, 132, 160
72, 130, 156
188, 0, 165
195, 143, 204
195, 0, 181
188, 98, 178
21, 119, 170
190, 65, 174
49, 92, 163
161, 142, 175
53, 106, 132
195, 130, 171
14, 132, 166
162, 142, 175
175, 132, 155
182, 108, 155
191, 118, 202
163, 114, 1
188, 98, 163
188, 107, 176
186, 139, 171
190, 118, 104
161, 98, 236
181, 118, 166
14, 128, 155
195, 143, 204
190, 71, 199
19, 73, 159
190, 113, 0
195, 100, 243
179, 133, 25
181, 205, 164
190, 72, 27
195, 143, 175
188, 0, 171
188, 138, 236
15, 0, 167
186, 122, 3
198, 130, 11
191, 72, 228
110, 112, 173
198, 146, 36
54, 161, 165
164, 109, 153
175, 121, 154
186, 94, 2
165, 0, 227
185, 132, 162
192, 71, 105
161, 98, 211
194, 139, 133
21, 114, 211
181, 72, 155
182, 214, 166
186, 107, 1
63, 72, 105
181, 118, 162
186, 106, 133
174, 132, 5
188, 130, 171
195, 138, 236
186, 0, 13
186, 133, 176
38, 78, 8
190, 218, 166
162, 142, 171
195, 106, 132
192, 214, 155
52, 99, 105
161, 119, 159
190, 132, 155
175, 97, 105
159, 118, 172
163, 107, 138
212, 116, 174
181, 72, 162
52, 72, 193
189, 214, 8
161, 107, 159
191, 72, 179
197, 121, 155
195, 73, 11
161, 133, 171
182, 108, 135
72, 130, 163
195, 142, 175
0, 78, 155
182, 108, 168
189, 72, 206
62, 8, 13
195, 107, 178
76, 0, 212
166, 132, 174
191, 118, 172
195, 144, 13
197, 72, 172
162, 138, 4
15, 8, 175
54, 216, 171
162, 88, 211
21, 107, 123
188, 159, 11
179, 139, 132
181, 129, 166
165, 122, 156
188, 151, 236
195, 125, 175
192, 71, 154
188, 119, 139
195, 151, 2
188, 88, 201
22, 117, 172
175, 71, 105
188, 111, 236
13, 117, 174
186, 119, 176
176, 214, 206
162, 130, 178
189, 108, 179
190, 97, 8
117, 118, 160
179, 138, 4
186, 73, 176
162, 142, 178
212, 132, 8
163, 133, 171
174, 128, 206
214, 214, 155
192, 72, 177
162, 142, 13
162, 106, 1
188, 107, 178
163, 142, 11
188, 165, 165
16, 144, 44
196, 118, 206
186, 130, 163
15, 107, 176
175, 132, 5
38, 71, 172
181, 71, 158
53, 130, 11
181, 205, 155
175, 132, 8
14, 99, 177
24, 136, 35
181, 113, 168
186, 142, 13
179, 142, 236
161, 130, 25
188, 94, 211
181, 132, 177
174, 214, 155
188, 165, 25
189, 103, 0
188, 107, 165
165, 98, 3
41, 205, 27
162, 130, 181
181, 132, 174
190, 132, 46
165, 107, 181
188, 73, 176
186, 133, 175
174, 128, 177
195, 133, 13
14, 128, 168
60, 80, 232
182, 118, 46
53, 94, 12
186, 0, 171
162, 94, 175
49, 107, 176
195, 159, 48
161, 119, 163
189, 97, 104
76, 0, 171
195, 142, 2
13, 89, 28
162, 159, 25
14, 205, 164
53, 106, 138
181, 71, 155
13, 129, 168
13, 36, 103
161, 130, 170
44, 138, 31
175, 71, 155
189, 74, 199
176, 89, 200
49, 142, 156
181, 132, 0
182, 71, 8
53, 107, 132
183, 0, 163
33, 130, 31
182, 124, 155
179, 130, 1
181, 99, 153
164, 132, 185
52, 118, 206
163, 0, 167
212, 71, 105
195, 130, 165
163, 138, 14
23, 118, 179
163, 98, 175
23, 132, 105
190, 97, 105
15, 38, 243
186, 112, 213
21, 138, 236
189, 128, 0
184, 118, 180
195, 133, 31
175, 128, 40
38, 109, 166
186, 98, 176
163, 0, 129
163, 106, 211
162, 98, 11
54, 107, 156
188, 142, 170
175, 118, 105
53, 130, 211
163, 107, 236
51, 106, 3
195, 144, 3
197, 72, 161
188, 107, 25
164, 116, 174
174, 132, 174
14, 118, 177
195, 216, 175
195, 119, 175
188, 98, 170
162, 122, 13
191, 99, 166
188, 138, 25
175, 129, 40
182, 131, 166
163, 130, 178
197, 206, 105
195, 0, 236
191, 214, 164
70, 107, 169
188, 216, 175
197, 71, 208
14, 71, 142
53, 106, 14
186, 107, 175
168, 107, 163
15, 73, 138
54, 0, 167
163, 106, 204
174, 109, 177
21, 114, 25
162, 0, 156
189, 121, 219
175, 97, 193
195, 142, 175
186, 130, 243
192, 110, 179
164, 124, 147
181, 160, 174
195, 133, 163
184, 97, 179
188, 106, 175
38, 218, 155
54, 106, 138
162, 107, 2
14, 132, 166
182, 132, 5
162, 130, 1
