Band0, Band1, Band2
180, 139, 190
194, 130, 1
189, 121, 189
205, 0, 173
163, 139, 188
174, 132, 189
178, 121, 137
183, 130, 173
14, 118, 177
179, 143, 173
195, 122, 1
176, 214, 189
186, 133, 170
178, 215, 161
176, 128, 187
186, 122, 173
52, 121, 189
161, 142, 173
48, 132, 189
179, 142, 186
195, 144, 169
178, 71, 161
159, 121, 161
215, 143, 181
195, 0, 173
182, 141, 160
178, 129, 189
159, 124, 187
195, 73, 173
174, 132, 135
181, 121, 189
198, 142, 181
162, 142, 181
186, 119, 170
181, 131, 189
198, 143, 169
175, 128, 189
197, 215, 177
175, 132, 189
195, 142, 236
181, 132, 189
36, 121, 135
183, 107, 173
179, 122, 145
193, 121, 161
42, 214, 183
191, 71, 164
220, 123, 181
16, 79, 169
0, 141, 189
15, 0, 165
223, 127, 189
196, 128, 161
22, 215, 177
215, 130, 186
16, 144, 188
198, 107, 176
191, 116, 189
216, 139, 181
43, 72, 189
179, 139, 170
179, 143, 181
179, 0, 173
161, 138, 165
182, 121, 189
37, 73, 173
169, 144, 188
186, 0, 171
176, 126, 161
181, 128, 189
162, 140, 170
179, 114, 188
195, 130, 173
212, 131, 177
188, 142, 188
165, 125, 173
197, 131, 189
191, 214, 168
179, 133, 181
171, 123, 181
26, 130, 190
169, 143, 170
198, 142, 188
163, 142, 170
188, 130, 173
52, 121, 161
180, 122, 170
195, 142, 159
212, 131, 189
182, 132, 189
179, 119, 169
168, 143, 182
197, 121, 189
164, 215, 161
213, 131, 189
195, 106, 170
53, 142, 173
186, 142, 165
177, 145, 189
191, 71, 161
186, 138, 181
175, 117, 183
181, 132, 189
169, 142, 165
176, 126, 189
171, 0, 173
54, 142, 165
14, 74, 184
198, 67, 181
3, 200, 221
43, 113, 177
183, 139, 173
164, 131, 161
176, 131, 189
218, 144, 186
161, 73, 173
195, 104, 81
126, 96, 59
61, 21, 147
19, 94, 61
41, 135, 80
163, 107, 49
132, 109, 232
165, 98, 81
195, 134, 233
9, 26, 111
117, 72, 109
170, 95, 79
160, 89, 109
105, 80, 216
21, 111, 233
110, 88, 49
160, 26, 86
160, 167, 222
129, 80, 124
131, 88, 81
161, 33, 108
188, 98, 88
162, 88, 49
163, 101, 79
90, 181, 151
166, 182, 80
139, 42, 213
169, 0, 79
21, 166, 81
22, 39, 109
186, 38, 51
163, 8, 227
194, 162, 99
129, 163, 234
123, 167, 75
118, 79, 123
39, 95, 79
48, 167, 107
66, 79, 167
66, 139, 190
219, 97, 164
128, 52, 109
138, 89, 80
21, 44, 108
59, 36, 232
66, 122, 190
48, 214, 161
180, 114, 188
84, 188, 82
132, 34, 111
121, 167, 221
49, 165, 99
182, 72, 70
49, 142, 190
183, 122, 173
170, 94, 173
88, 185, 76
129, 182, 64
160, 180, 232
66, 88, 139
7, 82, 181
66, 143, 173
196, 128, 189
183, 147, 169
173, 130, 181
116, 191, 75
159, 80, 45
97, 184, 167
66, 139, 190
49, 157, 1
165, 119, 173
53, 98, 173
84, 79, 227
8, 180, 172
163, 79, 82
7, 90, 173
49, 142, 188
183, 142, 170
179, 143, 173
175, 71, 168
53, 144, 194
178, 126, 161
53, 73, 194
163, 107, 173
182, 126, 161
33, 157, 236
180, 114, 169
189, 97, 184
200, 122, 167
188, 106, 145
197, 126, 172
195, 130, 188
171, 122, 173
195, 130, 169
195, 106, 186
21, 142, 173
173, 144, 181
196, 132, 189
162, 130, 173
195, 122, 173
163, 133, 181
54, 142, 173
220, 216, 181
54, 159, 173
166, 121, 189
189, 121, 172
178, 121, 161
188, 107, 145
179, 142, 173
176, 74, 193
188, 130, 173
179, 133, 173
175, 74, 160
182, 132, 193
175, 97, 189
188, 142, 170
212, 129, 161
220, 143, 1
197, 71, 146
161, 142, 173
188, 0, 145
151, 233, 160
190, 71, 196
188, 138, 169
161, 142, 188
197, 129, 189
174, 131, 183
173, 122, 170
53, 138, 165
175, 74, 189
175, 121, 187
53, 106, 170
159, 131, 172
179, 122, 173
196, 121, 193
162, 143, 173
54, 0, 173
182, 121, 141
175, 129, 172
183, 114, 145
17, 140, 173
199, 131, 161
161, 0, 173
161, 139, 173
178, 117, 189
175, 121, 161
189, 132, 187
168, 144, 190
179, 130, 170
188, 133, 173
194, 143, 181
186, 133, 145
165, 142, 181
178, 121, 161
161, 122, 173
179, 140, 188
53, 0, 145
168, 139, 181
195, 10, 173
162, 139, 173
186, 144, 173
176, 97, 161
186, 139, 173
198, 130, 188
15, 133, 173
186, 0, 211
216, 144, 188
195, 106, 169
179, 143, 190
174, 116, 168
37, 133, 188
165, 142, 181
162, 142, 145
186, 114, 186
186, 216, 169
15, 106, 186
222, 123, 181
190, 129, 189
162, 138, 170
195, 142, 186
205, 144, 169
198, 130, 181
162, 106, 173
179, 144, 188
21, 130, 170
182, 129, 189
195, 106, 181
17, 144, 145
26, 125, 181
205, 130, 173
182, 128, 187
186, 122, 173
213, 126, 161
175, 132, 189
195, 73, 173
195, 125, 181
198, 122, 129
165, 98, 170
195, 0, 173
53, 138, 169
179, 122, 181
212, 128, 168
15, 106, 182
188, 0, 170
198, 123, 181
186, 159, 145
160, 126, 168
15, 46, 145
223, 127, 172
220, 130, 194
160, 129, 172
173, 143, 194
186, 130, 173
195, 144, 182
188, 8, 190
216, 125, 169
15, 130, 173
178, 121, 172
162, 130, 190
162, 139, 173
186, 106, 170
182, 126, 172
198, 122, 188
150, 130, 173
53, 142, 169
177, 215, 195
189, 118, 189
186, 130, 169
166, 145, 189
179, 0, 181
13, 121, 189
54, 130, 173
176, 124, 161
181, 215, 183
189, 132, 161
220, 122, 129
216, 143, 169
173, 130, 190
164, 129, 189
37, 139, 181
182, 131, 137
13, 129, 180
189, 132, 161
180, 144, 173
188, 107, 173
195, 142, 188
182, 131, 161
195, 107, 173
176, 215, 193
197, 118, 189
176, 131, 180
162, 144, 190
174, 132, 187
53, 142, 173
181, 129, 161
26, 144, 173
15, 73, 186
190, 126, 161
36, 128, 177
163, 142, 169
179, 130, 186
69, 124, 209
93, 20, 71
96, 207, 54
86, 205, 70
45, 89, 86
45, 89, 69
44, 165, 54
7, 107, 140
238, 158, 65
180, 98, 32
180, 157, 71
165, 98, 31
176, 36, 59
180, 46, 51
66, 106, 169
65, 121, 189
221, 127, 63
67, 34, 189
158, 18, 68
95, 122, 207
106, 208, 42
108, 174, 69
163, 133, 227
183, 133, 88
116, 132, 58
107, 84, 223
107, 60, 32
104, 208, 37
104, 127, 5
41, 22, 43
107, 25, 54
107, 1, 167
111, 15, 34
163, 20, 44
44, 159, 182
195, 125, 171
189, 128, 168
161, 138, 16
98, 207, 71
45, 206, 89
74, 106, 223
45, 96, 83
45, 154, 83
74, 101, 223
106, 109, 57
86, 154, 69
111, 90, 149
182, 129, 59
53, 88, 231
183, 98, 30
15, 133, 231
183, 138, 233
189, 128, 232
164, 71, 234
131, 53, 51
150, 44, 51
159, 52, 107
76, 162, 224
18, 162, 99
106, 31, 221
78, 172, 74
80, 156, 225
81, 211, 71
106, 163, 27
86, 187, 221
125, 50, 46
113, 111, 51
79, 231, 38
87, 124, 69
106, 208, 69
18, 226, 4
189, 240, 160
183, 231, 21
10, 86, 48
81, 91, 156
95, 111, 44
43, 126, 19
38, 251, 22
15, 235, 181
198, 232, 240
192, 145, 42
114, 37, 65
91, 76, 73
112, 215, 53
94, 72, 221
125, 109, 0
183, 142, 129
22, 132, 177
195, 133, 173
195, 122, 188
175, 214, 189
195, 216, 194
192, 205, 189
178, 131, 172
186, 130, 194
195, 0, 170
174, 121, 172
190, 121, 187
178, 74, 189
188, 144, 173
174, 132, 161
14, 126, 189
195, 139, 181
100, 69, 57
109, 60, 38
4, 118, 85
6, 122, 207
180, 213, 44
192, 49, 83
89, 89, 56
93, 232, 61
91, 67, 55
108, 177, 219
5, 23, 103
43, 121, 105
24, 254, 7
89, 89, 92
113, 101, 73
194, 94, 73
107, 192, 151
108, 163, 119
169, 134, 71
106, 154, 37
16, 134, 38
17, 134, 204
109, 86, 151
10, 91, 150
182, 116, 64
115, 156, 62
131, 41, 54
120, 38, 223
80, 109, 59
105, 26, 219
104, 36, 219
205, 148, 250
175, 234, 5
5, 210, 69
106, 222, 63
117, 154, 29
169, 100, 71
160, 210, 26
106, 22, 64
93, 101, 54
38, 152, 89
200, 94, 48
94, 69, 37
86, 68, 37
96, 61, 34
4, 11, 53
43, 228, 209
15, 139, 10
100, 124, 69
91, 60, 54
94, 21, 89
110, 94, 30
16, 136, 49
193, 228, 69
9, 208, 70
77, 125, 88
90, 157, 71
77, 46, 223
108, 173, 218
7, 211, 211
43, 121, 199
75, 72, 219
187, 71, 26
186, 98, 138
95, 81, 25
92, 55, 2
85, 51, 51
124, 36, 70
200, 100, 73
86, 154, 235
86, 206, 85
6, 3, 151
112, 72, 228
96, 151, 220
24, 252, 21
196, 249, 131
44, 143, 61
116, 35, 83
0, 99, 83
70, 100, 81
93, 184, 94
9, 52, 148
108, 163, 221
193, 96, 72
17, 90, 51
9, 174, 172
108, 21, 53
111, 3, 25
112, 26, 46
8, 26, 168
112, 80, 147
107, 20, 12
198, 151, 186
182, 126, 172
174, 72, 180
1, 19, 205
10, 114, 150
110, 8, 2
88, 207, 151
53, 107, 227
21, 157, 61
52, 72, 135
163, 42, 54
165, 101, 55
70, 42, 81
162, 100, 71
118, 166, 54
117, 22, 69
19, 122, 32
108, 22, 37
86, 22, 33
92, 60, 207
86, 124, 37
96, 60, 12
94, 124, 37
97, 60, 207
92, 61, 12
5, 22, 56
94, 22, 33
97, 61, 12
112, 129, 209
7, 114, 12
97, 82, 149
96, 60, 231
49, 47, 169
181, 71, 0
159, 205, 53
161, 20, 138
148, 158, 61
105, 124, 68
109, 120, 25
7, 138, 54
182, 174, 174
149, 230, 66
191, 80, 109
183, 136, 175
165, 106, 38
163, 157, 49
100, 26, 219
79, 100, 61
42, 172, 225
75, 182, 218
86, 29, 214
15, 106, 121
