Band0, Band1, Band2
66, 107, 211
52, 116, 166
188, 88, 211
181, 118, 177
189, 108, 189
185, 118, 0
181, 118, 172
188, 73, 178
174, 108, 40
195, 125, 186
48, 97, 8
76, 106, 181
163, 142, 170
63, 71, 172
14, 206, 160
162, 161, 4
49, 157, 169
16, 112, 188
185, 97, 166
186, 216, 169
21, 90, 163
48, 129, 209
40, 97, 183
56, 133, 159
21, 133, 188
62, 8, 173
53, 107, 1
179, 73, 170
64, 107, 159
23, 160, 27
118, 111, 25
107, 138, 121
169, 134, 212
13, 205, 143
161, 98, 151
188, 106, 44
186, 138, 227
22, 97, 155
126, 110, 27
186, 134, 227
175, 99, 0
194, 158, 123
21, 107, 138
214, 109, 147
13, 108, 155
45, 108, 200
14, 155, 180
179, 144, 173
54, 106, 188
167, 138, 173
188, 106, 186
194, 142, 165
15, 130, 170
14, 118, 180
53, 107, 173
180, 123, 181
54, 130, 165
168, 138, 186
215, 139, 170
194, 106, 173
181, 131, 177
182, 109, 172
214, 132, 189
188, 107, 236
161, 143, 165
165, 130, 194
197, 121, 180
166, 215, 189
186, 107, 173
178, 215, 177
174, 131, 189
161, 107, 170
174, 131, 177
188, 133, 173
171, 130, 188
195, 139, 173
195, 119, 176
176, 217, 189
214, 129, 189
161, 216, 173
175, 132, 187
189, 214, 183
186, 151, 188
171, 119, 169
183, 142, 173
213, 97, 40
196, 97, 183
161, 125, 170
181, 129, 142
171, 157, 181
198, 122, 145
181, 108, 237
161, 98, 181
189, 97, 196
175, 124, 172
179, 130, 182
171, 142, 145
181, 74, 161
202, 132, 177
175, 126, 172
195, 133, 173
176, 132, 180
122, 131, 161
195, 138, 173
166, 121, 161
212, 118, 177
38, 132, 180
74, 216, 181
179, 123, 173
178, 108, 161
141, 131, 189
49, 107, 186
171, 143, 165
195, 133, 236
169, 142, 145
194, 133, 173
162, 122, 176
175, 214, 189
162, 133, 170
186, 130, 170
182, 206, 180
183, 122, 170
179, 207, 186
204, 75, 160
165, 138, 188
175, 132, 189
132, 35, 157
66, 85, 122
90, 44, 117
41, 26, 158
41, 89, 125
41, 205, 28
107, 92, 79
2, 26, 162
60, 99, 120
