Band0, Band1, Band2
183, 142, 87
188, 111, 79
9, 11, 218
97, 120, 210
39, 207, 61
104, 50, 111
43, 113, 172
180, 38, 88
22, 191, 221
163, 162, 79
22, 167, 85
66, 79, 170
44, 27, 149
191, 71, 162
192, 78, 217
118, 85, 108
22, 80, 89
164, 180, 85
169, 165, 108
162, 41, 79
164, 182, 111
166, 29, 109
22, 80, 111
44, 41, 236
38, 180, 113
188, 159, 1
183, 111, 79
185, 118, 189
195, 157, 171
175, 129, 161
164, 18, 237
186, 10, 212
15, 94, 169
214, 228, 237
15, 122, 169
215, 130, 173
14, 118, 174
196, 129, 40
175, 214, 172
188, 107, 129
189, 117, 180
162, 112, 170
182, 135, 160
188, 8, 171
195, 130, 3
181, 129, 187
181, 215, 174
165, 125, 186
173, 142, 188
183, 216, 1
13, 110, 237
186, 120, 176
165, 157, 165
63, 132, 155
223, 121, 189
97, 2, 99
131, 57, 81
160, 168, 222
119, 205, 75
106, 23, 70
163, 162, 117
14, 206, 37
148, 33, 81
44, 28, 223
163, 88, 65
120, 20, 81
111, 83, 87
183, 137, 51
66, 112, 145
48, 121, 172
180, 130, 194
163, 142, 173
80, 167, 228
105, 154, 92
15, 94, 138
95, 166, 73
160, 34, 86
105, 34, 219
67, 121, 189
183, 142, 188
194, 119, 170
179, 140, 236
173, 130, 194
15, 107, 170
182, 215, 172
175, 74, 193
182, 132, 161
161, 98, 165
188, 130, 173
174, 132, 180
220, 139, 129
186, 122, 145
174, 108, 187
13, 118, 172
176, 233, 177
195, 0, 145
182, 214, 180
186, 98, 181
171, 122, 186
174, 214, 172
171, 144, 186
182, 206, 161
193, 97, 183
162, 144, 170
53, 0, 186
160, 215, 172
175, 131, 161
176, 121, 183
161, 216, 186
196, 206, 172
174, 97, 187
162, 119, 173
13, 118, 142
14, 141, 189
198, 122, 11
174, 97, 189
169, 133, 173
178, 126, 172
175, 132, 189
186, 98, 170
173, 144, 129
165, 133, 145
13, 132, 172
174, 215, 187
195, 107, 173
175, 131, 187
172, 215, 161
188, 130, 173
151, 215, 177
53, 0, 173
176, 65, 187
169, 73, 165
183, 133, 173
193, 74, 189
182, 118, 177
161, 143, 173
220, 133, 188
188, 107, 163
21, 130, 170
173, 139, 181
195, 130, 165
176, 214, 189
194, 142, 170
162, 139, 173
165, 130, 188
169, 130, 186
13, 206, 180
184, 217, 172
183, 112, 170
149, 126, 193
182, 132, 172
173, 133, 186
181, 121, 161
15, 106, 182
162, 106, 159
195, 143, 163
220, 142, 186
14, 129, 141
181, 131, 172
194, 107, 188
40, 131, 172
220, 139, 188
194, 130, 173
174, 132, 189
181, 129, 180
181, 129, 103
196, 155, 189
194, 142, 243
175, 132, 189
195, 130, 243
182, 132, 180
194, 139, 188
183, 107, 173
175, 129, 177
193, 214, 189
15, 107, 169
15, 130, 170
178, 127, 160
195, 8, 145
81, 138, 175
38, 128, 189
175, 127, 172
36, 72, 193
161, 142, 236
141, 215, 189
190, 132, 189
163, 142, 133
188, 0, 173
149, 126, 189
191, 132, 172
172, 121, 177
162, 216, 188
179, 133, 173
161, 98, 173
195, 139, 173
54, 130, 170
136, 142, 173
52, 132, 189
168, 143, 182
188, 130, 169
182, 214, 180
214, 121, 189
175, 214, 193
188, 133, 173
190, 214, 172
164, 118, 189
175, 215, 141
15, 151, 173
214, 121, 177
173, 139, 188
198, 216, 173
126, 131, 189
198, 98, 182
40, 129, 185
174, 124, 180
186, 142, 188
179, 119, 170
195, 157, 173
175, 129, 187
161, 142, 170
212, 121, 161
176, 97, 238
212, 121, 189
162, 142, 173
205, 130, 173
195, 133, 186
188, 130, 173
181, 131, 166
218, 143, 173
38, 97, 189
164, 214, 177
186, 216, 132
195, 142, 170
169, 142, 12
215, 144, 186
161, 98, 173
183, 142, 173
212, 206, 40
169, 133, 170
183, 107, 236
181, 129, 180
164, 141, 187
162, 130, 173
173, 122, 186
163, 98, 170
48, 128, 161
164, 132, 183
179, 133, 165
182, 118, 142
26, 136, 20
188, 0, 169
174, 121, 168
53, 106, 186
38, 210, 168
219, 117, 160
53, 133, 186
169, 142, 165
151, 121, 187
181, 97, 189
181, 214, 183
165, 142, 165
197, 132, 183
197, 97, 183
168, 139, 145
186, 130, 173
189, 121, 189
172, 214, 161
178, 121, 189
188, 0, 186
0, 206, 172
22, 131, 177
194, 142, 1
176, 132, 137
183, 114, 173
62, 95, 178
54, 98, 182
162, 107, 173
14, 132, 189
151, 131, 155
53, 0, 236
14, 206, 166
168, 130, 3
176, 214, 189
174, 121, 180
188, 130, 169
190, 110, 244
175, 128, 160
173, 143, 188
191, 205, 155
166, 132, 180
190, 214, 104
181, 128, 189
162, 140, 176
175, 129, 189
212, 132, 168
195, 107, 175
195, 142, 133
190, 132, 105
164, 131, 189
212, 132, 161
186, 133, 173
164, 155, 183
214, 117, 187
183, 138, 173
173, 133, 188
172, 121, 177
184, 97, 168
178, 215, 183
162, 0, 145
181, 212, 177
173, 114, 173
183, 107, 18
139, 139, 173
188, 107, 134
195, 130, 170
53, 134, 2
165, 119, 173
42, 109, 183
218, 122, 188
162, 139, 170
179, 133, 170
218, 133, 191
21, 98, 173
174, 121, 189
179, 139, 181
166, 74, 189
53, 119, 165
198, 143, 173
197, 97, 187
21, 107, 186
161, 142, 169
190, 121, 237
179, 130, 188
186, 106, 173
78, 121, 168
188, 143, 182
188, 106, 163
195, 130, 165
186, 98, 163
39, 133, 192
171, 107, 181
181, 131, 180
171, 147, 181
198, 130, 194
181, 132, 180
195, 139, 181
182, 118, 177
169, 216, 178
48, 214, 183
196, 74, 237
126, 206, 161
188, 142, 170
175, 121, 177
174, 118, 161
183, 139, 236
168, 130, 194
38, 108, 168
174, 121, 172
176, 131, 193
183, 106, 188
181, 132, 155
171, 130, 1
191, 132, 189
186, 143, 178
190, 132, 183
172, 132, 187
59, 180, 168
107, 189, 79
2, 171, 168
44, 33, 213
21, 85, 82
16, 92, 233
163, 169, 151
105, 198, 219
160, 187, 221
107, 42, 99
93, 86, 213
66, 159, 151
43, 71, 103
68, 11, 168
57, 142, 188
116, 168, 75
86, 30, 148
7, 0, 159
66, 122, 186
183, 112, 170
166, 80, 111
87, 21, 64
58, 193, 12
192, 129, 189
133, 197, 67
167, 20, 79
65, 32, 221
168, 76, 81
188, 166, 82
164, 89, 85
60, 180, 228
177, 214, 92
166, 89, 221
118, 107, 71
6, 4, 87
42, 109, 234
66, 0, 186
48, 124, 189
165, 130, 176
120, 169, 100
139, 186, 73
19, 188, 151
43, 52, 219
21, 193, 211
132, 109, 80
20, 126, 90
66, 175, 150
40, 80, 219
182, 129, 63
147, 93, 76
132, 50, 83
19, 188, 151
111, 196, 152
17, 176, 213
81, 33, 81
108, 89, 107
38, 78, 221
15, 92, 175
189, 163, 228
189, 89, 0
95, 185, 223
75, 50, 85
6, 42, 151
59, 129, 221
192, 26, 174
49, 95, 211
41, 116, 199
53, 94, 156
41, 80, 199
168, 216, 165
111, 2, 126
164, 183, 75
182, 187, 219
76, 186, 213
188, 186, 150
58, 186, 87
107, 28, 150
6, 195, 167
109, 83, 210
9, 191, 168
7, 12, 171
95, 125, 223
94, 124, 57
61, 163, 168
44, 107, 170
15, 122, 204
105, 71, 67
20, 29, 111
19, 33, 81
6, 44, 151
66, 120, 167
15, 165, 25
179, 216, 18
179, 122, 165
165, 138, 173
48, 132, 141
198, 106, 11
195, 122, 175
212, 214, 177
189, 121, 180
197, 97, 174
52, 121, 40
162, 138, 145
181, 214, 40
182, 132, 136
54, 9, 173
96, 45, 82
55, 218, 69
188, 20, 87
183, 0, 167
172, 72, 66
125, 59, 98
0, 50, 112
17, 161, 94
58, 90, 223
44, 79, 163
15, 159, 116
163, 114, 81
57, 43, 236
192, 212, 45
92, 193, 73
6, 196, 173
18, 51, 99
6, 196, 171
108, 96, 222
109, 61, 210
4, 21, 206
5, 118, 56
96, 207, 210
107, 114, 204
92, 122, 210
7, 165, 169
49, 8, 173
198, 231, 61
109, 112, 116
20, 18, 225
118, 94, 65
147, 41, 81
161, 41, 81
15, 42, 81
55, 132, 208
38, 215, 89
39, 41, 201
159, 180, 147
181, 227, 103
81, 44, 76
124, 99, 75
85, 38, 126
18, 38, 73
10, 88, 151
49, 94, 178
9, 78, 162
108, 180, 168
18, 61, 55
41, 124, 234
15, 20, 223
18, 92, 81
166, 89, 85
22, 54, 222
40, 52, 85
61, 11, 168
180, 119, 233
89, 54, 91
49, 98, 30
182, 205, 232
163, 151, 150
183, 0, 71
45, 52, 119
78, 54, 96
93, 38, 99
64, 147, 34
192, 116, 172
44, 161, 167
44, 119, 1
182, 205, 62
164, 99, 109
38, 31, 221
167, 94, 82
14, 167, 111
60, 163, 209
110, 44, 151
97, 12, 211
112, 174, 199
14, 35, 109
22, 206, 92
66, 9, 145
199, 39, 221
163, 42, 81
180, 73, 223
189, 183, 83
147, 186, 220
166, 52, 222
161, 53, 73
118, 46, 126
83, 42, 76
93, 176, 139
18, 196, 167
21, 53, 81
21, 211, 71
61, 173, 164
110, 61, 55
110, 9, 12
7, 83, 210
7, 79, 1
44, 114, 139
44, 44, 1
44, 120, 207
185, 74, 162
53, 90, 133
165, 123, 1
10, 184, 150
5, 113, 209
15, 123, 210
167, 112, 61
53, 27, 81
167, 189, 99
132, 187, 221
85, 194, 150
60, 116, 162
6, 28, 167
106, 172, 221
168, 53, 126
167, 107, 81
43, 23, 70
59, 163, 33
6, 83, 211
106, 174, 70
163, 115, 61
21, 83, 55
21, 81, 223
118, 92, 81
164, 34, 80
22, 180, 111
7, 192, 210
97, 81, 152
183, 73, 61
89, 89, 111
81, 165, 151
94, 72, 219
4, 191, 218
59, 173, 53
7, 90, 167
54, 8, 178
163, 119, 55
44, 106, 227
183, 112, 87
15, 112, 30
48, 118, 221
49, 8, 163
53, 73, 12
21, 92, 138
88, 37, 65
106, 35, 221
109, 1, 87
4, 71, 143
192, 99, 219
189, 124, 113
183, 73, 231
89, 32, 221
61, 129, 172
38, 171, 232
86, 198, 219
84, 194, 139
166, 191, 219
132, 59, 162
118, 186, 79
119, 59, 221
4, 177, 166
106, 187, 219
72, 102, 81
97, 61, 87
5, 117, 209
105, 29, 221
93, 88, 223
115, 110, 86
15, 161, 227
133, 26, 86
113, 44, 213
15, 161, 227
105, 113, 219
191, 215, 162
53, 144, 204
44, 120, 55
103, 114, 87
108, 34, 164
97, 13, 212
108, 69, 69
108, 121, 70
108, 121, 70
97, 119, 87
7, 112, 212
