Band0, Band1, Band2
183, 143, 189
175, 132, 186
220, 126, 161
179, 216, 189
191, 109, 183
186, 73, 190
162, 67, 165
179, 116, 177
176, 121, 161
182, 216, 186
171, 142, 173
171, 117, 186
136, 233, 173
182, 74, 173
186, 133, 161
162, 126, 188
189, 114, 170
218, 136, 181
189, 129, 161
13, 118, 170
53, 128, 189
188, 125, 105
218, 117, 161
190, 118, 189
161, 136, 161
220, 121, 186
188, 128, 173
174, 133, 189
179, 142, 160
195, 128, 173
23, 216, 183
172, 133, 137
179, 131, 181
52, 214, 189
171, 132, 189
176, 145, 181
53, 0, 145
195, 214, 1
181, 139, 31
195, 210, 133
48, 122, 236
182, 74, 188
188, 88, 167
10, 2, 221
66, 78, 169
104, 180, 64
2, 203, 168
41, 171, 225
21, 29, 81
108, 26, 221
77, 125, 92
58, 133, 233
10, 119, 211
53, 67, 43
9, 91, 58
108, 113, 85
104, 93, 86
21, 26, 86
39, 28, 81
106, 41, 222
39, 90, 86
106, 107, 89
10, 19, 150
61, 151, 179
221, 98, 66
3, 26, 222
111, 29, 73
6, 12, 152
61, 9, 168
8, 71, 169
85, 31, 94
118, 89, 83
160, 34, 81
105, 90, 81
69, 119, 169
66, 143, 171
107, 138, 229
97, 20, 83
111, 21, 87
60, 23, 150
61, 114, 166
68, 97, 173
220, 215, 63
10, 91, 221
19, 89, 86
105, 92, 81
109, 20, 221
97, 18, 147
109, 20, 232
97, 91, 53
109, 91, 150
109, 90, 223
109, 92, 150
107, 35, 225
41, 29, 151
38, 34, 234
182, 94, 125
191, 43, 221
43, 33, 150
189, 39, 151
52, 154, 125
220, 101, 174
65, 112, 134
181, 126, 190
195, 122, 172
195, 128, 161
176, 215, 172
183, 39, 82
191, 36, 108
181, 100, 122
174, 89, 111
186, 95, 231
181, 95, 109
181, 33, 125
64, 48, 232
197, 33, 107
164, 37, 121
190, 145, 184
168, 35, 82
162, 165, 125
142, 36, 147
162, 43, 125
143, 78, 222
195, 43, 162
185, 71, 104
23, 33, 200
63, 147, 173
53, 112, 132
185, 157, 243
174, 130, 155
184, 132, 172
53, 143, 133
48, 107, 40
179, 122, 243
54, 98, 171
161, 133, 179
61, 28, 0
196, 126, 190
72, 74, 189
198, 142, 166
195, 129, 181
173, 143, 161
192, 109, 186
161, 121, 189
212, 123, 188
192, 106, 137
117, 131, 1
178, 121, 189
179, 128, 188
175, 121, 173
38, 126, 189
52, 205, 186
183, 126, 161
195, 113, 170
41, 131, 189
220, 121, 181
181, 122, 188
170, 214, 172
176, 144, 189
212, 132, 170
53, 132, 190
218, 144, 181
175, 121, 145
181, 129, 236
175, 121, 161
197, 133, 189
175, 130, 177
162, 126, 172
181, 116, 184
222, 133, 168
53, 129, 188
175, 215, 161
171, 121, 172
38, 118, 190
197, 143, 172
165, 106, 161
13, 142, 189
213, 121, 187
189, 132, 168
165, 108, 160
188, 218, 175
198, 133, 179
213, 133, 236
182, 142, 154
179, 138, 236
52, 216, 175
171, 119, 2
190, 215, 192
181, 138, 18
178, 132, 105
54, 133, 180
168, 121, 236
189, 126, 11
62, 106, 232
92, 35, 95
107, 82, 85
6, 207, 70
7, 119, 87
7, 79, 201
10, 8, 172
199, 94, 110
14, 36, 228
3, 41, 87
18, 202, 152
110, 193, 167
111, 184, 150
9, 87, 211
60, 160, 0
165, 91, 65
3, 82, 160
5, 91, 231
9, 82, 152
59, 79, 219
181, 161, 215
184, 111, 80
9, 5, 211
18, 85, 232
17, 26, 49
18, 26, 73
107, 26, 107
93, 26, 219
108, 86, 209
8, 165, 168
49, 143, 27
