Band0, Band1, Band2
69, 84, 189
68, 81, 140
8, 81, 173
8, 112, 169
8, 80, 170
68, 11, 169
8, 112, 173
10, 113, 170
68, 71, 169
57, 118, 173
43, 210, 132
21, 114, 183
185, 106, 156
195, 214, 189
214, 121, 186
175, 142, 177
181, 107, 161
218, 215, 182
190, 128, 186
162, 140, 173
173, 131, 189
195, 108, 183
188, 132, 173
13, 142, 145
178, 147, 173
38, 73, 161
53, 109, 236
26, 131, 134
21, 106, 161
176, 140, 187
215, 121, 189
193, 98, 186
191, 132, 177
186, 97, 195
176, 126, 166
189, 132, 236
228, 143, 186
40, 98, 170
165, 215, 181
173, 117, 186
168, 143, 186
161, 74, 173
212, 107, 187
179, 215, 181
182, 114, 145
175, 136, 237
181, 71, 161
181, 129, 166
53, 0, 189
15, 125, 180
219, 117, 160
192, 132, 186
126, 138, 177
220, 121, 187
174, 151, 189
161, 206, 236
195, 131, 187
186, 132, 173
196, 214, 237
141, 121, 145
162, 216, 173
53, 129, 177
171, 139, 173
178, 142, 189
14, 130, 170
162, 138, 129
197, 129, 189
188, 214, 177
176, 121, 170
189, 98, 183
178, 133, 236
182, 133, 170
193, 97, 188
13, 128, 188
174, 233, 172
186, 73, 189
182, 121, 8
23, 130, 188
171, 214, 173
188, 133, 166
165, 130, 184
191, 107, 166
174, 121, 145
215, 143, 181
195, 128, 189
159, 138, 177
69, 4, 179
8, 81, 168
8, 81, 170
61, 131, 244
64, 124, 105
60, 18, 8
10, 82, 169
112, 25, 156
7, 3, 180
68, 132, 173
55, 234, 245
196, 219, 4
103, 5, 35
61, 180, 189
9, 21, 155
68, 216, 173
59, 107, 31
7, 71, 163
9, 5, 20
6, 107, 151
68, 113, 191
8, 118, 237
59, 71, 172
48, 74, 169
61, 71, 129
58, 214, 172
53, 132, 179
191, 109, 189
77, 113, 8
15, 72, 18
48, 217, 40
194, 143, 238
190, 65, 131
64, 126, 243
54, 132, 134
11, 2, 175
66, 143, 189
183, 121, 171
180, 151, 194
186, 133, 180
169, 142, 161
69, 3, 168
8, 82, 172
109, 200, 167
96, 84, 199
109, 21, 206
9, 84, 160
97, 5, 172
5, 25, 169
9, 84, 160
8, 128, 170
10, 81, 181
109, 21, 212
97, 2, 160
9, 181, 168
7, 71, 164
5, 5, 168
97, 195, 167
58, 175, 168
9, 3, 170
9, 86, 167
97, 5, 172
9, 84, 173
9, 3, 170
9, 21, 1
101, 3, 140
61, 130, 161
44, 118, 171
190, 216, 236
39, 133, 177
185, 109, 18
12, 174, 168
6, 2, 211
109, 178, 168
4, 3, 169
10, 87, 160
9, 84, 134
9, 87, 167
10, 3, 170
10, 81, 161
9, 113, 169
10, 86, 170
8, 83, 170
4, 178, 167
9, 3, 169
97, 195, 168
6, 185, 167
6, 181, 169
9, 27, 167
9, 3, 170
10, 84, 177
9, 185, 168
6, 16, 169
10, 3, 168
109, 195, 167
9, 2, 169
6, 3, 172
9, 82, 169
9, 86, 1
109, 87, 168
108, 25, 165
112, 208, 175
59, 94, 168
49, 33, 212
182, 121, 179
64, 94, 169
62, 122, 181
42, 88, 243
58, 128, 1
6, 132, 170
41, 112, 236
59, 112, 168
41, 128, 160
48, 106, 181
64, 128, 211
42, 121, 161
62, 106, 244
48, 118, 172
42, 132, 165
10, 2, 167
66, 112, 168
49, 121, 160
183, 143, 181
195, 118, 189
174, 138, 186
173, 131, 188
189, 214, 177
179, 98, 173
141, 122, 189
69, 2, 227
5, 5, 161
44, 73, 172
8, 128, 211
199, 142, 189
169, 142, 186
214, 133, 161
174, 216, 177
178, 130, 173
181, 108, 181
179, 124, 173
62, 205, 13
186, 121, 244
165, 108, 161
0, 73, 188
178, 228, 173
175, 132, 161
21, 142, 189
197, 133, 180
195, 133, 173
193, 130, 145
49, 90, 159
38, 214, 181
184, 181, 3
4, 203, 167
107, 167, 163
6, 191, 243
60, 187, 171
60, 114, 249
64, 53, 18
7, 174, 236
6, 185, 168
109, 185, 2
6, 185, 169
6, 57, 163
42, 11, 116
8, 197, 173
7, 1, 171
7, 191, 168
60, 182, 180
60, 171, 168
64, 12, 191
192, 120, 238
44, 116, 11
180, 229, 172
175, 116, 189
181, 133, 168
188, 154, 130
183, 143, 168
169, 129, 188
175, 142, 161
212, 132, 173
165, 140, 187
181, 106, 189
174, 129, 180
171, 139, 181
220, 216, 188
159, 121, 170
191, 130, 173
183, 206, 180
175, 129, 188
21, 130, 189
178, 140, 11
213, 122, 145
62, 0, 172
162, 72, 177
215, 126, 189
40, 151, 188
186, 124, 179
162, 106, 161
196, 126, 173
14, 97, 170
173, 121, 183
191, 121, 165
53, 33, 1
15, 129, 183
195, 140, 177
53, 114, 172
174, 139, 133
162, 108, 173
188, 132, 189
189, 129, 206
182, 129, 181
165, 207, 192
103, 7, 211
108, 196, 172
92, 196, 168
75, 14, 168
88, 87, 170
96, 1, 166
43, 21, 164
96, 75, 181
163, 83, 181
116, 4, 142
1, 177, 166
96, 178, 168
109, 178, 168
97, 4, 168
97, 195, 168
108, 177, 168
109, 196, 168
4, 178, 168
6, 178, 168
109, 178, 168
6, 178, 169
4, 3, 169
5, 4, 168
109, 178, 168
97, 178, 172
9, 3, 168
5, 3, 169
109, 178, 168
108, 4, 168
9, 178, 172
7, 3, 168
61, 71, 170
38, 3, 155
59, 22, 250
112, 88, 159
110, 216, 173
189, 120, 172
58, 107, 180
171, 216, 161
162, 133, 181
197, 142, 170
53, 132, 170
176, 121, 170
189, 132, 183
178, 214, 236
182, 206, 170
194, 151, 187
159, 118, 161
174, 147, 173
188, 128, 189
178, 143, 181
55, 97, 188
171, 138, 180
188, 133, 140
165, 130, 173
191, 205, 170
0, 139, 188
220, 131, 181
195, 128, 189
159, 138, 236
176, 143, 145
178, 129, 183
55, 101, 179
181, 39, 113
12, 5, 87
104, 31, 211
85, 185, 151
119, 169, 220
73, 184, 149
128, 172, 148
116, 55, 134
121, 79, 134
128, 55, 153
128, 172, 173
203, 174, 134
160, 58, 46
18, 201, 142
110, 168, 2
39, 167, 127
109, 181, 151
101, 19, 204
68, 84, 189
61, 234, 250
55, 248, 241
89, 222, 209
102, 5, 140
96, 2, 180
44, 160, 191
116, 181, 218
201, 175, 180
108, 11, 136
90, 195, 148
20, 168, 46
104, 185, 162
95, 196, 166
3, 84, 161
10, 112, 170
10, 113, 177
93, 4, 168
96, 5, 169
97, 87, 208
97, 3, 211
5, 3, 172
109, 16, 1
111, 86, 148
105, 2, 162
9, 32, 140
68, 23, 169
8, 71, 169
111, 3, 243
105, 203, 151
110, 185, 155
107, 188, 178
6, 195, 167
9, 1, 169
9, 25, 169
9, 3, 170
60, 160, 221
44, 18, 237
190, 101, 104
100, 2, 212
106, 185, 151
160, 167, 28
90, 44, 128
71, 184, 157
87, 57, 139
75, 180, 127
95, 183, 149
91, 37, 97
18, 27, 97
9, 86, 168
7, 84, 163
7, 25, 211
8, 86, 172
8, 84, 172
8, 81, 140
61, 71, 169
68, 114, 173
57, 132, 170
49, 107, 186
40, 74, 161
220, 122, 173
175, 143, 181
173, 131, 161
192, 106, 190
179, 142, 177
186, 129, 176
165, 121, 189
193, 139, 161
171, 122, 181
179, 130, 145
179, 126, 173
190, 130, 170
195, 119, 189
55, 121, 170
19, 132, 175
64, 107, 173
167, 80, 160
220, 216, 189
195, 139, 189
181, 133, 161
162, 143, 189
53, 132, 188
218, 144, 161
179, 116, 186
14, 140, 173
36, 132, 193
162, 122, 189
26, 130, 173
171, 144, 161
164, 128, 178
213, 140, 184
174, 132, 172
212, 129, 137
179, 142, 189
181, 132, 170
165, 144, 181
197, 129, 188
186, 129, 189
169, 139, 161
188, 130, 161
14, 122, 172
198, 142, 160
175, 71, 189
185, 136, 186
215, 129, 181
38, 214, 170
179, 142, 181
172, 114, 189
54, 132, 189
174, 128, 180
15, 97, 188
223, 127, 172
192, 114, 161
171, 142, 186
179, 143, 161
175, 128, 173
178, 130, 173
195, 108, 181
179, 124, 173
181, 116, 141
195, 143, 172
179, 133, 194
13, 73, 161
178, 125, 173
171, 74, 161
181, 130, 189
197, 121, 236
181, 119, 170
202, 131, 189
176, 121, 172
195, 129, 161
175, 144, 188
182, 118, 173
197, 142, 161
189, 128, 189
220, 143, 173
194, 129, 161
181, 98, 189
0, 121, 172
219, 144, 189
192, 128, 190
169, 206, 172
15, 71, 173
223, 139, 172
197, 131, 137
169, 118, 161
192, 121, 183
22, 43, 172
24, 216, 238
161, 161, 227
69, 185, 168
107, 167, 167
6, 195, 169
10, 21, 161
10, 84, 170
7, 1, 168
7, 28, 169
8, 181, 170
7, 165, 172
8, 88, 172
68, 106, 170
57, 95, 169
43, 71, 211
15, 128, 40
221, 144, 189
126, 129, 145
64, 118, 236
185, 138, 164
188, 159, 18
186, 119, 189
177, 147, 161
23, 71, 186
169, 215, 181
176, 142, 170
178, 131, 189
181, 73, 186
