Band0, Band1, Band2
199, 216, 184
189, 116, 249
126, 125, 169
196, 74, 189
181, 143, 161
193, 205, 189
179, 131, 172
176, 131, 193
38, 109, 189
162, 144, 161
179, 74, 160
189, 142, 145
165, 142, 161
51, 129, 170
162, 130, 161
180, 126, 181
212, 122, 137
181, 132, 186
184, 128, 161
215, 144, 173
183, 118, 137
179, 142, 173
49, 214, 176
8, 83, 213
3, 1, 170
9, 82, 168
6, 82, 211
68, 83, 173
5, 80, 171
8, 82, 170
108, 184, 149
7, 82, 168
93, 197, 221
110, 31, 151
60, 71, 167
59, 113, 153
66, 130, 189
108, 174, 221
5, 11, 150
5, 92, 149
10, 81, 171
8, 114, 167
9, 26, 149
108, 81, 232
109, 81, 0
10, 84, 167
61, 74, 180
5, 84, 164
42, 192, 152
68, 120, 168
66, 130, 189
55, 118, 165
164, 129, 173
26, 215, 177
188, 118, 161
176, 121, 173
195, 98, 172
195, 121, 189
212, 72, 173
38, 133, 189
175, 129, 173
179, 121, 135
195, 108, 173
39, 142, 180
198, 121, 189
162, 131, 160
165, 142, 189
13, 133, 170
215, 139, 188
165, 128, 161
186, 129, 177
186, 133, 186
174, 131, 172
191, 118, 145
178, 121, 189
195, 131, 160
178, 128, 170
21, 125, 161
215, 131, 189
195, 97, 173
182, 147, 165
220, 129, 186
21, 122, 173
195, 128, 160
181, 132, 165
21, 143, 189
198, 121, 165
174, 130, 181
182, 119, 170
13, 129, 189
69, 175, 150
61, 106, 155
10, 3, 161
68, 113, 169
4, 11, 166
57, 142, 189
66, 129, 172
55, 205, 159
180, 131, 145
42, 165, 167
2, 129, 161
189, 97, 166
178, 123, 160
14, 78, 161
16, 215, 170
38, 118, 170
222, 123, 181
196, 128, 161
118, 140, 181
178, 129, 186
13, 121, 189
197, 142, 176
181, 114, 189
205, 126, 161
191, 73, 173
175, 133, 188
176, 215, 161
178, 118, 173
161, 215, 161
179, 133, 189
23, 128, 172
143, 144, 188
52, 132, 180
176, 143, 161
181, 128, 189
182, 228, 170
178, 129, 189
197, 128, 173
186, 131, 172
195, 132, 181
164, 125, 189
179, 131, 170
53, 98, 173
175, 129, 177
165, 123, 181
26, 130, 189
170, 143, 189
198, 214, 188
163, 129, 170
186, 142, 173
