Band0, Band1, Band2
118, 93, 66
163, 43, 67
161, 42, 81
22, 167, 232
17, 27, 113
2, 69, 4
68, 83, 173
9, 69, 6
9, 22, 53
8, 211, 208
4, 90, 211
18, 184, 220
111, 191, 149
107, 173, 218
7, 16, 169
7, 174, 169
9, 174, 169
9, 111, 210
93, 87, 13
95, 57, 162
21, 167, 49
22, 41, 58
85, 90, 45
97, 87, 46
8, 119, 211
8, 114, 173
3, 11, 168
8, 80, 168
41, 27, 222
15, 181, 205
39, 30, 221
105, 82, 25
10, 61, 208
9, 22, 212
5, 82, 212
5, 87, 172
64, 214, 204
43, 119, 180
192, 121, 200
38, 210, 46
103, 201, 169
6, 201, 167
109, 177, 167
4, 195, 168
61, 11, 169
10, 26, 172
9, 84, 169
9, 82, 167
8, 92, 172
7, 116, 174
60, 112, 171
5, 165, 2
104, 202, 150
40, 193, 219
16, 175, 220
60, 195, 167
58, 166, 147
59, 71, 0
8, 81, 172
66, 72, 164
189, 112, 172
2, 21, 147
5, 87, 151
101, 85, 25
61, 94, 171
6, 82, 172
8, 85, 171
10, 113, 168
8, 80, 171
9, 106, 162
14, 5, 51
39, 29, 232
39, 28, 54
105, 30, 219
10, 21, 159
8, 120, 160
9, 22, 211
5, 85, 212
5, 87, 211
61, 130, 243
191, 78, 150
64, 0, 211
12, 11, 173
109, 29, 227
109, 185, 169
7, 175, 169
10, 119, 172
8, 113, 173
10, 112, 172
8, 113, 172
62, 47, 80
104, 202, 171
40, 193, 85
161, 52, 85
18, 30, 219
60, 85, 175
64, 228, 105
5, 210, 181
192, 136, 4
6, 11, 148
10, 93, 172
60, 131, 199
60, 97, 171
192, 121, 229
17, 100, 217
5, 30, 2
5, 205, 209
8, 119, 53
9, 79, 169
60, 116, 168
192, 130, 159
14, 72, 175
101, 93, 205
7, 64, 33
60, 163, 168
190, 231, 61
185, 33, 169
10, 28, 53
111, 31, 1
64, 183, 171
183, 180, 162
185, 81, 172
3, 178, 168
8, 81, 169
48, 71, 147
48, 106, 178
22, 151, 169
