Band0, Band1, Band2
52, 92, 145
122, 99, 169
162, 43, 168
186, 94, 168
164, 41, 181
212, 151, 171
161, 92, 145
173, 77, 169
12, 2, 164
96, 62, 33
74, 58, 99
19, 200, 152
160, 186, 97
160, 29, 127
114, 180, 97
61, 29, 168
197, 158, 88
127, 85, 120
86, 168, 97
113, 28, 157
61, 34, 169
7, 26, 140
9, 85, 169
83, 110, 125
86, 22, 7
5, 178, 208
9, 82, 169
244, 156, 121
181, 110, 121
109, 202, 98
83, 192, 142
76, 198, 142
81, 198, 140
113, 198, 168
168, 41, 101
136, 41, 127
177, 34, 152
168, 34, 127
166, 34, 97
162, 41, 126
64, 181, 142
176, 141, 1
16, 88, 139
228, 110, 164
93, 31, 112
147, 26, 125
147, 34, 151
167, 41, 111
143, 29, 151
143, 26, 111
143, 28, 127
126, 191, 222
126, 184, 127
120, 29, 97
155, 166, 168
161, 44, 152
165, 99, 201
171, 34, 98
167, 34, 222
49, 30, 152
2, 35, 152
54, 38, 172
18, 80, 145
53, 153, 161
198, 77, 167
169, 39, 167
166, 76, 168
195, 99, 145
165, 35, 173
168, 48, 169
49, 26, 140
163, 76, 171
146, 112, 180
177, 92, 161
168, 79, 169
193, 34, 140
169, 89, 152
143, 99, 152
194, 102, 139
166, 36, 149
169, 95, 152
143, 99, 167
15, 88, 152
14, 43, 163
21, 165, 123
43, 26, 162
64, 33, 169
64, 97, 117
185, 26, 169
195, 180, 168
21, 90, 148
181, 77, 162
183, 166, 168
182, 26, 171
181, 167, 164
173, 99, 180
167, 38, 163
175, 73, 165
165, 78, 180
137, 82, 140
193, 154, 173
119, 75, 140
180, 99, 161
168, 102, 162
46, 102, 171
15, 93, 117
165, 100, 94
182, 166, 168
123, 29, 158
177, 36, 189
177, 151, 201
84, 27, 126
113, 112, 48
105, 3, 213
65, 165, 151
105, 193, 152
92, 21, 79
87, 124, 7
5, 64, 43
9, 2, 210
25, 223, 65
116, 84, 202
145, 91, 124
132, 41, 162
132, 41, 142
79, 185, 118
84, 192, 142
87, 29, 97
87, 206, 122
81, 61, 26
81, 18, 49
114, 85, 127
96, 45, 125
204, 20, 103
83, 96, 232
59, 154, 73
176, 72, 183
106, 21, 81
116, 95, 124
9, 28, 53
118, 96, 127
106, 30, 85
97, 89, 212
97, 26, 87
119, 207, 50
87, 23, 13
87, 120, 33
6, 15, 43
179, 156, 146
193, 157, 210
13, 34, 145
10, 2, 221
104, 22, 54
94, 24, 43
8, 45, 169
109, 45, 152
243, 101, 81
102, 30, 148
114, 167, 151
113, 31, 148
87, 167, 151
114, 30, 211
87, 44, 87
90, 43, 126
116, 29, 181
113, 30, 107
86, 176, 211
185, 176, 212
64, 185, 98
41, 175, 151
121, 191, 73
120, 166, 211
120, 29, 127
85, 26, 127
111, 112, 131
220, 212, 252
136, 152, 251
9, 29, 127
91, 37, 180
112, 118, 246
228, 221, 251
197, 141, 182
143, 147, 181
14, 30, 97
132, 42, 128
118, 30, 94
160, 167, 99
10, 95, 211
118, 167, 98
160, 28, 100
104, 42, 97
60, 90, 179
53, 92, 121
177, 77, 156
168, 97, 167
71, 27, 125
88, 53, 211
113, 162, 77
87, 162, 94
87, 171, 222
85, 191, 220
111, 162, 150
81, 44, 54
114, 166, 157
85, 26, 101
189, 92, 113
161, 89, 158
143, 88, 200
134, 95, 162
97, 31, 99
114, 166, 157
114, 44, 127
113, 29, 127
87, 30, 127
87, 41, 162
95, 30, 152
59, 181, 152
93, 72, 79
42, 112, 166
41, 37, 103
163, 20, 150
13, 43, 142
60, 94, 99
64, 43, 169
218, 48, 140
178, 102, 168
162, 99, 152
171, 165, 160
200, 0, 170
171, 35, 173
214, 75, 167
169, 37, 145
195, 99, 167
160, 76, 162
171, 37, 201
175, 39, 152
143, 34, 141
181, 72, 167
168, 48, 145
194, 39, 152
165, 34, 140
168, 35, 152
33, 77, 140
175, 38, 168
177, 35, 163
164, 33, 170
175, 77, 152
194, 38, 171
175, 39, 151
177, 38, 168
175, 78, 161
161, 48, 168
165, 88, 145
168, 48, 172
165, 34, 166
124, 33, 169
174, 72, 185
171, 35, 168
165, 46, 168
174, 159, 188
165, 71, 168
65, 42, 168
10, 27, 167
94, 2, 168
8, 78, 170
4, 196, 167
109, 27, 152
10, 41, 161
95, 27, 168
60, 77, 189
190, 34, 185
181, 35, 168
185, 181, 168
10, 35, 140
96, 30, 169
56, 36, 201
182, 151, 168
176, 218, 188
53, 106, 170
53, 76, 145
216, 217, 161
161, 48, 166
168, 108, 173
67, 28, 168
114, 2, 99
39, 191, 73
16, 183, 100
90, 28, 222
105, 184, 152
110, 26, 222
58, 29, 222
4, 196, 168
9, 26, 140
49, 153, 168
215, 77, 169
127, 96, 152
161, 34, 222
8, 2, 152
107, 37, 168
58, 162, 244
57, 106, 41
185, 88, 237
62, 94, 21
185, 95, 41
57, 157, 19
185, 108, 8
42, 72, 163
62, 98, 183
64, 74, 167
195, 48, 167
171, 39, 168
130, 95, 152
69, 3, 168
109, 181, 152
58, 95, 168
190, 74, 161
184, 76, 173
171, 37, 170
186, 74, 172
176, 39, 152
50, 75, 40
176, 106, 170
178, 117, 161
181, 151, 170
179, 99, 0
126, 96, 127
60, 110, 1
161, 77, 94
16, 76, 126
197, 43, 99
24, 100, 222
160, 100, 126
70, 46, 73
54, 72, 168
41, 33, 161
185, 101, 121
13, 136, 47
212, 157, 46
51, 108, 168
23, 77, 166
129, 89, 232
6, 93, 148
218, 101, 151
193, 37, 171
56, 141, 162
116, 80, 228
128, 19, 157
188, 158, 236
0, 101, 0
91, 27, 108
36, 156, 168
117, 90, 163
53, 165, 146
171, 38, 172
254, 222, 36
180, 62, 34
212, 45, 152
54, 77, 140
175, 38, 172
174, 98, 140
171, 73, 177
147, 93, 222
174, 153, 188
148, 108, 127
21, 28, 122
1, 2, 95
124, 82, 168
45, 35, 145
236, 208, 125
218, 105, 223
253, 100, 22
132, 157, 51
124, 28, 99
199, 218, 160
181, 130, 145
182, 151, 5
212, 140, 237
164, 121, 181
122, 99, 145
212, 131, 11
186, 97, 186
175, 133, 172
195, 139, 12
41, 128, 15
53, 98, 208
185, 152, 31
17, 100, 125
53, 38, 128
54, 48, 125
54, 38, 157
184, 41, 49
191, 147, 210
190, 140, 134
220, 143, 56
69, 159, 185
2, 43, 167
6, 83, 2
56, 151, 15
177, 152, 12
171, 210, 15
190, 152, 238
198, 218, 40
195, 142, 0
3, 171, 167
2, 72, 211
107, 161, 172
84, 3, 107
51, 90, 228
187, 134, 138
135, 101, 206
168, 214, 147
206, 153, 25
135, 158, 229
164, 109, 42
224, 98, 51
194, 154, 103
166, 90, 53
125, 106, 25
124, 95, 104
174, 131, 189
212, 48, 140
184, 99, 236
146, 111, 123
8, 200, 151
95, 209, 207
96, 207, 209
3, 42, 160
109, 96, 218
111, 64, 12
93, 22, 87
93, 53, 85
62, 184, 158
60, 177, 189
62, 111, 221
104, 194, 2
84, 28, 158
81, 185, 158
75, 192, 158
96, 192, 140
86, 29, 99
89, 207, 227
97, 23, 43
101, 21, 160
94, 21, 211
86, 110, 219
93, 50, 107
107, 35, 219
83, 26, 108
125, 93, 47
119, 85, 125
83, 180, 126
160, 27, 117
113, 26, 125
113, 27, 97
113, 92, 222
116, 86, 163
169, 79, 168
170, 165, 166
171, 79, 145
171, 40, 172
194, 103, 142
37, 102, 180
36, 77, 168
205, 94, 169
194, 43, 142
118, 97, 170
186, 112, 183
195, 152, 161
161, 114, 195
212, 216, 181
169, 130, 142
174, 72, 177
171, 131, 181
21, 73, 186
172, 129, 172
174, 130, 169
171, 72, 165
162, 132, 188
177, 79, 168
204, 217, 195
182, 132, 168
194, 151, 161
171, 131, 172
195, 151, 140
205, 39, 152
199, 153, 152
37, 39, 168
13, 151, 168
22, 40, 221
194, 88, 186
110, 163, 34
15, 166, 171
42, 160, 43
105, 72, 208
185, 103, 42
48, 136, 11
185, 66, 15
48, 239, 231
185, 120, 208
181, 38, 219
163, 95, 2
169, 132, 0
182, 110, 211
172, 38, 127
166, 95, 139
171, 165, 167
174, 106, 140
164, 80, 172
119, 98, 140
38, 95, 168
175, 94, 173
164, 74, 11
212, 151, 173
175, 142, 145
174, 74, 165
179, 131, 189
185, 44, 189
69, 29, 152
184, 26, 99
116, 112, 123
80, 91, 79
71, 89, 151
86, 110, 121
42, 177, 152
18, 170, 121
95, 162, 121
64, 84, 139
18, 154, 171
200, 151, 145
147, 89, 81
111, 201, 152
41, 162, 111
77, 228, 13
76, 85, 2
106, 93, 171
76, 88, 124
77, 78, 222
109, 86, 168
19, 171, 111
174, 156, 235
174, 161, 167
200, 89, 162
111, 93, 52
84, 21, 174
20, 20, 174
120, 113, 228
160, 20, 138
20, 84, 217
19, 197, 219
80, 21, 3
81, 1, 206
93, 181, 1
109, 30, 152
97, 27, 183
92, 2, 221
108, 28, 168
185, 28, 54
60, 28, 152
96, 184, 151
186, 90, 117
195, 102, 163
169, 33, 139
188, 101, 219
181, 36, 133
161, 166, 121
18, 78, 173
192, 102, 170
16, 21, 173
143, 113, 169
175, 46, 170
174, 36, 151
172, 110, 141
141, 180, 221
118, 98, 211
168, 88, 0
169, 154, 151
126, 85, 169
174, 36, 151
117, 20, 168
193, 73, 187
188, 152, 161
186, 48, 167
106, 37, 81
97, 3, 208
214, 154, 121
80, 201, 220
79, 184, 221
83, 29, 85
83, 166, 54
87, 89, 99
7, 27, 141
17, 94, 202
181, 109, 199
125, 99, 185
186, 96, 187
92, 28, 101
20, 26, 158
111, 183, 221
62, 186, 151
119, 188, 157
133, 184, 158
132, 186, 117
132, 185, 169
132, 191, 168
120, 185, 121
120, 193, 168
120, 31, 162
121, 167, 98
84, 82, 158
114, 181, 152
109, 119, 34
61, 2, 145
132, 80, 170
106, 106, 57
84, 22, 48
121, 26, 125
84, 89, 97
59, 27, 99
126, 154, 212
135, 205, 139
39, 89, 209
111, 198, 152
9, 93, 150
81, 18, 54
104, 16, 33
20, 21, 229
118, 92, 125
143, 166, 127
166, 41, 152
143, 41, 152
118, 29, 127
20, 41, 157
86, 166, 157
114, 166, 95
93, 186, 99
112, 167, 53
93, 26, 151
87, 93, 127
7, 26, 152
8, 90, 168
194, 153, 142
94, 3, 108
116, 87, 117
20, 85, 49
113, 82, 73
87, 21, 44
87, 85, 219
87, 82, 222
114, 30, 152
93, 192, 53
49, 110, 178
21, 110, 138
92, 196, 99
86, 196, 169
113, 198, 172
121, 192, 87
119, 186, 73
132, 52, 74
131, 162, 94
120, 184, 73
120, 167, 73
19, 28, 73
60, 28, 54
9, 3, 152
166, 33, 152
117, 90, 191
74, 80, 188
170, 33, 63
15, 80, 223
161, 28, 121
160, 171, 219
17, 41, 213
14, 171, 97
14, 166, 220
17, 180, 222
21, 191, 111
106, 180, 0
106, 186, 95
109, 3, 152
8, 165, 161
180, 94, 189
146, 102, 96
111, 2, 75
6, 2, 152
85, 193, 99
9, 86, 170
57, 40, 140
165, 77, 140
143, 166, 168
181, 78, 172
21, 95, 98
3, 30, 99
60, 89, 168
198, 151, 194
213, 77, 169
70, 101, 168
195, 76, 161
161, 166, 97
111, 27, 222
61, 28, 173
185, 38, 145
179, 100, 161
161, 129, 185
14, 41, 168
146, 36, 127
68, 26, 97
45, 26, 150
196, 220, 46
54, 112, 169
55, 100, 168
65, 44, 168
22, 41, 25
181, 93, 151
53, 78, 152
103, 166, 152
23, 76, 167
42, 166, 152
188, 161, 211
48, 39, 169
64, 48, 117
62, 46, 173
24, 39, 172
49, 39, 168
195, 76, 169
174, 100, 172
193, 110, 1
126, 95, 109
85, 181, 125
73, 90, 221
75, 153, 228
73, 96, 171
73, 90, 227
71, 88, 121
45, 108, 79
193, 93, 229
46, 154, 162
70, 95, 162
45, 205, 231
45, 93, 149
184, 106, 55
76, 90, 53
162, 92, 152
58, 88, 121
185, 89, 167
172, 108, 134
77, 95, 117
121, 93, 108
132, 92, 48
120, 20, 48
96, 88, 217
16, 30, 127
84, 33, 152
58, 112, 207
19, 18, 44
2, 27, 168
109, 26, 152
118, 93, 124
82, 41, 107
64, 194, 151
41, 176, 167
132, 180, 237
129, 188, 157
132, 195, 180
118, 185, 156
132, 185, 158
132, 175, 166
127, 167, 97
133, 30, 127
120, 85, 79
82, 120, 6
9, 127, 43
7, 5, 167
95, 121, 34
113, 18, 58
121, 92, 125
104, 90, 121
16, 171, 212
75, 181, 139
59, 107, 156
85, 119, 79
96, 30, 95
7, 165, 160
9, 27, 169
18, 36, 95
94, 24, 43
92, 23, 209
94, 22, 31
94, 23, 175
90, 50, 168
75, 119, 161
110, 128, 189
243, 212, 183
205, 134, 243
102, 91, 127
132, 30, 79
132, 29, 151
113, 183, 148
192, 205, 118
155, 155, 147
168, 36, 0
161, 165, 152
99, 7, 170
84, 193, 163
20, 93, 107
87, 19, 54
88, 84, 150
93, 81, 45
112, 197, 152
53, 72, 178
161, 90, 227
102, 166, 99
90, 166, 125
109, 181, 99
190, 109, 201
109, 85, 221
174, 95, 142
193, 206, 194
75, 176, 82
44, 91, 229
167, 81, 121
160, 85, 214
160, 20, 107
166, 35, 117
126, 34, 117
166, 41, 222
117, 41, 119
118, 166, 221
160, 166, 127
19, 27, 97
104, 28, 98
93, 29, 94
3, 27, 173
103, 112, 170
76, 128, 170
191, 46, 140
