Band0, Band1, Band2
61, 165, 111
59, 78, 171
220, 108, 89
94, 111, 71
18, 90, 65
58, 161, 85
9, 184, 169
107, 92, 54
49, 8, 169
165, 234, 10
176, 41, 152
2, 64, 63
111, 93, 86
58, 9, 87
9, 72, 210
42, 0, 167
192, 79, 167
177, 134, 59
163, 110, 38
182, 90, 209
2, 50, 86
106, 35, 70
44, 113, 168
180, 80, 211
168, 71, 27
188, 88, 219
176, 72, 150
175, 8, 2
174, 18, 167
196, 242, 34
69, 60, 229
1, 60, 56
107, 135, 202
14, 31, 86
39, 110, 89
21, 90, 71
39, 91, 91
106, 95, 91
112, 94, 85
55, 96, 175
220, 223, 106
166, 124, 211
99, 92, 71
106, 138, 71
107, 108, 91
192, 80, 201
163, 90, 45
199, 223, 104
89, 53, 112
80, 154, 83
41, 104, 71
92, 65, 70
41, 220, 58
108, 62, 62
93, 210, 61
53, 50, 178
78, 44, 86
16, 183, 111
21, 187, 222
110, 174, 141
43, 71, 219
220, 73, 211
0, 78, 151
1, 201, 211
41, 71, 147
193, 76, 73
93, 96, 86
106, 41, 220
192, 79, 217
1, 72, 31
18, 155, 48
106, 61, 205
17, 81, 85
16, 45, 94
14, 35, 95
192, 33, 163
44, 79, 150
219, 121, 211
213, 72, 162
177, 130, 209
142, 95, 123
136, 72, 235
38, 214, 235
238, 227, 38
198, 124, 45
221, 212, 207
196, 228, 58
180, 212, 26
183, 228, 26
180, 229, 45
53, 125, 38
180, 228, 227
183, 157, 58
220, 231, 13
183, 229, 58
162, 126, 44
196, 212, 233
164, 215, 13
165, 136, 32
165, 65, 35
180, 134, 50
183, 147, 35
196, 210, 32
165, 212, 26
183, 121, 132
196, 222, 230
180, 125, 44
180, 217, 32
183, 142, 233
182, 152, 229
226, 143, 229
166, 138, 13
136, 125, 13
147, 151, 44
165, 215, 113
163, 151, 38
165, 215, 116
165, 106, 229
43, 118, 46
179, 99, 212
174, 72, 172
212, 88, 211
178, 97, 169
83, 123, 63
107, 83, 31
14, 68, 21
39, 209, 16
17, 61, 105
163, 211, 113
161, 33, 230
161, 165, 110
147, 44, 112
22, 88, 109
110, 85, 52
2, 171, 169
97, 184, 211
112, 113, 167
199, 224, 34
40, 166, 235
38, 72, 219
192, 71, 167
188, 11, 206
179, 132, 169
174, 114, 159
176, 107, 169
15, 79, 163
167, 42, 90
74, 85, 90
18, 78, 91
107, 194, 201
110, 1, 219
91, 198, 209
19, 193, 219
85, 197, 211
106, 198, 168
38, 79, 221
38, 89, 2
222, 103, 59
101, 41, 59
160, 54, 204
118, 167, 107
131, 52, 208
113, 191, 54
106, 176, 210
49, 129, 173
164, 72, 211
200, 39, 61
191, 112, 140
114, 208, 72
8, 8, 87
159, 86, 109
117, 54, 107
19, 186, 231
54, 214, 31
199, 104, 206
43, 80, 167
180, 212, 232
199, 212, 58
97, 168, 86
19, 166, 70
44, 184, 115
48, 77, 49
49, 106, 168
219, 99, 60
180, 9, 133
118, 168, 225
160, 44, 91
120, 51, 91
85, 162, 85
42, 74, 230
108, 124, 54
100, 127, 34
97, 69, 33
108, 123, 33
109, 127, 36
41, 119, 7
6, 174, 204
21, 198, 99
163, 169, 151
43, 20, 55
183, 127, 246
27, 227, 4
1, 155, 232
94, 34, 75
85, 35, 95
90, 51, 99
91, 34, 225
92, 214, 54
41, 67, 69
59, 36, 202
183, 138, 53
89, 22, 109
93, 21, 89
18, 206, 66
111, 22, 62
93, 19, 231
93, 22, 55
93, 207, 69
108, 124, 37
