Band0, Band1, Band2
49, 175, 59
93, 201, 218
163, 45, 90
14, 89, 91
39, 34, 91
18, 27, 70
65, 79, 169
183, 149, 39
48, 108, 32
191, 74, 56
11, 2, 163
5, 27, 160
58, 148, 26
196, 215, 38
182, 157, 233
11, 32, 167
109, 84, 210
3, 216, 160
23, 143, 38
191, 228, 32
17, 71, 55
192, 214, 132
189, 132, 56
100, 196, 167
93, 177, 30
18, 195, 212
107, 197, 159
107, 196, 168
106, 198, 149
106, 197, 171
2, 178, 168
8, 113, 167
183, 120, 163
190, 11, 36
179, 131, 173
179, 139, 161
193, 128, 145
14, 129, 180
220, 147, 181
189, 128, 161
171, 214, 236
23, 133, 188
165, 128, 173
195, 228, 165
174, 73, 190
190, 206, 172
162, 129, 145
214, 144, 181
190, 133, 173
171, 130, 180
213, 132, 161
182, 129, 173
195, 140, 193
179, 129, 189
175, 121, 161
191, 118, 177
181, 136, 161
197, 122, 145
195, 131, 173
186, 214, 169
195, 133, 189
181, 155, 187
171, 117, 161
55, 121, 189
172, 128, 185
178, 139, 161
188, 128, 170
197, 139, 181
195, 8, 161
178, 65, 188
178, 129, 189
190, 132, 181
162, 132, 173
181, 133, 183
196, 106, 145
54, 157, 172
14, 113, 170
53, 109, 189
177, 117, 195
213, 124, 170
171, 129, 170
176, 228, 161
181, 72, 173
175, 121, 168
175, 126, 181
164, 74, 145
185, 119, 188
26, 143, 181
192, 144, 190
174, 110, 173
182, 131, 165
186, 140, 189
23, 116, 193
181, 130, 173
161, 124, 161
191, 132, 145
175, 122, 181
197, 97, 170
172, 131, 173
183, 132, 161
175, 108, 161
14, 129, 186
176, 122, 173
196, 142, 193
162, 132, 172
197, 129, 173
181, 129, 189
23, 133, 183
179, 142, 129
54, 159, 249
166, 121, 169
189, 142, 188
176, 122, 173
184, 133, 194
195, 214, 172
218, 131, 194
38, 110, 189
197, 132, 176
179, 144, 193
179, 97, 189
161, 74, 160
52, 121, 189
162, 128, 189
178, 126, 181
