Band0, Band1, Band2
180, 218, 190
195, 108, 183
188, 132, 173
159, 129, 170
175, 140, 173
191, 73, 145
53, 109, 172
220, 131, 182
181, 118, 169
168, 141, 182
215, 119, 189
65, 165, 234
44, 128, 189
175, 142, 195
179, 126, 166
188, 130, 180
177, 143, 186
43, 72, 161
62, 180, 92
53, 138, 140
177, 218, 186
126, 218, 173
195, 205, 187
175, 215, 173
182, 129, 145
175, 136, 236
162, 128, 189
13, 129, 178
14, 128, 173
15, 133, 165
223, 144, 172
189, 128, 145
117, 109, 183
220, 143, 187
195, 73, 189
159, 125, 171
17, 99, 137
196, 121, 173
197, 133, 180
141, 142, 194
162, 216, 173
186, 129, 179
182, 139, 173
174, 0, 170
181, 216, 161
175, 133, 181
197, 142, 186
53, 132, 170
176, 121, 170
189, 132, 183
178, 214, 236
104, 205, 116
220, 73, 164
178, 134, 5
192, 220, 41
179, 212, 133
183, 110, 46
38, 154, 232
61, 81, 145
49, 133, 170
180, 39, 123
192, 95, 150
67, 124, 188
196, 131, 181
77, 101, 167
171, 125, 173
176, 131, 188
178, 142, 173
21, 130, 161
215, 139, 188
186, 118, 173
181, 133, 170
188, 142, 177
165, 124, 173
190, 129, 179
169, 98, 193
188, 133, 189
21, 106, 180
220, 145, 181
190, 71, 161
175, 138, 180
173, 142, 189
72, 0, 170
190, 140, 236
172, 128, 189
181, 206, 185
176, 147, 172
54, 0, 189
167, 138, 173
191, 106, 180
202, 131, 161
189, 100, 216
183, 154, 176
177, 130, 138
150, 102, 49
164, 36, 134
164, 36, 243
180, 100, 113
196, 36, 121
221, 39, 200
182, 100, 27
180, 36, 178
183, 38, 31
196, 94, 138
180, 151, 27
151, 39, 48
165, 94, 154
227, 100, 230
218, 39, 0
243, 94, 229
136, 101, 179
198, 36, 227
54, 98, 180
164, 133, 161
186, 121, 173
195, 118, 177
171, 217, 189
214, 129, 173
162, 216, 173
175, 107, 188
189, 216, 237
190, 130, 186
166, 119, 168
196, 132, 183
175, 130, 181
196, 98, 237
161, 133, 170
181, 121, 142
171, 215, 181
197, 121, 145
195, 108, 173
163, 130, 181
182, 98, 192
194, 124, 172
179, 130, 182
166, 142, 189
163, 74, 165
202, 132, 177
162, 139, 173
195, 121, 172
165, 107, 186
170, 216, 161
195, 133, 173
166, 142, 188
195, 119, 177
38, 106, 173
46, 218, 161
179, 124, 177
179, 130, 161
141, 142, 173
192, 107, 188
162, 143, 185
197, 129, 236
169, 142, 145
194, 133, 172
182, 121, 177
178, 130, 145
162, 121, 180
190, 132, 170
165, 206, 180
190, 121, 170
165, 207, 142
201, 75, 181
165, 215, 161
175, 132, 173
162, 109, 173
182, 142, 189
169, 131, 186
186, 107, 187
168, 147, 161
175, 74, 186
182, 214, 180
36, 214, 181
161, 118, 145
178, 215, 236
171, 131, 189
161, 130, 180
26, 138, 181
181, 132, 189
72, 133, 145
173, 143, 177
183, 128, 170
162, 131, 173
195, 214, 193
52, 121, 168
164, 134, 45
42, 129, 190
188, 106, 26
163, 151, 50
67, 20, 184
38, 138, 186
180, 74, 161
181, 108, 170
195, 216, 181
224, 124, 189
53, 130, 180
174, 132, 181
14, 99, 186
199, 233, 1
189, 71, 189
169, 139, 141
176, 142, 181
174, 130, 170
214, 131, 173
181, 110, 181
178, 121, 173
181, 131, 170
163, 216, 172
179, 109, 193
161, 73, 188
197, 139, 180
172, 142, 189
181, 132, 189
197, 125, 172
162, 118, 173
70, 216, 186
176, 143, 181
186, 128, 161
175, 121, 180
182, 132, 168
212, 142, 181
38, 106, 145
26, 215, 237
174, 128, 161
159, 97, 186
159, 121, 172
199, 223, 223
94, 166, 234
106, 210, 217
17, 104, 89
83, 36, 223
113, 47, 232
40, 47, 220
43, 173, 167
67, 119, 189
180, 228, 105
175, 128, 189
149, 140, 177
183, 54, 75
182, 127, 184
213, 128, 189
40, 142, 168
188, 108, 130
195, 142, 168
171, 129, 181
195, 142, 161
212, 132, 173
164, 215, 170
181, 108, 145
175, 129, 172
171, 139, 181
220, 216, 188
117, 142, 186
191, 97, 173
189, 125, 180
171, 129, 161
181, 132, 161
171, 140, 177
198, 118, 187
117, 98, 173
176, 126, 180
178, 130, 189
40, 151, 195
72, 124, 171
165, 132, 161
189, 143, 170
13, 0, 170
173, 139, 181
44, 78, 229
67, 112, 189
49, 142, 161
183, 151, 188
164, 65, 170
168, 74, 188
189, 132, 173
186, 107, 173
169, 129, 170
174, 140, 173
191, 128, 145
185, 108, 172
221, 144, 18
181, 0, 161
171, 141, 183
176, 119, 189
194, 216, 186
191, 132, 177
175, 132, 181
182, 126, 170
186, 97, 180
177, 144, 173
40, 151, 145
162, 138, 1
151, 117, 189
168, 215, 186
169, 218, 173
190, 240, 6
3, 111, 34
221, 116, 146
13, 157, 181
44, 71, 5
175, 121, 170
39, 73, 173
14, 133, 159
219, 145, 173
190, 71, 145
159, 155, 183
220, 121, 177
195, 130, 145
159, 125, 171
195, 74, 187
189, 119, 173
197, 121, 180
141, 130, 194
162, 215, 173
186, 129, 179
189, 142, 173
176, 133, 145
0, 74, 172
195, 138, 177
186, 129, 170
189, 133, 170
176, 121, 173
189, 118, 183
179, 109, 181
14, 107, 166
171, 216, 188
174, 128, 161
174, 121, 173
188, 130, 189
178, 126, 172
190, 73, 194
174, 138, 180
188, 107, 140
165, 142, 237
189, 205, 189
0, 143, 187
220, 130, 58
47, 102, 209
18, 97, 203
179, 118, 211
215, 143, 184
181, 130, 173
173, 138, 188
186, 129, 170
13, 107, 173
188, 142, 177
165, 124, 173
196, 129, 185
169, 98, 181
188, 119, 189
19, 97, 168
220, 145, 181
183, 71, 161
212, 138, 177
173, 142, 189
186, 0, 173
189, 126, 179
214, 132, 189
181, 119, 177
179, 98, 174
190, 129, 189
163, 210, 172
188, 0, 141
194, 131, 161
15, 0, 170
14, 133, 172
191, 118, 189
220, 127, 160
54, 116, 161
168, 138, 186
178, 139, 187
174, 107, 189
181, 216, 179
179, 133, 173
170, 130, 189
189, 107, 236
174, 131, 165
168, 216, 194
198, 133, 173
118, 216, 170
174, 132, 173
179, 139, 181
174, 74, 173
174, 107, 170
175, 131, 177
13, 107, 172
165, 214, 188
212, 121, 189
195, 118, 180
195, 216, 189
172, 142, 173
162, 216, 173
175, 107, 188
189, 216, 237
186, 73, 188
166, 124, 169
196, 132, 183
213, 214, 181
196, 97, 183
163, 133, 170
188, 129, 142
171, 215, 181
248, 104, 60
215, 210, 26
218, 46, 202
42, 171, 221
193, 183, 88
104, 192, 155
182, 54, 221
