Band0, Band1, Band2
68, 22, 87
96, 85, 107
95, 30, 163
96, 188, 180
93, 192, 162
93, 52, 162
93, 96, 107
94, 19, 53
96, 18, 53
97, 82, 219
97, 29, 211
4, 41, 167
189, 71, 35
14, 80, 151
49, 136, 129
191, 126, 249
179, 225, 130
93, 181, 89
181, 97, 69
189, 171, 126
21, 193, 119
163, 183, 213
163, 42, 232
163, 165, 228
39, 90, 48
105, 18, 64
6, 22, 211
68, 180, 135
8, 114, 169
55, 109, 105
39, 26, 211
107, 109, 53
12, 22, 167
66, 74, 165
5, 62, 209
5, 115, 1
7, 60, 1
6, 207, 147
10, 180, 12
185, 34, 48
163, 166, 231
22, 42, 231
22, 52, 219
60, 172, 221
68, 20, 20
8, 180, 160
171, 228, 214
61, 166, 199
6, 78, 150
58, 91, 87
58, 161, 201
8, 115, 160
58, 52, 53
59, 112, 0
22, 18, 199
43, 72, 167
189, 155, 2
9, 85, 219
105, 19, 64
6, 41, 221
112, 46, 153
39, 27, 225
7, 51, 167
66, 124, 173
163, 162, 211
105, 198, 151
108, 176, 152
93, 188, 99
104, 186, 222
87, 162, 99
104, 43, 111
93, 162, 222
7, 43, 167
66, 116, 172
105, 88, 13
14, 34, 85
182, 99, 174
188, 130, 175
174, 72, 12
101, 169, 73
39, 51, 85
104, 43, 222
86, 34, 222
111, 159, 28
105, 46, 211
39, 97, 162
42, 122, 177
190, 8, 167
11, 5, 175
92, 196, 152
96, 176, 152
93, 187, 99
105, 168, 99
6, 46, 222
43, 46, 180
179, 65, 56
96, 112, 40
7, 22, 232
6, 82, 53
110, 26, 147
163, 169, 107
22, 57, 213
21, 167, 148
105, 167, 119
3, 74, 12
10, 165, 172
13, 32, 126
21, 26, 48
21, 41, 233
21, 28, 111
21, 29, 222
161, 41, 54
118, 41, 81
118, 41, 111
22, 41, 227
105, 27, 111
40, 33, 151
191, 180, 201
143, 96, 48
169, 134, 229
149, 98, 147
169, 156, 231
122, 151, 227
216, 155, 29
21, 97, 232
40, 110, 123
183, 156, 55
191, 132, 33
164, 94, 213
38, 154, 231
21, 98, 228
183, 94, 48
182, 110, 29
171, 97, 58
164, 106, 138
161, 36, 47
191, 128, 168
16, 41, 107
22, 93, 48
22, 92, 48
40, 93, 49
60, 166, 107
68, 78, 181
10, 84, 161
5, 86, 161
10, 92, 211
8, 113, 168
43, 154, 25
188, 106, 167
53, 133, 0
174, 73, 5
14, 97, 172
14, 119, 138
190, 108, 171
51, 133, 177
14, 97, 138
48, 118, 176
42, 100, 167
183, 106, 174
51, 97, 229
38, 118, 139
181, 130, 2
3, 61, 12
8, 115, 40
8, 82, 169
58, 21, 211
8, 44, 167
110, 44, 85
22, 93, 123
40, 34, 79
22, 44, 232
104, 52, 220
104, 186, 87
85, 176, 0
93, 193, 211
7, 177, 169
59, 80, 219
58, 174, 159
86, 165, 236
45, 165, 103
182, 119, 1
184, 118, 147
179, 227, 238
104, 79, 69
14, 181, 232
60, 169, 99
163, 182, 75
22, 34, 213
105, 90, 220
4, 95, 223
58, 34, 147
7, 112, 180
191, 142, 182
52, 237, 195
16, 26, 12
111, 91, 71
112, 20, 151
111, 207, 25
6, 208, 159
7, 205, 209
8, 21, 211
24, 225, 239
167, 37, 167
43, 89, 206
44, 103, 174
102, 167, 205
61, 120, 195
183, 0, 209
77, 94, 243
164, 183, 125
59, 170, 151
167, 53, 155
163, 34, 216
21, 167, 232
65, 12, 149
105, 191, 220
22, 166, 89
4, 110, 219
8, 181, 170
176, 35, 82
102, 171, 212
6, 198, 167
68, 118, 173
218, 43, 234
104, 167, 220
22, 165, 81
14, 26, 89
69, 101, 140
59, 165, 167
183, 108, 44
159, 154, 107
44, 155, 12
12, 3, 169
8, 93, 210
107, 124, 48
4, 60, 171
107, 83, 56
109, 119, 217
93, 42, 87
93, 183, 213
104, 187, 152
85, 186, 73
19, 51, 95
22, 52, 95
160, 51, 125
19, 161, 222
105, 38, 76
43, 34, 163
61, 78, 166
171, 107, 57
4, 85, 107
68, 34, 160
8, 113, 169
55, 89, 205
165, 226, 241
14, 174, 233
185, 80, 214
105, 201, 99
118, 182, 73
22, 183, 213
22, 162, 232
22, 41, 119
104, 88, 64
104, 93, 85
104, 85, 109
93, 92, 107
95, 85, 221
95, 18, 231
104, 155, 205
96, 205, 219
17, 210, 62
97, 207, 53
7, 124, 210
7, 182, 166
61, 112, 180
183, 124, 13
14, 34, 105
54, 72, 164
19, 11, 228
185, 94, 236
195, 106, 172
18, 187, 127
43, 108, 0
195, 213, 227
2, 209, 103
184, 164, 6
20, 181, 155
69, 69, 209
6, 185, 169
6, 80, 149
180, 147, 48
72, 224, 131
174, 125, 217
110, 165, 232
105, 183, 95
166, 172, 111
163, 188, 114
166, 52, 85
40, 93, 49
18, 18, 214
60, 91, 149
68, 181, 172
60, 113, 167
9, 207, 70
8, 8, 140
176, 119, 63
5, 19, 174
87, 90, 107
104, 93, 147
110, 27, 111
10, 75, 43
68, 84, 189
59, 116, 217
192, 132, 1
41, 205, 28
14, 114, 129
3, 72, 25
8, 26, 169
10, 0, 211
199, 126, 26
162, 158, 42
59, 80, 233
18, 31, 221
22, 162, 73
22, 33, 48
108, 90, 227
8, 41, 167
109, 60, 69
61, 99, 172
162, 71, 61
101, 19, 227
86, 90, 107
104, 93, 147
6, 41, 219
10, 78, 181
7, 72, 212
68, 113, 170
182, 41, 108
53, 109, 2
16, 118, 25
68, 91, 219
7, 60, 208
9, 60, 1
7, 60, 1
6, 209, 53
58, 206, 55
6, 80, 87
6, 119, 202
7, 60, 87
111, 61, 208
107, 209, 1
105, 91, 3
93, 86, 123
18, 93, 147
107, 26, 162
3, 48, 209
5, 80, 160
9, 34, 161
7, 76, 210
163, 93, 123
43, 85, 166
40, 86, 163
22, 96, 49
39, 27, 162
39, 181, 111
22, 166, 125
22, 166, 125
40, 27, 127
18, 30, 117
68, 39, 208
9, 41, 160
5, 43, 1
39, 166, 127
93, 41, 204
7, 92, 167
182, 33, 51
16, 112, 44
14, 165, 45
21, 106, 217
40, 72, 123
110, 92, 12
