Band0, Band1, Band2
97, 179, 73
93, 161, 73
93, 46, 73
93, 161, 81
93, 51, 73
108, 8, 221
64, 59, 152
60, 47, 152
18, 53, 232
5, 46, 222
95, 171, 221
104, 12, 213
105, 195, 217
87, 184, 218
22, 187, 53
20, 168, 218
163, 51, 81
104, 29, 225
105, 41, 219
107, 38, 216
57, 217, 205
190, 131, 38
221, 157, 56
189, 129, 89
3, 35, 94
68, 132, 168
60, 165, 150
53, 216, 89
102, 91, 83
39, 50, 81
105, 31, 219
93, 30, 210
105, 41, 219
55, 121, 155
183, 138, 26
165, 97, 153
70, 98, 227
43, 99, 213
190, 48, 111
65, 43, 221
176, 130, 5
189, 119, 13
173, 154, 159
101, 203, 221
95, 193, 211
109, 14, 212
61, 86, 168
7, 44, 168
59, 9, 199
64, 20, 53
5, 196, 171
93, 177, 201
94, 177, 164
18, 173, 81
101, 43, 222
95, 33, 117
87, 152, 225
105, 35, 235
22, 43, 225
20, 181, 213
104, 47, 73
22, 44, 81
95, 26, 219
93, 93, 220
96, 86, 221
97, 21, 150
108, 112, 81
108, 90, 223
112, 110, 81
64, 152, 208
49, 113, 188
191, 142, 171
199, 152, 66
54, 214, 204
116, 98, 58
66, 8, 169
38, 107, 180
196, 121, 155
177, 142, 155
64, 106, 165
195, 142, 175
186, 128, 172
182, 142, 153
188, 106, 166
174, 121, 175
48, 106, 164
179, 142, 8
212, 129, 159
21, 97, 180
0, 121, 172
179, 144, 3
53, 72, 169
161, 119, 174
177, 133, 105
203, 108, 3
192, 116, 160
163, 214, 141
162, 142, 11
186, 0, 171
181, 138, 26
189, 8, 173
194, 147, 175
188, 80, 168
189, 228, 35
197, 116, 181
163, 132, 167
53, 109, 129
95, 205, 52
49, 216, 150
183, 128, 2
58, 18, 228
109, 99, 108
8, 90, 139
61, 231, 212
185, 112, 180
190, 228, 217
65, 171, 221
105, 211, 234
22, 135, 79
57, 71, 165
38, 118, 175
180, 103, 25
224, 139, 176
169, 132, 175
150, 128, 27
196, 133, 200
123, 119, 1
69, 164, 150
8, 76, 164
64, 78, 149
192, 47, 219
2, 43, 151
57, 119, 245
42, 50, 222
10, 161, 167
59, 48, 221
49, 119, 40
180, 97, 5
175, 216, 236
173, 131, 174
206, 109, 132
171, 128, 175
170, 99, 105
182, 72, 175
146, 144, 2
173, 121, 206
