Band0, Band1, Band2
94, 55, 109
55, 131, 246
196, 247, 23
189, 132, 158
101, 190, 74
66, 146, 11
229, 187, 83
22, 186, 119
163, 79, 225
4, 2, 162
61, 160, 168
108, 174, 221
74, 222, 30
10, 37, 221
4, 180, 150
9, 24, 175
221, 249, 246
32, 234, 21
66, 160, 6
221, 72, 15
1, 170, 127
77, 185, 99
46, 191, 127
46, 99, 205
108, 101, 45
107, 61, 113
77, 83, 87
94, 20, 25
94, 19, 87
96, 96, 122
39, 88, 89
40, 86, 213
22, 165, 83
163, 88, 216
68, 26, 168
199, 158, 66
221, 215, 238
209, 218, 238
68, 52, 81
5, 116, 162
4, 116, 176
28, 252, 247
67, 80, 176
189, 130, 178
47, 220, 49
68, 135, 122
192, 216, 2
27, 104, 103
103, 172, 75
90, 183, 122
71, 160, 225
105, 50, 232
20, 47, 151
22, 191, 121
13, 188, 97
14, 175, 98
73, 0, 147
51, 9, 66
38, 47, 105
90, 103, 126
9, 91, 79
9, 3, 163
4, 26, 167
6, 222, 221
199, 237, 22
1, 102, 64
95, 154, 79
201, 158, 58
93, 134, 230
76, 136, 105
107, 212, 243
9, 109, 16
59, 144, 105
28, 248, 241
49, 147, 246
28, 231, 16
21, 163, 122
100, 198, 148
75, 47, 148
111, 43, 97
86, 99, 235
7, 16, 218
196, 136, 3
1, 2, 215
96, 93, 91
84, 78, 81
119, 54, 97
119, 51, 79
78, 33, 216
81, 154, 83
85, 158, 59
9, 205, 97
109, 2, 169
4, 113, 150
52, 77, 122
73, 57, 100
72, 59, 99
74, 189, 152
70, 188, 99
124, 167, 99
80, 177, 152
95, 199, 167
40, 201, 219
183, 51, 111
163, 94, 216
191, 46, 138
40, 13, 223
103, 4, 142
78, 188, 151
17, 85, 47
18, 79, 149
18, 192, 151
79, 103, 89
77, 158, 55
55, 147, 238
28, 225, 18
186, 141, 155
2, 74, 48
43, 72, 133
221, 238, 23
27, 241, 179
100, 48, 68
46, 164, 96
61, 155, 175
221, 114, 199
2, 194, 222
46, 47, 107
6, 74, 234
8, 8, 168
28, 238, 21
94, 46, 66
79, 103, 64
123, 48, 83
138, 99, 80
87, 182, 79
105, 154, 167
197, 9, 38
47, 100, 111
9, 113, 225
108, 135, 32
109, 111, 15
109, 136, 105
107, 104, 28
185, 218, 23
28, 122, 21
61, 21, 221
219, 77, 230
65, 57, 112
72, 58, 151
72, 189, 167
71, 169, 99
78, 181, 99
113, 16, 219
86, 177, 168
111, 196, 152
43, 81, 180
38, 47, 99
150, 76, 230
216, 101, 231
216, 98, 143
35, 212, 87
217, 155, 12
203, 158, 59
189, 228, 231
163, 0, 236
213, 141, 55
26, 134, 231
118, 157, 69
213, 134, 25
181, 103, 219
192, 120, 134
171, 130, 188
188, 133, 189
21, 106, 180
97, 82, 75
79, 135, 38
71, 155, 66
19, 154, 60
79, 101, 64
80, 100, 235
41, 76, 81
6, 85, 225
9, 94, 150
112, 101, 151
14, 151, 154
183, 18, 186
203, 216, 161
15, 214, 173
181, 118, 180
44, 108, 189
219, 123, 160
190, 129, 161
168, 138, 186
196, 121, 141
103, 4, 221
86, 3, 222
201, 163, 108
203, 153, 109
45, 73, 83
83, 103, 59
170, 38, 82
126, 161, 111
126, 183, 95
22, 171, 124
96, 172, 222
184, 46, 89
109, 20, 122
8, 20, 152
45, 154, 59
120, 76, 81
135, 47, 235
104, 48, 116
57, 182, 73
185, 50, 89
42, 116, 26
191, 132, 26
201, 48, 112
73, 54, 100
33, 54, 127
46, 48, 100
86, 101, 122
75, 103, 65
46, 99, 65
41, 181, 151
42, 174, 148
49, 212, 42
120, 196, 95
128, 14, 85
119, 1, 219
119, 14, 85
83, 1, 219
83, 1, 221
85, 177, 117
43, 82, 1
73, 163, 65
59, 10, 79
72, 151, 66
50, 116, 66
104, 42, 25
182, 144, 153
66, 74, 237
221, 147, 245
199, 149, 36
104, 169, 82
47, 54, 127
78, 54, 101
39, 170, 100
8, 28, 172
45, 167, 108
203, 77, 97
5, 94, 108
8, 85, 168
55, 164, 221
188, 55, 85
47, 59, 101
72, 59, 99
70, 59, 127
105, 186, 100
160, 14, 221
105, 177, 139
82, 177, 139
43, 195, 151
40, 184, 151
40, 126, 183
13, 80, 168
173, 78, 167
126, 34, 99
173, 33, 109
37, 100, 121
150, 97, 48
203, 46, 79
215, 99, 125
143, 108, 121
122, 77, 235
173, 106, 79
170, 46, 48
178, 46, 79
143, 72, 81
118, 47, 221
183, 71, 172
201, 65, 245
178, 65, 19
183, 119, 179
98, 199, 216
127, 183, 111
123, 172, 232
106, 14, 150
111, 178, 150
107, 14, 149
79, 163, 86
7, 180, 152
101, 12, 211
28, 135, 7
100, 77, 126
71, 10, 89
76, 182, 220
122, 43, 48
80, 191, 111
96, 163, 220
43, 144, 15
201, 183, 75
7, 114, 225
75, 77, 81
86, 104, 89
108, 134, 69
161, 195, 80
17, 28, 91
89, 154, 220
110, 184, 227
43, 246, 24
198, 156, 51
199, 158, 26
63, 77, 127
1, 51, 100
7, 85, 171
58, 82, 152
72, 174, 227
71, 173, 117
107, 192, 221
191, 71, 211
244, 225, 106
38, 165, 232
47, 153, 75
10, 87, 220
191, 73, 87
191, 101, 232
76, 185, 46
106, 82, 213
128, 39, 69
50, 75, 215
105, 38, 54
40, 97, 233
97, 100, 76
192, 174, 169
167, 184, 4
220, 211, 38
3, 153, 81
77, 212, 50
77, 183, 108
111, 2, 152
110, 185, 150
