Band0, Band1, Band2
112, 230, 63
88, 27, 75
112, 181, 152
191, 166, 75
59, 165, 221
113, 53, 108
0, 55, 99
41, 185, 107
111, 184, 151
95, 59, 150
22, 85, 126
22, 181, 85
105, 28, 111
69, 0, 169
199, 103, 68
23, 76, 66
40, 36, 111
96, 85, 83
111, 87, 45
7, 13, 167
49, 94, 212
191, 128, 205
51, 138, 63
39, 21, 64
97, 1, 85
95, 211, 50
109, 21, 51
49, 130, 55
191, 9, 151
181, 211, 62
198, 225, 7
68, 23, 53
93, 84, 54
7, 171, 150
111, 20, 64
22, 29, 112
39, 52, 99
39, 187, 119
15, 188, 219
65, 181, 169
61, 116, 172
44, 78, 151
177, 44, 67
180, 154, 50
161, 109, 67
164, 132, 51
174, 216, 197
182, 97, 186
194, 124, 172
179, 216, 182
96, 169, 84
110, 112, 235
118, 161, 91
163, 162, 75
161, 26, 81
22, 20, 86
109, 186, 219
6, 14, 140
111, 183, 107
95, 166, 232
49, 135, 86
190, 119, 50
183, 98, 50
21, 21, 63
95, 44, 86
87, 44, 54
109, 72, 54
49, 158, 80
196, 213, 62
190, 230, 62
183, 140, 60
23, 213, 62
60, 155, 109
94, 187, 87
77, 176, 169
108, 197, 149
93, 174, 150
87, 172, 222
81, 182, 111
16, 50, 111
87, 50, 99
95, 168, 111
13, 48, 112
43, 41, 221
112, 97, 171
191, 72, 85
185, 71, 219
58, 71, 211
191, 108, 59
195, 106, 69
186, 97, 64
181, 128, 60
164, 72, 231
193, 90, 58
182, 9, 58
162, 100, 59
185, 118, 51
53, 128, 32
39, 72, 80
190, 107, 62
185, 118, 89
182, 73, 59
38, 113, 231
188, 97, 62
163, 71, 51
186, 128, 60
181, 94, 64
188, 131, 58
96, 2, 111
118, 90, 92
39, 90, 83
105, 78, 227
196, 55, 86
112, 119, 1
62, 132, 59
15, 112, 64
22, 35, 67
18, 171, 91
39, 184, 225
19, 183, 232
105, 185, 220
6, 175, 211
110, 171, 219
20, 191, 221
160, 35, 95
96, 86, 85
49, 80, 210
53, 144, 39
38, 205, 60
185, 119, 31
104, 120, 66
97, 91, 51
5, 83, 219
55, 97, 45
64, 121, 36
53, 228, 38
38, 237, 34
100, 89, 84
97, 20, 219
4, 126, 43
49, 140, 47
183, 138, 60
69, 1, 169
5, 12, 168
9, 174, 211
108, 209, 54
93, 30, 54
108, 187, 169
108, 14, 167
107, 178, 211
108, 195, 148
85, 176, 150
104, 55, 79
81, 43, 95
85, 43, 108
19, 50, 100
85, 43, 108
74, 43, 99
19, 48, 111
86, 36, 82
87, 155, 225
40, 18, 71
58, 21, 219
2, 173, 201
6, 81, 151
7, 81, 211
61, 108, 172
42, 113, 208
5, 83, 209
18, 21, 67
7, 18, 148
15, 110, 67
118, 50, 83
181, 193, 220
21, 193, 221
161, 51, 83
39, 95, 82
111, 22, 71
8, 11, 172
55, 229, 39
183, 230, 38
103, 84, 204
49, 73, 65
190, 0, 25
14, 81, 64
181, 107, 61
96, 185, 99
20, 96, 61
111, 100, 91
20, 46, 82
19, 182, 89
93, 169, 219
9, 27, 167
38, 80, 151
105, 71, 49
97, 18, 85
94, 85, 151
57, 152, 50
38, 18, 88
190, 73, 59
52, 112, 65
166, 206, 59
188, 106, 59
195, 128, 58
118, 107, 50
181, 72, 88
188, 133, 50
14, 0, 38
186, 88, 64
183, 214, 60
8, 184, 150
43, 113, 168
119, 193, 82
111, 193, 167
66, 107, 172
44, 88, 219
182, 120, 61
100, 16, 53
116, 208, 69
105, 21, 69
6, 16, 1
61, 120, 1
6, 83, 53
4, 23, 70
94, 96, 73
92, 95, 73
97, 26, 219
59, 121, 208
192, 131, 35
161, 90, 63
111, 167, 83
22, 184, 221
21, 41, 109
104, 162, 100
93, 42, 107
6, 186, 1
55, 219, 66
43, 112, 53
50, 99, 66
188, 80, 65
43, 30, 150
89, 196, 162
46, 175, 151
85, 55, 99
96, 205, 81
66, 180, 208
59, 97, 53
77, 0, 65
185, 8, 231
105, 29, 73
104, 20, 65
105, 87, 48
7, 167, 150
7, 8, 150
8, 12, 167
16, 53, 100
113, 53, 112
159, 57, 100
112, 42, 107
44, 78, 211
43, 78, 227
187, 103, 82
38, 90, 71
161, 110, 65
192, 131, 166
181, 0, 63
195, 108, 230
0, 88, 58
53, 159, 109
15, 129, 62
220, 106, 64
21, 116, 38
197, 107, 189
42, 99, 69
180, 233, 189
52, 128, 189
163, 210, 173
188, 106, 180
194, 131, 161
15, 97, 170
14, 119, 172
116, 167, 92
104, 207, 66
61, 85, 168
104, 209, 66
105, 22, 60
111, 23, 231
4, 120, 58
108, 61, 57
107, 176, 211
109, 176, 150
22, 45, 86
104, 63, 61
61, 131, 6
40, 180, 151
188, 124, 56
190, 118, 55
44, 90, 64
143, 36, 50
191, 71, 205
162, 97, 50
184, 88, 56
53, 73, 50
15, 96, 64
101, 186, 85
106, 199, 172
106, 31, 151
109, 161, 53
97, 69, 63
108, 113, 34
95, 23, 56
104, 20, 65
105, 89, 89
44, 205, 47
105, 171, 219
59, 128, 209
182, 133, 63
76, 92, 45
107, 113, 65
8, 20, 150
96, 90, 54
96, 44, 54
108, 191, 211
109, 1, 170
107, 177, 167
97, 53, 53
94, 207, 89
93, 23, 57
20, 92, 232
22, 89, 86
104, 169, 221
9, 16, 162
59, 43, 87
42, 82, 219
8, 180, 171
96, 82, 150
108, 178, 163
159, 192, 85
39, 37, 226
111, 209, 59
68, 14, 168
7, 94, 150
23, 46, 63
197, 249, 7
107, 1, 82
188, 161, 86
95, 27, 111
20, 55, 54
93, 186, 87
93, 34, 54
18, 22, 52
106, 23, 207
111, 22, 38
111, 21, 64
2, 180, 150
39, 44, 81
107, 178, 211
111, 174, 53
18, 2, 150
21, 54, 81
18, 110, 82
2, 82, 151
41, 33, 83
2, 12, 212
107, 174, 150
39, 166, 83
22, 90, 83
21, 39, 82
19, 43, 111
8, 166, 152
44, 46, 167
181, 106, 67
60, 120, 53
6, 3, 167
9, 11, 211
2, 174, 167
18, 84, 38
18, 91, 83
93, 42, 100
111, 194, 167
66, 118, 1
40, 165, 211
42, 128, 211
54, 8, 172
191, 139, 235
13, 216, 59
4, 201, 219
20, 178, 210
22, 197, 87
104, 185, 151
86, 14, 151
108, 199, 211
9, 52, 162
192, 155, 67
93, 92, 64
107, 11, 58
192, 155, 65
44, 133, 204
68, 8, 218
17, 95, 83
88, 18, 85
93, 91, 225
104, 165, 111
81, 53, 100
19, 50, 108
96, 107, 74
109, 61, 57
9, 120, 12
41, 184, 107
165, 138, 66
192, 210, 38
106, 174, 107
192, 101, 231
15, 180, 87
163, 187, 109
181, 52, 79
14, 168, 85
14, 52, 95
21, 162, 80
181, 34, 86
14, 95, 80
18, 207, 60
18, 1, 62
6, 195, 169
7, 79, 150
2, 83, 168
66, 78, 150
43, 80, 219
56, 128, 231
185, 129, 36
59, 112, 53
6, 175, 211
164, 53, 110
39, 91, 65
6, 115, 207
43, 33, 211
44, 94, 223
42, 12, 53
191, 65, 63
108, 174, 48
60, 30, 167
8, 81, 173
49, 142, 53
15, 161, 211
185, 119, 51
54, 214, 69
14, 19, 89
13, 33, 58
189, 216, 60
197, 97, 58
40, 71, 66
72, 106, 58
192, 131, 206
186, 116, 233
174, 88, 65
48, 154, 69
162, 8, 38
189, 122, 190
54, 99, 68
195, 108, 62
169, 71, 60
212, 108, 65
171, 97, 49
182, 206, 33
107, 8, 151
189, 216, 60
195, 108, 163
53, 128, 161
109, 185, 85
104, 89, 110
96, 20, 89
111, 119, 231
111, 61, 60
111, 1, 208
109, 23, 56
2, 13, 167
111, 23, 34
108, 15, 35
4, 168, 152
112, 185, 167
81, 199, 151
20, 52, 85
22, 96, 67
20, 22, 61
95, 83, 70
97, 82, 1
7, 120, 209
189, 80, 223
43, 159, 211
41, 20, 211
42, 73, 54
38, 106, 55
190, 73, 63
53, 106, 58
175, 128, 60
191, 95, 59
188, 72, 50
174, 107, 69
0, 97, 233
189, 128, 59
57, 100, 221
66, 11, 2
185, 9, 44
55, 99, 231
2, 13, 147
4, 33, 149
85, 179, 151
20, 192, 220
22, 42, 111
105, 85, 75
22, 180, 109
163, 34, 226
161, 33, 86
105, 165, 81
61, 174, 169
8, 79, 172
60, 180, 167
112, 33, 217
55, 143, 62
103, 178, 151
111, 23, 208
39, 16, 69
39, 181, 231
108, 21, 55
96, 82, 88
93, 83, 208
58, 195, 8
60, 171, 168
7, 28, 167
4, 174, 172
17, 23, 62
161, 112, 67
164, 94, 67
41, 20, 65
182, 36, 82
163, 165, 82
39, 81, 109
49, 99, 87
191, 118, 221
62, 112, 219
62, 78, 2
11, 23, 34
96, 84, 209
97, 120, 209
111, 84, 58
96, 21, 232
96, 83, 54
96, 21, 58
107, 112, 79
97, 113, 219
7, 88, 148
196, 0, 60
180, 128, 56
13, 101, 50
179, 106, 50
