Band0, Band1, Band2
114, 204, 221
83, 194, 150
93, 197, 152
107, 14, 220
113, 194, 151
113, 188, 152
113, 191, 222
81, 198, 152
42, 174, 220
77, 173, 219
95, 59, 222
87, 29, 222
108, 42, 221
4, 44, 221
86, 42, 221
87, 26, 85
87, 89, 222
87, 89, 81
87, 165, 73
113, 166, 225
87, 166, 73
87, 165, 85
8, 165, 140
66, 122, 195
49, 106, 169
38, 130, 173
162, 132, 177
178, 126, 236
195, 129, 145
169, 214, 187
191, 112, 172
18, 79, 174
110, 72, 166
89, 169, 99
93, 168, 222
107, 175, 99
85, 162, 81
189, 163, 111
169, 191, 79
17, 191, 162
185, 162, 107
53, 79, 109
188, 182, 126
189, 162, 107
185, 12, 97
14, 183, 86
182, 182, 81
40, 163, 111
162, 54, 79
181, 55, 111
174, 55, 107
109, 185, 99
93, 186, 222
59, 184, 151
43, 182, 167
221, 36, 82
61, 180, 170
43, 80, 171
169, 51, 75
59, 112, 180
215, 231, 195
186, 132, 189
172, 142, 177
171, 143, 161
14, 169, 100
119, 80, 175
190, 143, 190
175, 125, 170
171, 74, 177
182, 133, 173
186, 74, 173
41, 32, 96
143, 51, 111
181, 160, 221
188, 208, 186
181, 118, 173
178, 143, 181
195, 132, 161
171, 214, 173
214, 131, 186
195, 138, 181
22, 59, 221
164, 167, 158
184, 99, 99
163, 28, 81
118, 57, 94
33, 43, 79
161, 162, 85
182, 47, 97
39, 43, 213
41, 161, 221
19, 80, 173
38, 165, 211
2, 80, 162
165, 144, 191
181, 218, 172
41, 180, 171
42, 108, 178
219, 126, 189
213, 132, 181
161, 142, 170
195, 129, 180
195, 139, 161
175, 130, 189
195, 216, 243
174, 107, 169
197, 74, 244
182, 133, 170
213, 142, 161
189, 109, 172
178, 116, 191
193, 133, 161
15, 128, 170
16, 118, 172
220, 127, 172
195, 72, 161
80, 133, 178
14, 130, 145
175, 127, 2
198, 97, 194
161, 132, 236
141, 147, 145
186, 118, 186
182, 142, 175
188, 128, 189
170, 126, 161
191, 0, 172
176, 139, 236
195, 131, 189
162, 133, 186
181, 108, 181
182, 139, 172
212, 128, 170
150, 143, 188
188, 132, 172
7, 11, 167
53, 71, 178
105, 8, 177
218, 140, 189
64, 180, 227
64, 78, 170
39, 106, 243
185, 79, 167
4, 0, 163
14, 113, 211
215, 140, 182
178, 121, 161
213, 98, 186
166, 121, 173
36, 142, 188
40, 130, 145
186, 124, 155
182, 132, 189
179, 125, 180
188, 97, 161
214, 142, 186
175, 142, 177
181, 133, 161
218, 214, 182
190, 132, 186
166, 143, 173
178, 131, 173
195, 108, 183
53, 132, 189
21, 142, 140
215, 143, 173
191, 73, 189
189, 210, 236
178, 116, 134
21, 132, 169
173, 139, 187
178, 121, 189
161, 98, 189
59, 26, 123
15, 11, 1
110, 159, 170
220, 140, 177
218, 121, 186
40, 157, 170
165, 142, 181
173, 117, 186
168, 143, 186
161, 74, 173
186, 107, 185
165, 139, 181
183, 114, 145
178, 136, 237
181, 71, 161
174, 142, 166
185, 97, 189
59, 80, 164
39, 78, 162
185, 114, 179
110, 90, 0
59, 116, 177
42, 80, 167
110, 0, 211
110, 88, 11
59, 78, 172
18, 114, 142
243, 140, 194
38, 97, 173
4, 28, 167
42, 128, 15
223, 126, 189
181, 97, 170
169, 139, 129
197, 132, 189
189, 107, 180
168, 142, 137
189, 98, 183
178, 121, 236
182, 206, 170
193, 97, 188
14, 132, 186
175, 147, 172
190, 0, 145
214, 142, 236
55, 142, 188
168, 214, 173
189, 133, 166
162, 74, 184
59, 92, 172
18, 78, 211
111, 83, 180
64, 113, 171
193, 214, 181
110, 81, 141
42, 72, 172
15, 8, 167
110, 112, 172
109, 97, 174
42, 8, 180
110, 41, 172
42, 71, 149
185, 71, 176
15, 34, 168
197, 65, 189
21, 108, 180
173, 117, 181
55, 132, 177
172, 133, 186
173, 143, 161
184, 0, 170
196, 140, 236
169, 128, 189
14, 228, 185
218, 131, 173
190, 107, 181
168, 215, 189
191, 205, 179
212, 130, 170
48, 155, 173
182, 119, 168
185, 214, 173
177, 117, 193
195, 133, 170
171, 133, 186
220, 133, 179
117, 98, 189
174, 121, 173
179, 138, 173
169, 130, 145
189, 119, 181
175, 143, 172
196, 73, 194
174, 133, 180
161, 133, 172
186, 121, 181
179, 130, 188
186, 132, 173
117, 133, 170
181, 131, 187
190, 139, 172
112, 51, 155
48, 118, 0
107, 78, 167
39, 9, 168
185, 113, 178
59, 99, 25
42, 0, 173
41, 72, 169
41, 11, 164
41, 33, 162
15, 113, 166
105, 78, 181
199, 152, 237
169, 125, 161
14, 129, 142
214, 139, 181
179, 118, 145
189, 133, 236
171, 152, 188
38, 97, 186
193, 124, 172
179, 216, 193
165, 132, 161
60, 165, 162
110, 130, 168
48, 114, 132
105, 0, 169
14, 112, 180
42, 78, 167
110, 113, 159
18, 12, 178
220, 125, 190
38, 214, 163
45, 130, 181
179, 122, 170
