Band0, Band1, Band2
192, 129, 161
12, 83, 1
25, 212, 31
238, 99, 162
191, 114, 161
145, 90, 49
44, 205, 171
53, 154, 48
102, 30, 172
89, 185, 169
92, 176, 168
10, 21, 177
5, 8, 162
14, 217, 171
151, 165, 86
8, 202, 140
16, 30, 91
81, 31, 212
19, 167, 85
14, 26, 86
61, 28, 168
43, 166, 169
105, 113, 219
28, 105, 48
168, 106, 29
69, 178, 186
198, 140, 161
177, 129, 1
69, 5, 221
94, 23, 204
100, 83, 165
8, 112, 172
112, 8, 169
1, 0, 236
45, 71, 172
16, 118, 170
13, 18, 61
12, 25, 172
9, 23, 211
9, 83, 172
108, 21, 87
92, 86, 209
111, 2, 117
110, 32, 127
18, 194, 211
14, 188, 151
41, 188, 151
41, 170, 152
59, 193, 167
42, 187, 162
44, 175, 167
177, 165, 227
161, 12, 171
181, 80, 169
13, 207, 188
174, 117, 160
212, 108, 181
181, 117, 169
53, 133, 181
198, 121, 160
53, 131, 189
171, 107, 172
192, 124, 171
186, 117, 181
160, 74, 186
198, 125, 177
181, 130, 189
191, 206, 172
174, 129, 161
13, 130, 169
181, 71, 189
39, 139, 175
189, 71, 189
179, 146, 172
23, 8, 194
192, 129, 170
118, 114, 160
54, 121, 161
174, 72, 160
117, 132, 161
181, 115, 161
187, 73, 173
21, 132, 160
179, 114, 169
52, 8, 172
189, 116, 172
162, 88, 169
195, 119, 169
174, 72, 169
189, 71, 159
51, 107, 149
171, 110, 170
186, 12, 172
188, 113, 164
53, 8, 172
180, 0, 168
52, 128, 212
174, 88, 177
190, 128, 185
54, 129, 211
181, 79, 171
162, 113, 173
187, 128, 168
197, 107, 132
186, 0, 173
162, 205, 165
190, 8, 172
182, 119, 133
195, 131, 170
162, 214, 173
174, 129, 161
181, 132, 187
195, 126, 172
176, 73, 182
169, 139, 170
182, 216, 188
194, 129, 180
175, 139, 189
195, 130, 173
189, 139, 180
165, 121, 161
185, 116, 173
175, 214, 168
186, 121, 129
185, 88, 161
62, 9, 172
64, 71, 173
219, 215, 161
165, 214, 173
185, 97, 188
175, 139, 177
196, 132, 236
135, 121, 145
165, 215, 173
65, 80, 133
165, 122, 186
177, 144, 180
13, 151, 173
182, 210, 185
182, 129, 187
189, 119, 142
215, 216, 181
191, 97, 161
63, 116, 155
182, 109, 189
164, 206, 173
213, 117, 177
195, 206, 170
65, 128, 172
14, 214, 181
175, 142, 186
14, 114, 160
189, 133, 161
220, 215, 183
65, 128, 162
62, 71, 166
185, 114, 161
189, 142, 236
179, 129, 189
14, 133, 163
197, 0, 196
171, 143, 236
181, 97, 161
186, 133, 180
171, 142, 137
181, 72, 194
194, 126, 172
195, 129, 172
174, 133, 145
18, 98, 180
215, 143, 181
38, 88, 161
174, 143, 179
220, 139, 189
162, 130, 188
175, 133, 236
14, 76, 195
197, 123, 160
181, 129, 161
190, 132, 168
190, 129, 161
186, 110, 169
166, 129, 161
174, 97, 186
162, 140, 236
195, 129, 189
53, 216, 171
179, 121, 161
52, 128, 161
182, 129, 173
52, 133, 169
14, 118, 53
51, 116, 188
118, 166, 80
66, 33, 169
95, 27, 86
39, 82, 54
18, 29, 107
105, 2, 211
65, 217, 8
66, 118, 189
192, 228, 236
165, 116, 189
175, 108, 237
170, 121, 161
69, 181, 121
59, 32, 152
185, 28, 99
163, 42, 65
58, 167, 152
44, 163, 212
110, 120, 150
62, 159, 171
12, 81, 168
10, 11, 168
185, 201, 151
14, 191, 121
14, 42, 86
38, 42, 53
2, 162, 212
6, 166, 221
10, 1, 168
112, 80, 211
68, 122, 188
55, 238, 238
177, 150, 251
226, 148, 18
185, 110, 203
68, 28, 155
27, 147, 161
168, 216, 186
163, 130, 161
186, 118, 173
14, 130, 180
173, 126, 161
180, 130, 194
181, 142, 173
198, 133, 180
181, 97, 181
198, 142, 183
198, 130, 183
15, 122, 212
175, 214, 161
15, 118, 181
56, 129, 161
179, 214, 181
181, 126, 177
218, 130, 189
38, 214, 170
195, 215, 173
182, 73, 193
182, 133, 161
164, 216, 193
188, 118, 168
174, 132, 186
195, 121, 160
48, 71, 161
188, 130, 173
186, 114, 160
213, 144, 188
189, 118, 160
52, 144, 173
52, 106, 159
163, 121, 129
58, 82, 168
218, 219, 189
182, 119, 173
72, 98, 183
171, 126, 170
191, 128, 145
159, 215, 172
178, 144, 161
176, 142, 183
161, 131, 186
179, 109, 161
186, 130, 186
161, 119, 173
13, 132, 185
189, 143, 189
197, 129, 11
161, 73, 189
159, 133, 172
220, 145, 173
195, 106, 145
0, 214, 173
220, 131, 129
171, 133, 145
13, 142, 173
195, 143, 177
195, 119, 189
175, 143, 177
171, 130, 188
174, 142, 173
178, 142, 179
191, 128, 173
176, 211, 170
193, 74, 160
182, 133, 186
212, 74, 173
182, 107, 173
162, 147, 172
179, 119, 188
188, 110, 163
21, 132, 170
178, 143, 182
195, 132, 161
171, 142, 173
174, 129, 170
175, 140, 173
165, 130, 188
193, 130, 186
181, 119, 170
186, 215, 1
182, 106, 168
149, 121, 182
195, 216, 173
175, 107, 186
21, 121, 170
214, 142, 181
183, 121, 161
63, 9, 165
183, 206, 160
188, 128, 170
175, 133, 165
13, 118, 189
40, 144, 172
212, 0, 159
195, 132, 172
188, 97, 165
161, 129, 180
179, 233, 181
179, 0, 189
193, 216, 179
178, 133, 189
41, 80, 169
22, 129, 168
181, 97, 161
189, 129, 176
178, 121, 177
0, 132, 189
191, 133, 172
14, 128, 170
214, 123, 181
181, 78, 161
85, 215, 155
181, 128, 145
195, 146, 237
23, 78, 194
118, 138, 236
173, 143, 145
186, 132, 189
181, 142, 133
189, 132, 173
216, 143, 189
15, 132, 171
175, 129, 187
53, 121, 160
165, 132, 173
184, 117, 188
190, 107, 211
64, 109, 186
