Band0, Band1, Band2
191, 129, 186
0, 78, 40
196, 216, 194
174, 138, 180
188, 107, 169
165, 142, 173
191, 205, 170
159, 143, 188
196, 131, 181
42, 174, 171
14, 214, 159
15, 114, 172
63, 108, 176
165, 88, 179
151, 147, 188
189, 118, 173
13, 107, 170
188, 142, 177
165, 124, 173
196, 129, 179
169, 98, 193
188, 133, 189
21, 132, 168
220, 145, 181
189, 71, 189
175, 138, 179
169, 72, 169
66, 71, 141
5, 1, 151
111, 15, 47
96, 27, 138
96, 27, 148
93, 85, 127
105, 168, 148
18, 41, 48
111, 180, 127
112, 28, 148
105, 30, 152
105, 184, 99
6, 165, 163
49, 38, 127
40, 99, 158
126, 100, 227
181, 0, 168
181, 8, 173
175, 216, 161
21, 99, 162
190, 114, 166
39, 165, 105
185, 121, 167
38, 118, 172
14, 112, 187
185, 0, 171
64, 129, 172
51, 97, 176
15, 120, 183
48, 103, 177
62, 81, 159
54, 155, 172
105, 119, 168
54, 8, 176
49, 94, 168
76, 118, 206
48, 121, 169
163, 90, 180
212, 116, 132
64, 132, 169
95, 200, 167
40, 54, 128
16, 162, 107
193, 162, 108
16, 51, 124
181, 167, 51
22, 187, 148
104, 186, 127
105, 193, 152
112, 16, 139
183, 36, 152
118, 46, 162
53, 142, 183
163, 97, 190
214, 139, 190
66, 20, 209
181, 73, 168
175, 139, 181
181, 72, 171
173, 143, 188
195, 214, 189
166, 142, 188
195, 119, 180
38, 106, 173
71, 216, 161
179, 123, 177
179, 108, 161
141, 143, 173
49, 107, 186
171, 143, 165
197, 129, 236
169, 142, 145
194, 133, 172
182, 121, 177
178, 130, 145
162, 121, 180
186, 132, 173
165, 125, 170
190, 121, 180
165, 207, 142
204, 75, 181
182, 215, 161
171, 132, 173
195, 109, 173
164, 133, 189
194, 131, 186
186, 107, 165
168, 147, 188
175, 74, 189
182, 214, 180
36, 214, 189
161, 118, 145
178, 140, 236
171, 131, 189
161, 130, 180
26, 138, 181
181, 132, 189
202, 133, 145
173, 143, 177
183, 0, 177
162, 131, 173
174, 214, 137
52, 129, 168
162, 214, 188
188, 118, 140
21, 124, 172
197, 142, 160
175, 132, 186
14, 214, 173
215, 131, 181
38, 106, 170
195, 216, 177
224, 124, 189
192, 130, 183
169, 132, 173
14, 99, 188
199, 233, 2
189, 71, 161
169, 139, 186
176, 142, 181
174, 130, 170
214, 131, 173
181, 110, 181
176, 121, 173
181, 131, 188
181, 216, 172
195, 109, 193
166, 73, 188
197, 139, 180
172, 142, 189
181, 132, 173
197, 125, 173
165, 132, 173
70, 130, 170
171, 143, 181
186, 128, 161
175, 121, 180
38, 132, 173
213, 139, 165
38, 128, 145
3, 53, 151
58, 99, 97
6, 38, 121
6, 72, 221
43, 36, 158
58, 78, 97
6, 161, 222
107, 182, 127
6, 51, 99
41, 79, 127
52, 183, 97
54, 34, 157
99, 182, 156
102, 181, 167
57, 216, 236
183, 37, 157
117, 90, 180
52, 98, 243
189, 132, 161
110, 113, 145
186, 157, 181
183, 142, 170
172, 129, 181
196, 142, 161
42, 118, 194
165, 136, 180
181, 106, 189
169, 121, 172
179, 142, 181
176, 216, 188
161, 142, 186
185, 128, 173
189, 133, 180
171, 121, 161
162, 128, 161
162, 140, 177
36, 118, 187
161, 98, 173
220, 143, 180
178, 142, 183
40, 73, 195
72, 125, 171
165, 132, 161
189, 121, 170
13, 106, 170
178, 139, 181
197, 131, 189
161, 108, 161
179, 215, 183
195, 73, 188
182, 65, 145
168, 74, 181
189, 132, 173
186, 107, 173
169, 129, 170
174, 140, 173
191, 128, 145
185, 214, 173
221, 144, 18
174, 0, 161
171, 136, 183
176, 133, 189
194, 130, 186
191, 133, 165
175, 130, 181
182, 124, 173
186, 98, 180
177, 144, 170
15, 151, 145
162, 138, 1
179, 129, 189
17, 97, 27
197, 133, 165
221, 152, 8
38, 162, 121
57, 103, 157
167, 94, 48
43, 98, 189
0, 86, 69
131, 163, 16
161, 112, 49
14, 126, 41
178, 131, 38
159, 99, 48
165, 162, 79
188, 79, 79
167, 161, 213
47, 161, 158
17, 55, 97
53, 92, 158
167, 162, 125
39, 171, 121
40, 79, 97
115, 45, 148
87, 26, 51
40, 102, 49
38, 161, 127
40, 165, 152
87, 165, 178
43, 161, 157
74, 185, 101
191, 96, 213
66, 159, 169
191, 108, 183
188, 121, 189
17, 29, 158
169, 71, 189
107, 51, 96
199, 143, 253
174, 138, 173
13, 119, 140
165, 142, 172
189, 205, 186
0, 143, 165
220, 142, 181
195, 132, 145
159, 133, 172
176, 143, 188
178, 142, 173
181, 130, 173
215, 138, 188
181, 129, 170
13, 107, 173
188, 132, 177
165, 126, 172
196, 129, 187
169, 98, 181
5, 3, 162
97, 86, 99
95, 180, 152
111, 79, 107
7, 208, 17
66, 80, 168
189, 129, 179
101, 30, 86
75, 36, 76
91, 36, 222
60, 134, 223
101, 209, 25
92, 112, 88
112, 171, 73
95, 95, 107
19, 110, 45
97, 166, 148
20, 205, 46
106, 27, 121
5, 178, 172
43, 214, 180
244, 214, 31
18, 106, 199
174, 165, 12
188, 80, 123
161, 50, 69
41, 113, 13
161, 108, 41
13, 106, 31
181, 108, 15
1, 30, 148
91, 181, 99
106, 37, 157
186, 38, 123
185, 43, 97
167, 165, 157
115, 57, 156
195, 163, 157
66, 133, 161
66, 119, 170
183, 216, 173
165, 130, 173
171, 143, 173
75, 44, 123
105, 36, 244
159, 162, 28
70, 159, 2
163, 166, 157
105, 93, 9
44, 165, 127
118, 47, 237
199, 77, 128
165, 39, 97
87, 41, 124
130, 51, 47
104, 166, 157
220, 77, 47
163, 43, 46
105, 44, 151
38, 43, 163
83, 71, 140
176, 89, 148
126, 34, 162
123, 89, 205
171, 46, 155
5, 1, 167
198, 212, 190
166, 133, 161
197, 121, 179
182, 106, 173
71, 142, 161
179, 144, 173
179, 108, 161
172, 216, 173
192, 106, 188
169, 140, 177
196, 128, 183
170, 142, 145
169, 133, 172
182, 121, 177
171, 142, 186
176, 121, 180
186, 130, 173
165, 125, 185
189, 129, 170
183, 207, 142
149, 74, 181
182, 214, 161
175, 133, 173
182, 109, 173
164, 133, 173
214, 131, 186
186, 119, 187
171, 217, 161
214, 129, 186
181, 215, 170
197, 97, 184
161, 132, 137
198, 140, 236
171, 131, 189
161, 216, 180
26, 138, 181
181, 142, 189
193, 132, 145
215, 139, 181
189, 0, 186
171, 143, 236
181, 132, 161
186, 129, 180
