Band0, Band1, Band2
196, 135, 28
53, 157, 4
76, 155, 123
53, 155, 13
48, 136, 229
55, 210, 44
66, 8, 189
49, 107, 173
182, 151, 195
14, 206, 109
96, 229, 104
188, 36, 64
68, 114, 170
57, 106, 189
219, 142, 26
185, 114, 187
167, 218, 173
186, 109, 170
195, 72, 8
170, 130, 217
175, 129, 180
171, 139, 171
136, 130, 13
66, 222, 229
52, 96, 229
2, 215, 156
190, 104, 156
64, 101, 156
44, 113, 135
49, 0, 189
165, 125, 44
165, 131, 194
21, 42, 223
167, 151, 211
163, 93, 91
77, 210, 15
20, 211, 8
161, 137, 25
166, 108, 206
166, 108, 25
22, 90, 227
22, 88, 231
64, 162, 53
9, 2, 168
57, 219, 133
40, 120, 156
198, 215, 103
218, 97, 174
11, 206, 53
74, 154, 56
20, 34, 53
105, 44, 54
61, 52, 152
49, 112, 176
53, 122, 171
177, 142, 4
52, 73, 11
3, 91, 117
5, 88, 220
49, 128, 244
192, 94, 175
165, 133, 174
98, 57, 54
118, 165, 51
166, 43, 12
132, 161, 231
132, 51, 53
161, 30, 229
120, 52, 107
21, 52, 3
91, 174, 193
97, 183, 202
95, 95, 212
92, 36, 209
61, 161, 151
8, 9, 165
60, 112, 155
20, 45, 53
132, 34, 231
166, 161, 202
120, 43, 215
22, 28, 122
0, 181, 221
161, 166, 81
161, 161, 233
14, 28, 227
60, 41, 168
55, 130, 208
195, 102, 105
22, 27, 109
161, 110, 155
163, 93, 44
104, 88, 219
61, 92, 164
49, 138, 172
43, 99, 13
102, 208, 211
61, 114, 140
57, 101, 171
43, 110, 138
89, 43, 57
61, 88, 152
112, 88, 175
101, 211, 1
81, 109, 58
22, 89, 3
17, 27, 48
8, 1, 172
38, 109, 8
38, 136, 11
3, 86, 221
9, 90, 87
8, 108, 183
57, 118, 132
196, 97, 161
1, 112, 155
5, 208, 70
4, 91, 232
9, 35, 211
192, 112, 243
59, 160, 209
39, 50, 54
185, 161, 231
64, 114, 29
48, 165, 231
14, 161, 199
60, 22, 147
68, 123, 160
192, 97, 174
192, 124, 236
105, 118, 87
118, 33, 31
118, 51, 119
18, 52, 220
60, 180, 53
2, 46, 171
9, 180, 171
8, 79, 168
2, 163, 209
7, 122, 160
6, 8, 210
15, 48, 53
6, 44, 211
4, 113, 178
180, 142, 31
141, 94, 199
173, 133, 178
171, 214, 132
100, 194, 1
160, 187, 178
20, 191, 159
160, 191, 149
20, 192, 209
105, 193, 171
108, 197, 169
18, 193, 25
166, 57, 53
167, 47, 209
166, 161, 232
163, 44, 81
59, 180, 162
55, 159, 181
163, 139, 173
176, 97, 32
214, 98, 175
176, 119, 15
136, 0, 13
72, 218, 200
170, 110, 2
161, 108, 11
149, 132, 243
172, 120, 25
174, 216, 200
189, 132, 27
181, 206, 174
175, 74, 236
38, 118, 166
188, 130, 105
175, 106, 172
38, 131, 155
197, 107, 165
14, 132, 168
14, 118, 166
196, 244, 16
66, 79, 149
180, 157, 26
3, 31, 151
107, 162, 1
9, 79, 166
10, 120, 179
70, 45, 148
118, 26, 162
147, 43, 64
143, 166, 51
13, 1, 231
169, 41, 32
169, 80, 49
70, 165, 111
70, 165, 122
19, 93, 216
118, 77, 79
140, 0, 58
191, 29, 55
167, 47, 214
146, 46, 150
143, 161, 235
166, 182, 235
14, 162, 220
42, 171, 121
55, 128, 243
45, 47, 168
96, 195, 53
97, 188, 171
58, 161, 147
107, 55, 171
20, 28, 148
167, 99, 33
118, 43, 232
118, 78, 49
161, 159, 80
119, 166, 52
119, 165, 86
126, 171, 55
159, 174, 147
14, 169, 175
49, 152, 251
44, 88, 151
82, 29, 45
76, 35, 243
108, 166, 158
106, 41, 213
10, 114, 236
76, 41, 27
22, 53, 46
166, 26, 209
118, 43, 231
166, 78, 55
163, 165, 66
160, 8, 81
18, 172, 80
19, 34, 52
118, 97, 214
174, 26, 116
48, 180, 208
48, 151, 164
191, 76, 167
163, 106, 46
22, 72, 165
161, 46, 178
195, 124, 171
189, 131, 174
41, 97, 178
175, 107, 40
69, 22, 91
9, 13, 169
107, 19, 171
105, 85, 55
105, 41, 91
3, 116, 160
38, 180, 139
21, 29, 111
163, 43, 32
42, 31, 162
6, 195, 176
196, 233, 171
175, 98, 18
48, 156, 162
48, 155, 153
62, 214, 228
183, 210, 156
66, 128, 165
174, 211, 3
48, 134, 153
192, 222, 163
190, 18, 153
44, 118, 155
192, 99, 211
165, 216, 153
144, 133, 200
183, 94, 236
95, 188, 206
121, 37, 3
132, 101, 1
20, 90, 204
106, 46, 53
68, 26, 171
7, 92, 169
61, 106, 149
118, 89, 208
20, 134, 204
121, 155, 207
79, 94, 55
123, 36, 88
22, 108, 217
83, 99, 70
104, 151, 88
14, 43, 223
44, 11, 85
15, 163, 113
169, 163, 220
121, 44, 90
118, 35, 225
118, 38, 89
18, 159, 209
19, 29, 54
39, 34, 85
85, 93, 232
10, 165, 168
94, 130, 210
212, 37, 59
162, 165, 32
22, 12, 26
39, 173, 229
61, 113, 172
59, 116, 171
188, 96, 149
102, 66, 29
4, 120, 150
4, 46, 218
57, 133, 176
189, 78, 48
192, 74, 176
97, 196, 171
61, 118, 179
55, 110, 44
23, 142, 176
101, 51, 151
20, 36, 208
104, 134, 3
104, 125, 204
107, 208, 44
10, 25, 243
9, 83, 25
59, 72, 211
57, 214, 176
102, 92, 54
6, 80, 168
18, 55, 231
160, 191, 160
4, 21, 213
57, 140, 237
183, 114, 166
90, 174, 53
104, 54, 163
95, 93, 48
182, 212, 6
2, 210, 25
39, 65, 3
111, 80, 148
111, 85, 48
49, 128, 170
55, 214, 35
161, 71, 189
181, 136, 199
179, 129, 236
190, 94, 236
166, 133, 176
38, 109, 236
186, 97, 140
48, 157, 2
188, 119, 168
48, 96, 173
165, 122, 104
178, 142, 176
196, 133, 179
175, 107, 154
21, 98, 1
174, 132, 180
179, 133, 1
13, 73, 165
15, 205, 174
197, 143, 175
176, 33, 153
149, 144, 3
182, 108, 132
53, 132, 175
218, 131, 13
192, 106, 180
21, 107, 169
14, 131, 175
190, 143, 172
162, 0, 161
182, 143, 4
182, 130, 171
171, 108, 129
188, 129, 171
162, 215, 236
190, 72, 165
163, 130, 236
55, 132, 155
174, 132, 171
54, 106, 153
190, 98, 18
54, 99, 8
166, 119, 171
189, 132, 168
13, 121, 236
195, 118, 140
53, 132, 29
165, 98, 182
38, 72, 176
13, 121, 163
195, 214, 104
182, 97, 165
163, 108, 200
51, 132, 180
181, 118, 236
196, 142, 231
151, 109, 171
185, 78, 243
162, 133, 172
161, 147, 29
54, 112, 185
38, 107, 162
188, 214, 181
195, 122, 176
175, 214, 189
143, 132, 31
172, 97, 162
189, 133, 188
174, 121, 179
195, 128, 186
78, 142, 172
162, 144, 173
175, 0, 194
162, 143, 180
190, 107, 168
195, 118, 186
182, 124, 180
195, 113, 142
16, 141, 181
198, 142, 181
162, 128, 189
170, 109, 173
162, 144, 173
175, 132, 145
186, 132, 177
218, 143, 173
171, 131, 189
38, 108, 180
213, 139, 181
186, 132, 145
173, 142, 177
171, 143, 173
21, 74, 173
117, 121, 4
176, 214, 174
186, 139, 190
172, 129, 177
182, 132, 173
174, 131, 173
179, 214, 161
193, 121, 172
195, 214, 192
185, 107, 168
181, 118, 173
178, 143, 181
195, 118, 161
162, 138, 173
214, 131, 188
182, 214, 173
176, 216, 188
170, 131, 186
53, 119, 180
13, 216, 172
191, 118, 186
215, 126, 181
190, 128, 161
169, 142, 186
175, 133, 161
175, 216, 177
175, 130, 173
182, 108, 181
179, 121, 180
21, 129, 180
181, 218, 172
171, 205, 194
14, 74, 161
215, 139, 183
175, 132, 161
181, 142, 189
195, 121, 180
195, 139, 161
174, 130, 186
175, 131, 236
181, 107, 169
213, 131, 244
182, 132, 170
212, 214, 161
189, 107, 173
178, 130, 243
193, 133, 161
15, 128, 170
21, 129, 172
220, 127, 172
195, 72, 145
78, 119, 171
14, 97, 145
178, 127, 2
198, 97, 194
14, 133, 171
173, 99, 174
178, 142, 138
181, 139, 183
181, 8, 189
204, 233, 181
191, 0, 169
176, 139, 237
195, 74, 161
181, 133, 168
188, 108, 18
165, 130, 202
136, 132, 2
175, 130, 27
143, 214, 155
186, 118, 206
176, 142, 159
141, 121, 178
181, 98, 25
26, 216, 176
181, 128, 25
173, 133, 15
175, 107, 178
171, 74, 155
179, 98, 164
179, 71, 25
126, 121, 132
175, 216, 1
166, 118, 178
173, 130, 182
50, 108, 166
180, 132, 165
171, 129, 155
214, 103, 166
65, 101, 207
58, 3, 151
77, 90, 158
58, 109, 123
62, 108, 138
58, 88, 46
62, 106, 27
62, 205, 27
62, 205, 228
107, 85, 27
77, 92, 28
50, 180, 222
45, 83, 9
76, 92, 126
107, 91, 121
62, 36, 174
77, 82, 157
184, 93, 81
184, 78, 28
76, 166, 124
41, 89, 227
39, 89, 174
41, 33, 46
62, 90, 48
2, 1, 180
107, 89, 97
14, 96, 14
107, 88, 138
62, 88, 48
107, 33, 48
39, 90, 155
107, 166, 151
14, 95, 138
62, 93, 162
62, 88, 171
105, 29, 167
111, 185, 221
4, 14, 166
62, 96, 227
8, 180, 168
55, 139, 14
182, 99, 183
161, 125, 172
195, 131, 187
186, 132, 173
198, 132, 237
143, 139, 145
174, 216, 173
186, 129, 177
162, 139, 173
57, 104, 230
41, 136, 9
34, 103, 155
107, 214, 4
52, 110, 134
48, 94, 158
51, 205, 249
58, 98, 178
51, 37, 156
43, 11, 1
66, 132, 145
38, 147, 172
195, 128, 189
178, 142, 177
55, 130, 182
171, 214, 173
186, 133, 170
164, 130, 173
53, 107, 177
21, 125, 145
215, 131, 181
195, 132, 161
159, 138, 177
178, 143, 188
179, 129, 173
21, 214, 165
173, 142, 188
186, 132, 173
181, 119, 170
188, 214, 1
165, 122, 186
190, 142, 180
175, 130, 193
188, 206, 189
21, 108, 180
173, 144, 181
55, 128, 188
171, 133, 170
138, 133, 3
190, 133, 165
176, 97, 8
141, 215, 217
177, 214, 105
162, 131, 243
205, 107, 1
171, 132, 171
195, 133, 103
174, 131, 156
141, 107, 180
182, 112, 3
225, 214, 164
204, 131, 11
164, 215, 1
162, 142, 44
151, 214, 155
169, 129, 105
214, 108, 179
164, 132, 231
178, 130, 134
170, 121, 2
175, 107, 178
173, 97, 15
212, 131, 1
169, 157, 153
171, 118, 129
162, 143, 155
126, 119, 2
195, 121, 199
181, 0, 181
36, 216, 164
173, 132, 236
164, 109, 133
150, 142, 155
191, 214, 202
171, 129, 189
162, 218, 173
197, 106, 188
162, 216, 183
190, 130, 173
162, 119, 168
196, 132, 249
179, 132, 160
190, 151, 183
169, 125, 170
14, 129, 142
173, 139, 181
179, 118, 145
189, 133, 236
164, 98, 188
182, 97, 186
193, 124, 172
179, 216, 129
162, 132, 189
163, 74, 165
72, 132, 173
162, 121, 172
195, 139, 236
179, 118, 186
122, 216, 161
195, 107, 188
166, 147, 170
195, 119, 186
166, 139, 3
175, 157, 174
171, 71, 170
151, 130, 11
195, 214, 171
167, 214, 174
179, 130, 171
172, 214, 175
171, 116, 11
70, 133, 173
162, 144, 177
175, 97, 194
162, 121, 180
190, 132, 168
182, 119, 186
195, 125, 180
165, 120, 142
70, 217, 181
179, 142, 161
175, 132, 189
169, 109, 173
162, 143, 173
175, 130, 186
188, 106, 177
218, 147, 161
175, 131, 189
38, 214, 180
213, 138, 181
13, 132, 145
215, 143, 236
181, 121, 189
