Band0, Band1, Band2
101, 87, 225
104, 168, 77
111, 181, 99
81, 35, 76
96, 89, 220
110, 93, 35
7, 106, 238
8, 85, 244
192, 131, 171
189, 142, 132
52, 133, 13
184, 206, 217
110, 167, 153
60, 71, 139
57, 118, 181
183, 114, 155
164, 217, 176
149, 109, 236
163, 118, 129
212, 131, 1
49, 120, 174
12, 0, 165
60, 8, 178
220, 147, 184
182, 118, 145
17, 144, 181
215, 121, 161
179, 72, 172
162, 147, 183
48, 128, 194
178, 139, 166
197, 116, 181
174, 143, 189
214, 121, 172
182, 131, 193
168, 121, 186
178, 129, 173
186, 130, 177
165, 133, 189
190, 121, 187
183, 133, 170
216, 131, 181
195, 128, 189
175, 133, 173
182, 142, 189
174, 118, 176
198, 131, 170
0, 121, 188
176, 216, 189
171, 129, 161
195, 132, 173
197, 128, 189
181, 129, 189
178, 233, 181
220, 117, 189
61, 80, 170
12, 20, 9
10, 22, 41
5, 83, 240
95, 61, 133
93, 87, 4
105, 21, 228
65, 229, 247
64, 150, 24
55, 237, 21
165, 77, 109
3, 178, 162
5, 184, 168
77, 199, 178
17, 58, 46
39, 29, 124
39, 30, 147
104, 170, 244
97, 195, 141
104, 31, 174
39, 31, 158
39, 29, 157
61, 82, 170
8, 71, 171
196, 135, 5
48, 106, 200
180, 69, 5
182, 205, 217
38, 92, 217
66, 130, 173
20, 209, 153
69, 5, 168
8, 79, 169
39, 25, 113
9, 61, 211
8, 22, 42
9, 61, 20
8, 126, 21
9, 61, 46
9, 91, 154
7, 207, 121
183, 157, 13
77, 81, 231
9, 19, 28
22, 63, 164
163, 83, 220
22, 19, 143
61, 20, 28
20, 209, 115
43, 11, 53
38, 130, 3
126, 235, 240
96, 8, 17
41, 120, 20
94, 174, 245
5, 63, 246
9, 84, 250
9, 82, 249
7, 124, 247
5, 61, 33
184, 129, 233
185, 211, 5
112, 21, 153
107, 133, 44
14, 119, 199
97, 22, 113
110, 84, 203
6, 44, 46
10, 162, 152
9, 174, 161
77, 174, 232
104, 203, 142
104, 194, 221
93, 177, 142
20, 188, 139
164, 168, 97
182, 26, 236
177, 67, 229
164, 19, 138
189, 20, 217
182, 18, 217
165, 112, 228
171, 18, 44
171, 112, 229
165, 112, 49
165, 205, 45
167, 210, 229
183, 21, 227
192, 118, 121
165, 130, 11
214, 214, 171
12, 63, 24
8, 115, 175
9, 181, 158
41, 110, 88
14, 59, 157
95, 169, 158
68, 114, 161
39, 89, 230
39, 86, 121
22, 27, 158
61, 201, 167
96, 169, 152
87, 26, 162
96, 86, 121
112, 87, 44
112, 3, 169
22, 125, 33
104, 61, 130
96, 22, 17
96, 87, 17
4, 22, 20
5, 120, 245
97, 168, 158
96, 30, 156
96, 19, 158
96, 86, 27
7, 95, 158
192, 126, 207
15, 126, 153
109, 27, 4
104, 96, 83
6, 47, 94
192, 112, 237
101, 192, 94
22, 93, 223
22, 95, 13
68, 34, 158
10, 85, 167
57, 143, 160
180, 65, 106
180, 231, 14
182, 228, 179
183, 125, 31
165, 124, 29
183, 125, 14
66, 72, 167
180, 98, 237
88, 63, 14
105, 84, 29
60, 113, 149
4, 21, 116
111, 23, 138
4, 91, 162
4, 139, 6
183, 131, 8
189, 206, 154
62, 206, 113
5, 91, 228
104, 25, 138
104, 22, 153
7, 90, 158
105, 87, 114
112, 113, 162
105, 71, 199
199, 127, 5
11, 68, 132
96, 25, 30
95, 84, 179
96, 61, 14
93, 63, 156
95, 23, 15
93, 209, 13
95, 83, 116
85, 240, 4
8, 87, 174
23, 243, 247
196, 238, 246
196, 150, 23
196, 251, 238
197, 225, 21
10, 93, 123
104, 86, 163
104, 85, 122
69, 91, 168
9, 87, 167
8, 3, 173
111, 235, 21
5, 62, 22
9, 120, 21
5, 21, 23
9, 23, 246
9, 21, 21
9, 120, 247
9, 60, 23
9, 60, 23
9, 82, 245
95, 62, 19
66, 11, 162
60, 8, 138
118, 25, 31
20, 60, 14
22, 22, 113
105, 207, 200
7, 177, 149
57, 230, 243
5, 21, 231
191, 129, 29
38, 206, 44
102, 207, 143
105, 61, 42
96, 63, 20
9, 123, 21
5, 22, 17
7, 60, 4
44, 163, 173
55, 254, 21
28, 242, 241
11, 64, 29
49, 161, 168
116, 62, 106
105, 87, 104
96, 84, 33
93, 82, 11
96, 23, 16
95, 61, 16
96, 22, 21
9, 23, 23
10, 120, 246
5, 120, 246
108, 124, 21
101, 81, 237
20, 235, 131
104, 61, 15
105, 84, 200
15, 119, 233
111, 22, 143
68, 91, 151
7, 154, 221
176, 88, 28
220, 100, 45
195, 42, 52
181, 52, 147
185, 57, 48
188, 52, 48
188, 52, 125
184, 42, 79
188, 34, 47
39, 20, 229
93, 63, 138
96, 63, 12
97, 61, 21
5, 22, 21
9, 60, 23
9, 61, 21
8, 92, 249
8, 113, 237
8, 121, 40
57, 97, 167
55, 118, 156
165, 130, 203
171, 132, 236
64, 94, 199
219, 144, 190
180, 126, 173
13, 116, 183
195, 138, 189
190, 122, 161
183, 124, 170
198, 73, 172
186, 143, 161
171, 133, 189
190, 132, 189
163, 119, 4
49, 72, 211
126, 124, 13
44, 66, 133
183, 233, 14
195, 108, 204
160, 142, 25
196, 129, 176
204, 214, 165
162, 130, 180
174, 0, 180
165, 74, 12
162, 206, 236
175, 131, 1
8, 3, 79
160, 94, 59
59, 193, 212
6, 177, 168
107, 3, 178
15, 198, 168
21, 45, 9
110, 70, 106
109, 23, 20
2, 209, 21
9, 191, 152
10, 81, 161
8, 113, 180
10, 113, 177
220, 65, 31
60, 229, 154
184, 207, 141
112, 207, 178
60, 210, 238
54, 137, 244
191, 107, 238
44, 95, 27
62, 151, 171
220, 139, 178
197, 121, 159
126, 214, 183
175, 129, 174
164, 130, 172
65, 228, 230
42, 235, 21
11, 23, 7
96, 209, 69
105, 29, 73
95, 162, 222
96, 85, 220
96, 64, 34
9, 62, 21
97, 61, 19
95, 23, 5
93, 209, 200
104, 22, 113
104, 209, 138
7, 82, 121
68, 113, 168
54, 65, 26
68, 83, 201
8, 113, 168
15, 71, 199
214, 65, 13
188, 119, 233
182, 97, 244
174, 210, 209
186, 125, 50
119, 138, 53
190, 107, 13
175, 65, 229
196, 99, 1
195, 124, 185
150, 154, 5
161, 72, 236
178, 142, 44
171, 133, 172
175, 130, 236
109, 63, 26
96, 23, 29
96, 181, 132
105, 87, 131
95, 23, 5
96, 61, 14
95, 84, 11
96, 25, 136
61, 85, 167
10, 2, 170
8, 82, 169
8, 3, 170
39, 70, 207
22, 23, 104
22, 63, 14
39, 83, 113
3, 13, 171
40, 63, 218
40, 81, 25
26, 230, 132
7, 24, 133
101, 61, 11
43, 157, 211
116, 64, 17
105, 209, 15
111, 61, 29
68, 86, 168
5, 3, 177
5, 69, 24
10, 60, 23
8, 60, 133
59, 8, 2
189, 237, 206
58, 124, 5
107, 21, 104
5, 84, 18
101, 61, 131
109, 23, 20
9, 22, 21
10, 122, 247
8, 113, 191
49, 0, 156
191, 124, 12
165, 74, 0
179, 143, 187
134, 118, 8
183, 143, 164
173, 106, 27
198, 74, 179
146, 110, 1
174, 98, 11
168, 132, 155
186, 129, 166
188, 239, 24
28, 243, 23
163, 208, 245
68, 5, 127
96, 63, 132
10, 178, 168
8, 82, 170
6, 70, 21
9, 22, 21
9, 61, 241
8, 3, 152
8, 181, 168
9, 84, 161
18, 69, 31
163, 122, 14
22, 22, 27
104, 209, 132
105, 87, 202
105, 22, 44
22, 207, 138
3, 67, 185
97, 25, 28
9, 91, 141
64, 210, 209
44, 110, 175
102, 86, 158
108, 87, 121
10, 92, 173
5, 21, 167
106, 61, 14
109, 64, 17
9, 120, 21
108, 64, 6
10, 183, 168
5, 79, 168
106, 86, 156
109, 85, 158
11, 80, 161
55, 142, 58
184, 22, 58
11, 62, 239
9, 22, 21
10, 120, 23
9, 113, 237
9, 113, 237
97, 61, 130
94, 63, 138
93, 87, 28
96, 87, 4
111, 87, 46
111, 87, 44
108, 85, 46
2, 174, 169
10, 11, 168
10, 85, 168
10, 11, 170
5, 113, 22
109, 62, 131
108, 19, 138
10, 180, 168
17, 19, 7
17, 188, 47
111, 185, 156
96, 198, 140
96, 2, 166
9, 181, 172
42, 180, 167
101, 27, 143
8, 28, 163
49, 124, 169
219, 50, 82
58, 30, 141
163, 169, 148
111, 28, 153
9, 3, 151
66, 143, 190
49, 130, 165
108, 91, 49
15, 192, 221
2, 13, 193
5, 60, 21
109, 61, 105
8, 166, 149
192, 243, 251
101, 5, 123
93, 186, 127
64, 181, 167
96, 80, 214
9, 18, 9
5, 70, 17
97, 63, 31
93, 166, 46
97, 195, 183
94, 181, 15
8, 93, 163
64, 228, 228
14, 210, 200
67, 128, 189
66, 128, 161
192, 118, 160
221, 131, 173
162, 130, 189
205, 215, 181
163, 129, 170
181, 121, 189
197, 132, 165
195, 124, 189
182, 155, 173
174, 121, 135
182, 130, 190
174, 126, 172
101, 61, 7
22, 84, 12
22, 22, 11
39, 80, 14
61, 68, 132
3, 175, 168
10, 81, 172
107, 209, 24
109, 100, 23
5, 118, 250
8, 61, 246
10, 124, 21
10, 181, 140
57, 216, 172
195, 245, 31
185, 235, 131
12, 16, 40
10, 18, 247
9, 120, 249
5, 184, 152
10, 181, 172
8, 84, 140
39, 70, 207
22, 61, 15
161, 22, 105
110, 84, 154
43, 118, 25
66, 129, 173
183, 130, 8
177, 108, 170
42, 119, 230
9, 20, 155
8, 163, 11
55, 214, 172
101, 93, 45
96, 87, 157
4, 18, 138
8, 118, 174
43, 118, 199
57, 128, 161
102, 181, 156
101, 91, 127
111, 84, 4
96, 87, 27
95, 23, 27
96, 66, 153
43, 182, 111
42, 21, 16
111, 113, 9
15, 66, 229
12, 195, 145
10, 3, 169
10, 84, 168
17, 64, 31
18, 209, 29
18, 16, 233
107, 19, 164
60, 113, 180
43, 119, 0
76, 119, 190
183, 240, 45
12, 83, 172
196, 229, 26
216, 157, 14
66, 228, 13
64, 217, 138
66, 113, 189
57, 121, 189
104, 205, 174
93, 85, 80
22, 19, 178
107, 21, 79
69, 71, 189
44, 133, 26
18, 208, 0
94, 69, 133
96, 25, 105
88, 207, 113
6, 211, 250
196, 254, 23
28, 149, 245
190, 150, 245
90, 88, 214
68, 195, 163
58, 81, 163
96, 4, 168
21, 203, 162
39, 168, 163
22, 84, 47
161, 82, 227
104, 187, 211
108, 203, 167
85, 175, 149
118, 182, 89
22, 171, 166
105, 190, 99
22, 169, 158
118, 82, 158
105, 63, 217
3, 60, 24
163, 191, 73
94, 124, 246
22, 4, 219
66, 33, 161
177, 60, 50
164, 18, 229
182, 205, 229
165, 18, 49
162, 20, 58
164, 18, 58
163, 205, 123
65, 11, 87
183, 205, 46
183, 217, 176
44, 238, 241
221, 243, 247
55, 149, 24
199, 150, 19
105, 229, 23
5, 86, 97
7, 21, 141
10, 84, 167
10, 181, 169
9, 69, 21
10, 120, 22
5, 21, 23
5, 62, 15
10, 2, 152
5, 82, 168
106, 64, 14
17, 61, 15
18, 21, 113
62, 22, 35
7, 195, 170
49, 138, 169
183, 130, 156
165, 107, 133
13, 97, 132
112, 207, 175
41, 81, 250
6, 23, 156
107, 20, 179
8, 12, 166
68, 205, 168
192, 120, 236
180, 151, 13
26, 214, 236
163, 118, 175
63, 0, 1
64, 128, 147
195, 107, 178
165, 129, 187
214, 142, 58
190, 138, 166
182, 131, 18
60, 71, 87
190, 107, 194
169, 131, 172
178, 144, 188
178, 106, 173
161, 131, 189
182, 233, 161
190, 106, 186
182, 125, 173
186, 118, 165
14, 131, 189
198, 129, 161
163, 131, 188
193, 132, 172
227, 123, 189
190, 132, 187
13, 97, 173
220, 144, 161
162, 124, 145
60, 128, 196
96, 86, 59
104, 3, 46
105, 90, 82
3, 11, 173
66, 118, 161
66, 128, 173
180, 134, 134
161, 73, 59
2, 201, 167
97, 185, 237
96, 87, 26
62, 212, 13
101, 87, 46
108, 20, 227
97, 87, 156
96, 63, 123
4, 86, 162
8, 82, 168
66, 214, 212
181, 207, 28
61, 47, 167
57, 119, 237
49, 118, 145
38, 139, 161
197, 131, 173
221, 136, 32
181, 132, 155
12, 3, 168
68, 87, 168
14, 20, 38
110, 190, 2
107, 31, 167
68, 92, 168
9, 89, 167
181, 41, 125
18, 167, 107
111, 169, 152
10, 9, 167
100, 80, 168
96, 185, 221
96, 86, 221
7, 206, 9
6, 113, 156
44, 147, 5
2, 86, 127
18, 167, 107
107, 167, 1
9, 0, 152
103, 81, 161
188, 27, 39
17, 26, 48
59, 181, 158
55, 238, 42
55, 67, 133
102, 3, 121
5, 64, 130
3, 128, 246
10, 113, 178
23, 231, 103
163, 232, 153
181, 217, 5
67, 11, 189
49, 106, 145
183, 121, 180
181, 131, 189
205, 143, 161
8, 170, 147
22, 86, 55
22, 72, 27
195, 41, 174
22, 85, 27
7, 183, 219
66, 144, 189
66, 106, 170
230, 47, 45
168, 53, 9
176, 47, 8
191, 129, 175
66, 119, 172
191, 95, 162
180, 142, 155
143, 214, 176
178, 160, 206
177, 52, 4
67, 119, 168
192, 107, 209
180, 132, 179
172, 98, 174
143, 214, 200
162, 151, 171
176, 206, 174
170, 132, 243
195, 133, 11
215, 216, 178
162, 128, 26
172, 107, 171
53, 131, 177
61, 81, 172
221, 216, 189
104, 241, 9
2, 161, 211
221, 131, 189
213, 133, 188
188, 131, 183
181, 132, 166
218, 144, 189
191, 129, 161
179, 107, 173
186, 143, 193
171, 108, 46
175, 117, 11
171, 107, 138
12, 5, 168
68, 82, 168
9, 21, 179
21, 111, 59
21, 167, 58
21, 59, 147
20, 44, 51
133, 228, 37
40, 209, 105
18, 87, 154
18, 206, 178
18, 41, 47
61, 23, 168
112, 112, 121
22, 168, 32
22, 34, 35
163, 19, 162
93, 22, 149
61, 164, 168
2, 171, 167
162, 168, 148
14, 211, 31
86, 61, 6
10, 69, 22
61, 112, 243
96, 113, 163
199, 250, 131
196, 243, 23
87, 68, 246
109, 114, 234
86, 122, 130
97, 61, 41
58, 64, 23
6, 61, 21
109, 60, 8
10, 181, 168
56, 254, 21
190, 60, 134
103, 211, 27
101, 18, 139
61, 88, 162
192, 140, 26
55, 231, 31
38, 107, 132
58, 18, 138
102, 166, 157
109, 196, 180
6, 17, 180
6, 196, 167
6, 26, 162
10, 87, 170
10, 81, 167
112, 8, 162
221, 251, 238
3, 211, 141
111, 27, 121
5, 191, 174
107, 13, 148
9, 14, 169
7, 1, 167
7, 12, 167
95, 91, 118
96, 61, 12
108, 120, 16
105, 61, 5
39, 63, 113
108, 87, 162
11, 85, 168
9, 81, 165
5, 90, 168
9, 92, 167
17, 87, 228
109, 21, 116
109, 20, 142
10, 1, 172
10, 92, 167
55, 214, 26
2, 119, 174
102, 27, 28
96, 87, 244
192, 227, 24
28, 243, 17
199, 158, 5
164, 184, 79
69, 1, 168
7, 1, 169
21, 169, 36
181, 90, 27
39, 170, 98
39, 170, 139
18, 194, 178
163, 167, 156
22, 60, 153
97, 208, 58
61, 114, 155
7, 8, 0
10, 69, 22
10, 11, 171
199, 233, 238
188, 252, 250
12, 16, 29
109, 21, 17
9, 62, 21
10, 195, 163
10, 112, 180
185, 237, 21
221, 148, 11
185, 135, 244
102, 202, 158
109, 14, 150
9, 82, 171
110, 18, 69
96, 86, 142
95, 69, 15
95, 64, 11
104, 209, 132
7, 85, 28
103, 90, 167
10, 21, 1
192, 220, 229
219, 215, 11
183, 104, 229
180, 130, 238
180, 46, 174
164, 52, 156
66, 119, 160
116, 200, 157
96, 198, 185
9, 184, 171
61, 63, 168
109, 69, 31
95, 12, 130
19, 61, 202
85, 80, 118
60, 111, 4
95, 108, 219
109, 192, 222
6, 14, 167
94, 95, 225
93, 209, 62
6, 208, 243
61, 138, 191
28, 251, 21
6, 38, 249
7, 195, 99
9, 161, 167
110, 19, 116
10, 69, 24
48, 217, 64
95, 5, 153
165, 167, 2
165, 42, 205
133, 38, 45
66, 184, 151
