Band0, Band1, Band2
60, 125, 216
6, 133, 219
190, 164, 113
80, 115, 39
104, 17, 5
83, 14, 13
83, 9, 157
193, 74, 60
174, 158, 123
15, 157, 80
13, 151, 58
170, 9, 26
119, 13, 154
141, 79, 200
126, 12, 139
127, 12, 138
135, 9, 200
127, 12, 132
138, 11, 27
43, 208, 37
180, 233, 15
183, 142, 3
98, 192, 213
85, 116, 154
57, 126, 93
43, 88, 185
38, 72, 105
238, 101, 231
55, 101, 48
164, 155, 200
173, 98, 58
178, 103, 228
220, 103, 200
214, 155, 229
220, 98, 155
169, 228, 40
222, 97, 80
162, 220, 113
223, 134, 3
175, 214, 228
215, 155, 26
198, 157, 227
176, 157, 176
26, 98, 58
215, 157, 143
198, 153, 8
193, 214, 64
182, 78, 3
48, 121, 185
22, 88, 211
248, 221, 131
196, 221, 6
199, 158, 134
44, 134, 33
99, 210, 55
42, 158, 231
196, 155, 134
182, 101, 104
179, 101, 200
100, 41, 88
81, 42, 87
93, 46, 69
85, 38, 210
93, 44, 132
185, 130, 7
183, 214, 206
188, 73, 5
81, 169, 199
113, 14, 114
83, 15, 200
125, 173, 200
125, 15, 200
122, 13, 200
78, 173, 207
45, 115, 35
77, 137, 44
42, 249, 17
51, 212, 206
74, 138, 56
113, 103, 233
119, 98, 230
80, 157, 113
62, 239, 43
185, 212, 37
34, 158, 47
46, 77, 128
50, 162, 107
110, 85, 209
186, 88, 59
200, 218, 59
17, 74, 37
55, 236, 245
199, 238, 6
180, 251, 17
100, 12, 71
193, 114, 62
90, 117, 14
6, 8, 182
49, 140, 41
202, 234, 245
53, 77, 64
7, 165, 129
15, 160, 36
35, 45, 128
72, 48, 108
203, 101, 47
70, 101, 48
34, 225, 231
25, 221, 200
6, 76, 119
203, 103, 207
85, 43, 69
192, 144, 105
180, 233, 131
49, 133, 3
223, 145, 15
92, 163, 30
34, 117, 55
49, 159, 202
54, 144, 72
24, 139, 69
54, 131, 70
48, 130, 223
112, 77, 116
18, 140, 133
18, 126, 136
53, 153, 138
8, 114, 213
170, 53, 125
204, 116, 132
160, 12, 114
117, 9, 56
117, 9, 231
70, 116, 29
212, 46, 49
70, 159, 157
193, 99, 235
72, 43, 51
72, 73, 56
106, 73, 115
184, 48, 89
70, 151, 113
193, 158, 29
18, 140, 6
13, 217, 29
0, 99, 232
20, 163, 232
125, 12, 55
78, 9, 70
204, 159, 214
124, 159, 232
122, 163, 213
78, 9, 213
200, 10, 174
122, 11, 223
123, 10, 55
200, 114, 88
48, 9, 200
54, 73, 203
34, 152, 138
186, 73, 113
34, 74, 200
33, 116, 202
20, 51, 87
55, 13, 14
163, 161, 238
88, 177, 223
123, 15, 133
79, 15, 14
78, 15, 12
78, 175, 209
112, 21, 151
38, 134, 32
198, 74, 5
86, 58, 85
124, 151, 90
200, 152, 30
200, 101, 90
200, 103, 55
70, 212, 69
185, 240, 105
44, 208, 4
184, 242, 5
81, 212, 56
19, 101, 88
185, 173, 81
72, 9, 217
138, 9, 103
124, 115, 13
117, 15, 200
70, 13, 26
45, 115, 200
70, 10, 45
203, 117, 135
5, 38, 214
55, 96, 209
182, 114, 4
186, 88, 165
14, 128, 0
198, 221, 62
197, 151, 35
175, 103, 232
197, 214, 36
162, 157, 233
178, 101, 231
215, 141, 58
195, 103, 25
194, 101, 26
196, 101, 205
184, 73, 206
64, 11, 13
166, 216, 219
22, 57, 153
132, 47, 228
184, 114, 205
64, 92, 54
