Band0, Band1, Band2
106, 14, 53
68, 112, 168
66, 118, 189
55, 132, 236
14, 114, 168
214, 228, 188
171, 131, 177
112, 189, 111
100, 184, 150
66, 128, 189
49, 121, 173
183, 214, 188
13, 107, 139
133, 184, 169
189, 73, 168
91, 186, 86
66, 81, 186
49, 133, 145
183, 215, 173
176, 216, 188
126, 131, 186
85, 173, 168
92, 59, 111
66, 122, 189
66, 121, 189
55, 132, 165
164, 142, 186
170, 133, 161
97, 187, 109
61, 11, 189
66, 142, 173
196, 133, 180
163, 129, 180
54, 97, 189
51, 132, 161
179, 114, 161
97, 189, 54
66, 121, 190
183, 9, 169
189, 129, 145
178, 142, 169
189, 108, 188
188, 128, 163
4, 57, 91
66, 123, 190
43, 117, 172
196, 109, 170
189, 109, 161
214, 129, 243
49, 129, 189
175, 116, 189
48, 47, 168
59, 124, 183
85, 57, 85
181, 126, 186
14, 130, 145
178, 127, 172
53, 72, 189
138, 48, 54
186, 154, 217
38, 110, 175
194, 100, 33
176, 151, 164
205, 39, 138
221, 155, 204
201, 94, 25
195, 102, 151
117, 97, 29
181, 133, 195
183, 215, 173
212, 129, 170
141, 215, 161
186, 118, 173
8, 185, 79
8, 5, 161
7, 3, 168
68, 112, 170
68, 71, 170
49, 72, 169
44, 100, 173
9, 85, 167
102, 85, 151
68, 78, 161
66, 139, 161
55, 121, 187
165, 98, 186
141, 121, 173
109, 181, 227
68, 165, 168
66, 131, 189
55, 107, 161
180, 124, 180
13, 108, 161
214, 142, 186
175, 142, 177
181, 107, 161
69, 27, 99
4, 93, 117
4, 20, 150
8, 87, 150
9, 87, 171
8, 84, 168
8, 87, 168
10, 71, 161
66, 128, 180
44, 107, 181
64, 129, 170
54, 114, 161
185, 72, 168
13, 109, 169
160, 94, 169
64, 108, 107
186, 110, 151
14, 155, 211
174, 101, 53
13, 91, 53
44, 100, 151
164, 143, 188
218, 144, 186
168, 218, 186
161, 74, 173
212, 205, 187
165, 215, 177
178, 151, 219
194, 111, 5
213, 103, 204
21, 101, 209
186, 98, 147
191, 124, 190
219, 117, 160
192, 107, 186
126, 214, 177
220, 126, 187
165, 154, 208
220, 156, 229
202, 103, 176
197, 36, 11
196, 121, 183
143, 139, 145
174, 130, 173
188, 121, 177
176, 139, 181
173, 39, 206
174, 100, 53
189, 92, 229
175, 143, 190
189, 214, 177
168, 121, 170
112, 30, 48
162, 53, 65
7, 2, 167
109, 30, 152
9, 184, 171
7, 171, 168
68, 119, 161
8, 8, 170
68, 0, 169
8, 113, 170
44, 80, 167
49, 214, 183
183, 132, 177
174, 121, 145
215, 143, 181
195, 118, 173
159, 138, 177
178, 143, 188
175, 128, 173
38, 214, 165
173, 142, 188
186, 132, 173
181, 119, 170
188, 214, 1
188, 129, 145
57, 122, 181
195, 71, 169
190, 130, 189
69, 176, 211
66, 140, 188
55, 132, 183
165, 142, 170
173, 143, 189
72, 0, 170
196, 140, 236
169, 128, 189
14, 228, 185
176, 131, 172
54, 132, 161
69, 114, 161
179, 111, 244
212, 216, 161
185, 106, 180
38, 139, 173
