Band0, Band1, Band2
17, 88, 27
198, 128, 29
7, 201, 221
85, 199, 221
104, 175, 221
78, 171, 27
16, 182, 111
19, 183, 94
59, 191, 219
3, 80, 172
54, 98, 147
14, 26, 231
18, 88, 152
42, 119, 229
160, 191, 80
96, 29, 127
39, 90, 107
18, 91, 27
106, 18, 232
6, 180, 87
18, 185, 162
186, 159, 64
6, 81, 127
111, 209, 207
10, 14, 218
10, 81, 168
59, 125, 223
108, 19, 233
68, 11, 189
24, 94, 179
162, 107, 104
43, 116, 217
92, 194, 221
104, 29, 231
7, 26, 171
190, 118, 233
163, 89, 227
2, 185, 151
104, 187, 3
66, 88, 162
163, 9, 35
107, 185, 151
87, 198, 166
104, 197, 163
81, 193, 175
104, 193, 121
19, 192, 25
110, 193, 171
64, 11, 28
41, 94, 219
184, 88, 228
182, 71, 46
105, 42, 147
110, 183, 149
22, 195, 147
104, 82, 171
104, 30, 73
19, 161, 213
59, 191, 222
39, 162, 125
93, 182, 117
111, 191, 221
7, 174, 168
7, 173, 166
9, 175, 169
111, 186, 150
4, 165, 219
4, 181, 149
49, 11, 166
93, 167, 219
20, 34, 228
118, 41, 81
39, 89, 213
61, 93, 221
43, 80, 149
185, 46, 138
188, 26, 147
110, 71, 211
15, 26, 219
10, 172, 140
9, 180, 169
9, 12, 167
14, 29, 108
68, 72, 160
10, 82, 161
9, 78, 172
9, 11, 212
49, 71, 170
109, 11, 87
10, 80, 173
6, 180, 164
8, 11, 171
109, 23, 210
59, 61, 29
6, 23, 1
18, 91, 46
41, 45, 149
18, 30, 124
107, 31, 151
109, 52, 211
109, 41, 151
7, 180, 171
188, 88, 4
15, 113, 25
184, 71, 45
42, 106, 227
105, 27, 156
66, 102, 161
11, 1, 169
10, 84, 161
109, 109, 148
6, 61, 46
9, 119, 209
109, 83, 159
9, 19, 219
111, 52, 220
96, 193, 150
93, 194, 167
85, 173, 162
104, 193, 221
19, 183, 221
104, 183, 97
104, 169, 95
104, 52, 99
104, 167, 222
93, 167, 221
106, 48, 222
43, 162, 176
40, 159, 211
74, 37, 51
43, 72, 168
182, 73, 49
142, 155, 3
38, 97, 147
181, 155, 44
40, 98, 147
181, 157, 206
21, 73, 49
21, 134, 27
183, 100, 107
182, 94, 25
183, 96, 125
165, 43, 48
164, 26, 149
159, 182, 1
104, 170, 221
163, 169, 152
118, 33, 109
18, 89, 53
17, 41, 175
104, 52, 206
105, 176, 121
93, 200, 164
93, 197, 211
161, 186, 232
14, 57, 222
58, 174, 179
104, 190, 151
111, 197, 167
108, 197, 171
93, 58, 127
111, 42, 175
76, 180, 174
18, 41, 217
96, 185, 149
3, 114, 169
10, 180, 168
49, 174, 87
19, 71, 123
93, 189, 121
104, 172, 222
7, 184, 167
112, 79, 160
49, 114, 168
165, 56, 50
94, 188, 163
104, 31, 171
60, 167, 159
50, 38, 54
54, 118, 106
54, 217, 228
6, 90, 155
6, 92, 219
96, 19, 8
60, 83, 164
41, 36, 205
17, 180, 149
41, 33, 149
53, 46, 53
185, 81, 42
62, 83, 232
62, 29, 149
188, 9, 61
197, 99, 89
190, 118, 235
64, 79, 54
48, 101, 235
165, 99, 91
181, 34, 233
66, 71, 223
183, 77, 149
179, 158, 228
166, 107, 227
186, 153, 178
176, 36, 227
180, 134, 28
212, 101, 228
182, 101, 13
175, 102, 139
196, 94, 156
165, 102, 157
192, 89, 28
66, 26, 1
14, 38, 149
104, 2, 221
39, 30, 111
60, 38, 219
60, 184, 168
171, 43, 80
185, 26, 48
74, 79, 121
111, 167, 85
93, 57, 221
39, 169, 158
19, 53, 107
85, 26, 121
95, 93, 204
110, 28, 100
43, 173, 177
183, 233, 105
102, 169, 220
104, 29, 99
39, 41, 48
68, 174, 160
19, 42, 111
15, 89, 128
48, 107, 202
16, 85, 51
53, 106, 55
21, 80, 228
188, 80, 227
45, 88, 64
90, 26, 79
76, 83, 151
184, 206, 214
39, 113, 123
1, 209, 135
90, 113, 199
108, 23, 174
107, 22, 227
111, 21, 213
105, 93, 213
3, 160, 210
21, 29, 79
104, 44, 213
96, 51, 1
60, 180, 87
96, 37, 53
96, 166, 25
64, 79, 221
181, 180, 45
192, 130, 2
182, 108, 104
67, 92, 168
188, 46, 147
85, 112, 25
59, 30, 119
167, 167, 73
22, 51, 219
22, 182, 120
160, 172, 81
113, 172, 222
104, 182, 111
87, 51, 222
87, 44, 222
110, 30, 127
66, 118, 11
40, 114, 155
75, 106, 231
197, 0, 175
97, 170, 168
20, 187, 232
19, 193, 159
160, 188, 121
22, 191, 218
160, 182, 213
20, 42, 79
111, 30, 148
43, 159, 199
58, 180, 53
13, 88, 149
184, 55, 111
95, 29, 25
22, 29, 151
22, 28, 222
39, 26, 48
39, 93, 122
107, 21, 213
2, 84, 211
68, 8, 161
191, 90, 127
219, 157, 230
38, 155, 25
135, 104, 200
183, 155, 174
183, 103, 178
165, 98, 29
164, 154, 132
195, 100, 157
182, 152, 138
196, 72, 27
182, 39, 27
163, 99, 147
182, 76, 138
165, 128, 153
38, 35, 228
196, 72, 200
66, 11, 2
14, 133, 180
65, 180, 211
166, 130, 49
4, 201, 164
104, 29, 219
95, 42, 219
18, 53, 219
116, 41, 151
22, 52, 147
39, 30, 2
2, 183, 151
104, 30, 148
107, 52, 211
110, 197, 152
105, 177, 114
87, 14, 199
160, 192, 213
22, 51, 231
20, 53, 220
20, 166, 79
95, 34, 219
108, 26, 53
61, 161, 121
189, 80, 147
9, 201, 167
18, 191, 227
6, 174, 210
8, 84, 160
11, 80, 170
49, 78, 167
97, 83, 178
9, 23, 212
60, 113, 1
58, 23, 199
18, 93, 124
42, 53, 211
39, 166, 125
39, 167, 79
163, 186, 228
22, 57, 121
163, 169, 138
71, 193, 151
108, 196, 167
104, 194, 167
16, 170, 152
6, 197, 167
59, 81, 1
183, 228, 81
88, 133, 31
48, 107, 205
61, 20, 211
22, 27, 109
104, 20, 107
104, 85, 109
104, 90, 64
104, 205, 54
20, 89, 107
22, 166, 230
104, 92, 81
93, 205, 51
61, 206, 211
59, 165, 53
87, 167, 127
15, 184, 213
45, 79, 79
0, 161, 227
104, 29, 107
4, 27, 168
106, 176, 151
176, 97, 234
42, 185, 121
4, 19, 148
111, 60, 55
8, 180, 211
59, 180, 53
161, 222, 65
95, 27, 219
104, 205, 232
109, 91, 217
8, 171, 169
106, 69, 204
109, 62, 5
109, 60, 26
9, 34, 151
59, 9, 160
190, 33, 45
123, 106, 121
7, 180, 155
44, 161, 2
9, 173, 212
10, 80, 172
7, 171, 167
189, 97, 105
38, 80, 232
107, 41, 168
44, 29, 107
88, 57, 223
93, 161, 202
93, 88, 64
104, 42, 220
86, 41, 213
93, 182, 217
96, 167, 219
6, 175, 167
189, 214, 46
107, 89, 209
110, 2, 151
112, 184, 169
183, 101, 51
81, 43, 107
183, 99, 29
106, 80, 138
182, 108, 51
182, 72, 233
135, 152, 56
40, 95, 151
183, 76, 233
179, 73, 0
163, 112, 55
188, 101, 107
191, 97, 31
161, 108, 219
163, 100, 26
182, 97, 53
14, 97, 231
183, 36, 108
22, 101, 13
175, 94, 211
104, 103, 58
199, 99, 48
95, 108, 231
182, 130, 107
104, 108, 27
181, 110, 53
21, 158, 27
38, 138, 48
21, 100, 48
96, 109, 232
38, 90, 51
17, 106, 121
117, 78, 220
160, 90, 107
191, 108, 221
188, 72, 165
105, 128, 169
185, 80, 163
177, 119, 229
14, 79, 129
90, 79, 48
188, 79, 51
185, 80, 87
7, 19, 27
111, 16, 219
105, 19, 69
105, 60, 26
6, 22, 208
6, 60, 5
109, 115, 208
6, 120, 33
6, 61, 236
6, 120, 3
9, 21, 159
7, 89, 150
9, 88, 212
7, 113, 236
48, 136, 131
16, 81, 14
97, 44, 222
101, 195, 152
94, 175, 152
93, 190, 167
85, 12, 126
85, 183, 99
85, 183, 222
85, 51, 99
93, 161, 111
109, 28, 149
188, 106, 210
85, 107, 171
48, 128, 231
39, 161, 152
4, 202, 168
110, 183, 202
68, 21, 173
185, 161, 89
58, 78, 168
166, 112, 49
4, 93, 85
7, 120, 87
8, 174, 40
9, 174, 160
9, 180, 169
9, 1, 12
9, 81, 209
9, 11, 208
