Band0, Band1, Band2
186, 132, 177
188, 133, 174
185, 97, 172
179, 131, 5
54, 0, 176
162, 133, 176
175, 132, 132
188, 0, 180
195, 106, 8
42, 107, 209
195, 0, 236
186, 108, 200
185, 132, 171
38, 8, 55
162, 132, 163
181, 129, 130
188, 72, 228
186, 138, 236
164, 97, 13
186, 116, 211
181, 90, 167
53, 132, 14
181, 71, 175
171, 138, 163
188, 99, 154
181, 71, 162
38, 107, 26
190, 94, 171
181, 130, 155
165, 112, 105
48, 131, 211
161, 132, 236
188, 132, 175
195, 132, 236
190, 130, 155
159, 107, 166
181, 129, 175
53, 142, 25
162, 106, 161
188, 121, 25
179, 73, 174
171, 214, 129
174, 129, 155
181, 216, 155
190, 106, 165
189, 98, 8
54, 97, 155
161, 119, 164
54, 132, 105
195, 97, 40
54, 99, 8
163, 119, 0
181, 128, 168
186, 133, 6
195, 129, 169
53, 106, 153
162, 98, 11
191, 33, 165
186, 124, 163
197, 130, 14
163, 132, 165
163, 97, 132
21, 119, 1
195, 132, 155
195, 121, 25
195, 107, 179
181, 130, 159
195, 107, 172
161, 130, 26
190, 118, 170
191, 112, 138
17, 216, 172
190, 122, 14
179, 132, 1
166, 130, 153
48, 205, 180
162, 130, 175
54, 132, 175
174, 132, 166
169, 118, 2
189, 214, 132
53, 116, 1
14, 121, 153
190, 107, 163
182, 119, 154
54, 133, 174
182, 120, 142
16, 151, 208
195, 142, 11
195, 128, 180
174, 109, 236
164, 142, 155
76, 108, 149
190, 71, 179
165, 143, 3
174, 74, 176
38, 108, 178
197, 132, 2
0, 132, 164
178, 214, 5
182, 122, 171
21, 98, 179
65, 113, 32
38, 0, 180
181, 133, 229
178, 142, 236
38, 128, 171
188, 130, 105
175, 107, 160
190, 216, 179
181, 90, 149
197, 132, 4
181, 74, 236
181, 138, 178
41, 191, 89
3, 165, 167
54, 99, 59
186, 8, 235
76, 184, 121
0, 171, 232
198, 0, 218
205, 9, 88
172, 112, 232
181, 160, 205
93, 32, 97
192, 215, 11
187, 102, 48
188, 92, 49
52, 155, 230
15, 18, 138
53, 151, 205
107, 112, 49
192, 94, 161
183, 128, 2
87, 114, 66
19, 230, 26
186, 99, 107
65, 12, 121
53, 109, 32
136, 171, 235
118, 39, 227
53, 119, 59
58, 126, 57
190, 94, 80
116, 2, 1
183, 44, 89
197, 46, 55
175, 113, 215
212, 71, 234
213, 48, 47
166, 20, 48
167, 165, 207
73, 124, 31
59, 161, 111
44, 80, 107
169, 98, 66
161, 82, 235
73, 111, 204
188, 77, 70
3, 81, 167
62, 79, 220
145, 158, 59
186, 139, 49
78, 228, 58
86, 65, 207
49, 114, 57
185, 8, 174
86, 229, 61
178, 187, 220
65, 107, 221
53, 130, 32
174, 167, 112
78, 228, 92
193, 127, 39
186, 124, 60
109, 95, 58
23, 151, 79
185, 108, 32
162, 193, 81
157, 0, 230
166, 89, 107
169, 92, 51
61, 184, 150
44, 159, 221
151, 161, 69
132, 41, 215
169, 163, 107
69, 80, 168
190, 113, 230
168, 80, 82
2, 36, 147
70, 47, 79
45, 162, 107
64, 12, 223
58, 159, 150
174, 134, 72
39, 206, 109
21, 107, 64
22, 90, 64
118, 99, 233
118, 99, 213
169, 99, 79
193, 96, 81
66, 79, 221
59, 72, 162
167, 110, 61
118, 48, 149
56, 49, 205
159, 43, 108
181, 95, 30
163, 26, 231
14, 166, 29
181, 47, 64
172, 164, 53
37, 159, 205
42, 59, 219
18, 26, 122
16, 175, 79
172, 79, 235
181, 48, 49
162, 34, 48
64, 36, 95
64, 80, 151
188, 214, 207
22, 95, 67
163, 44, 203
163, 159, 49
205, 79, 232
66, 79, 151
107, 79, 151
38, 119, 159
78, 40, 67
105, 109, 65
21, 88, 227
181, 34, 64
181, 33, 229
14, 38, 231
186, 76, 205
16, 36, 214
188, 34, 216
21, 38, 120
13, 100, 122
174, 38, 216
162, 33, 149
51, 205, 224
188, 106, 67
51, 8, 233
16, 108, 50
53, 0, 81
73, 92, 231
159, 110, 80
50, 180, 79
41, 214, 66
185, 89, 81
181, 88, 81
80, 26, 86
15, 165, 81
22, 26, 109
171, 36, 109
63, 97, 49
185, 118, 216
48, 96, 225
90, 181, 221
111, 92, 81
44, 159, 163
104, 26, 82
185, 112, 81
63, 106, 121
191, 107, 213
191, 133, 177
188, 130, 174
195, 119, 172
54, 118, 153
161, 108, 181
188, 118, 178
41, 97, 211
179, 144, 6
54, 71, 165
162, 138, 105
175, 132, 175
188, 0, 180
54, 138, 13
174, 118, 172
181, 205, 13
179, 143, 175
53, 128, 172
163, 109, 236
38, 106, 163
50, 130, 159
189, 129, 186
49, 0, 211
42, 110, 168
196, 123, 42
36, 128, 159
164, 109, 154
197, 107, 154
166, 107, 163
185, 99, 202
189, 71, 162
163, 106, 204
195, 108, 165
189, 133, 14
181, 72, 165
197, 133, 156
181, 130, 171
188, 132, 175
195, 132, 236
195, 74, 171
13, 107, 177
174, 130, 13
53, 132, 1
162, 106, 177
189, 129, 32
195, 129, 180
162, 214, 175
175, 128, 155
181, 216, 155
189, 112, 176
190, 214, 8
54, 99, 236
