Band0, Band1, Band2
104, 168, 83
22, 185, 107
105, 186, 107
96, 30, 1
66, 113, 168
182, 130, 171
14, 109, 175
108, 181, 148
95, 167, 53
93, 30, 54
68, 81, 161
192, 112, 162
163, 99, 159
188, 85, 176
83, 81, 107
6, 32, 99
118, 167, 204
39, 30, 107
111, 192, 150
2, 14, 1
5, 174, 211
18, 168, 107
105, 30, 148
10, 1, 145
61, 72, 172
49, 122, 169
101, 203, 167
39, 31, 127
7, 14, 150
97, 175, 171
4, 3, 167
5, 1, 169
61, 112, 168
5, 175, 169
8, 113, 176
5, 113, 172
4, 29, 152
97, 85, 152
4, 181, 164
104, 169, 221
18, 27, 107
93, 91, 85
5, 206, 223
68, 71, 170
191, 9, 236
182, 27, 211
3, 178, 170
94, 195, 167
96, 199, 168
85, 188, 87
105, 195, 227
93, 184, 212
105, 171, 227
108, 191, 150
96, 180, 199
111, 162, 87
68, 81, 168
8, 112, 165
104, 29, 86
105, 27, 99
8, 28, 169
7, 129, 173
43, 112, 160
54, 129, 155
48, 128, 166
11, 5, 169
18, 31, 99
18, 30, 127
15, 30, 151
163, 162, 86
15, 30, 221
105, 176, 167
68, 115, 169
97, 11, 167
10, 84, 167
182, 190, 99
15, 185, 111
14, 31, 152
40, 185, 151
41, 30, 99
112, 2, 211
96, 27, 152
105, 27, 53
93, 26, 219
105, 29, 107
96, 28, 53
112, 2, 211
8, 1, 189
66, 133, 171
183, 79, 169
159, 110, 175
44, 71, 160
54, 133, 177
14, 133, 169
113, 166, 221
14, 181, 204
59, 26, 151
188, 109, 1
17, 1, 164
54, 143, 188
38, 128, 168
188, 92, 104
181, 157, 171
41, 18, 171
185, 95, 169
185, 210, 138
53, 108, 236
181, 112, 167
14, 108, 189
42, 27, 44
48, 74, 181
48, 121, 172
185, 98, 129
102, 32, 85
68, 113, 189
8, 116, 168
19, 93, 86
104, 93, 107
104, 93, 107
7, 86, 127
112, 20, 168
191, 155, 42
1, 26, 211
102, 30, 1
68, 84, 173
49, 74, 171
41, 110, 1
53, 114, 168
102, 201, 151
4, 17, 170
111, 199, 167
87, 29, 70
95, 18, 109
95, 87, 54
4, 91, 107
4, 165, 142
96, 91, 70
95, 19, 205
96, 22, 47
97, 209, 3
61, 11, 168
8, 165, 169
44, 83, 172
11, 63, 211
