Band0, Band1, Band2
12, 25, 160
66, 152, 189
10, 11, 171
8, 207, 87
97, 84, 201
10, 85, 167
68, 129, 170
109, 86, 212
109, 27, 152
9, 26, 168
9, 93, 211
6, 27, 152
9, 89, 163
8, 161, 168
44, 166, 151
9, 161, 140
68, 120, 177
23, 132, 173
41, 129, 177
190, 156, 221
15, 90, 81
171, 0, 64
16, 108, 79
174, 106, 89
174, 151, 85
13, 205, 228
14, 155, 164
110, 81, 168
42, 8, 172
110, 128, 168
188, 18, 80
12, 85, 189
10, 82, 168
10, 82, 170
61, 222, 54
55, 154, 79
188, 110, 32
21, 37, 123
10, 2, 152
2, 169, 172
68, 120, 161
10, 82, 170
192, 216, 56
59, 132, 186
93, 87, 121
109, 82, 85
8, 24, 161
6, 185, 152
9, 1, 169
8, 11, 170
61, 0, 169
14, 210, 110
7, 85, 221
112, 98, 53
11, 5, 170
9, 93, 168
10, 165, 167
66, 97, 167
183, 37, 54
3, 2, 152
8, 51, 167
7, 42, 168
6, 186, 167
10, 120, 169
10, 81, 167
8, 81, 161
6, 168, 151
7, 0, 221
44, 80, 227
59, 88, 162
44, 81, 199
59, 128, 167
112, 78, 167
14, 90, 151
212, 110, 66
161, 94, 81
195, 106, 85
169, 132, 49
39, 94, 223
13, 0, 66
195, 109, 81
106, 162, 225
16, 110, 232
161, 98, 81
194, 94, 85
159, 88, 89
39, 97, 125
117, 132, 225
15, 33, 85
212, 109, 67
39, 108, 232
166, 72, 81
203, 110, 85
174, 110, 107
163, 33, 81
175, 38, 79
118, 33, 222
174, 33, 221
15, 34, 2
64, 118, 185
53, 126, 186
188, 119, 181
48, 216, 237
64, 71, 170
118, 180, 82
11, 3, 151
105, 193, 152
95, 180, 111
86, 89, 87
95, 26, 127
112, 94, 212
105, 99, 167
2, 112, 0
21, 20, 180
5, 2, 211
104, 27, 100
4, 181, 163
60, 98, 229
55, 132, 32
39, 132, 13
222, 134, 10
12, 5, 1
96, 2, 152
60, 106, 46
180, 134, 45
66, 72, 155
43, 129, 224
12, 5, 189
16, 169, 101
41, 59, 100
184, 168, 99
39, 89, 108
7, 26, 162
14, 120, 234
64, 139, 130
112, 113, 175
196, 125, 229
107, 122, 238
12, 5, 169
96, 25, 150
97, 27, 150
96, 4, 168
111, 30, 99
105, 44, 96
18, 42, 77
110, 42, 95
109, 2, 168
8, 84, 161
9, 1, 168
9, 87, 87
9, 24, 160
9, 3, 168
9, 1, 168
9, 27, 168
18, 27, 112
14, 34, 108
39, 34, 109
66, 151, 161
66, 106, 170
11, 16, 180
109, 175, 169
96, 4, 167
106, 201, 152
111, 2, 168
109, 2, 167
9, 174, 169
7, 79, 168
8, 83, 173
66, 132, 172
43, 143, 159
9, 30, 150
11, 84, 186
8, 11, 168
61, 129, 169
188, 165, 211
3, 1, 221
68, 61, 130
5, 82, 169
68, 8, 173
7, 71, 168
42, 51, 79
5, 4, 173
109, 196, 168
111, 197, 167
107, 188, 167
107, 201, 167
6, 30, 152
109, 30, 152
110, 43, 77
4, 89, 167
66, 98, 173
192, 129, 171
96, 167, 85
95, 30, 111
60, 183, 150
192, 73, 204
183, 99, 230
107, 180, 217
48, 73, 231
5, 32, 99
96, 27, 222
9, 25, 168
5, 3, 169
9, 23, 169
109, 18, 48
97, 5, 168
9, 3, 169
7, 102, 221
9, 26, 1
5, 25, 211
9, 61, 160
10, 23, 159
66, 97, 169
165, 8, 45
27, 243, 43
68, 87, 56
7, 41, 87
39, 31, 99
6, 167, 151
60, 159, 169
5, 26, 162
111, 27, 85
111, 41, 95
6, 41, 152
109, 26, 222
6, 90, 87
9, 27, 158
10, 83, 161
8, 85, 139
107, 29, 99
107, 26, 151
112, 180, 127
44, 104, 210
66, 116, 168
4, 4, 167
66, 139, 183
107, 200, 167
111, 30, 53
6, 82, 148
111, 85, 148
6, 21, 218
6, 21, 147
4, 83, 87
8, 61, 1
8, 72, 160
49, 88, 151
97, 180, 150
10, 85, 186
110, 128, 116
58, 116, 199
53, 112, 234
61, 132, 171
7, 8, 171
34, 110, 231
42, 71, 169
42, 11, 171
13, 214, 178
185, 71, 165
185, 129, 173
15, 108, 174
14, 106, 129
197, 118, 173
69, 208, 25
60, 62, 36
8, 113, 163
10, 81, 169
8, 112, 168
8, 90, 167
8, 159, 2
8, 35, 152
8, 163, 169
10, 174, 170
8, 180, 168
8, 11, 173
61, 8, 166
5, 84, 172
8, 78, 168
64, 11, 163
6, 118, 172
60, 129, 185
185, 110, 180
64, 163, 155
41, 114, 164
58, 132, 236
185, 106, 166
182, 133, 173
41, 79, 211
69, 106, 166
6, 120, 173
48, 116, 155
62, 156, 213
59, 114, 170
58, 20, 173
7, 165, 212
8, 113, 173
68, 128, 170
10, 81, 168
61, 114, 172
8, 11, 173
8, 81, 159
8, 8, 173
60, 82, 201
7, 73, 166
49, 114, 23
174, 139, 163
107, 81, 161
162, 43, 111
69, 1, 161
192, 102, 147
9, 2, 172
6, 27, 151
6, 82, 0
66, 147, 189
192, 71, 169
180, 140, 237
175, 116, 161
182, 133, 168
13, 108, 182
183, 215, 168
194, 129, 188
173, 215, 161
186, 118, 173
177, 141, 183
38, 106, 189
174, 132, 180
171, 139, 161
179, 130, 188
193, 121, 168
191, 98, 183
165, 207, 170
186, 131, 170
21, 130, 189
178, 125, 11
178, 121, 145
175, 98, 173
172, 121, 186
213, 142, 181
40, 130, 145
186, 124, 236
182, 106, 189
179, 126, 180
188, 97, 161
185, 128, 170
58, 38, 227
176, 125, 189
218, 216, 182
190, 128, 186
162, 140, 173
185, 72, 167
6, 129, 188
197, 214, 184
159, 121, 140
178, 147, 173
191, 73, 189
53, 109, 236
215, 131, 134
21, 106, 161
176, 140, 187
215, 121, 189
193, 98, 186
191, 132, 177
186, 97, 195
176, 126, 166
189, 132, 236
228, 143, 186
40, 98, 170
165, 215, 181
173, 117, 186
168, 143, 186
161, 74, 173
212, 107, 187
179, 215, 181
182, 114, 145
175, 136, 237
181, 71, 161
181, 129, 166
53, 0, 189
15, 125, 180
219, 117, 160
192, 132, 186
126, 138, 177
220, 121, 187
174, 151, 189
161, 206, 236
195, 131, 187
186, 132, 173
196, 214, 237
141, 121, 145
162, 216, 173
53, 129, 177
171, 139, 173
178, 142, 189
14, 130, 170
162, 138, 129
197, 129, 189
188, 214, 177
176, 121, 170
189, 98, 183
178, 133, 236
182, 133, 170
193, 97, 188
13, 128, 188
174, 233, 172
188, 97, 189
178, 121, 181
55, 130, 188
171, 214, 177
48, 71, 173
18, 124, 201
64, 73, 129
107, 81, 219
12, 82, 189
4, 162, 150
105, 27, 100
18, 27, 222
18, 31, 222
18, 181, 222
93, 84, 85
111, 84, 219
97, 25, 169
97, 178, 159
109, 61, 207
8, 23, 160
66, 76, 170
44, 122, 177
85, 27, 85
107, 41, 227
195, 152, 236
69, 28, 152
8, 9, 150
6, 2, 152
4, 195, 169
18, 52, 100
39, 166, 76
18, 166, 83
18, 82, 111
111, 86, 85
96, 21, 85
109, 25, 212
8, 3, 140
4, 83, 165
10, 3, 170
66, 75, 169
39, 27, 85
188, 99, 169
51, 102, 171
59, 90, 162
58, 130, 171
60, 81, 183
110, 108, 168
179, 206, 182
174, 143, 172
69, 2, 161
8, 129, 155
189, 120, 172
3, 112, 169
68, 112, 170
5, 180, 172
7, 129, 161
60, 8, 172
8, 112, 183
185, 0, 159
60, 121, 139
159, 165, 219
97, 202, 150
105, 2, 152
4, 27, 167
104, 167, 100
40, 168, 223
39, 175, 81
18, 191, 222
4, 2, 168
163, 97, 80
192, 97, 32
178, 46, 45
11, 4, 152
111, 170, 152
8, 180, 169
18, 168, 107
20, 26, 111
22, 27, 108
20, 93, 85
95, 37, 148
68, 82, 152
192, 96, 207
191, 132, 51
185, 108, 55
43, 152, 214
13, 108, 64
12, 25, 160
5, 83, 160
5, 61, 87
92, 113, 219
105, 44, 75
104, 45, 127
93, 52, 222
95, 167, 99
104, 162, 222
93, 27, 151
104, 30, 221
93, 30, 219
96, 31, 151
8, 180, 169
107, 112, 51
42, 95, 232
191, 98, 123
190, 99, 54
3, 180, 170
66, 119, 186
5, 173, 166
55, 74, 211
16, 190, 102
93, 185, 99
39, 175, 222
69, 86, 189
111, 86, 221
111, 3, 151
7, 27, 152
7, 1, 169
105, 2, 99
93, 201, 99
105, 170, 167
111, 198, 169
109, 179, 168
18, 198, 152
111, 32, 167
109, 3, 148
10, 16, 145
4, 178, 169
9, 16, 211
109, 181, 167
105, 61, 54
61, 94, 186
59, 97, 181
103, 4, 168
4, 3, 167
4, 2, 167
9, 16, 169
5, 3, 170
4, 178, 168
4, 25, 212
109, 2, 152
111, 181, 99
111, 27, 221
5, 195, 161
106, 31, 151
111, 170, 152
93, 203, 164
9, 17, 170
109, 178, 168
104, 190, 150
39, 169, 150
104, 31, 221
93, 28, 95
97, 27, 152
68, 80, 161
190, 129, 39
196, 150, 34
12, 86, 220
96, 32, 152
93, 183, 100
61, 175, 189
43, 142, 105
53, 114, 172
3, 167, 150
44, 171, 48
14, 162, 221
96, 203, 168
105, 2, 99
96, 3, 150
96, 3, 221
96, 207, 88
97, 22, 56
10, 3, 145
190, 107, 109
43, 101, 47
179, 90, 233
17, 95, 49
10, 4, 167
104, 91, 111
96, 87, 231
8, 81, 152
189, 132, 64
188, 111, 213
21, 205, 60
69, 85, 168
109, 178, 167
9, 24, 209
10, 28, 145
8, 129, 168
186, 72, 68
10, 87, 150
43, 98, 53
66, 97, 145
49, 133, 15
162, 227, 63
69, 93, 1
5, 5, 169
5, 2, 168
55, 214, 39
164, 106, 235
182, 0, 26
58, 118, 173
68, 81, 149
10, 3, 170
9, 180, 152
107, 85, 221
107, 2, 151
41, 162, 99
6, 181, 151
68, 118, 195
196, 215, 61
24, 150, 14
38, 136, 90
43, 0, 89
5, 31, 152
96, 185, 169
109, 201, 167
109, 177, 168
96, 170, 149
93, 93, 124
4, 22, 151
5, 25, 159
9, 61, 12
10, 83, 161
8, 131, 169
49, 118, 172
164, 97, 48
62, 132, 235
179, 39, 60
118, 138, 85
175, 106, 79
182, 95, 214
174, 151, 86
197, 94, 232
184, 110, 85
169, 94, 233
174, 97, 111
174, 71, 223
195, 36, 79
134, 108, 220
105, 78, 48
189, 90, 151
159, 94, 147
181, 118, 166
64, 71, 211
14, 106, 236
21, 129, 161
12, 84, 169
8, 61, 210
5, 5, 168
7, 20, 211
60, 81, 211
60, 88, 167
15, 31, 99
39, 195, 54
112, 2, 150
60, 80, 167
62, 118, 54
192, 157, 218
189, 78, 167
112, 96, 205
102, 5, 169
9, 5, 169
192, 243, 34
55, 221, 34
163, 244, 10
57, 149, 7
14, 217, 31
68, 5, 152
39, 2, 85
85, 195, 219
105, 3, 219
68, 89, 170
16, 3, 111
39, 185, 111
17, 184, 73
14, 185, 221
18, 31, 152
96, 196, 171
4, 2, 169
18, 102, 83
109, 7, 170
111, 201, 168
5, 178, 169
4, 178, 168
111, 200, 171
110, 189, 150
107, 169, 152
111, 170, 168
14, 52, 86
60, 51, 150
5, 171, 140
66, 124, 166
221, 49, 84
61, 78, 111
44, 95, 53
49, 92, 132
163, 100, 79
41, 128, 58
11, 32, 168
8, 80, 161
191, 130, 151
186, 33, 85
171, 95, 45
60, 112, 180
186, 74, 181
21, 222, 66
185, 36, 51
12, 4, 145
8, 82, 169
10, 82, 169
106, 170, 152
14, 89, 108
7, 34, 161
61, 114, 168
180, 128, 234
169, 94, 109
13, 109, 227
54, 139, 131
188, 73, 161
