Band0, Band1, Band2
189, 121, 189
83, 142, 176
38, 128, 145
175, 146, 2
198, 72, 194
161, 214, 236
136, 143, 145
52, 132, 189
163, 142, 132
189, 132, 173
149, 143, 189
191, 132, 171
171, 132, 177
42, 119, 172
21, 71, 0
39, 106, 161
179, 215, 173
187, 130, 173
141, 142, 189
188, 132, 173
177, 215, 182
188, 132, 168
53, 114, 177
163, 120, 171
213, 152, 195
188, 119, 3
190, 215, 173
48, 128, 161
39, 120, 129
189, 152, 173
214, 107, 183
172, 143, 161
198, 142, 186
126, 131, 189
36, 214, 182
163, 132, 170
188, 121, 180
181, 142, 161
220, 119, 180
181, 214, 181
194, 129, 186
162, 214, 177
186, 121, 161
174, 94, 18
21, 129, 174
188, 71, 170
15, 119, 183
14, 128, 236
190, 108, 40
16, 114, 129
53, 132, 180
163, 73, 173
41, 0, 170
188, 128, 176
41, 133, 182
190, 128, 1
190, 74, 181
41, 119, 172
195, 133, 172
15, 118, 176
189, 106, 177
14, 118, 177
188, 132, 181
181, 121, 172
184, 108, 172
188, 131, 8
177, 144, 186
161, 75, 173
186, 109, 165
165, 121, 187
189, 120, 170
178, 158, 237
188, 128, 169
162, 133, 170
53, 106, 173
38, 125, 170
215, 117, 181
189, 206, 186
169, 214, 185
218, 121, 187
188, 97, 189
181, 214, 181
176, 131, 161
197, 214, 183
197, 97, 237
172, 139, 145
174, 74, 173
188, 139, 189
172, 142, 161
26, 121, 173
188, 0, 186
166, 143, 11
186, 132, 173
195, 107, 177
171, 142, 137
182, 97, 188
205, 126, 172
162, 119, 170
13, 108, 188
14, 97, 186
178, 233, 1
183, 72, 145
194, 139, 236
196, 143, 188
168, 130, 189
195, 210, 179
13, 73, 189
190, 215, 236
162, 119, 145
149, 216, 181
179, 133, 173
161, 142, 186
178, 142, 188
174, 73, 161
182, 215, 176
175, 129, 188
212, 133, 170
38, 118, 180
162, 215, 160
195, 129, 141
161, 216, 173
195, 132, 161
186, 206, 173
166, 214, 173
169, 74, 188
55, 214, 177
168, 121, 189
214, 143, 177
188, 97, 170
178, 139, 181
181, 128, 189
181, 212, 177
178, 116, 189
195, 109, 8
143, 121, 189
189, 109, 179
48, 116, 171
189, 134, 173
42, 112, 131
182, 97, 159
174, 129, 168
172, 139, 186
179, 139, 177
176, 133, 187
21, 98, 173
174, 133, 189
178, 139, 177
161, 73, 145
53, 124, 165
178, 139, 173
190, 73, 188
21, 107, 186
174, 121, 172
186, 143, 236
196, 128, 161
186, 108, 244
160, 121, 169
188, 132, 188
196, 126, 172
186, 128, 165
168, 218, 186
182, 132, 161
175, 107, 183
14, 131, 180
171, 147, 172
198, 97, 194
163, 130, 173
196, 133, 180
185, 9, 173
22, 121, 2
53, 88, 193
181, 129, 237
174, 121, 169
22, 118, 243
190, 106, 236
15, 118, 171
52, 98, 173
60, 81, 171
12, 82, 168
10, 80, 170
8, 106, 169
8, 112, 168
10, 80, 161
10, 113, 166
10, 92, 170
10, 81, 169
9, 80, 170
10, 81, 161
10, 112, 168
49, 205, 169
66, 88, 172
38, 97, 149
16, 119, 183
178, 131, 186
175, 142, 181
172, 218, 189
189, 206, 170
174, 132, 177
174, 121, 177
189, 128, 186
78, 143, 172
175, 144, 181
179, 132, 188
161, 131, 180
190, 133, 173
195, 128, 186
162, 124, 180
181, 112, 170
14, 147, 161
189, 11, 40
14, 108, 1
170, 133, 189
176, 144, 173
175, 132, 145
186, 132, 173
176, 143, 177
171, 121, 145
14, 108, 173
175, 139, 177
197, 132, 189
171, 142, 177
171, 143, 188
181, 128, 173
215, 139, 177
53, 128, 189
171, 125, 170
169, 74, 177
182, 133, 173
186, 74, 173
38, 165, 170
51, 214, 164
220, 143, 188
14, 107, 163
181, 118, 170
178, 143, 181
195, 132, 161
176, 214, 173
194, 129, 186
195, 138, 181
176, 216, 189
62, 88, 15
38, 108, 172
169, 131, 173
54, 132, 179
178, 121, 181
189, 132, 161
172, 142, 186
14, 113, 2
14, 142, 187
215, 216, 189
182, 108, 172
179, 121, 186
21, 129, 141
181, 216, 172
175, 205, 161
39, 131, 173
26, 139, 188
175, 132, 172
161, 142, 186
174, 129, 180
179, 140, 161
175, 97, 189
174, 216, 243
195, 133, 169
197, 130, 244
182, 107, 170
194, 142, 161
183, 109, 173
175, 116, 179
193, 133, 189
15, 132, 170
14, 128, 172
220, 127, 181
182, 78, 161
69, 114, 174
179, 214, 145
175, 127, 2
198, 97, 194
161, 132, 180
141, 147, 188
186, 106, 189
182, 142, 105
188, 128, 189
149, 126, 161
191, 128, 172
173, 139, 177
162, 131, 161
195, 107, 186
161, 108, 181
182, 139, 172
187, 130, 170
141, 139, 189
188, 129, 172
177, 141, 183
181, 118, 172
182, 214, 170
214, 121, 188
195, 130, 181
185, 88, 171
49, 215, 1
177, 119, 186
182, 143, 180
14, 151, 189
214, 125, 129
178, 121, 161
213, 216, 186
