Band0, Band1, Band2
68, 115, 210
7, 88, 211
238, 56, 79
75, 194, 218
118, 177, 150
20, 1, 25
22, 16, 147
120, 1, 155
162, 56, 149
190, 102, 48
7, 160, 69
62, 73, 89
177, 40, 108
165, 44, 48
165, 55, 233
162, 187, 221
164, 176, 178
16, 175, 223
49, 88, 228
189, 0, 116
197, 72, 81
33, 56, 127
52, 40, 99
59, 161, 104
49, 78, 147
9, 171, 150
60, 180, 166
49, 210, 172
191, 129, 4
186, 139, 177
161, 97, 164
180, 157, 5
195, 94, 153
24, 159, 221
109, 199, 210
185, 185, 211
107, 195, 212
77, 195, 167
51, 56, 210
51, 244, 86
62, 68, 207
62, 233, 62
184, 239, 88
194, 138, 89
46, 92, 83
159, 101, 94
200, 34, 126
74, 39, 222
52, 77, 97
73, 102, 127
184, 36, 126
184, 36, 89
185, 98, 131
64, 146, 252
163, 142, 184
55, 88, 238
183, 118, 134
190, 126, 163
38, 80, 179
66, 121, 172
109, 41, 153
48, 46, 79
66, 121, 189
44, 116, 166
40, 29, 163
57, 121, 175
7, 162, 219
49, 133, 18
189, 97, 176
57, 8, 139
9, 184, 219
49, 121, 186
192, 142, 18
42, 11, 79
64, 89, 213
17, 71, 219
66, 73, 184
192, 112, 149
53, 33, 89
66, 118, 186
43, 118, 171
183, 74, 189
13, 119, 164
7, 166, 64
49, 106, 139
112, 181, 147
55, 159, 121
49, 139, 236
192, 122, 189
176, 99, 64
48, 165, 213
181, 128, 79
57, 182, 121
116, 4, 165
20, 2, 212
118, 181, 221
193, 172, 111
178, 50, 107
37, 35, 28
57, 147, 200
165, 121, 189
183, 99, 26
220, 214, 89
2, 169, 221
188, 46, 235
2, 159, 223
53, 47, 235
167, 154, 111
161, 37, 125
159, 38, 111
64, 94, 160
195, 88, 206
38, 214, 140
183, 131, 191
180, 221, 245
47, 39, 74
75, 35, 78
74, 39, 94
16, 39, 75
188, 94, 120
6, 0, 10
42, 144, 251
14, 120, 173
44, 78, 166
64, 114, 171
48, 109, 28
192, 130, 234
66, 113, 173
183, 214, 29
9, 30, 151
57, 123, 181
43, 78, 1
66, 108, 152
109, 195, 148
15, 95, 0
66, 131, 181
55, 138, 4
181, 216, 169
189, 122, 1
162, 97, 180
174, 121, 12
179, 135, 232
38, 0, 45
66, 107, 165
183, 129, 172
174, 132, 141
223, 136, 65
192, 138, 236
168, 107, 177
185, 130, 166
190, 106, 171
161, 214, 1
162, 133, 177
185, 118, 172
116, 110, 67
118, 155, 232
166, 102, 107
194, 102, 79
13, 35, 111
48, 76, 70
9, 218, 57
109, 132, 69
109, 36, 53
9, 26, 169
60, 152, 210
55, 88, 141
82, 111, 86
113, 120, 50
70, 121, 32
46, 60, 32
106, 69, 33
106, 122, 56
109, 36, 86
64, 174, 212
44, 131, 211
192, 106, 178
179, 46, 238
182, 118, 121
124, 189, 89
19, 102, 108
78, 125, 51
106, 245, 6
77, 149, 217
42, 101, 54
180, 92, 114
221, 103, 58
180, 72, 138
180, 128, 230
179, 100, 231
100, 4, 150
104, 178, 150
104, 201, 140
104, 14, 218
123, 1, 99
186, 52, 107
197, 47, 111
213, 47, 210
62, 186, 0
91, 194, 208
131, 187, 127
161, 172, 121
120, 192, 219
0, 193, 211
66, 81, 227
44, 78, 219
77, 176, 221
81, 102, 204
106, 60, 85
6, 122, 38
192, 101, 227
53, 90, 174
64, 72, 48
42, 165, 227
162, 43, 213
166, 189, 162
171, 191, 125
146, 171, 219
164, 192, 158
162, 188, 211
14, 187, 127
58, 174, 229
14, 80, 229
107, 174, 113
41, 72, 215
110, 41, 218
110, 161, 54
42, 0, 143
44, 46, 139
188, 88, 155
53, 128, 138
53, 46, 227
66, 114, 189
55, 110, 176
181, 129, 8
23, 217, 173
15, 106, 0
66, 129, 25
44, 97, 183
183, 142, 178
175, 125, 236
53, 98, 172
181, 131, 138
162, 118, 173
192, 98, 174
173, 132, 105
182, 97, 172
13, 106, 185
21, 144, 172
162, 118, 129
189, 124, 180
162, 97, 171
61, 175, 231
57, 138, 161
38, 132, 159
197, 214, 179
162, 8, 181
13, 129, 236
180, 109, 168
192, 212, 45
196, 141, 49
183, 206, 56
65, 120, 229
44, 97, 54
66, 174, 161
191, 139, 170
116, 210, 67
22, 106, 59
85, 104, 127
61, 130, 70
42, 34, 88
132, 134, 128
163, 33, 51
166, 95, 127
19, 43, 83
69, 122, 12
6, 94, 209
17, 134, 109
75, 69, 35
107, 128, 109
42, 96, 48
54, 94, 56
86, 48, 219
20, 39, 54
163, 51, 232
80, 47, 55
49, 161, 220
127, 39, 89
39, 96, 92
42, 136, 73
44, 88, 228
42, 80, 151
220, 157, 22
55, 215, 37
103, 22, 213
19, 137, 51
117, 94, 111
74, 101, 109
61, 72, 222
60, 103, 127
221, 214, 200
199, 151, 174
100, 35, 89
125, 37, 86
113, 38, 86
52, 39, 92
20, 100, 120
124, 48, 126
13, 38, 97
70, 39, 94
76, 154, 75
8, 78, 151
112, 77, 111
43, 166, 175
225, 78, 48
91, 104, 107
80, 154, 222
41, 155, 80
7, 88, 107
191, 156, 221
221, 125, 23
24, 248, 239
97, 168, 111
196, 143, 172
182, 95, 171
53, 133, 227
49, 129, 191
43, 47, 147
249, 136, 186
47, 39, 90
22, 48, 94
162, 47, 125
21, 35, 97
174, 48, 99
64, 78, 74
202, 153, 210
72, 38, 71
72, 101, 217
6, 159, 91
106, 33, 218
36, 105, 107
126, 36, 81
42, 163, 70
112, 9, 69
154, 58, 174
126, 176, 167
132, 176, 160
129, 185, 219
22, 175, 111
163, 191, 219
163, 173, 219
166, 172, 123
159, 55, 103
70, 53, 225
62, 100, 213
121, 93, 235
169, 154, 86
81, 33, 111
58, 37, 1
192, 88, 49
189, 109, 27
189, 106, 113
55, 98, 9
219, 148, 18
59, 89, 217
165, 214, 217
196, 107, 27
183, 101, 8
81, 183, 99
166, 54, 85
166, 183, 44
189, 182, 234
65, 74, 91
6, 73, 70
54, 45, 48
10, 118, 208
34, 153, 232
76, 188, 212
76, 175, 209
106, 191, 219
45, 188, 151
122, 55, 87
110, 55, 221
238, 225, 229
183, 111, 147
179, 144, 5
65, 66, 36
64, 140, 223
41, 36, 91
76, 55, 53
17, 198, 150
7, 123, 57
41, 82, 204
105, 113, 69
114, 4, 167
81, 178, 212
81, 178, 164
113, 195, 223
123, 14, 150
175, 52, 99
213, 50, 108
159, 76, 98
18, 44, 111
42, 165, 53
124, 40, 124
141, 39, 107
59, 76, 88
39, 114, 69
141, 40, 111
163, 54, 152
145, 55, 111
125, 51, 111
41, 48, 231
71, 36, 232
33, 102, 111
45, 100, 95
187, 39, 126
51, 101, 206
111, 8, 106
58, 234, 252
55, 124, 190
6, 165, 156
49, 143, 177
112, 171, 227
49, 107, 189
185, 8, 231
192, 210, 80
58, 106, 148
196, 155, 45
58, 78, 227
54, 138, 45
60, 98, 49
221, 137, 229
199, 103, 51
59, 106, 227
64, 92, 227
112, 8, 175
64, 106, 121
14, 180, 173
192, 122, 155
188, 36, 172
138, 56, 70
124, 176, 212
160, 197, 150
159, 175, 85
122, 187, 114
128, 39, 81
20, 93, 111
22, 158, 225
21, 33, 126
76, 35, 148
57, 214, 228
165, 33, 13
83, 53, 86
22, 38, 227
22, 94, 127
83, 109, 86
45, 107, 225
96, 119, 225
92, 119, 205
78, 228, 232
53, 104, 107
42, 34, 90
6, 128, 54
64, 128, 29
198, 239, 250
23, 148, 31
2, 102, 111
25, 101, 226
61, 89, 167
25, 223, 234
108, 9, 55
76, 182, 87
76, 8, 55
6, 35, 99
180, 143, 254
55, 138, 9
191, 33, 28
191, 143, 171
197, 133, 236
108, 54, 86
182, 71, 177
64, 94, 185
190, 205, 105
182, 122, 173
18, 52, 152
144, 55, 54
164, 192, 152
164, 173, 138
182, 173, 228
164, 172, 174
165, 183, 162
193, 12, 230
43, 120, 13
58, 82, 217
60, 1, 87
72, 40, 79
19, 241, 58
106, 127, 204
6, 206, 44
10, 112, 87
6, 73, 53
50, 156, 31
106, 182, 107
51, 187, 162
184, 192, 212
77, 191, 219
76, 191, 211
52, 55, 53
41, 50, 54
186, 36, 233
114, 154, 54
75, 36, 107
59, 38, 221
96, 97, 227
196, 122, 172
21, 166, 111
98, 213, 205
94, 67, 26
108, 124, 208
60, 118, 58
59, 60, 206
123, 133, 51
87, 222, 107
114, 154, 51
85, 95, 221
61, 33, 219
6, 33, 149
57, 131, 183
164, 80, 80
98, 102, 107
78, 35, 108
20, 35, 85
104, 41, 126
77, 39, 107
43, 165, 138
191, 99, 4
168, 107, 227
44, 112, 49
94, 228, 49
89, 67, 55
59, 122, 210
15, 46, 27
221, 110, 69
99, 155, 232
58, 164, 223
108, 116, 88
70, 156, 111
13, 155, 231
212, 77, 126
206, 38, 126
190, 39, 127
60, 103, 76
54, 94, 233
53, 157, 244
180, 106, 123
100, 104, 54
193, 107, 67
161, 134, 121
21, 90, 226
163, 95, 81
174, 55, 225
63, 116, 87
48, 73, 223
70, 40, 111
7, 100, 210
50, 37, 79
45, 154, 108
74, 36, 107
62, 77, 88
38, 92, 227
203, 105, 120
197, 48, 95
212, 48, 97
49, 101, 86
10, 80, 209
228, 45, 111
176, 51, 85
161, 57, 97
168, 182, 29
165, 182, 79
165, 52, 199
164, 44, 112
58, 26, 97
164, 46, 232
38, 161, 156
192, 124, 172
174, 140, 236
4, 184, 89
59, 33, 232
110, 78, 206
109, 151, 70
193, 111, 52
93, 125, 213
91, 119, 89
93, 108, 49
107, 41, 85
9, 0, 210
111, 80, 217
81, 109, 125
86, 125, 233
109, 60, 207
4, 61, 34
109, 122, 12
64, 99, 175
44, 37, 111
49, 129, 183
38, 97, 1
98, 109, 109
94, 67, 35
107, 147, 35
58, 114, 70
191, 161, 79
44, 138, 130
238, 102, 75
15, 33, 81
161, 51, 27
118, 57, 221
49, 114, 72
62, 73, 69
193, 39, 85
86, 229, 79
16, 138, 48
160, 104, 52
188, 46, 223
48, 99, 64
78, 156, 123
17, 108, 80
58, 108, 217
109, 11, 32
110, 161, 227
64, 26, 171
48, 233, 69
221, 242, 131
249, 239, 106
58, 49, 74
122, 191, 233
126, 187, 227
170, 50, 73
174, 103, 225
90, 240, 26
6, 21, 109
59, 71, 69
7, 36, 87
188, 212, 48
110, 133, 225
44, 12, 149
23, 50, 126
76, 38, 95
34, 76, 81
50, 163, 79
60, 165, 221
44, 78, 123
180, 154, 170
38, 33, 79
201, 102, 54
200, 48, 224
43, 85, 125
106, 185, 117
50, 56, 219
59, 94, 152
55, 101, 153
165, 94, 9
1, 154, 85
75, 103, 126
70, 102, 83
37, 100, 97
187, 50, 111
204, 43, 221
120, 12, 97
119, 192, 210
119, 194, 117
13, 187, 227
48, 171, 79
41, 162, 222
37, 104, 128
82, 104, 213
95, 205, 81
41, 138, 205
58, 71, 231
9, 114, 42
109, 120, 131
7, 127, 17
64, 46, 1
183, 99, 228
183, 143, 237
197, 138, 121
225, 125, 45
188, 151, 229
184, 134, 166
214, 129, 189
215, 121, 161
182, 216, 189
186, 132, 161
178, 131, 181
183, 135, 80
196, 101, 228
183, 99, 213
67, 114, 190
55, 121, 173
165, 130, 161
53, 140, 172
163, 34, 162
73, 58, 54
212, 49, 53
23, 43, 88
20, 39, 54
160, 99, 222
213, 38, 97
175, 186, 111
161, 191, 219
212, 167, 221
60, 26, 152
43, 79, 219
139, 14, 119
118, 172, 155
163, 54, 28
20, 34, 235
192, 207, 200
179, 108, 0
183, 99, 231
220, 108, 138
180, 130, 13
198, 106, 138
195, 47, 215
3, 181, 221
113, 196, 150
118, 27, 221
194, 182, 108
190, 48, 125
57, 45, 222
36, 220, 55
39, 36, 96
42, 165, 107
176, 216, 200
180, 155, 4
50, 59, 100
197, 48, 124
202, 158, 94
60, 11, 224
4, 78, 85
55, 100, 97
177, 191, 73
49, 41, 99
92, 161, 100
76, 173, 122
111, 174, 220
192, 12, 152
220, 222, 250
55, 228, 181
167, 78, 51
63, 102, 151
107, 60, 61
8, 101, 152
191, 0, 53
249, 215, 141
188, 124, 246
161, 97, 35
3, 84, 213
19, 215, 50
74, 90, 111
81, 104, 125
49, 165, 152
112, 180, 217
62, 37, 162
56, 102, 206
86, 36, 127
80, 154, 108
41, 36, 107
112, 108, 228
199, 77, 215
66, 94, 236
177, 219, 19
190, 72, 246
3, 81, 121
19, 69, 35
93, 124, 61
6, 182, 87
110, 92, 223
212, 102, 81
22, 210, 148
122, 104, 123
43, 46, 223
93, 159, 61
170, 104, 111
185, 36, 225
44, 88, 48
64, 78, 1
176, 193, 221
192, 89, 80
21, 198, 221
204, 163, 111
205, 102, 111
51, 101, 81
88, 135, 54
93, 65, 231
110, 180, 223
7, 71, 87
42, 180, 149
196, 222, 148
7, 42, 125
60, 163, 168
195, 33, 80
91, 45, 205
196, 142, 186
196, 72, 162
180, 142, 179
192, 106, 183
58, 171, 219
157, 187, 99
167, 187, 199
165, 191, 116
168, 172, 219
172, 57, 213
162, 12, 228
64, 161, 235
112, 80, 233
17, 165, 70
184, 33, 111
60, 48, 151
191, 113, 87
192, 215, 182
97, 89, 99
86, 65, 39
41, 127, 31
109, 62, 33
9, 22, 208
109, 174, 87
109, 80, 211
109, 80, 53
92, 95, 111
106, 187, 149
77, 176, 219
41, 197, 151
106, 14, 208
6, 195, 211
9, 81, 169
9, 90, 162
49, 99, 171
112, 82, 168
66, 139, 177
196, 129, 8
189, 132, 133
182, 0, 172
34, 131, 1
181, 132, 27
166, 12, 172
67, 18, 105
66, 128, 189
183, 130, 189
160, 129, 171
199, 212, 55
66, 27, 168
66, 121, 189
196, 108, 50
183, 109, 35
67, 9, 189
183, 118, 161
165, 218, 189
202, 128, 170
195, 139, 160
182, 9, 189
194, 126, 188
66, 92, 109
28, 213, 55
67, 9, 190
192, 107, 169
182, 142, 182
179, 121, 145
175, 132, 161
178, 131, 189
212, 142, 169
176, 215, 190
181, 121, 161
195, 128, 168
179, 142, 181
116, 29, 112
164, 95, 82
162, 48, 217
126, 176, 214
18, 185, 150
194, 56, 54
76, 155, 107
183, 72, 141
220, 137, 227
183, 129, 223
66, 108, 182
199, 74, 10
165, 230, 246
53, 231, 16
63, 228, 56
108, 135, 223
77, 46, 29
108, 55, 53
94, 43, 149
48, 217, 31
221, 137, 146
66, 98, 86
190, 33, 213
189, 8, 228
66, 206, 173
191, 97, 154
195, 118, 167
162, 214, 40
175, 109, 176
198, 117, 183
181, 106, 140
176, 231, 181
100, 18, 65
120, 136, 65
104, 110, 52
41, 38, 223
61, 75, 210
126, 37, 127
22, 154, 52
161, 95, 51
21, 36, 48
8, 21, 210
110, 80, 91
65, 88, 212
66, 129, 189
240, 156, 82
43, 94, 75
53, 34, 92
182, 167, 121
164, 167, 119
161, 161, 95
143, 38, 109
186, 55, 99
117, 191, 32
13, 188, 212
60, 11, 121
196, 106, 27
183, 157, 13
179, 106, 174
100, 33, 111
117, 46, 110
84, 52, 151
44, 172, 34
45, 37, 107
111, 65, 64
111, 208, 44
7, 34, 85
9, 174, 135
60, 71, 211
55, 156, 80
49, 122, 183
167, 189, 111
164, 45, 107
162, 34, 119
39, 94, 65
7, 3, 212
64, 46, 218
183, 43, 127
181, 65, 45
189, 233, 3
3, 67, 32
77, 133, 88
72, 109, 65
117, 164, 107
118, 32, 107
22, 194, 143
81, 175, 148
169, 54, 151
75, 39, 128
18, 90, 111
60, 37, 127
60, 46, 209
42, 0, 153
59, 43, 221
84, 102, 108
160, 96, 79
160, 94, 65
19, 89, 86
61, 93, 139
112, 165, 221
199, 153, 26
61, 92, 171
49, 121, 180
183, 132, 159
52, 108, 71
11, 111, 107
117, 104, 107
113, 95, 79
125, 155, 109
90, 36, 107
66, 92, 151
105, 154, 151
189, 46, 113
61, 92, 151
195, 171, 64
88, 37, 219
117, 39, 108
20, 44, 111
119, 50, 111
22, 51, 232
127, 53, 85
119, 52, 85
22, 52, 111
131, 53, 219
160, 52, 111
