Band0, Band1, Band2
66, 143, 255
219, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
7, 181, 83
109, 113, 88
74, 83, 231
113, 206, 215
112, 31, 222
106, 81, 147
161, 110, 82
164, 89, 205
126, 47, 234
141, 12, 85
166, 174, 216
132, 166, 127
21, 184, 99
64, 167, 111
67, 144, 190
66, 118, 190
167, 162, 82
14, 82, 147
14, 129, 190
105, 26, 171
59, 171, 190
223, 149, 198
110, 41, 84
116, 26, 216
80, 99, 216
18, 166, 122
44, 33, 148
39, 0, 230
21, 78, 79
38, 72, 228
39, 72, 49
188, 118, 105
9, 196, 169
75, 207, 88
111, 113, 70
90, 26, 229
106, 83, 56
108, 85, 209
112, 121, 208
106, 1, 25
8, 181, 167
6, 180, 209
111, 205, 57
18, 80, 233
110, 112, 57
106, 80, 231
8, 85, 211
66, 218, 190
66, 106, 190
66, 113, 198
49, 143, 198
219, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
3, 84, 92
93, 81, 88
87, 114, 231
82, 83, 219
81, 174, 219
120, 96, 67
131, 161, 232
118, 47, 80
118, 79, 83
135, 79, 79
118, 162, 99
182, 173, 220
118, 28, 127
119, 28, 111
118, 28, 111
161, 28, 222
126, 41, 111
119, 162, 85
78, 184, 94
64, 173, 151
6, 32, 167
214, 76, 109
125, 41, 75
201, 161, 51
85, 51, 48
96, 71, 232
196, 119, 2
118, 72, 9
41, 91, 4
39, 120, 13
57, 143, 190
67, 78, 189
120, 41, 78
71, 33, 235
193, 38, 216
45, 36, 120
106, 33, 222
38, 28, 157
67, 144, 190
49, 112, 190
66, 118, 198
196, 139, 198
173, 143, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
164, 112, 85
214, 100, 69
175, 126, 198
175, 143, 198
53, 73, 111
172, 90, 66
188, 90, 50
22, 8, 65
26, 233, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
102, 16, 92
125, 11, 64
131, 90, 231
123, 34, 89
7, 30, 99
169, 76, 66
162, 43, 228
172, 46, 123
170, 38, 228
159, 38, 122
44, 166, 222
185, 108, 91
167, 42, 230
140, 48, 234
83, 78, 216
75, 99, 81
38, 29, 228
162, 72, 64
15, 163, 228
66, 0, 0
57, 35, 189
116, 161, 82
131, 165, 225
81, 95, 215
7, 184, 152
108, 44, 99
18, 201, 151
54, 217, 230
18, 78, 213
122, 52, 65
127, 76, 125
132, 46, 234
167, 35, 113
118, 90, 54
115, 142, 64
80, 21, 58
75, 21, 56
96, 11, 69
112, 165, 219
112, 94, 85
14, 72, 216
66, 118, 184
66, 131, 189
121, 55, 112
123, 89, 235
108, 43, 97
105, 30, 99
66, 9, 189
38, 72, 79
123, 102, 122
115, 78, 225
72, 161, 52
4, 185, 99
111, 181, 221
43, 34, 151
170, 52, 67
169, 51, 69
204, 78, 111
133, 163, 109
127, 159, 109
194, 161, 109
4, 167, 221
163, 47, 48
73, 100, 216
35, 38, 228
34, 39, 98
34, 155, 83
94, 221, 91
91, 119, 85
106, 20, 234
58, 154, 79
93, 195, 119
219, 153, 50
143, 182, 65
21, 46, 215
83, 109, 91
18, 119, 68
1, 21, 87
91, 113, 54
85, 188, 221
45, 51, 85
83, 100, 80
95, 166, 120
196, 72, 37
38, 161, 213
105, 110, 123
7, 13, 167
66, 132, 190
66, 118, 190
44, 112, 198
243, 147, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
15, 94, 64
188, 138, 168
176, 125, 1
117, 109, 138
162, 130, 213
169, 109, 231
174, 216, 232
19, 140, 170
162, 18, 105
54, 129, 182
22, 131, 171
9, 3, 232
1, 120, 70
93, 170, 167
106, 79, 54
81, 81, 125
93, 26, 79
191, 38, 227
38, 80, 228
130, 164, 112
117, 30, 221
87, 185, 147
19, 30, 151
194, 182, 226
104, 96, 228
94, 124, 91
44, 108, 13
213, 110, 55
38, 97, 3
89, 41, 94
81, 99, 109
112, 82, 219
192, 152, 148
163, 205, 153
67, 129, 190
20, 92, 50
100, 22, 87
109, 123, 57
96, 20, 91
109, 195, 140
109, 171, 211
77, 12, 220
109, 176, 167
176, 180, 82
171, 164, 91
171, 51, 54
169, 51, 59
169, 43, 109
14, 44, 125
3, 186, 150
6, 1, 168
109, 167, 168
41, 94, 126
189, 92, 33
38, 101, 125
18, 88, 49
14, 78, 153
188, 92, 179
55, 142, 8
89, 206, 74
95, 88, 86
111, 41, 222
6, 184, 152
162, 35, 66
161, 55, 54
161, 175, 122
18, 181, 221
43, 37, 150
163, 116, 147
21, 118, 211
161, 142, 180
72, 128, 160
40, 109, 19
53, 73, 158
104, 81, 12
185, 180, 80
21, 88, 227
14, 161, 51
106, 183, 127
120, 182, 75
160, 191, 111
21, 184, 221
21, 185, 99
181, 174, 48
66, 26, 211
66, 142, 190
66, 118, 190
44, 126, 198
243, 143, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
66, 118, 198
180, 147, 198
214, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
166, 183, 73
191, 126, 198
215, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
59, 88, 67
163, 218, 184
2, 201, 117
109, 84, 211
86, 11, 69
86, 23, 55
86, 207, 233
104, 20, 233
95, 18, 89
87, 120, 232
79, 112, 232
113, 110, 64
84, 88, 85
20, 161, 109
120, 34, 214
22, 51, 109
21, 182, 109
159, 51, 232
16, 186, 225
174, 55, 54
49, 161, 99
183, 8, 227
67, 119, 198
49, 121, 198
180, 126, 198
214, 143, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
175, 143, 198
175, 139, 198
191, 132, 198
117, 110, 68
