Band0, Band1, Band2
191, 144, 161
179, 118, 173
190, 129, 1
187, 97, 189
195, 122, 172
195, 131, 104
53, 129, 161
190, 118, 176
179, 216, 172
70, 114, 160
54, 133, 160
190, 132, 169
187, 122, 172
195, 114, 161
174, 130, 160
190, 114, 161
52, 128, 160
179, 123, 184
197, 129, 135
174, 129, 161
212, 129, 160
181, 132, 160
188, 129, 180
23, 122, 160
181, 142, 172
53, 128, 160
166, 119, 161
189, 128, 189
184, 122, 165
197, 122, 161
14, 97, 173
163, 128, 160
54, 132, 172
195, 122, 181
179, 121, 161
174, 116, 181
49, 133, 168
13, 128, 160
195, 132, 161
52, 118, 170
51, 132, 161
198, 142, 188
14, 151, 160
187, 122, 172
184, 119, 180
48, 132, 169
76, 74, 161
195, 125, 165
51, 116, 161
178, 106, 169
181, 128, 165
192, 107, 161
178, 129, 161
15, 142, 172
186, 129, 189
53, 129, 160
171, 144, 161
188, 9, 161
197, 125, 160
54, 117, 161
22, 106, 1
13, 118, 168
186, 215, 177
14, 114, 178
162, 116, 193
181, 130, 160
197, 122, 173
0, 130, 129
179, 142, 169
62, 110, 173
179, 132, 237
188, 72, 219
181, 210, 191
195, 130, 145
53, 134, 2
182, 142, 173
195, 106, 155
171, 131, 188
171, 133, 170
179, 139, 180
176, 133, 187
159, 98, 189
174, 133, 186
54, 73, 211
166, 131, 190
53, 119, 165
212, 116, 169
181, 132, 161
23, 107, 169
15, 131, 171
174, 139, 237
196, 73, 161
186, 107, 244
160, 133, 169
14, 130, 188
196, 126, 172
212, 128, 165
166, 218, 186
182, 132, 181
175, 107, 188
14, 131, 180
171, 147, 172
198, 97, 194
163, 130, 173
197, 133, 180
182, 132, 172
23, 108, 249
179, 130, 236
190, 151, 183
126, 124, 169
189, 214, 189
175, 121, 177
195, 119, 145
195, 139, 236
168, 130, 189
38, 108, 170
186, 121, 173
165, 130, 193
182, 132, 161
161, 130, 165
188, 132, 173
174, 132, 177
178, 126, 236
195, 129, 145
190, 129, 160
181, 130, 172
171, 148, 187
195, 112, 189
38, 214, 163
72, 98, 181
175, 122, 186
175, 214, 181
172, 218, 189
189, 206, 170
174, 132, 177
174, 121, 177
189, 128, 186
78, 143, 172
175, 144, 181
179, 132, 188
161, 131, 180
190, 107, 173
195, 132, 186
162, 124, 180
181, 113, 142
17, 141, 181
198, 121, 181
162, 73, 189
122, 133, 173
176, 143, 173
175, 132, 145
189, 114, 172
218, 147, 187
171, 142, 189
14, 97, 173
175, 139, 177
195, 132, 145
172, 142, 183
171, 143, 161
186, 71, 160
195, 139, 173
213, 128, 161
189, 108, 160
184, 73, 169
174, 126, 173
196, 74, 181
13, 97, 165
181, 120, 169
171, 217, 172
189, 122, 11
197, 139, 189
175, 114, 160
186, 214, 161
176, 214, 173
194, 131, 186
195, 138, 181
176, 216, 189
169, 131, 186
188, 206, 170
13, 216, 172
191, 118, 168
222, 126, 182
189, 130, 161
172, 133, 186
174, 133, 161
213, 143, 181
175, 130, 173
182, 108, 173
179, 121, 180
21, 129, 141
181, 218, 172
175, 205, 161
39, 131, 173
215, 139, 188
175, 132, 173
161, 142, 170
195, 129, 180
190, 116, 161
14, 107, 181
178, 216, 179
195, 133, 169
197, 74, 244
182, 107, 170
213, 142, 161
189, 109, 173
175, 116, 179
62, 107, 177
186, 142, 169
190, 114, 181
195, 138, 140
118, 108, 172
74, 133, 178
38, 130, 145
175, 127, 2
198, 97, 194
161, 132, 236
192, 121, 160
179, 114, 161
53, 123, 181
21, 8, 189
186, 228, 160
197, 128, 185
190, 129, 159
20, 128, 189
183, 142, 183
185, 71, 161
165, 228, 172
72, 159, 182
42, 133, 167
190, 129, 189
177, 141, 183
181, 118, 168
174, 214, 170
53, 214, 14
220, 34, 87
67, 129, 180
102, 87, 107
85, 21, 89
105, 85, 53
39, 85, 86
107, 27, 211
14, 49, 233
107, 201, 152
10, 61, 160
68, 152, 212
44, 78, 167
185, 129, 163
187, 106, 165
162, 122, 161
186, 129, 161
195, 72, 169
53, 0, 160
13, 132, 161
179, 121, 169
213, 116, 189
182, 106, 135
13, 128, 1
197, 133, 177
189, 97, 166
176, 132, 161
64, 129, 1
169, 128, 177
161, 71, 147
16, 106, 161
183, 132, 169
141, 139, 187
220, 121, 189
161, 98, 189
189, 142, 177
188, 151, 195
173, 208, 170
183, 130, 236
136, 121, 186
40, 157, 170
165, 142, 181
52, 222, 205
177, 123, 190
160, 75, 173
195, 205, 185
165, 143, 177
183, 114, 145
213, 136, 2
181, 71, 161
174, 133, 170
53, 106, 172
38, 122, 161
174, 0, 169
221, 230, 153
213, 138, 35
176, 121, 145
175, 144, 131
197, 67, 11
162, 130, 161
197, 130, 173
53, 128, 178
163, 158, 129
171, 131, 189
53, 121, 173
168, 215, 161
198, 121, 189
14, 128, 170
171, 138, 129
197, 130, 189
186, 133, 177
171, 142, 170
182, 98, 188
213, 121, 236
162, 206, 170
13, 97, 188
16, 132, 186
175, 147, 172
189, 97, 145
214, 133, 236
55, 131, 188
168, 214, 173
189, 133, 166
162, 151, 184
192, 133, 166
174, 133, 145
151, 131, 181
183, 132, 173
161, 138, 177
178, 142, 188
175, 74, 181
38, 214, 165
173, 142, 188
186, 132, 173
181, 119, 170
181, 215, 1
179, 118, 186
182, 131, 180
212, 132, 161
188, 206, 186
161, 108, 173
173, 117, 181
55, 214, 177
172, 133, 186
173, 143, 170
184, 0, 170
196, 140, 236
169, 128, 189
14, 228, 185
218, 131, 173
190, 107, 236
168, 215, 189
191, 205, 179
36, 130, 161
182, 122, 161
190, 215, 169
159, 121, 169
181, 118, 236
179, 121, 170
171, 139, 186
220, 133, 187
159, 98, 189
174, 121, 173
179, 138, 181
169, 74, 145
191, 119, 177
178, 143, 172
190, 114, 161
189, 96, 171
169, 121, 189
186, 143, 236
179, 130, 188
186, 132, 237
117, 133, 168
181, 129, 188
190, 126, 172
174, 72, 161
162, 147, 173
195, 128, 165
171, 214, 188
181, 129, 173
171, 147, 173
197, 97, 194
162, 130, 173
190, 142, 183
162, 118, 168
190, 132, 249
179, 98, 236
190, 74, 183
126, 125, 169
188, 132, 142
214, 143, 181
195, 119, 145
195, 142, 236
165, 98, 188
38, 97, 170
187, 121, 181
